security_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,data_date
600801.SH,2004-12-27,7.16,7.2,7.11,7.12,7.16,-0.04,-0.56,531.0,379.149,2023-08-01
600558.SH,2004-12-27,6.92,6.95,6.57,6.66,6.93,-0.27,-3.9,3616.21,2433.238,2023-08-01
000665.SZ,2004-12-27,4.01,4.1,4.01,4.08,4.12,-0.04,-0.97,714.0,290.693,2023-08-01
600657.SH,2004-12-27,3.5,3.59,3.5,3.53,3.53,0.0,0.0,6644.78,2347.297,2023-08-01
600029.SH,2004-12-27,5.1,5.3,5.05,5.2,5.08,0.12,2.36,163305.54,85163.386,2023-08-01
000610.SZ,2004-12-27,5.1,5.17,5.03,5.07,5.03,0.04,0.8,1476.68,751.0159,2023-08-01
000509.SZ,2004-12-27,3.36,3.41,3.35,3.36,3.4,-0.04,-1.18,2906.0,981.3563,2023-08-01
600113.SH,2004-12-27,5.77,5.82,5.69,5.69,5.77,-0.08,-1.39,376.0,215.385,2023-08-01
000633.SZ,2004-12-27,2.93,2.93,2.87,2.88,2.91,-0.03,-1.03,8898.69,2569.5579,2023-08-01
600086.SH,2004-12-27,3.05,3.14,3.05,3.09,3.09,0.0,0.0,9248.0,2854.847,2023-08-01
600777.SH,2004-12-27,4.04,4.05,3.97,3.98,4.04,-0.06,-1.49,5647.0,2262.179,2023-08-01
600628.SH,2004-12-27,5.62,5.72,5.62,5.68,5.69,-0.01,-0.18,1919.51,1089.31,2023-08-01
000887.SZ,2004-12-27,2.92,2.95,2.88,2.89,2.92,-0.03,-1.03,2400.99,696.8701,2023-08-01
600286.SH,2004-12-27,2.78,2.84,2.76,2.81,2.82,-0.01,-0.35,3447.2,960.889,2023-08-01
600299.SH,2004-12-27,8.0,8.14,8.0,8.12,8.0,0.12,1.5,1425.25,1155.091,2023-08-01
000919.SZ,2004-12-27,6.78,6.79,6.63,6.64,6.72,-0.08,-1.19,372.0,248.588,2023-08-01
000090.SZ,2004-12-27,6.05,6.1,6.03,6.1,6.1,0.0,0.0,554.0,335.904,2023-08-01
600969.SH,2004-12-27,6.84,7.03,6.8,6.9,6.81,0.09,1.32,5374.5,3727.304,2023-08-01
600290.SH,2004-12-27,5.58,5.81,5.5,5.75,5.56,0.19,3.42,14922.65,8508.169,2023-08-01
600766.SH,2004-12-27,3.24,3.24,3.04,3.11,3.19,-0.08,-2.51,4460.3,1378.847,2023-08-01
000687.SZ,2004-12-27,3.79,3.91,3.78,3.88,3.75,0.13,3.47,15892.68,6132.0506,2023-08-01
600019.SH,2004-12-27,5.95,6.03,5.93,5.97,5.95,0.02,0.34,182861.4,109258.946,2023-08-01
600033.SH,2004-12-27,7.15,7.37,7.15,7.35,7.2,0.15,2.08,18332.76,13420.748,2023-08-01
600586.SH,2004-12-27,11.04,11.15,10.86,11.0,11.04,-0.04,-0.36,895.0,984.571,2023-08-01
600090.SH,2004-12-27,3.14,3.18,3.1,3.14,3.18,-0.04,-1.26,3086.1,965.988,2023-08-01
600659.SH,2004-12-27,2.33,2.39,2.27,2.38,2.3,0.08,3.48,12341.15,2881.725,2023-08-01
000005.SZ,2004-12-27,2.28,2.3,2.25,2.25,2.29,-0.04,-1.75,5981.58,1356.0119,2023-08-01
600762.SH,2004-12-27,5.51,5.56,5.42,5.47,5.58,-0.11,-1.97,1602.94,878.74,2023-08-01
000631.SZ,2004-12-27,2.99,3.0,2.88,2.9,2.99,-0.09,-3.01,30432.07,8883.784,2023-08-01
600644.SH,2004-12-27,4.51,4.54,4.5,4.5,4.55,-0.05,-1.1,1555.17,701.011,2023-08-01
600656.SH,2004-12-27,7.65,7.87,7.63,7.86,7.64,0.22,2.88,26646.47,20757.386,2023-08-01
000711.SZ,2004-12-27,4.95,4.95,4.8,4.83,4.85,-0.02,-0.41,1095.42,534.7101,2023-08-01
600638.SH,2004-12-27,5.22,5.22,5.11,5.12,5.22,-0.1,-1.92,1714.64,886.922,2023-08-01
000403.SZ,2004-12-27,4.55,4.68,4.55,4.67,4.6,0.07,1.52,4284.08,1980.7743,2023-08-01
000425.SZ,2004-12-27,5.2,5.3,5.12,5.14,5.17,-0.03,-0.58,4547.0,2355.825,2023-08-01
600240.SH,2004-12-27,4.16,4.2,4.15,4.2,4.15,0.05,1.2,493.0,204.974,2023-08-01
600612.SH,2004-12-27,6.53,6.56,6.48,6.52,6.53,-0.01,-0.15,231.0,150.612,2023-08-01
000417.SZ,2004-12-27,4.24,4.25,4.19,4.23,4.24,-0.01,-0.24,1174.3,495.5765,2023-08-01
000501.SZ,2004-12-27,2.99,3.02,2.95,2.96,3.0,-0.04,-1.33,2468.58,734.2729,2023-08-01
600416.SH,2004-12-27,6.75,6.78,6.71,6.71,6.78,-0.07,-1.03,1070.0,721.018,2023-08-01
600614.SH,2004-12-27,7.2,7.2,7.12,7.13,7.19,-0.06,-0.83,194.7,139.123,2023-08-01
600080.SH,2004-12-27,4.35,4.44,4.35,4.38,4.38,0.0,0.0,1903.8,834.528,2023-08-01
600268.SH,2004-12-27,10.65,10.75,10.55,10.57,10.56,0.01,0.09,480.0,508.029,2023-08-01
600401.SH,2004-12-27,7.07,7.12,7.05,7.07,7.07,0.0,0.0,833.0,589.333,2023-08-01
000049.SZ,2004-12-27,5.58,5.6,5.5,5.6,5.54,0.06,1.08,532.01,296.0546,2023-08-01
600742.SH,2004-12-27,4.76,4.83,4.75,4.8,4.75,0.05,1.05,2195.2,1052.168,2023-08-01
600206.SH,2004-12-27,6.88,6.98,6.69,6.72,6.77,-0.05,-0.74,1998.76,1360.093,2023-08-01
000969.SZ,2004-12-27,10.12,10.24,10.08,10.14,10.12,0.02,0.2,1508.8,1530.4229,2023-08-01
000096.SZ,2004-12-27,5.6,5.78,5.6,5.7,5.65,0.05,0.89,2920.0,1656.546,2023-08-01
002020.SZ,2004-12-27,10.7,10.87,10.7,10.73,10.76,-0.03,-0.28,786.0,844.9611,2023-08-01
600569.SH,2004-12-27,3.6,3.68,3.59,3.66,3.6,0.06,1.67,32500.61,11863.785,2023-08-01
600857.SH,2004-12-27,4.7,4.77,4.66,4.68,4.74,-0.06,-1.27,671.44,314.945,2023-08-01
600841.SH,2004-12-27,10.3,10.35,10.07,10.08,10.31,-0.23,-2.23,1281.9,1302.186,2023-08-01
600672.SH,2004-12-27,1.35,1.38,1.28,1.28,1.35,-0.07,-5.19,68451.82,8847.937,2023-08-01
001696.SZ,2004-12-27,8.17,8.17,8.0,8.11,8.07,0.04,0.5,9484.66,7661.2815,2023-08-01
600975.SH,2004-12-27,8.8,8.8,8.65,8.75,8.78,-0.03,-0.34,2169.85,1891.261,2023-08-01
600096.SH,2004-12-27,10.2,10.28,10.13,10.23,10.18,0.05,0.49,4649.18,4754.83,2023-08-01
600035.SH,2004-12-27,4.03,4.07,4.0,4.05,4.03,0.02,0.5,9372.58,3790.642,2023-08-01
600682.SH,2004-12-27,7.06,7.07,7.03,7.03,7.04,-0.01,-0.14,520.6,366.566,2023-08-01
600821.SH,2004-12-27,3.4,3.4,3.32,3.33,3.36,-0.03,-0.89,1096.0,366.164,2023-08-01
600008.SH,2004-12-27,8.12,8.2,8.07,8.11,8.12,-0.01,-0.12,2196.45,1780.218,2023-08-01
600195.SH,2004-12-27,5.79,5.79,5.68,5.77,5.83,-0.06,-1.03,9320.11,5338.683,2023-08-01
000916.SZ,2004-12-27,4.08,4.13,4.05,4.11,4.08,0.03,0.74,6068.0,2486.507,2023-08-01
600798.SH,2004-12-27,4.72,4.73,4.61,4.65,4.72,-0.07,-1.48,1707.99,796.323,2023-08-01
