security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
002118.SZ,2007-10-18,21.21,1.3022,1.3022,0.52,48.5975,44.7343,4.9971,11.6061,10.5689,,0.94,6752.3,1690.0,1690.0,143216.283,35844.9,2023-08-05
002119.SZ,2007-10-18,22.86,1.6451,1.6451,0.68,52.095,51.8736,4.3165,3.5209,3.5012,,,9710.0,2500.0,2500.0,221970.6,57150.0,2023-08-05
002120.SZ,2007-10-18,17.33,2.9459,2.9459,1.34,69.4067,59.5604,7.2465,3.5152,3.3234,,1.0183,11560.0,2890.0,2890.0,200334.8,50083.7,2023-08-05
002121.SZ,2007-10-18,30.69,1.737,1.737,0.44,103.2827,76.7913,10.7512,16.933,13.1892,,,12000.0,3000.0,3000.0,368280.0,92070.0,2023-08-05
002122.SZ,2007-10-18,144.1,1.3281,1.3281,0.81,102.7349,90.7989,13.4995,19.4439,16.6325,,,13600.0,3400.0,3400.0,1959760.0,489940.0,2023-08-05
002123.SZ,2007-10-18,89.52,3.6159,3.6159,1.53,112.9063,74.5777,11.5959,23.736,17.4113,,,6400.0,1600.0,1600.0,572928.0,143232.0,2023-08-05
600097.SH,2007-10-18,10.68,7.1012,8.1711,3.09,113.7308,206.2727,6.882,3.9136,4.5691,0.0,,11544.9889,8544.8981,7426.0393,123300.4815,91259.5117,2023-08-05
600098.SH,2007-10-18,15.25,6.6294,6.6393,3.18,43.3561,29.0192,3.8101,5.1611,4.901,0.9836,1.3115,205920.0,67968.0,67866.2911,3140280.0,1036512.0,2023-08-05
600099.SH,2007-10-18,11.04,7.7992,11.2318,1.23,223.8199,306.5952,5.0093,5.419,6.1848,0.0,,21912.0,13134.0,9120.0,241908.48,144999.36,2023-08-05
600100.SH,2007-10-18,32.14,1.5489,1.5489,0.62,127.4411,86.4136,4.5215,1.6531,1.4937,0.2844,0.2844,62861.2295,38462.5315,38462.5315,2020359.9161,1236185.7624,2023-08-05
