security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
000949.SZ,2007-06-13,14.09,11.028,11.028,1.08,95.0398,56.7128,4.9016,3.2599,3.0984,0.0,,49057.1412,24883.264,24883.264,691215.1195,350605.1898,2023-08-05
002011.SZ,2007-06-13,16.24,6.8813,7.5912,1.12,19.0548,122.0116,2.3273,0.7829,3.7864,0.6158,,7118.1865,4091.4684,3708.868,115599.3488,66445.4468,2023-08-05
002052.SZ,2007-06-13,26.75,7.272,14.5443,1.07,97.4268,82.1684,10.169,5.6129,5.1788,0.1438,0.1438,22593.0652,5720.0,2859.935,604364.4941,153010.0,2023-08-05
600067.SH,2007-06-13,24.48,3.6637,4.1939,0.95,60.0462,101.2873,10.6904,2.7873,2.9228,0.0496,0.0496,44370.5186,27830.4377,24312.3157,1086190.2953,681289.1149,2023-08-05
600084.SH,2007-06-13,8.6,2.2009,2.4279,0.29,,,,10.7951,10.629,0.0,,47036.08,27168.2681,24628.032,404510.288,233647.1057,2023-08-05
600170.SH,2007-06-13,14.8,7.1248,7.1248,0.87,41.5071,40.6954,3.0728,0.5064,0.4941,1.1824,1.1824,71929.8,31356.0,31356.0,1064561.04,464068.8,2023-08-05
600458.SH,2007-06-13,16.07,8.3247,9.9897,1.85,138.1947,137.5731,8.9667,5.7137,5.9511,0.2593,0.5704,20435.52,10920.0,9100.0,328398.8064,175484.4,2023-08-05
600589.SH,2007-06-13,15.28,6.8091,14.1837,1.52,60.0104,55.247,5.4423,6.813,6.5222,0.3535,0.5716,35550.0,15423.3,7404.2,543204.0,235668.024,2023-08-05
600706.SH,2007-06-13,6.59,7.6394,9.7734,0.79,,,70.9425,2.6953,2.875,0.0,,8733.3441,6236.7683,4875.0027,57552.7376,41100.3031,2023-08-05
600714.SH,2007-06-13,9.19,9.2655,9.2655,1.15,,,9.9724,28.2696,38.8723,,,15093.75,5232.5,5232.5,138711.5625,48086.675,2023-08-05
600888.SH,2007-06-13,34.83,5.6202,6.8468,1.06,75.0576,71.6254,10.8681,7.3666,6.7329,0.1594,0.2168,16558.8158,7527.9758,6179.3558,576743.5543,262199.3971,2023-08-05
000963.SZ,2007-06-13,14.23,6.8875,6.8875,1.04,63.9567,66.5469,14.0201,1.5565,1.4991,0.8305,1.9549,43405.9991,18036.9683,18036.9683,617667.3672,256666.0589,2023-08-05
002098.SZ,2007-06-13,25.0,12.7478,12.7478,1.34,76.8025,75.399,7.6508,5.9043,5.6673,,,15500.0,5500.0,5500.0,387500.0,137500.0,2023-08-05
600108.SH,2007-06-13,11.09,11.4669,11.4669,0.88,908.7496,1099.0376,9.9668,15.7423,15.7356,0.1106,,144119.0556,99737.0556,99737.0556,1598280.3266,1106083.9466,2023-08-05
600035.SH,2007-06-13,8.47,10.0875,10.0875,0.98,30.2129,29.7646,3.5164,12.7013,11.9336,2.7745,2.7745,93165.2495,34020.0,34020.0,789109.6633,288149.4,2023-08-05
600152.SH,2007-06-13,9.23,7.6079,7.6079,1.18,74.445,82.6027,3.6728,1.0642,1.0286,0.6501,0.6501,29349.42,14426.75,14426.75,270895.1466,133158.9025,2023-08-05
600281.SH,2007-06-13,8.9,12.3466,12.3466,1.44,91.8005,75.0552,3.2961,2.1814,1.904,0.1296,0.1296,46657.78,18018.0,18018.0,415254.242,160360.2,2023-08-05
600510.SH,2007-06-13,7.62,9.4081,12.611,1.46,33.1547,46.4527,3.3519,3.4432,3.6573,3.2808,1.6798,43837.08,25501.8554,19025.0,334038.5496,194324.1381,2023-08-05
600323.SH,2007-06-13,15.26,6.2347,6.2347,1.21,36.8839,38.0672,3.9184,8.6569,8.6841,2.6212,1.3106,20851.4168,14963.4216,14963.4216,318192.6204,228341.8136,2023-08-05
600426.SH,2007-06-13,26.85,3.4402,3.4402,0.81,37.8651,35.4824,5.0853,4.8895,4.4928,0.2823,0.3724,33050.0,12168.645,12168.645,887392.5,326728.1183,2023-08-05
600579.SH,2007-06-13,7.96,7.3302,7.3302,0.84,,,5.8266,1.7507,2.0523,0.0,,25560.0,11160.0,11160.0,203457.6,88833.6,2023-08-05
600584.SH,2007-06-13,13.82,5.4634,5.8822,1.38,54.7571,55.1037,3.5151,2.6113,2.5534,0.2841,,37259.2,20545.644,19082.684,514922.144,283940.8001,2023-08-05
600697.SH,2007-06-13,22.4,2.0886,2.0886,0.85,65.9595,57.6406,5.509,2.1636,2.0078,1.1972,,15908.8075,10970.1786,10970.1786,356357.288,245732.0006,2023-08-05
600740.SH,2007-06-13,19.84,9.5214,10.4005,0.66,150.781,76.3855,3.8133,1.8726,1.7762,0.504,0.504,20285.0,11999.25,10985.0,402454.4,238065.12,2023-08-05
000603.SZ,2007-06-13,7.15,14.4533,14.4533,1.18,853.7486,565.1032,11.6167,67.8404,,0.0,,14036.25,5698.48,5698.48,100359.1875,40744.132,2023-08-05
000632.SZ,2007-06-13,8.3,10.7519,10.7519,1.05,180.2436,183.7524,7.1893,1.1219,1.0707,0.0,,46551.957,18268.7893,18268.7893,386381.2431,151630.9512,2023-08-05
000716.SZ,2007-06-13,8.06,10.1872,10.1872,0.74,2648.2067,,6.3613,7.4875,7.06,0.0,,17825.9538,11148.3664,11148.3664,143677.1876,89855.8332,2023-08-05
000790.SZ,2007-06-13,22.71,4.6483,4.6483,0.99,623.9008,1709.2903,8.6812,15.4842,14.75,0.0,,15357.6,7832.4642,7832.4642,348771.096,177875.262,2023-08-05
000807.SZ,2007-06-13,18.43,16.0683,25.7093,1.44,49.8924,44.2506,11.1318,2.3824,2.289,0.6782,1.526,87360.0,42429.8155,26518.6347,1610044.8,781981.4997,2023-08-05
600301.SH,2007-06-13,10.08,9.2031,9.9806,1.61,26.6209,35.0692,2.9161,1.4538,1.4063,1.0913,,18514.814,11883.2489,10957.5082,186629.3251,119783.1489,2023-08-05
600361.SH,2007-06-13,33.27,1.5027,1.9391,0.97,74.7646,70.0081,7.8852,1.9176,1.9502,0.0,,37292.9168,20633.9628,15990.0,1240735.3419,686491.9424,2023-08-05
600517.SH,2007-06-13,32.1,1.864,2.6765,0.96,90.4003,72.9454,26.5288,8.5977,7.1213,0.4984,0.6231,19957.5,14269.879,9937.875,640635.75,458063.1159,2023-08-05
