security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
600629.SH,1996-05-28,6.86,0.3719,0.8341,0.31,29.3319,29.3319,3.8258,6.1325,6.1325,1.2676,1.2676,6063.5406,1973.4,880.0,41595.8885,13537.524,2023-08-05
600657.SH,1996-05-28,5.34,0.4618,0.9235,0.14,27.1987,27.1987,2.1174,1.32,1.32,2.2472,2.2472,7631.8933,3906.693,1953.3465,40754.3102,20861.7406,2023-08-05
000010.SZ,1996-05-28,5.98,0.5677,0.5677,0.16,27.4751,27.4751,2.9586,1.7871,1.7871,,,5236.6608,1699.8928,1699.8928,31315.2316,10165.3589,2023-08-05
000526.SZ,1996-05-28,5.05,1.3696,2.4291,0.5,42.8768,42.8768,2.2771,21.5366,21.5366,0.0,,5785.0,2075.06,1170.0,29214.25,10479.053,2023-08-05
600891.SH,1996-05-28,6.56,1.0515,1.0515,0.45,27.6587,27.6587,3.0899,1.7445,1.7445,,,10210.0,2700.0,2700.0,66977.6,17712.0,2023-08-05
000557.SZ,1996-05-28,9.05,0.1504,0.2841,0.11,37.0881,37.0881,3.7198,4.5172,4.5172,,,11258.8,5098.8004,2700.0,101892.14,46144.1436,2023-08-05
000008.SZ,1996-05-28,4.01,0.4881,,0.27,1345.7122,1345.7122,1.4045,12.4901,12.4901,,,5665.6312,2714.6592,,22719.1811,10885.7834,2023-08-05
000524.SZ,1996-05-28,4.05,0.5143,1.3348,0.18,10.6085,10.6085,1.3797,2.3446,2.3446,6.1728,6.1728,14849.0583,5450.4,2100.0,60138.6861,22074.12,2023-08-05
600612.SH,1996-05-28,7.59,0.3106,8.2,0.28,21.877,21.877,3.6637,5.3442,5.3442,2.1959,,13841.9424,1320.0,50.0,105060.3428,10018.8,2023-08-05
000001.SZ,1996-05-28,9.0,6.1115,82.3811,0.74,21.3984,21.3984,4.7616,9.4987,9.4987,1.3875,1.3875,103456.4728,35721.1478,2650.0,931108.2552,321490.3302,2023-08-05
000520.SZ,1996-05-28,6.02,1.1132,3.6676,0.36,12.2226,12.2226,2.5615,7.1191,7.1191,4.9834,4.9834,21705.1632,10674.6201,3240.0,130665.0825,64261.213,2023-08-05
000006.SZ,1996-05-28,5.35,1.0932,5.9161,0.31,16.0028,16.0028,1.6892,6.5895,6.5895,1.4378,1.4378,13562.0074,8439.4748,1559.468,72556.7396,45151.1902,2023-08-05
000050.SZ,1996-05-28,10.2,8.4873,9.336,1.26,28.3024,28.3024,5.2037,5.1245,5.1245,,,7550.0,1100.0,1000.0,77010.0,11220.0,2023-08-05
600689.SH,1996-05-28,6.79,0.184,0.184,0.41,33.3866,33.3866,2.4705,2.9106,2.9106,3.2401,,9958.83,1000.0,1000.0,67620.4557,6790.0,2023-08-05
600703.SH,1996-05-28,9.17,62.218,62.218,,26.0518,26.0518,4.6105,2.6735,2.6735,,,7997.75,2000.0,2000.0,73339.3675,18340.0,2023-08-05
600810.SH,1996-05-28,5.34,0.3055,0.4073,0.37,20.1269,20.1269,1.9126,2.5845,2.5845,3.7453,3.7453,26400.0,6600.0,4950.0,140976.0,35244.0,2023-08-05
600603.SH,1996-05-28,10.52,0.4814,18.485,0.36,37.0124,37.0124,3.3067,13.9654,13.9654,,,7680.0,7680.0,200.0,80793.6,80793.6,2023-08-05
600879.SH,1996-05-28,8.01,0.5784,0.5784,0.51,39.2836,39.2836,4.1852,3.8029,3.8029,,,5124.8895,2500.0,2500.0,41050.3649,20025.0,2023-08-05
600868.SH,1996-05-28,7.3,0.8061,3.3857,0.52,14.0666,14.0666,2.3675,3.7017,3.7017,0.3262,0.9785,10626.0,6762.0,1610.0,77569.8,49362.6,2023-08-05
000506.SZ,1996-05-28,2.29,0.7414,2.3776,0.35,,,1.6125,2.4564,2.4564,,,24910.1743,14431.35,4500.0,57044.2991,33047.7915,2023-08-05
000505.SZ,1996-05-28,3.39,1.0795,5.8056,0.57,247.5821,247.5821,1.6856,12.7849,12.7849,4.6172,4.6172,37765.08,11340.5824,2108.64,128023.6212,38444.5743,2023-08-05
600823.SH,1996-05-28,11.76,0.948,1.6853,0.53,31.8633,31.8633,4.2943,2.7707,2.7707,,,8000.0,2000.0,1125.0,94080.0,23520.0,2023-08-05
600679.SH,1996-05-28,6.1,0.2445,0.3056,0.57,59.0914,59.0914,1.9919,1.2814,1.2814,5.7377,,35175.97,2000.0,1600.0,214573.417,12200.0,2023-08-05
600800.SH,1996-05-28,6.52,1.0648,1.1831,0.5,16.9831,16.9831,2.5619,5.1648,5.1648,3.0675,,7293.3469,2610.0,2349.0,47552.6218,17017.2,2023-08-05
