security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
603726.SH,2021-07-07,14.21,1.0809,3.0341,0.89,23.6618,19.2525,2.6967,1.8827,1.6819,2.4631,2.8149,18565.12,18565.12,6613.988,263810.3552,263810.3552,2023-08-05
000622.SZ,2021-07-07,3.49,0.9507,1.4523,1.3,503.2673,477.5752,7.2485,4.3242,3.6653,0.0,,42522.6,42522.6,27837.9347,148403.874,148403.874,2023-08-05
000829.SZ,2021-07-07,8.51,4.5379,8.2282,1.25,46.8773,68.8302,3.6011,0.1459,0.1335,0.3551,0.6463,102510.0438,102388.9206,56467.7258,872360.4727,871329.7143,2023-08-05
002726.SZ,2021-07-07,10.35,0.6423,1.6033,1.14,11.4424,10.6053,2.9644,0.43,0.4259,0.4726,1.7583,100142.1245,99045.3549,39679.1293,1036470.9886,1025119.4232,2023-08-05
600143.SH,2021-07-07,20.09,1.3904,1.9858,0.68,11.2702,9.9234,3.6797,1.4747,1.3401,0.4978,2.9866,257362.2343,257362.2343,180200.0391,5170407.2871,5170407.2871,2023-08-05
600569.SH,2021-07-07,3.07,1.8506,4.6428,1.35,38.6062,11.2555,0.867,0.2765,0.2404,1.6287,1.6287,287242.1386,239368.4489,95411.29,881833.3655,734861.1381,2023-08-05
002585.SZ,2021-07-07,20.1,5.6645,7.4834,1.68,32.2552,25.563,2.8144,4.5919,4.3317,0.1493,0.9841,115627.8085,87979.5329,66595.441,2324118.9509,1768388.6113,2023-08-05
600809.SH,2021-07-07,327.99,0.5515,1.7345,1.05,129.9626,99.141,33.9425,28.6055,23.2909,0.196,0.0436,122011.4372,121535.1572,38641.3711,40018531.2872,39862316.21,2023-08-05
002700.SZ,2021-07-07,4.13,2.0048,3.733,2.27,,,2.0812,4.1635,3.7883,0.8475,1.6773,42242.688,31593.8255,16967.6255,174462.3014,130482.4993,2023-08-05
300945.SZ,2021-07-07,20.48,10.4478,10.4478,1.17,65.6397,51.7795,5.8768,5.1666,4.0549,,0.4639,20400.0,4836.6804,4836.6804,417792.0,99055.2146,2023-08-05
002110.SZ,2021-07-07,7.2,1.4257,3.364,1.12,6.9063,5.9313,0.8752,0.3629,0.3362,3.4722,6.1926,245157.6238,245157.6238,103898.767,1765134.8914,1765134.8914,2023-08-05
002831.SZ,2021-07-07,29.45,0.3246,0.4861,1.03,24.464,23.9448,3.3153,2.3245,2.1707,0.883,0.944,93051.3553,51987.4947,34722.7912,2740362.4136,1531031.7189,2023-08-05
300739.SZ,2021-07-07,16.23,1.1736,4.8726,0.76,34.0745,38.5159,3.4048,3.5099,3.3391,1.3457,1.8484,27922.1575,27267.5575,6567.5575,453176.6162,442552.4582,2023-08-05
600894.SH,2021-07-07,6.72,0.1646,0.3789,0.67,8.1105,8.2191,0.7411,0.8532,0.8086,2.2321,5.9524,85994.6895,85994.6895,37358.4966,577884.3134,577884.3134,2023-08-05
002623.SZ,2021-07-07,42.2,4.9635,9.6892,1.08,60.984,49.2772,2.4847,4.6595,4.0264,0.0,,19906.25,15957.3625,8174.4425,840043.75,673400.6975,2023-08-05
688036.SH,2021-07-07,198.36,0.8145,1.7588,0.78,59.0703,50.6501,14.994,4.199,3.6565,,,80000.0,38917.4724,18022.2957,15868800.0,7719669.8253,2023-08-05
300939.SZ,2021-07-07,60.36,8.7151,8.7151,0.49,57.9376,58.543,4.4903,5.8597,5.4379,,0.8284,8000.0,2000.0,2000.0,482880.0,120720.0,2023-08-05
