security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
002168.SZ,2021-08-24,3.78,1.4345,1.655,1.11,,,3.8107,3.8615,5.7801,0.0,,80192.9568,79293.7068,68729.9511,303129.3767,299730.2117,2023-08-05
300230.SZ,2021-08-24,5.05,3.107,3.567,1.18,,,1.8479,1.2845,1.1713,9.901,4.9505,81620.6041,55412.004,48266.5691,412184.0507,279830.6202,2023-08-05
000782.SZ,2021-08-24,4.53,2.3087,3.1991,0.83,62.7843,23.409,1.6489,1.0182,0.9094,0.4415,0.4415,52813.9623,52813.5152,38114.4028,239247.2492,239245.2239,2023-08-05
000972.SZ,2021-08-24,2.01,0.6682,1.0382,1.42,,,9.9336,67.5031,76.7168,0.0,,77128.3579,77128.3579,49641.076,155027.9994,155027.9994,2023-08-05
300600.SZ,2021-08-24,12.23,8.7773,15.4336,0.71,53.2408,56.1023,3.1383,6.3664,6.6133,0.5007,0.4088,29684.772,22772.2905,12950.973,363044.7616,278505.1128,2023-08-05
002774.SZ,2021-08-24,7.85,1.489,4.3388,1.16,84.6096,62.0259,2.4922,2.8137,2.5446,0.5812,0.6369,33668.79,28182.3935,9671.5842,264300.0015,221231.789,2023-08-05
000856.SZ,2021-08-24,7.77,2.7904,3.9863,1.81,393.6376,111.7164,4.8902,0.665,0.5678,0.0,,22700.0,22700.0,15890.0001,176379.0,176379.0,2023-08-05
600569.SH,2021-08-24,3.93,3.6162,9.0724,1.01,49.421,14.4085,1.1258,0.3539,0.3077,1.2723,1.2723,287242.1386,239368.4489,95411.29,1128861.6047,940718.0042,2023-08-05
002585.SZ,2021-08-24,27.63,4.8157,6.392,1.36,44.3388,29.2454,3.7211,6.3122,5.7492,0.1086,0.7159,115627.8085,86715.3367,65331.2448,3194796.3489,2395944.753,2023-08-05
600809.SH,2021-08-24,278.1,0.8648,2.7199,0.94,110.1942,84.0608,28.7795,24.2544,19.7482,0.2312,0.0514,122011.4372,121535.1572,38641.3711,33931380.6853,33798927.2173,2023-08-05
002700.SZ,2021-08-24,4.6,2.7405,5.1028,2.38,,,2.318,4.6373,4.2194,0.7609,0.745,42242.688,31593.8255,16967.6255,194316.3648,145331.5973,2023-08-05
300945.SZ,2021-08-24,17.62,8.9162,8.9162,0.59,56.4732,44.5486,5.0561,4.4451,3.4886,,0.5392,20400.0,5100.0,5100.0,359448.0,89862.0,2023-08-05
002110.SZ,2021-08-24,9.24,1.6786,3.9608,0.64,8.8631,5.5119,1.0306,0.4658,0.3987,2.7056,4.8254,245157.6238,245157.6238,103898.767,2265256.4439,2265256.4439,2023-08-05
002831.SZ,2021-08-24,25.2,0.8044,1.2044,1.03,20.9336,20.4892,2.8368,1.9891,1.8574,1.0319,1.1032,93051.3553,51987.4947,34722.7912,2344894.1536,1310084.8664,2023-08-05
300739.SZ,2021-08-24,18.84,2.755,9.7779,0.75,41.7538,47.1962,3.5048,4.3009,4.0917,1.0982,1.5085,29475.0024,28820.4024,8120.4024,555309.0452,542976.3812,2023-08-05
600894.SH,2021-08-24,6.7,0.3177,0.7312,1.08,8.0864,8.1946,0.7389,0.8506,0.8062,2.2388,5.9701,85994.6895,85994.6895,37358.4966,576164.4197,576164.4197,2023-08-05
002623.SZ,2021-08-24,39.01,4.003,7.8144,1.44,56.3741,45.5522,2.2969,4.3073,3.7221,0.0,,19906.25,15957.3625,8174.4425,776542.8125,622496.7111,2023-08-05
688036.SH,2021-08-24,173.4,0.5943,1.2769,0.92,51.7465,44.3703,13.135,3.6784,3.2031,,,80169.095,39086.5674,18191.3907,13901321.073,6777610.7872,2023-08-05
300939.SZ,2021-08-24,50.33,5.4677,5.4677,1.16,48.3101,47.2079,3.6544,4.886,4.2475,,0.9934,8000.0,2000.0,2000.0,402640.0,100660.0,2023-08-05
603236.SH,2021-08-24,166.42,2.6969,2.6969,1.46,127.9924,95.6871,8.025,3.9622,3.053,0.1843,0.2357,14537.0828,9232.08,9232.08,2419261.3196,1536402.7536,2023-08-05
000576.SZ,2021-08-24,14.75,18.0961,32.1794,2.72,9.6325,9.1525,3.9151,12.6892,12.2732,0.0,1.3288,44286.1324,42405.4818,23846.7318,653220.4529,625480.8566,2023-08-05
000786.SZ,2021-08-24,37.03,0.5211,0.9073,0.53,21.876,16.4872,3.6209,3.7234,3.1272,0.2214,1.4853,168950.7842,168950.7842,97036.8996,6256247.5389,6256247.5389,2023-08-05
603336.SH,2021-08-24,6.75,0.6889,1.3927,0.69,40.4749,40.2448,2.8925,3.0715,3.0097,0.8372,0.7413,43867.4829,43867.4829,21698.5326,296105.5096,296105.5096,2023-08-05
600467.SH,2021-08-24,2.48,0.6233,1.0432,0.9,58.2065,57.8533,1.1114,2.9454,2.9372,0.5645,0.5242,146099.4304,146099.4304,87296.9114,362326.5874,362326.5874,2023-08-05
300962.SZ,2021-08-24,21.98,12.097,12.097,0.82,94.2952,64.6318,7.153,22.6703,19.9487,,0.7279,26400.1897,6259.7111,6259.7111,580276.1696,137588.45,2023-08-05
001979.SZ,2021-08-24,10.4,0.4445,1.212,1.82,6.7251,5.2856,1.083,0.6357,0.5495,7.7944,6.0108,792324.2592,792172.0146,290499.7037,8240172.2957,8238588.9518,2023-08-05
603626.SH,2021-08-24,10.48,2.5262,4.6239,1.46,,,2.2078,1.6867,1.4483,0.0,,55799.389,48529.356,26512.7599,584777.5967,508587.6509,2023-08-05
002635.SZ,2021-08-24,12.57,0.7888,1.0,0.87,18.4374,25.77,1.4783,2.9731,2.869,0.0,1.5911,68717.2674,41544.7658,32770.9979,863776.0512,522217.7061,2023-08-05
002463.SZ,2021-08-24,12.44,0.7284,1.0955,0.88,17.5709,17.4817,3.7966,3.1628,3.0943,1.462,1.4617,189665.8773,189566.487,126034.2707,2359443.5136,2358207.0983,2023-08-05
603959.SH,2021-08-24,17.22,3.2348,5.7638,1.29,357.053,126.5163,12.9424,6.0126,5.6527,0.0,,49029.8992,49029.8992,27516.3832,844294.8642,844294.8642,2023-08-05
300624.SZ,2021-08-24,44.99,1.5964,2.1445,0.74,46.6817,47.9422,6.7707,5.9872,5.6618,0.4866,0.4445,12994.704,11067.313,8238.4566,584631.733,497918.4119,2023-08-05
000839.SZ,2021-08-24,2.56,1.4547,2.2888,0.53,,,1.7196,4.254,4.4067,0.0,,391982.6352,391982.6352,249133.8007,1003475.5461,1003475.5461,2023-08-05
300274.SZ,2021-08-24,147.09,4.0757,4.812,1.08,109.6451,98.225,20.094,11.1109,10.309,0.0476,0.0952,145679.735,109546.3676,92784.5475,21428032.2212,16113175.2103,2023-08-05
600152.SH,2021-08-24,9.04,2.0193,3.773,0.88,96.7222,70.0366,2.2462,2.7239,2.4045,0.0,,52579.5527,41128.8032,22012.6355,475319.1564,371804.3809,2023-08-05
300049.SZ,2021-08-24,13.94,2.2273,2.6224,0.75,59.2347,57.3781,2.7134,4.5409,4.7032,0.0,,26305.31,23044.4284,19572.4629,366696.0214,321239.3319,2023-08-05
600850.SH,2021-08-24,26.74,1.2736,2.0265,1.74,35.9527,34.5243,4.1037,1.404,1.2472,0.9349,0.9349,42685.2228,42685.2228,26826.1038,1141402.8577,1141402.8577,2023-08-05
600801.SH,2021-08-24,19.3,1.4524,3.4551,0.73,7.1865,6.732,1.8331,1.3784,1.2766,6.2449,5.5891,209659.9855,136187.9855,57248.5915,4046437.7202,2628428.1202,2023-08-05
603335.SH,2021-08-24,4.76,1.3577,2.8866,1.21,33.8743,40.2906,3.3273,2.0882,1.8307,0.4202,0.9034,42814.46,42814.46,20137.46,203796.8296,203796.8296,2023-08-05
300687.SZ,2021-08-24,27.22,4.0179,6.2179,1.23,56.2356,53.8161,9.6774,7.1472,6.4865,0.2594,0.3686,36374.1997,26484.8375,17114.0877,990105.7158,720917.2768,2023-08-05
603703.SH,2021-08-24,11.31,0.659,0.9951,0.91,643.5301,232.2589,3.0891,4.5173,4.1346,0.068,,29861.0,29861.0,19775.2402,337727.91,337727.91,2023-08-05
605151.SH,2021-08-24,18.43,3.801,3.801,0.88,22.8675,21.5223,2.1259,2.1008,2.0189,,1.5735,13334.0,3334.0,3334.0,245745.62,61445.62,2023-08-05
300281.SZ,2021-08-24,6.75,3.4266,6.6405,1.1,76.7735,58.301,2.2215,6.9555,5.6734,0.2222,0.4148,41892.358,39732.5912,20502.512,282773.4165,268194.9906,2023-08-05
300677.SZ,2021-08-24,105.95,3.0184,3.3764,0.8,5.539,3.6568,2.9364,2.805,1.9604,0.3714,3.009,36632.4759,25206.3139,22533.4062,3881210.8216,2670608.9577,2023-08-05
300058.SZ,2021-08-24,5.73,1.2539,1.4081,1.04,19.7085,14.6585,1.519,0.3522,0.3153,0.0,1.0509,249103.7834,238148.529,212058.2896,1427364.6789,1364591.0712,2023-08-05
002032.SZ,2021-08-24,53.11,0.2181,0.8971,1.03,23.4981,21.2106,6.6443,2.3328,2.0813,2.5063,2.4171,81684.6661,60815.9307,14784.4993,4338272.6166,3229934.0795,2023-08-05
002614.SZ,2021-08-24,16.04,1.7148,1.786,0.92,22.4524,17.2196,2.2664,1.4349,1.2491,1.1048,1.8486,63058.879,44797.5947,43011.5924,1011464.4192,718553.419,2023-08-05
002816.SZ,2021-08-24,18.48,2.2951,3.3156,1.73,,,4.6651,12.2852,11.7771,0.0,,10000.0,9743.3943,6744.3943,184800.0,180057.9267,2023-08-05
600420.SH,2021-08-24,9.59,0.3092,0.8804,0.68,15.1798,13.1606,1.2023,0.7844,0.7046,1.0427,1.0428,102696.1901,102696.1901,36062.7739,984856.4631,984856.4631,2023-08-05
600423.SH,2021-08-24,3.55,0.3506,0.5332,0.72,222.9691,71.9689,6.8349,26.4689,22.9913,0.0,,79869.5026,79869.5026,52515.9896,283536.7342,283536.7342,2023-08-05
600491.SH,2021-08-24,4.24,0.2602,0.4463,0.55,8.0181,7.9788,0.5629,0.3647,0.3578,1.6981,1.1792,152975.7955,152975.7955,89189.5105,648617.3729,648617.3729,2023-08-05
300746.SZ,2021-08-24,12.6,1.9933,5.6404,0.88,40.5691,26.1321,2.2079,1.2505,1.092,1.1905,0.7937,22573.8328,20936.1696,7398.6696,284430.2933,263795.737,2023-08-05
002504.SZ,2021-08-24,1.63,2.2098,2.2098,0.79,,,3.0369,3.7149,3.4432,0.0,,102580.0523,41447.3971,41447.3971,167205.4852,67559.2573,2023-08-05
301033.SZ,2021-08-24,81.3,13.3889,13.3889,0.91,145.2863,125.6383,9.9886,43.4851,39.2263,,,6606.2951,1409.3703,1409.3703,537091.7916,114581.8054,2023-08-05
000713.SZ,2021-08-24,9.37,3.4325,5.0568,0.82,114.1424,133.2586,3.3521,2.342,2.2665,0.1525,0.1525,61401.498,55894.7567,37940.4665,575332.0363,523733.8703,2023-08-05
002278.SZ,2021-08-24,6.49,1.3841,2.1573,1.02,83.2082,71.9173,2.2063,3.2524,3.234,0.7704,0.7492,36390.9648,33711.5131,21627.7964,236177.3616,218787.72,2023-08-05
300869.SZ,2021-08-24,49.84,4.2971,7.1219,5.17,32.6471,44.292,11.9865,14.2915,17.1888,,0.5016,40179.68,21360.7548,12888.2641,2002555.2512,1064620.0192,2023-08-05
