security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
600836.SH,2021-06-28,6.15,2.0984,3.2172,0.51,17.3514,372.6252,4.0046,1.8584,3.8609,0.0,,66275.3072,66275.3072,43228.442,407593.1393,407593.1393,2023-08-05
300938.SZ,2021-06-28,48.67,5.8864,5.8864,0.79,52.5863,42.419,3.3539,11.0424,9.7708,,0.6164,6510.0,1627.5,1627.5,316841.7,79210.425,2023-08-05
002968.SZ,2021-06-28,43.5,1.1362,1.1362,1.85,53.9662,49.7517,8.2833,5.3709,4.819,0.6273,0.8347,16277.55,6968.391,6968.391,708073.425,303125.0085,2023-08-05
300793.SZ,2021-06-28,16.25,7.5389,11.5182,0.62,63.5011,71.8008,3.5923,1.6333,1.5162,1.1538,,26668.8,10188.8,6668.8,433368.0,165568.0,2023-08-05
002378.SZ,2021-06-28,9.35,2.111,6.009,0.56,232.4344,93.12,5.0922,4.4743,4.0011,0.0,,92416.7436,91495.8089,32143.0392,864096.5527,855485.8132,2023-08-05
600488.SH,2021-06-28,4.6,0.1377,0.3163,0.67,149.0227,237.9479,1.6821,1.6246,1.567,0.8625,0.2174,110078.668,109188.668,47533.7429,506361.8728,502267.8728,2023-08-05
601198.SH,2021-06-28,10.93,0.3939,0.8335,0.86,19.5785,20.3559,1.4133,5.3004,5.1445,1.2809,1.2809,275796.0657,275796.0657,130336.0173,3014450.9981,3014450.9981,2023-08-05
600276.SH,2021-06-28,68.6,0.6456,1.0604,0.74,69.349,67.4194,14.1051,15.8238,15.0624,0.2318,0.243,639747.7594,636751.7554,387658.1063,43886696.2948,43681170.4204,2023-08-05
605333.SH,2021-06-28,13.93,1.9314,1.9314,0.44,75.2535,72.6358,7.3321,3.6481,3.2736,,0.4666,40100.0,4010.0,4010.0,558593.0,55859.3,2023-08-05
002035.SZ,2021-06-28,7.28,0.7765,0.9683,0.76,15.5139,14.4169,2.0338,1.4512,1.3404,4.0186,2.0093,86923.0324,78355.1124,62834.2249,632799.6759,570425.2183,2023-08-05
605081.SH,2021-06-28,39.89,2.0507,2.0507,0.74,19.2791,18.8187,1.7715,5.564,5.5103,,,7810.1429,1953.0,1953.0,311546.6003,77905.17,2023-08-05
002114.SZ,2021-06-28,6.6,3.2783,4.5154,0.8,,,1.471,1.2391,1.1075,0.0,,32339.5267,32339.0823,23479.3223,213440.8762,213437.9432,2023-08-05
688590.SH,2021-06-28,18.25,2.9321,2.9321,0.58,40.7044,35.1758,3.1899,3.0922,2.9552,,,18202.228,3867.976,3867.976,332190.661,70590.562,2023-08-05
002301.SZ,2021-06-28,10.72,0.2403,0.4121,0.8,39.1788,38.6039,2.2062,0.9824,0.9206,1.3541,1.3541,73402.0099,73273.5712,42729.0615,786869.5461,785492.6833,2023-08-05
603639.SH,2021-06-28,18.31,0.47,1.4032,0.89,15.3088,13.7151,2.2706,1.9291,1.7481,0.8174,1.1703,34000.8066,33225.9906,11128.8103,622554.7688,608367.8879,2023-08-05
600130.SH,2021-06-28,3.52,0.9842,1.1772,0.45,78.8017,65.7842,2.8728,3.7807,3.0221,0.0,,76800.0,76800.0,64205.36,270336.0,270336.0,2023-08-05
605377.SH,2021-06-28,15.18,2.7297,3.8216,0.95,16.664,13.4411,1.9739,2.6877,2.2035,,2.8233,28541.338,7135.338,5096.67,433257.5108,108314.4308,2023-08-05
300094.SZ,2021-06-28,4.34,6.0249,9.6298,1.75,,,1.8956,0.888,0.8606,0.0,,91955.8815,87507.8961,54749.1881,399088.5257,379784.2691,2023-08-05
300862.SZ,2021-06-28,36.99,3.6497,3.6497,0.45,37.5122,36.5358,2.7071,6.8263,6.6361,,,13186.993,3297.0,3297.0,487786.8711,121956.03,2023-08-05
000692.SZ,2021-06-28,3.44,0.7449,1.1478,0.68,,,4.3295,0.9679,0.9564,0.0,,53283.2976,53282.6726,34577.6608,183294.5437,183292.3937,2023-08-05
600299.SH,2021-06-28,12.52,0.1916,0.5284,0.85,24.8427,23.5765,2.4977,2.8192,2.7861,1.246,1.4058,268190.1273,268190.1273,97251.4113,3357740.3938,3357740.3938,2023-08-05
688408.SH,2021-06-28,176.71,2.4394,2.4394,0.84,84.0035,84.9836,9.8339,7.6655,7.7149,,,13571.548,3164.7326,3164.7326,2398228.2471,559239.8977,2023-08-05
300596.SZ,2021-06-28,44.43,1.0843,1.8788,1.31,31.0881,28.4551,4.1379,3.6687,3.3227,0.4321,0.916,20501.042,18225.0937,10517.9247,910861.2961,809740.9131,2023-08-05
000587.SZ,2021-06-28,1.77,0.6851,0.9451,0.8,83.3769,13.9606,15.2771,9.9459,,0.0,,212374.933,121301.185,87928.8146,375903.6314,214703.0975,2023-08-05
688529.SH,2021-06-28,26.03,5.2039,5.4196,1.67,40.5467,53.1454,3.2663,3.2144,3.4411,,,12800.0,3040.0,2919.0145,333184.0,79131.2,2023-08-05
688616.SH,2021-06-28,14.43,3.2839,3.2839,0.7,29.3606,26.2942,3.2117,4.7788,4.3948,,,15000.0,3411.8656,3411.8656,216450.0,49233.2206,2023-08-05
603289.SH,2021-06-28,9.01,0.4588,1.2898,0.45,30.8457,23.8779,2.1726,3.0627,2.7085,1.9954,2.2117,29680.0,26572.12,9452.5981,267416.8,239414.8012,2023-08-05
000029.SZ,2021-06-28,7.5,0.8526,3.0559,2.62,26.1429,21.6688,1.9968,4.6981,4.2784,2.2,1.16,101166.0,89166.0,24877.5738,758745.0,668745.0,2023-08-05
002016.SZ,2021-06-28,6.42,0.3499,1.1463,1.34,6.2264,6.6928,1.2544,1.7623,1.8709,0.0,,80909.5632,68684.5632,20965.5632,519439.3957,440954.8957,2023-08-05
300760.SZ,2021-06-28,469.96,0.564,0.6926,0.72,85.8147,80.9309,26.0153,27.1726,25.8921,0.3192,0.532,121569.1266,49913.4264,40646.7482,57132626.7369,23457313.8709,2023-08-05
601899.SH,2021-06-28,9.97,1.2135,1.7547,0.93,39.1474,31.9309,4.6935,1.4857,1.3935,0.994,0.994,2555599.3687,1972307.3087,1363955.5383,25479325.7059,19663903.8677,2023-08-05
002887.SZ,2021-06-28,10.87,1.3747,2.1859,0.82,12.0508,11.5294,1.7039,3.5767,3.4367,1.5333,4.5108,31200.0,16157.6025,10161.116,339144.0,175633.1392,2023-08-05
