security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
300739.SZ,2021-09-02,16.4,2.2353,7.9335,0.77,36.3462,53.329,55.4987,3.7439,3.3873,1.2616,1.7329,29475.0024,28820.4024,8120.4024,483390.0394,472654.5994,2023-08-05
600894.SH,2021-09-02,7.13,0.7938,1.8273,1.02,8.6053,8.5064,0.7582,0.9052,0.8258,2.1038,5.6101,85994.6895,85994.6895,37358.4966,613142.1361,613142.1361,2023-08-05
002623.SZ,2021-09-02,37.44,2.8574,5.5779,0.56,54.1053,61.8243,2.2219,4.1339,3.8469,0.0,,19906.25,15957.3625,8174.4425,745290.0,597443.652,2023-08-05
688036.SH,2021-09-02,148.96,0.467,1.0034,0.52,44.4531,35.8924,10.3309,3.1599,2.5517,,,80169.095,39086.5674,18191.3907,11941988.3912,5822335.0799,2023-08-05
300939.SZ,2021-09-02,49.62,3.203,3.203,0.39,47.6286,46.5419,3.6029,4.8171,4.1876,,1.0077,8000.0,2000.0,2000.0,396960.0,99240.0,2023-08-05
603236.SH,2021-09-02,160.63,1.0807,1.0807,0.48,123.5394,92.358,7.7458,3.8244,2.9468,0.191,0.2442,14537.0828,9232.08,9232.08,2335091.6102,1482949.0104,2023-08-05
000576.SZ,2021-09-02,14.63,5.1791,9.2098,0.56,9.5542,8.9959,3.8039,12.586,11.0912,0.0,1.3397,44286.1324,42405.4818,23846.7318,647906.117,620392.1987,2023-08-05
000786.SZ,2021-09-02,35.06,1.3642,2.3752,1.79,20.7122,15.6101,3.4283,3.5253,2.9608,0.2339,1.5687,168950.7842,168950.7842,97036.8996,5923414.4941,5923414.4941,2023-08-05
600467.SH,2021-09-02,2.57,0.9636,1.6127,0.73,60.3188,59.2458,1.1419,3.0523,2.995,0.5447,0.5058,146099.4304,146099.4304,87296.9114,375475.5361,375475.5361,2023-08-05
603336.SH,2021-09-02,6.45,0.7753,1.5674,0.81,38.676,49.0597,2.7464,2.935,2.9306,0.8761,0.7758,43867.4829,43867.4829,21698.5326,282945.2647,282945.2647,2023-08-05
300962.SZ,2021-09-02,20.44,4.3735,4.3735,0.59,87.6886,60.1034,6.6518,21.0819,18.551,,0.7828,26400.1897,6259.7111,6259.7111,539619.8775,127948.4949,2023-08-05
001979.SZ,2021-09-02,10.43,0.3551,0.9685,0.91,6.7445,5.3008,1.0425,0.6375,0.5511,7.7719,5.9935,792324.2592,792172.0146,290499.7037,8263942.0235,8262354.1123,2023-08-05
603626.SH,2021-09-02,10.66,1.461,2.6742,0.53,,23.327,2.0112,1.7157,1.4905,0.0,,55799.389,48529.356,26512.7599,594821.4867,517322.935,2023-08-05
002635.SZ,2021-09-02,12.36,1.0367,1.3143,0.89,18.1294,120.4997,1.5008,2.9234,2.6812,0.0,1.6181,68717.2674,41544.7658,32770.9979,849345.4251,513493.3053,2023-08-05
002463.SZ,2021-09-02,11.48,0.76,1.1431,0.53,16.215,17.5654,3.319,2.9187,2.9153,1.5842,1.5839,189665.8773,189566.487,126034.2707,2177364.2714,2176223.2708,2023-08-05
603959.SH,2021-09-02,16.23,1.9934,3.5518,0.62,336.5256,160.0332,12.1104,5.667,8.2615,0.0,,49029.8992,49029.8992,27516.3832,795755.264,795755.264,2023-08-05
300624.SZ,2021-09-02,44.26,2.03,2.7271,0.62,45.9242,69.1546,6.8311,5.89,5.7247,0.4946,0.4519,12994.704,11067.313,8238.4566,575145.599,489839.2734,2023-08-05
000839.SZ,2021-09-02,3.15,2.7031,4.253,0.75,,,2.4764,5.2344,5.8254,0.0,,391982.6352,391982.6352,249133.8007,1234745.3009,1234745.3009,2023-08-05
300274.SZ,2021-09-02,142.9,2.6554,3.1351,0.75,106.5218,91.9038,18.7447,10.7944,10.1284,0.049,0.098,145679.735,109546.3676,92784.5475,20817634.1315,15654175.93,2023-08-05
600152.SH,2021-09-02,7.93,1.2628,2.3595,0.46,84.8459,193.2474,1.9649,2.3895,2.0409,0.0,,52579.5527,41128.8032,22012.6355,416955.8529,326151.4094,2023-08-05
300049.SZ,2021-09-02,12.98,3.0869,3.6345,0.65,55.1554,38.4058,2.3785,4.2282,4.1016,0.0,,26305.31,23044.4284,19572.4629,341442.9238,299116.6806,2023-08-05
600540.SH,2021-09-02,5.04,2.134,3.6903,1.08,270.1337,212.8402,3.513,2.1209,1.643,0.0,,47092.3313,47092.3313,27232.0354,237345.3498,237345.3498,2023-08-05
300741.SZ,2021-09-02,42.82,0.1496,0.7915,0.82,22.3453,22.6585,3.6328,12.5913,12.7064,4.624,3.7366,61588.0,61587.715,11637.715,2637198.16,2637185.9563,2023-08-05
002686.SZ,2021-09-02,5.73,0.9703,1.5084,0.8,129.2394,76.2194,2.0765,2.1861,1.7794,0.0,,56623.9133,39172.7239,25197.7227,324455.0232,224459.7079,2023-08-05
300810.SZ,2021-09-02,24.89,3.1542,4.4789,0.66,138.5357,64.6417,2.8767,23.4769,14.2577,0.2518,0.1339,11805.0,7810.9143,5500.8394,293826.45,194413.6569,2023-08-05
688157.SH,2021-09-02,94.21,1.6135,1.8449,0.75,86.0188,79.4681,6.673,17.2423,16.05,,,7960.0,3389.1,2964.09,749911.6,319287.111,2023-08-05
002587.SZ,2021-09-02,4.81,1.249,1.3892,0.73,,,2.3093,3.827,3.7603,1.5635,0.4126,65204.4158,47292.1925,42521.805,313633.24,227475.4459,2023-08-05
603327.SH,2021-09-02,16.52,2.859,4.2768,0.77,20.8532,22.0154,4.4745,4.0048,3.705,1.5133,2.1792,40100.0,10247.065,6850.0,662452.0,169281.5138,2023-08-05
