security_code,trade_date,adj_factor,data_date
000001.SZ,1992-07-23,2.473,2023-07-31
000002.SZ,1992-07-23,1.867,2023-07-31
000003.SZ,1992-07-23,1.235,2023-07-31
000004.SZ,1992-07-23,1.302,2023-07-31
000006.SZ,1992-07-23,1.0,2023-07-31
000007.SZ,1992-07-23,1.014,2023-07-31
000008.SZ,1992-07-23,1.0,2023-07-31
000009.SZ,1992-07-23,1.0,2023-07-31
000011.SZ,1992-07-23,1.0,2023-07-31
000012.SZ,1992-07-23,1.0,2023-07-31
000013.SZ,1992-07-23,1.0,2023-07-31
000014.SZ,1992-07-23,1.0,2023-07-31
000015.SZ,1992-07-23,1.0,2023-07-31
000016.SZ,1992-07-23,0.977,2023-07-31
000017.SZ,1992-07-23,1.057,2023-07-31
000018.SZ,1992-07-23,1.0,2023-07-31
000020.SZ,1992-07-23,1.006,2023-07-31
600601.SH,1992-07-23,9.761,2023-07-31
600602.SH,1992-07-23,1.011,2023-07-31
600603.SH,1992-07-23,1.0,2023-07-31
600604.SH,1992-07-23,1.0,2023-07-31
600605.SH,1992-07-23,1.0,2023-07-31
600606.SH,1992-07-23,1.0,2023-07-31
600607.SH,1992-07-23,1.0,2023-07-31
600608.SH,1992-07-23,1.0,2023-07-31
600651.SH,1992-07-23,5.0,2023-07-31
600652.SH,1992-07-23,5.0,2023-07-31
600653.SH,1992-07-23,10.0,2023-07-31
600654.SH,1992-07-23,10.0,2023-07-31
600656.SH,1992-07-23,1.0,2023-07-31
