security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
600833.SH,2022-07-14,11.1,6.9268,12.5825,0.84,50.1074,54.2743,2.9988,1.7709,1.6969,0.8559,0.8559,22308.6347,22308.6347,12281.1613,247625.8452,247625.8452,2023-08-06
603680.SH,2022-07-14,8.07,0.0928,0.7596,0.52,18.3513,22.2027,1.3366,1.6669,1.7202,2.1234,2.1234,78371.8767,78371.8767,9575.8767,632461.045,632461.045,2023-08-06
002188.SZ,2022-07-14,6.01,3.1918,4.2509,0.82,11.767,10.3829,20.4604,6.4179,5.2235,0.0,,29253.8575,24088.3257,18087.0255,175815.6836,144770.8375,2023-08-06
000778.SZ,2022-07-14,4.91,1.9039,3.1288,1.09,9.7629,9.1436,0.8129,0.3676,0.3694,3.0535,,399005.8776,389618.9854,237089.6115,1959118.859,1913029.2183,2023-08-06
300593.SZ,2022-07-14,40.68,0.7902,0.847,0.66,55.3492,48.9674,12.6896,10.2512,9.0935,0.071,0.1844,37237.9436,30092.8185,28074.3972,1514839.5456,1224175.8566,2023-08-06
603530.SH,2022-07-14,15.65,21.556,21.556,1.06,67.2647,72.5508,4.3858,9.2521,8.7469,0.7688,0.639,43226.3327,7226.3327,7226.3327,676492.1068,113092.1068,2023-08-06
688357.SH,2022-07-14,98.11,1.0995,1.2039,0.99,21.0996,20.2872,4.2331,6.6211,6.1227,,,5922.8885,3364.3846,3072.7261,581094.5907,330079.7731,2023-08-06
002107.SZ,2022-07-14,6.23,0.5521,1.1382,0.68,22.0085,25.7894,5.1554,3.8147,3.787,4.1734,4.1734,57720.96,56350.3829,27335.7466,359601.5808,351062.8855,2023-08-06
603833.SH,2022-07-14,128.41,0.444,1.7521,1.93,29.3448,29.2411,5.3388,3.8266,3.6747,0.927,,60915.1948,60915.1948,15437.3632,7822120.1643,7822120.1643,2023-08-06
600545.SH,2022-07-14,3.73,0.9602,1.8097,0.83,,,1.8813,1.2924,1.3191,0.0,,189541.2995,189541.2995,100565.3318,706989.0471,706989.0471,2023-08-06
002676.SZ,2022-07-14,4.45,4.6662,7.439,1.63,93.8647,117.6189,2.8751,1.5023,1.5292,0.0,,72000.0,71996.4834,45160.9733,320400.0,320384.3511,2023-08-06
600758.SH,2022-07-14,4.27,1.5061,3.529,1.01,212.041,25.9024,1.0548,0.9544,0.9019,0.0,,132201.7394,132074.3394,56366.8651,564501.4272,563957.4292,2023-08-06
000524.SZ,2022-07-14,10.08,0.9897,3.7971,0.75,,,3.1463,4.4261,4.7397,0.0,,67020.8597,67014.0121,17467.0915,675570.2658,675501.242,2023-08-06
000566.SZ,2022-07-14,4.37,1.2062,1.6329,0.87,,,2.6603,2.7534,2.7423,0.0,,129736.5126,116539.0241,86086.0465,566948.5601,509275.5353,2023-08-06
002320.SZ,2022-07-14,5.24,0.2491,0.9241,0.64,43.9275,47.2742,3.0337,8.3479,6.0476,1.7812,1.9084,222893.3187,222893.3187,60093.3126,1167960.99,1167960.99,2023-08-06
600499.SH,2022-07-14,21.34,3.0592,4.4418,0.96,40.0682,23.4794,5.4787,4.1135,3.9405,0.4686,0.8435,188841.9929,157720.5702,108628.5166,4029888.1285,3365756.9681,2023-08-06
002852.SZ,2022-07-14,12.16,1.8336,2.511,1.12,,,1.8994,0.8011,0.8104,0.6276,,35900.0,28621.8592,20900.0555,436544.0,348041.8079,2023-08-06
002503.SZ,2022-07-14,1.3,1.6472,1.9402,0.91,,,,0.7665,0.903,0.0,,305181.6795,260228.0141,220933.0973,396736.1834,338296.4183,2023-08-06
600871.SH,2022-07-14,1.85,0.1319,0.6299,0.81,195.3436,426.0451,4.939,0.5051,0.4997,0.0,,1898434.0033,1356937.8551,284148.2187,3512102.9061,2510335.0319,2023-08-06
002067.SZ,2022-07-14,3.65,0.9431,0.9847,1.22,9.8791,10.8329,0.8087,0.7001,0.683,0.0,,119394.1921,105635.6221,101180.6221,435788.8012,385570.0207,2023-08-06
601225.SH,2022-07-14,20.12,0.312,0.8946,0.51,9.2274,8.3138,2.4997,1.2811,1.2419,3.9761,6.7097,969500.0,969500.0,338117.48,19506340.0,19506340.0,2023-08-06
688800.SH,2022-07-14,144.0,3.4827,3.4827,0.71,136.584,101.4617,15.2746,17.247,13.9409,,,10800.0,2295.0,2295.0,1555200.0,330480.0,2023-08-06
002398.SZ,2022-07-14,6.66,7.2217,7.706,1.82,17.6415,18.7972,1.4083,0.9754,0.977,1.2016,1.2012,72023.0406,58249.2731,54588.3722,479673.4504,387940.1588,2023-08-06
003010.SZ,2022-07-14,15.58,0.7917,1.1546,0.64,64.9452,136.2442,1.811,1.4716,1.4545,0.5135,1.2837,12169.984,7303.2792,5007.6856,189608.3507,113785.0899,2023-08-06
000958.SZ,2022-07-14,5.04,3.8759,6.4239,1.72,20.9349,21.9102,1.5245,4.1284,4.5444,1.1905,1.1905,538341.852,110206.9201,66494.2005,2713242.9341,555442.8773,2023-08-06
000050.SZ,2022-07-14,9.55,0.2557,0.5299,0.7,15.2169,21.282,0.7824,0.7374,0.7282,0.733,1.466,245774.7661,237577.3677,114636.3021,2347149.0163,2268863.8615,2023-08-06
300837.SZ,2022-07-14,37.99,1.5293,1.6951,1.18,24.1052,22.6515,3.495,6.6271,6.1813,0.7897,0.7897,10000.0,3325.0,2999.9,379900.0,126316.75,2023-08-06
601990.SH,2022-07-14,8.07,0.2957,0.5447,0.75,30.4407,32.1335,1.7951,10.8508,11.2576,1.6109,1.6109,368636.1034,361993.0567,196545.0943,2974893.3544,2921283.9676,2023-08-06
000048.SZ,2022-07-14,19.65,1.4789,5.0801,0.76,26.4079,,6.0092,3.1916,6.1881,5.872,6.6158,52323.925,52323.925,15232.4258,1028165.1263,1028165.1263,2023-08-06
