ts_code,trade_date,adj_factor,data_date
600601.SH,1991-01-25,1.0,2023-07-31
600602.SH,1991-01-25,1.0,2023-07-31
600651.SH,1991-01-25,1.0,2023-07-31
600652.SH,1991-01-25,1.0,2023-07-31
600653.SH,1991-01-25,1.0,2023-07-31
600654.SH,1991-01-25,1.0,2023-07-31
600656.SH,1991-01-25,1.0,2023-07-31
000004.SZ,1991-01-28,1.0,2023-07-31
000005.SZ,1991-01-28,1.0,2023-07-31
600601.SH,1991-01-28,1.0,2023-07-31
600602.SH,1991-01-28,1.0,2023-07-31
600651.SH,1991-01-28,1.0,2023-07-31
600652.SH,1991-01-28,1.0,2023-07-31
600653.SH,1991-01-28,1.0,2023-07-31
600654.SH,1991-01-28,1.0,2023-07-31
600656.SH,1991-01-28,1.0,2023-07-31
000002.SZ,1991-01-29,1.0,2023-07-31
000004.SZ,1991-01-29,1.0,2023-07-31
000005.SZ,1991-01-29,1.0,2023-07-31
600601.SH,1991-01-29,1.0,2023-07-31
600602.SH,1991-01-29,1.0,2023-07-31
600651.SH,1991-01-29,1.0,2023-07-31
600652.SH,1991-01-29,1.0,2023-07-31
600653.SH,1991-01-29,1.0,2023-07-31
600654.SH,1991-01-29,1.0,2023-07-31
600656.SH,1991-01-29,1.0,2023-07-31
000002.SZ,1991-01-30,1.0,2023-07-31
000004.SZ,1991-01-30,1.0,2023-07-31
000005.SZ,1991-01-30,1.0,2023-07-31
600601.SH,1991-01-30,1.0,2023-07-31
600602.SH,1991-01-30,1.0,2023-07-31
600651.SH,1991-01-30,1.0,2023-07-31
600652.SH,1991-01-30,1.0,2023-07-31
600653.SH,1991-01-30,1.0,2023-07-31
600654.SH,1991-01-30,1.0,2023-07-31
600656.SH,1991-01-30,1.0,2023-07-31
000002.SZ,1991-01-31,1.0,2023-07-31
000004.SZ,1991-01-31,1.0,2023-07-31
000005.SZ,1991-01-31,1.0,2023-07-31
600601.SH,1991-01-31,1.0,2023-07-31
600602.SH,1991-01-31,1.0,2023-07-31
600651.SH,1991-01-31,1.0,2023-07-31
600652.SH,1991-01-31,1.0,2023-07-31
600653.SH,1991-01-31,1.0,2023-07-31
600654.SH,1991-01-31,1.0,2023-07-31
600656.SH,1991-01-31,1.0,2023-07-31
600601.SH,1991-02-01,1.0,2023-07-31
600602.SH,1991-02-01,1.0,2023-07-31
600651.SH,1991-02-01,1.0,2023-07-31
600652.SH,1991-02-01,1.0,2023-07-31
600653.SH,1991-02-01,1.0,2023-07-31
600654.SH,1991-02-01,1.0,2023-07-31
600656.SH,1991-02-01,1.0,2023-07-31
000002.SZ,1991-02-04,0.995,2023-07-31
000004.SZ,1991-02-04,1.0,2023-07-31
000005.SZ,1991-02-04,1.0,2023-07-31
600601.SH,1991-02-04,1.0,2023-07-31
600602.SH,1991-02-04,1.0,2023-07-31
600651.SH,1991-02-04,1.0,2023-07-31
600652.SH,1991-02-04,1.0,2023-07-31
600653.SH,1991-02-04,1.0,2023-07-31
600654.SH,1991-02-04,1.0,2023-07-31
600656.SH,1991-02-04,1.0,2023-07-31
000002.SZ,1991-02-05,0.995,2023-07-31
000004.SZ,1991-02-05,1.0,2023-07-31
000005.SZ,1991-02-05,1.0,2023-07-31
600601.SH,1991-02-05,1.0,2023-07-31
600602.SH,1991-02-05,1.0,2023-07-31
600651.SH,1991-02-05,1.0,2023-07-31
600652.SH,1991-02-05,1.0,2023-07-31
600653.SH,1991-02-05,1.0,2023-07-31
600654.SH,1991-02-05,1.0,2023-07-31
600656.SH,1991-02-05,1.0,2023-07-31
000002.SZ,1991-02-06,0.995,2023-07-31
000004.SZ,1991-02-06,1.0,2023-07-31
000005.SZ,1991-02-06,1.0,2023-07-31
600601.SH,1991-02-06,1.0,2023-07-31
600602.SH,1991-02-06,1.0,2023-07-31
600651.SH,1991-02-06,1.0,2023-07-31
600652.SH,1991-02-06,1.0,2023-07-31
600653.SH,1991-02-06,1.0,2023-07-31
600654.SH,1991-02-06,1.0,2023-07-31
600656.SH,1991-02-06,1.0,2023-07-31
000002.SZ,1991-02-07,0.995,2023-07-31
000004.SZ,1991-02-07,1.0,2023-07-31
000005.SZ,1991-02-07,1.0,2023-07-31
600601.SH,1991-02-07,1.0,2023-07-31
600602.SH,1991-02-07,1.0,2023-07-31
600651.SH,1991-02-07,1.0,2023-07-31
600652.SH,1991-02-07,1.0,2023-07-31
600653.SH,1991-02-07,1.0,2023-07-31
600654.SH,1991-02-07,1.0,2023-07-31
600656.SH,1991-02-07,1.0,2023-07-31
000002.SZ,1991-02-08,0.995,2023-07-31
000004.SZ,1991-02-08,1.0,2023-07-31
000005.SZ,1991-02-08,1.0,2023-07-31
600601.SH,1991-02-08,1.0,2023-07-31
600602.SH,1991-02-08,1.0,2023-07-31
600651.SH,1991-02-08,1.0,2023-07-31
600652.SH,1991-02-08,1.0,2023-07-31
600653.SH,1991-02-08,1.0,2023-07-31
600654.SH,1991-02-08,1.0,2023-07-31
600656.SH,1991-02-08,1.0,2023-07-31
000002.SZ,1991-02-11,0.99,2023-07-31
000004.SZ,1991-02-11,1.0,2023-07-31
000005.SZ,1991-02-11,1.0,2023-07-31
600601.SH,1991-02-11,1.0,2023-07-31
600602.SH,1991-02-11,1.0,2023-07-31
600651.SH,1991-02-11,1.0,2023-07-31
600652.SH,1991-02-11,1.0,2023-07-31
600653.SH,1991-02-11,1.0,2023-07-31
600654.SH,1991-02-11,1.0,2023-07-31
600656.SH,1991-02-11,1.0,2023-07-31
000002.SZ,1991-02-12,0.99,2023-07-31
000004.SZ,1991-02-12,1.0,2023-07-31
000005.SZ,1991-02-12,1.0,2023-07-31
600601.SH,1991-02-12,1.0,2023-07-31
600602.SH,1991-02-12,1.0,2023-07-31
600651.SH,1991-02-12,1.0,2023-07-31
600652.SH,1991-02-12,1.0,2023-07-31
600653.SH,1991-02-12,1.0,2023-07-31
600654.SH,1991-02-12,1.0,2023-07-31
600656.SH,1991-02-12,1.0,2023-07-31
000002.SZ,1991-02-13,0.99,2023-07-31
000004.SZ,1991-02-13,1.0,2023-07-31
000005.SZ,1991-02-13,1.0,2023-07-31
600601.SH,1991-02-13,1.0,2023-07-31
600602.SH,1991-02-13,1.0,2023-07-31
600651.SH,1991-02-13,1.0,2023-07-31
600652.SH,1991-02-13,1.0,2023-07-31
600653.SH,1991-02-13,1.0,2023-07-31
600654.SH,1991-02-13,1.0,2023-07-31
600656.SH,1991-02-13,1.0,2023-07-31
600601.SH,1991-02-14,1.0,2023-07-31
600602.SH,1991-02-14,1.0,2023-07-31
600651.SH,1991-02-14,1.0,2023-07-31
600652.SH,1991-02-14,1.0,2023-07-31
600653.SH,1991-02-14,1.0,2023-07-31
600654.SH,1991-02-14,1.0,2023-07-31
600656.SH,1991-02-14,1.0,2023-07-31
600601.SH,1991-02-19,1.0,2023-07-31
600602.SH,1991-02-19,1.0,2023-07-31
600651.SH,1991-02-19,1.0,2023-07-31
600652.SH,1991-02-19,1.0,2023-07-31
600653.SH,1991-02-19,1.0,2023-07-31
600654.SH,1991-02-19,1.0,2023-07-31
600656.SH,1991-02-19,1.0,2023-07-31
600601.SH,1991-02-20,1.0,2023-07-31
600602.SH,1991-02-20,1.0,2023-07-31
600651.SH,1991-02-20,1.0,2023-07-31
600652.SH,1991-02-20,1.0,2023-07-31
600653.SH,1991-02-20,1.0,2023-07-31
600654.SH,1991-02-20,1.0,2023-07-31
600656.SH,1991-02-20,1.0,2023-07-31
600601.SH,1991-02-21,1.0,2023-07-31
600602.SH,1991-02-21,1.0,2023-07-31
600651.SH,1991-02-21,1.0,2023-07-31
600652.SH,1991-02-21,1.0,2023-07-31
600653.SH,1991-02-21,1.0,2023-07-31
600654.SH,1991-02-21,1.0,2023-07-31
600656.SH,1991-02-21,1.0,2023-07-31
000002.SZ,1991-02-22,0.99,2023-07-31
000004.SZ,1991-02-22,1.0,2023-07-31
000005.SZ,1991-02-22,1.0,2023-07-31
600601.SH,1991-02-22,1.0,2023-07-31
600602.SH,1991-02-22,1.0,2023-07-31
600651.SH,1991-02-22,1.0,2023-07-31
600652.SH,1991-02-22,1.0,2023-07-31
600653.SH,1991-02-22,1.0,2023-07-31
600654.SH,1991-02-22,1.0,2023-07-31
600656.SH,1991-02-22,1.0,2023-07-31
000002.SZ,1991-02-25,0.985,2023-07-31
000004.SZ,1991-02-25,1.0,2023-07-31
000005.SZ,1991-02-25,1.0,2023-07-31
600601.SH,1991-02-25,1.0,2023-07-31
600602.SH,1991-02-25,1.0,2023-07-31
600651.SH,1991-02-25,1.0,2023-07-31
600652.SH,1991-02-25,1.0,2023-07-31
600653.SH,1991-02-25,1.0,2023-07-31
600654.SH,1991-02-25,1.0,2023-07-31
600656.SH,1991-02-25,1.0,2023-07-31
000002.SZ,1991-02-26,0.985,2023-07-31
000004.SZ,1991-02-26,1.0,2023-07-31
000005.SZ,1991-02-26,1.0,2023-07-31
600601.SH,1991-02-26,1.0,2023-07-31
600602.SH,1991-02-26,1.0,2023-07-31
600651.SH,1991-02-26,1.0,2023-07-31
600652.SH,1991-02-26,1.0,2023-07-31
600653.SH,1991-02-26,10.0,2023-07-31
600654.SH,1991-02-26,1.0,2023-07-31
600656.SH,1991-02-26,1.0,2023-07-31
000002.SZ,1991-02-27,0.985,2023-07-31
000004.SZ,1991-02-27,1.0,2023-07-31
000005.SZ,1991-02-27,1.0,2023-07-31
600601.SH,1991-02-27,1.0,2023-07-31
600602.SH,1991-02-27,1.0,2023-07-31
600651.SH,1991-02-27,1.0,2023-07-31
600652.SH,1991-02-27,1.0,2023-07-31
600653.SH,1991-02-27,10.0,2023-07-31
600654.SH,1991-02-27,1.0,2023-07-31
600656.SH,1991-02-27,1.0,2023-07-31
000002.SZ,1991-02-28,0.985,2023-07-31
000004.SZ,1991-02-28,1.0,2023-07-31
000005.SZ,1991-02-28,1.0,2023-07-31
600601.SH,1991-02-28,1.0,2023-07-31
600602.SH,1991-02-28,1.0,2023-07-31
600651.SH,1991-02-28,1.0,2023-07-31
600652.SH,1991-02-28,1.0,2023-07-31
600653.SH,1991-02-28,10.0,2023-07-31
600654.SH,1991-02-28,1.0,2023-07-31
600656.SH,1991-02-28,1.0,2023-07-31
000002.SZ,1991-03-01,0.985,2023-07-31
000004.SZ,1991-03-01,1.0,2023-07-31
000005.SZ,1991-03-01,1.0,2023-07-31
600601.SH,1991-03-01,1.0,2023-07-31
600602.SH,1991-03-01,1.0,2023-07-31
600651.SH,1991-03-01,1.0,2023-07-31
600652.SH,1991-03-01,1.0,2023-07-31
600653.SH,1991-03-01,10.0,2023-07-31
600654.SH,1991-03-01,1.0,2023-07-31
600656.SH,1991-03-01,1.0,2023-07-31
000002.SZ,1991-03-04,1.054,2023-07-31
000004.SZ,1991-03-04,1.0,2023-07-31
000005.SZ,1991-03-04,1.0,2023-07-31
600601.SH,1991-03-04,1.0,2023-07-31
600602.SH,1991-03-04,1.0,2023-07-31
600651.SH,1991-03-04,1.0,2023-07-31
600652.SH,1991-03-04,1.0,2023-07-31
600653.SH,1991-03-04,10.0,2023-07-31
600654.SH,1991-03-04,1.0,2023-07-31
600656.SH,1991-03-04,1.0,2023-07-31
000002.SZ,1991-03-05,1.054,2023-07-31
000004.SZ,1991-03-05,1.0,2023-07-31
000005.SZ,1991-03-05,1.0,2023-07-31
600601.SH,1991-03-05,1.0,2023-07-31
600602.SH,1991-03-05,1.0,2023-07-31
600651.SH,1991-03-05,1.0,2023-07-31
600652.SH,1991-03-05,1.0,2023-07-31
600653.SH,1991-03-05,10.0,2023-07-31
600654.SH,1991-03-05,1.0,2023-07-31
600656.SH,1991-03-05,1.0,2023-07-31
000002.SZ,1991-03-06,1.054,2023-07-31
000004.SZ,1991-03-06,1.0,2023-07-31
000005.SZ,1991-03-06,1.0,2023-07-31
600601.SH,1991-03-06,1.0,2023-07-31
600602.SH,1991-03-06,1.0,2023-07-31
600651.SH,1991-03-06,1.0,2023-07-31
600652.SH,1991-03-06,1.0,2023-07-31
600653.SH,1991-03-06,10.0,2023-07-31
600654.SH,1991-03-06,1.0,2023-07-31
600656.SH,1991-03-06,1.0,2023-07-31
000002.SZ,1991-03-07,1.054,2023-07-31
000004.SZ,1991-03-07,1.0,2023-07-31
000005.SZ,1991-03-07,1.0,2023-07-31
600601.SH,1991-03-07,1.0,2023-07-31
600602.SH,1991-03-07,1.0,2023-07-31
600651.SH,1991-03-07,1.0,2023-07-31
600652.SH,1991-03-07,1.0,2023-07-31
600653.SH,1991-03-07,10.0,2023-07-31
600654.SH,1991-03-07,1.0,2023-07-31
600656.SH,1991-03-07,1.0,2023-07-31
000002.SZ,1991-03-08,1.054,2023-07-31
000004.SZ,1991-03-08,1.0,2023-07-31
000005.SZ,1991-03-08,1.0,2023-07-31
600601.SH,1991-03-08,1.0,2023-07-31
600602.SH,1991-03-08,1.0,2023-07-31
600651.SH,1991-03-08,1.0,2023-07-31
600652.SH,1991-03-08,1.0,2023-07-31
600653.SH,1991-03-08,10.0,2023-07-31
600654.SH,1991-03-08,1.0,2023-07-31
600656.SH,1991-03-08,1.0,2023-07-31
000002.SZ,1991-03-11,1.059,2023-07-31
000004.SZ,1991-03-11,1.0,2023-07-31
000005.SZ,1991-03-11,1.0,2023-07-31
600601.SH,1991-03-11,5.0,2023-07-31
600602.SH,1991-03-11,1.0,2023-07-31
600651.SH,1991-03-11,1.0,2023-07-31
600652.SH,1991-03-11,1.0,2023-07-31
600653.SH,1991-03-11,10.0,2023-07-31
600654.SH,1991-03-11,1.0,2023-07-31
600656.SH,1991-03-11,1.0,2023-07-31
000002.SZ,1991-03-12,1.059,2023-07-31
000004.SZ,1991-03-12,1.0,2023-07-31
000005.SZ,1991-03-12,1.0,2023-07-31
600601.SH,1991-03-12,5.0,2023-07-31
600602.SH,1991-03-12,1.0,2023-07-31
600651.SH,1991-03-12,1.0,2023-07-31
600652.SH,1991-03-12,1.0,2023-07-31
600653.SH,1991-03-12,10.0,2023-07-31
600654.SH,1991-03-12,1.0,2023-07-31
600656.SH,1991-03-12,1.0,2023-07-31
000002.SZ,1991-03-13,1.059,2023-07-31
000004.SZ,1991-03-13,1.0,2023-07-31
000005.SZ,1991-03-13,1.0,2023-07-31
600601.SH,1991-03-13,5.0,2023-07-31
600602.SH,1991-03-13,1.0,2023-07-31
600651.SH,1991-03-13,1.0,2023-07-31
600652.SH,1991-03-13,1.0,2023-07-31
600653.SH,1991-03-13,10.0,2023-07-31
600654.SH,1991-03-13,1.0,2023-07-31
600656.SH,1991-03-13,1.0,2023-07-31
000002.SZ,1991-03-14,1.059,2023-07-31
000004.SZ,1991-03-14,1.0,2023-07-31
000005.SZ,1991-03-14,1.0,2023-07-31
600601.SH,1991-03-14,5.0,2023-07-31
600602.SH,1991-03-14,1.0,2023-07-31
600651.SH,1991-03-14,1.0,2023-07-31
600652.SH,1991-03-14,1.0,2023-07-31
600653.SH,1991-03-14,10.0,2023-07-31
600654.SH,1991-03-14,1.0,2023-07-31
600656.SH,1991-03-14,1.0,2023-07-31
000002.SZ,1991-03-15,1.059,2023-07-31
000004.SZ,1991-03-15,1.0,2023-07-31
000005.SZ,1991-03-15,1.0,2023-07-31
600601.SH,1991-03-15,5.0,2023-07-31
600602.SH,1991-03-15,1.0,2023-07-31
600651.SH,1991-03-15,1.0,2023-07-31
600652.SH,1991-03-15,1.0,2023-07-31
600653.SH,1991-03-15,10.0,2023-07-31
600654.SH,1991-03-15,1.0,2023-07-31
600656.SH,1991-03-15,1.0,2023-07-31
000002.SZ,1991-03-18,1.064,2023-07-31
000004.SZ,1991-03-18,1.0,2023-07-31
000005.SZ,1991-03-18,1.0,2023-07-31
600601.SH,1991-03-18,5.0,2023-07-31
600602.SH,1991-03-18,1.0,2023-07-31
600651.SH,1991-03-18,1.0,2023-07-31
600652.SH,1991-03-18,1.0,2023-07-31
600653.SH,1991-03-18,10.0,2023-07-31
600654.SH,1991-03-18,1.0,2023-07-31
600656.SH,1991-03-18,1.0,2023-07-31
000002.SZ,1991-03-19,1.064,2023-07-31
000004.SZ,1991-03-19,1.0,2023-07-31
000005.SZ,1991-03-19,1.0,2023-07-31
600601.SH,1991-03-19,5.0,2023-07-31
600602.SH,1991-03-19,1.0,2023-07-31
600651.SH,1991-03-19,1.0,2023-07-31
600652.SH,1991-03-19,1.0,2023-07-31
600653.SH,1991-03-19,10.0,2023-07-31
600654.SH,1991-03-19,1.0,2023-07-31
600656.SH,1991-03-19,1.0,2023-07-31
000002.SZ,1991-03-20,1.064,2023-07-31
000004.SZ,1991-03-20,1.0,2023-07-31
000005.SZ,1991-03-20,1.0,2023-07-31
600601.SH,1991-03-20,5.0,2023-07-31
600602.SH,1991-03-20,1.0,2023-07-31
600651.SH,1991-03-20,1.0,2023-07-31
600652.SH,1991-03-20,1.0,2023-07-31
600653.SH,1991-03-20,10.0,2023-07-31
600654.SH,1991-03-20,1.0,2023-07-31
600656.SH,1991-03-20,1.0,2023-07-31
000002.SZ,1991-03-21,1.064,2023-07-31
000004.SZ,1991-03-21,1.0,2023-07-31
000005.SZ,1991-03-21,1.0,2023-07-31
600601.SH,1991-03-21,5.0,2023-07-31
600602.SH,1991-03-21,1.0,2023-07-31
600651.SH,1991-03-21,1.0,2023-07-31
600652.SH,1991-03-21,1.0,2023-07-31
600653.SH,1991-03-21,10.0,2023-07-31
600654.SH,1991-03-21,1.0,2023-07-31
600656.SH,1991-03-21,1.0,2023-07-31
000002.SZ,1991-03-22,1.064,2023-07-31
000004.SZ,1991-03-22,1.0,2023-07-31
000005.SZ,1991-03-22,1.0,2023-07-31
600601.SH,1991-03-22,5.0,2023-07-31
600602.SH,1991-03-22,1.0,2023-07-31
600651.SH,1991-03-22,1.0,2023-07-31
600652.SH,1991-03-22,1.0,2023-07-31
600653.SH,1991-03-22,10.0,2023-07-31
600654.SH,1991-03-22,1.0,2023-07-31
600656.SH,1991-03-22,1.0,2023-07-31
000002.SZ,1991-03-25,1.069,2023-07-31
000004.SZ,1991-03-25,1.0,2023-07-31
000005.SZ,1991-03-25,1.0,2023-07-31
600601.SH,1991-03-25,5.0,2023-07-31
600602.SH,1991-03-25,1.0,2023-07-31
600651.SH,1991-03-25,1.0,2023-07-31
600652.SH,1991-03-25,1.0,2023-07-31
600653.SH,1991-03-25,10.0,2023-07-31
600654.SH,1991-03-25,1.0,2023-07-31
600656.SH,1991-03-25,1.0,2023-07-31
000002.SZ,1991-03-26,1.069,2023-07-31
000004.SZ,1991-03-26,1.0,2023-07-31
000005.SZ,1991-03-26,1.0,2023-07-31
600601.SH,1991-03-26,5.0,2023-07-31
600602.SH,1991-03-26,1.0,2023-07-31
600651.SH,1991-03-26,1.0,2023-07-31
600652.SH,1991-03-26,1.0,2023-07-31
600653.SH,1991-03-26,10.0,2023-07-31
600654.SH,1991-03-26,1.0,2023-07-31
600656.SH,1991-03-26,1.0,2023-07-31
000002.SZ,1991-03-27,1.069,2023-07-31
000004.SZ,1991-03-27,1.0,2023-07-31
000005.SZ,1991-03-27,1.0,2023-07-31
600601.SH,1991-03-27,5.0,2023-07-31
600602.SH,1991-03-27,1.0,2023-07-31
600651.SH,1991-03-27,1.0,2023-07-31
600652.SH,1991-03-27,1.0,2023-07-31
600653.SH,1991-03-27,10.0,2023-07-31
600654.SH,1991-03-27,1.0,2023-07-31
600656.SH,1991-03-27,1.0,2023-07-31
000002.SZ,1991-03-28,1.069,2023-07-31
000004.SZ,1991-03-28,1.0,2023-07-31
000005.SZ,1991-03-28,1.0,2023-07-31
600601.SH,1991-03-28,5.0,2023-07-31
600602.SH,1991-03-28,1.0,2023-07-31
600651.SH,1991-03-28,1.0,2023-07-31
600652.SH,1991-03-28,1.0,2023-07-31
600653.SH,1991-03-28,10.0,2023-07-31
600654.SH,1991-03-28,1.0,2023-07-31
600656.SH,1991-03-28,1.0,2023-07-31
000002.SZ,1991-03-29,1.069,2023-07-31
000004.SZ,1991-03-29,1.0,2023-07-31
000005.SZ,1991-03-29,1.0,2023-07-31
600601.SH,1991-03-29,5.0,2023-07-31
600602.SH,1991-03-29,1.0,2023-07-31
600651.SH,1991-03-29,1.0,2023-07-31
600652.SH,1991-03-29,1.0,2023-07-31
600653.SH,1991-03-29,10.0,2023-07-31
600654.SH,1991-03-29,1.0,2023-07-31
600656.SH,1991-03-29,1.0,2023-07-31
600601.SH,1991-04-01,5.0,2023-07-31
600602.SH,1991-04-01,1.0,2023-07-31
600651.SH,1991-04-01,1.0,2023-07-31
600652.SH,1991-04-01,1.0,2023-07-31
600653.SH,1991-04-01,10.0,2023-07-31
600654.SH,1991-04-01,1.0,2023-07-31
600656.SH,1991-04-01,1.0,2023-07-31
