ts_code,trade_date,adj_factor,data_date
000014.SZ,1993-01-05,0.93,2023-07-31
000015.SZ,1993-01-05,1.0,2023-07-31
000016.SZ,1993-01-05,0.984,2023-07-31
000017.SZ,1993-01-05,0.947,2023-07-31
000018.SZ,1993-01-05,0.926,2023-07-31
000019.SZ,1993-01-05,0.844,2023-07-31
000020.SZ,1993-01-05,0.912,2023-07-31
000501.SZ,1993-01-05,1.0,2023-07-31
000502.SZ,1993-01-05,1.0,2023-07-31
000503.SZ,1993-01-05,1.0,2023-07-31
000504.SZ,1993-01-05,1.0,2023-07-31
000505.SZ,1993-01-05,1.0,2023-07-31
600601.SH,1993-01-05,97.609,2023-07-31
600602.SH,1993-01-05,101.081,2023-07-31
600603.SH,1993-01-05,10.0,2023-07-31
600604.SH,1993-01-05,10.0,2023-07-31
600605.SH,1993-01-05,10.0,2023-07-31
600606.SH,1993-01-05,10.0,2023-07-31
600607.SH,1993-01-05,10.0,2023-07-31
600608.SH,1993-01-05,10.0,2023-07-31
600609.SH,1993-01-05,15.661,2023-07-31
600610.SH,1993-01-05,10.0,2023-07-31
600611.SH,1993-01-05,10.0,2023-07-31
600612.SH,1993-01-05,10.0,2023-07-31
600613.SH,1993-01-05,10.0,2023-07-31
600614.SH,1993-01-05,10.0,2023-07-31
600615.SH,1993-01-05,10.0,2023-07-31
600616.SH,1993-01-05,10.0,2023-07-31
600617.SH,1993-01-05,10.0,2023-07-31
600618.SH,1993-01-05,10.0,2023-07-31
600619.SH,1993-01-05,1.0,2023-07-31
600620.SH,1993-01-05,10.0,2023-07-31
600621.SH,1993-01-05,10.0,2023-07-31
600622.SH,1993-01-05,10.0,2023-07-31
600623.SH,1993-01-05,10.0,2023-07-31
600624.SH,1993-01-05,1.0,2023-07-31
600651.SH,1993-01-05,50.0,2023-07-31
600652.SH,1993-01-05,50.0,2023-07-31
600653.SH,1993-01-05,100.0,2023-07-31
600654.SH,1993-01-05,100.0,2023-07-31
600655.SH,1993-01-05,10.0,2023-07-31
600656.SH,1993-01-05,1.0,2023-07-31
000001.SZ,1993-01-06,2.41,2023-07-31
000002.SZ,1993-01-06,1.867,2023-07-31
000003.SZ,1993-01-06,1.19,2023-07-31
000004.SZ,1993-01-06,1.245,2023-07-31
000005.SZ,1993-01-06,1.0,2023-07-31
000006.SZ,1993-01-06,0.951,2023-07-31
000007.SZ,1993-01-06,1.02,2023-07-31
000008.SZ,1993-01-06,0.915,2023-07-31
000009.SZ,1993-01-06,0.948,2023-07-31
000011.SZ,1993-01-06,0.96,2023-07-31
000012.SZ,1993-01-06,1.0,2023-07-31
000013.SZ,1993-01-06,0.979,2023-07-31
000014.SZ,1993-01-06,0.93,2023-07-31
000015.SZ,1993-01-06,1.0,2023-07-31
000016.SZ,1993-01-06,0.984,2023-07-31
000017.SZ,1993-01-06,0.947,2023-07-31
000018.SZ,1993-01-06,0.926,2023-07-31
000019.SZ,1993-01-06,0.844,2023-07-31
000020.SZ,1993-01-06,0.912,2023-07-31
000501.SZ,1993-01-06,1.0,2023-07-31
000502.SZ,1993-01-06,1.0,2023-07-31
000503.SZ,1993-01-06,1.0,2023-07-31
000504.SZ,1993-01-06,1.0,2023-07-31
000505.SZ,1993-01-06,1.0,2023-07-31
600601.SH,1993-01-06,97.609,2023-07-31
600602.SH,1993-01-06,101.081,2023-07-31
600603.SH,1993-01-06,10.0,2023-07-31
600604.SH,1993-01-06,10.0,2023-07-31
600605.SH,1993-01-06,10.0,2023-07-31
600606.SH,1993-01-06,10.0,2023-07-31
600607.SH,1993-01-06,10.0,2023-07-31
600608.SH,1993-01-06,10.0,2023-07-31
600609.SH,1993-01-06,15.661,2023-07-31
600610.SH,1993-01-06,10.0,2023-07-31
600611.SH,1993-01-06,10.0,2023-07-31
600612.SH,1993-01-06,10.0,2023-07-31
600613.SH,1993-01-06,10.0,2023-07-31
600614.SH,1993-01-06,10.0,2023-07-31
600615.SH,1993-01-06,10.0,2023-07-31
600616.SH,1993-01-06,10.0,2023-07-31
600617.SH,1993-01-06,10.0,2023-07-31
600618.SH,1993-01-06,10.0,2023-07-31
600619.SH,1993-01-06,1.0,2023-07-31
600620.SH,1993-01-06,10.0,2023-07-31
600621.SH,1993-01-06,10.0,2023-07-31
600622.SH,1993-01-06,10.0,2023-07-31
600623.SH,1993-01-06,10.0,2023-07-31
600624.SH,1993-01-06,1.0,2023-07-31
600625.SH,1993-01-06,1.0,2023-07-31
600651.SH,1993-01-06,50.0,2023-07-31
600652.SH,1993-01-06,50.0,2023-07-31
600653.SH,1993-01-06,100.0,2023-07-31
600654.SH,1993-01-06,100.0,2023-07-31
600655.SH,1993-01-06,10.0,2023-07-31
600656.SH,1993-01-06,1.0,2023-07-31
000001.SZ,1993-01-07,2.41,2023-07-31
000002.SZ,1993-01-07,1.867,2023-07-31
000003.SZ,1993-01-07,1.19,2023-07-31
000004.SZ,1993-01-07,1.245,2023-07-31
000005.SZ,1993-01-07,1.0,2023-07-31
000006.SZ,1993-01-07,0.951,2023-07-31
000007.SZ,1993-01-07,1.02,2023-07-31
000008.SZ,1993-01-07,0.915,2023-07-31
000009.SZ,1993-01-07,0.948,2023-07-31
000011.SZ,1993-01-07,0.96,2023-07-31
000012.SZ,1993-01-07,1.0,2023-07-31
000013.SZ,1993-01-07,0.979,2023-07-31
000014.SZ,1993-01-07,0.93,2023-07-31
000015.SZ,1993-01-07,1.0,2023-07-31
000016.SZ,1993-01-07,0.984,2023-07-31
000017.SZ,1993-01-07,0.947,2023-07-31
000018.SZ,1993-01-07,0.926,2023-07-31
000019.SZ,1993-01-07,0.844,2023-07-31
000020.SZ,1993-01-07,0.912,2023-07-31
000501.SZ,1993-01-07,1.0,2023-07-31
000502.SZ,1993-01-07,1.0,2023-07-31
000503.SZ,1993-01-07,1.0,2023-07-31
000504.SZ,1993-01-07,1.0,2023-07-31
000505.SZ,1993-01-07,1.0,2023-07-31
600601.SH,1993-01-07,97.609,2023-07-31
600602.SH,1993-01-07,101.081,2023-07-31
600603.SH,1993-01-07,10.0,2023-07-31
600604.SH,1993-01-07,10.0,2023-07-31
600605.SH,1993-01-07,10.0,2023-07-31
600606.SH,1993-01-07,10.0,2023-07-31
600607.SH,1993-01-07,10.0,2023-07-31
600608.SH,1993-01-07,10.0,2023-07-31
600609.SH,1993-01-07,15.661,2023-07-31
600610.SH,1993-01-07,10.0,2023-07-31
600611.SH,1993-01-07,10.0,2023-07-31
600612.SH,1993-01-07,10.0,2023-07-31
600613.SH,1993-01-07,10.0,2023-07-31
600614.SH,1993-01-07,10.0,2023-07-31
600615.SH,1993-01-07,10.0,2023-07-31
600616.SH,1993-01-07,10.0,2023-07-31
600617.SH,1993-01-07,10.0,2023-07-31
600618.SH,1993-01-07,10.0,2023-07-31
600619.SH,1993-01-07,1.0,2023-07-31
600620.SH,1993-01-07,10.0,2023-07-31
600621.SH,1993-01-07,10.0,2023-07-31
600622.SH,1993-01-07,10.0,2023-07-31
600623.SH,1993-01-07,10.0,2023-07-31
600624.SH,1993-01-07,1.0,2023-07-31
600625.SH,1993-01-07,1.0,2023-07-31
600626.SH,1993-01-07,1.0,2023-07-31
600651.SH,1993-01-07,50.0,2023-07-31
600652.SH,1993-01-07,50.0,2023-07-31
600653.SH,1993-01-07,100.0,2023-07-31
600654.SH,1993-01-07,100.0,2023-07-31
600655.SH,1993-01-07,10.0,2023-07-31
600656.SH,1993-01-07,1.0,2023-07-31
000001.SZ,1993-01-08,2.41,2023-07-31
000002.SZ,1993-01-08,1.867,2023-07-31
000003.SZ,1993-01-08,1.19,2023-07-31
000004.SZ,1993-01-08,1.245,2023-07-31
000005.SZ,1993-01-08,1.0,2023-07-31
000006.SZ,1993-01-08,0.951,2023-07-31
000007.SZ,1993-01-08,1.02,2023-07-31
000008.SZ,1993-01-08,0.915,2023-07-31
000009.SZ,1993-01-08,0.948,2023-07-31
000011.SZ,1993-01-08,0.96,2023-07-31
000012.SZ,1993-01-08,1.0,2023-07-31
000013.SZ,1993-01-08,0.979,2023-07-31
000014.SZ,1993-01-08,0.93,2023-07-31
000015.SZ,1993-01-08,1.0,2023-07-31
000016.SZ,1993-01-08,0.984,2023-07-31
000017.SZ,1993-01-08,0.947,2023-07-31
000018.SZ,1993-01-08,0.926,2023-07-31
000019.SZ,1993-01-08,0.844,2023-07-31
000020.SZ,1993-01-08,0.912,2023-07-31
000501.SZ,1993-01-08,1.0,2023-07-31
000502.SZ,1993-01-08,1.0,2023-07-31
000503.SZ,1993-01-08,1.0,2023-07-31
000504.SZ,1993-01-08,1.0,2023-07-31
000505.SZ,1993-01-08,1.0,2023-07-31
600601.SH,1993-01-08,97.609,2023-07-31
600602.SH,1993-01-08,101.081,2023-07-31
600603.SH,1993-01-08,10.0,2023-07-31
600604.SH,1993-01-08,10.0,2023-07-31
600605.SH,1993-01-08,10.0,2023-07-31
600606.SH,1993-01-08,10.0,2023-07-31
600607.SH,1993-01-08,10.0,2023-07-31
600608.SH,1993-01-08,10.0,2023-07-31
600609.SH,1993-01-08,15.661,2023-07-31
600610.SH,1993-01-08,10.0,2023-07-31
600611.SH,1993-01-08,10.0,2023-07-31
600612.SH,1993-01-08,10.0,2023-07-31
600613.SH,1993-01-08,10.0,2023-07-31
600614.SH,1993-01-08,10.0,2023-07-31
600615.SH,1993-01-08,10.0,2023-07-31
600616.SH,1993-01-08,10.0,2023-07-31
600617.SH,1993-01-08,10.0,2023-07-31
600618.SH,1993-01-08,10.0,2023-07-31
600619.SH,1993-01-08,1.0,2023-07-31
600620.SH,1993-01-08,10.0,2023-07-31
600621.SH,1993-01-08,10.0,2023-07-31
600622.SH,1993-01-08,10.0,2023-07-31
600623.SH,1993-01-08,10.0,2023-07-31
600624.SH,1993-01-08,1.0,2023-07-31
600625.SH,1993-01-08,1.0,2023-07-31
600626.SH,1993-01-08,1.0,2023-07-31
600651.SH,1993-01-08,50.0,2023-07-31
600652.SH,1993-01-08,50.0,2023-07-31
600653.SH,1993-01-08,100.0,2023-07-31
600654.SH,1993-01-08,100.0,2023-07-31
600655.SH,1993-01-08,10.0,2023-07-31
600656.SH,1993-01-08,1.0,2023-07-31
000001.SZ,1993-01-11,2.41,2023-07-31
000002.SZ,1993-01-11,1.867,2023-07-31
000003.SZ,1993-01-11,1.19,2023-07-31
000004.SZ,1993-01-11,1.245,2023-07-31
000005.SZ,1993-01-11,1.0,2023-07-31
000006.SZ,1993-01-11,0.951,2023-07-31
000007.SZ,1993-01-11,1.02,2023-07-31
000008.SZ,1993-01-11,0.915,2023-07-31
000009.SZ,1993-01-11,0.948,2023-07-31
000011.SZ,1993-01-11,0.96,2023-07-31
000012.SZ,1993-01-11,1.0,2023-07-31
000013.SZ,1993-01-11,0.979,2023-07-31
000014.SZ,1993-01-11,0.93,2023-07-31
000015.SZ,1993-01-11,1.0,2023-07-31
000016.SZ,1993-01-11,0.984,2023-07-31
000017.SZ,1993-01-11,0.947,2023-07-31
000018.SZ,1993-01-11,0.926,2023-07-31
000019.SZ,1993-01-11,0.844,2023-07-31
000020.SZ,1993-01-11,0.912,2023-07-31
000501.SZ,1993-01-11,1.0,2023-07-31
000502.SZ,1993-01-11,1.0,2023-07-31
000503.SZ,1993-01-11,1.0,2023-07-31
000504.SZ,1993-01-11,1.0,2023-07-31
000505.SZ,1993-01-11,1.0,2023-07-31
600601.SH,1993-01-11,97.609,2023-07-31
600602.SH,1993-01-11,101.081,2023-07-31
600603.SH,1993-01-11,10.0,2023-07-31
600604.SH,1993-01-11,10.0,2023-07-31
600605.SH,1993-01-11,10.0,2023-07-31
600606.SH,1993-01-11,10.0,2023-07-31
600607.SH,1993-01-11,10.0,2023-07-31
600608.SH,1993-01-11,10.0,2023-07-31
600609.SH,1993-01-11,15.661,2023-07-31
600610.SH,1993-01-11,10.0,2023-07-31
600611.SH,1993-01-11,10.0,2023-07-31
600612.SH,1993-01-11,10.0,2023-07-31
600613.SH,1993-01-11,10.0,2023-07-31
600614.SH,1993-01-11,10.0,2023-07-31
600615.SH,1993-01-11,10.0,2023-07-31
600616.SH,1993-01-11,10.0,2023-07-31
600617.SH,1993-01-11,10.0,2023-07-31
600618.SH,1993-01-11,10.0,2023-07-31
600619.SH,1993-01-11,1.0,2023-07-31
600620.SH,1993-01-11,10.0,2023-07-31
600621.SH,1993-01-11,10.0,2023-07-31
600622.SH,1993-01-11,10.0,2023-07-31
600623.SH,1993-01-11,10.0,2023-07-31
600624.SH,1993-01-11,1.0,2023-07-31
600625.SH,1993-01-11,1.0,2023-07-31
600626.SH,1993-01-11,1.0,2023-07-31
600651.SH,1993-01-11,50.0,2023-07-31
600652.SH,1993-01-11,50.0,2023-07-31
600653.SH,1993-01-11,100.0,2023-07-31
600654.SH,1993-01-11,100.0,2023-07-31
600655.SH,1993-01-11,10.0,2023-07-31
600656.SH,1993-01-11,1.0,2023-07-31
000001.SZ,1993-01-12,2.41,2023-07-31
000002.SZ,1993-01-12,1.867,2023-07-31
000003.SZ,1993-01-12,1.19,2023-07-31
000004.SZ,1993-01-12,1.245,2023-07-31
000005.SZ,1993-01-12,1.0,2023-07-31
000006.SZ,1993-01-12,0.951,2023-07-31
000007.SZ,1993-01-12,1.02,2023-07-31
000008.SZ,1993-01-12,0.915,2023-07-31
000009.SZ,1993-01-12,0.948,2023-07-31
000011.SZ,1993-01-12,0.96,2023-07-31
000012.SZ,1993-01-12,1.0,2023-07-31
000013.SZ,1993-01-12,0.979,2023-07-31
000014.SZ,1993-01-12,0.93,2023-07-31
000015.SZ,1993-01-12,1.0,2023-07-31
000016.SZ,1993-01-12,0.984,2023-07-31
000017.SZ,1993-01-12,0.947,2023-07-31
000018.SZ,1993-01-12,0.926,2023-07-31
000019.SZ,1993-01-12,0.844,2023-07-31
000020.SZ,1993-01-12,0.912,2023-07-31
000501.SZ,1993-01-12,1.0,2023-07-31
000502.SZ,1993-01-12,1.0,2023-07-31
000503.SZ,1993-01-12,1.0,2023-07-31
000504.SZ,1993-01-12,1.0,2023-07-31
000505.SZ,1993-01-12,1.0,2023-07-31
600601.SH,1993-01-12,97.609,2023-07-31
600602.SH,1993-01-12,101.081,2023-07-31
600603.SH,1993-01-12,10.0,2023-07-31
600604.SH,1993-01-12,10.0,2023-07-31
600605.SH,1993-01-12,10.0,2023-07-31
600606.SH,1993-01-12,10.0,2023-07-31
600607.SH,1993-01-12,10.0,2023-07-31
600608.SH,1993-01-12,10.0,2023-07-31
600609.SH,1993-01-12,15.661,2023-07-31
600610.SH,1993-01-12,10.0,2023-07-31
600611.SH,1993-01-12,10.0,2023-07-31
600612.SH,1993-01-12,10.0,2023-07-31
600613.SH,1993-01-12,10.0,2023-07-31
600614.SH,1993-01-12,10.0,2023-07-31
600615.SH,1993-01-12,10.0,2023-07-31
600616.SH,1993-01-12,10.0,2023-07-31
600617.SH,1993-01-12,10.0,2023-07-31
600618.SH,1993-01-12,10.0,2023-07-31
600619.SH,1993-01-12,1.0,2023-07-31
600620.SH,1993-01-12,10.0,2023-07-31
600621.SH,1993-01-12,10.0,2023-07-31
600622.SH,1993-01-12,10.0,2023-07-31
600623.SH,1993-01-12,10.0,2023-07-31
600624.SH,1993-01-12,1.0,2023-07-31
600625.SH,1993-01-12,1.0,2023-07-31
600626.SH,1993-01-12,1.0,2023-07-31
600651.SH,1993-01-12,50.0,2023-07-31
600652.SH,1993-01-12,50.0,2023-07-31
600653.SH,1993-01-12,100.0,2023-07-31
600654.SH,1993-01-12,100.0,2023-07-31
600655.SH,1993-01-12,10.0,2023-07-31
600656.SH,1993-01-12,1.0,2023-07-31
000001.SZ,1993-01-13,2.41,2023-07-31
000002.SZ,1993-01-13,1.867,2023-07-31
000003.SZ,1993-01-13,1.19,2023-07-31
000004.SZ,1993-01-13,1.245,2023-07-31
000005.SZ,1993-01-13,1.0,2023-07-31
000006.SZ,1993-01-13,0.951,2023-07-31
000007.SZ,1993-01-13,1.02,2023-07-31
000008.SZ,1993-01-13,0.915,2023-07-31
000009.SZ,1993-01-13,0.948,2023-07-31
000011.SZ,1993-01-13,0.96,2023-07-31
000012.SZ,1993-01-13,1.0,2023-07-31
000013.SZ,1993-01-13,0.979,2023-07-31
000014.SZ,1993-01-13,0.93,2023-07-31
000015.SZ,1993-01-13,1.0,2023-07-31
000016.SZ,1993-01-13,0.984,2023-07-31
000017.SZ,1993-01-13,0.947,2023-07-31
000018.SZ,1993-01-13,0.926,2023-07-31
000019.SZ,1993-01-13,0.844,2023-07-31
000020.SZ,1993-01-13,0.912,2023-07-31
000501.SZ,1993-01-13,1.0,2023-07-31
000502.SZ,1993-01-13,1.0,2023-07-31
000503.SZ,1993-01-13,1.0,2023-07-31
000504.SZ,1993-01-13,1.0,2023-07-31
000505.SZ,1993-01-13,1.0,2023-07-31
600601.SH,1993-01-13,97.609,2023-07-31
600602.SH,1993-01-13,101.081,2023-07-31
600603.SH,1993-01-13,10.0,2023-07-31
600604.SH,1993-01-13,10.0,2023-07-31
600605.SH,1993-01-13,10.0,2023-07-31
600606.SH,1993-01-13,10.0,2023-07-31
600607.SH,1993-01-13,10.0,2023-07-31
600608.SH,1993-01-13,10.0,2023-07-31
600609.SH,1993-01-13,15.661,2023-07-31
600610.SH,1993-01-13,10.0,2023-07-31
600611.SH,1993-01-13,10.0,2023-07-31
600612.SH,1993-01-13,10.0,2023-07-31
600613.SH,1993-01-13,10.0,2023-07-31
600614.SH,1993-01-13,10.0,2023-07-31
600615.SH,1993-01-13,10.0,2023-07-31
600616.SH,1993-01-13,10.0,2023-07-31
600617.SH,1993-01-13,10.0,2023-07-31
600618.SH,1993-01-13,10.0,2023-07-31
600619.SH,1993-01-13,1.0,2023-07-31
600620.SH,1993-01-13,10.0,2023-07-31
600621.SH,1993-01-13,10.0,2023-07-31
600622.SH,1993-01-13,10.0,2023-07-31
600623.SH,1993-01-13,10.0,2023-07-31
600624.SH,1993-01-13,1.0,2023-07-31
600625.SH,1993-01-13,1.0,2023-07-31
600626.SH,1993-01-13,1.0,2023-07-31
600651.SH,1993-01-13,50.0,2023-07-31
600652.SH,1993-01-13,50.0,2023-07-31
600653.SH,1993-01-13,100.0,2023-07-31
600654.SH,1993-01-13,100.0,2023-07-31
600655.SH,1993-01-13,10.0,2023-07-31
600656.SH,1993-01-13,1.0,2023-07-31
000001.SZ,1993-01-14,2.41,2023-07-31
000002.SZ,1993-01-14,1.867,2023-07-31
000003.SZ,1993-01-14,1.19,2023-07-31
000004.SZ,1993-01-14,1.245,2023-07-31
000005.SZ,1993-01-14,1.0,2023-07-31
000006.SZ,1993-01-14,0.951,2023-07-31
000007.SZ,1993-01-14,1.02,2023-07-31
000008.SZ,1993-01-14,0.915,2023-07-31
000009.SZ,1993-01-14,0.948,2023-07-31
000011.SZ,1993-01-14,0.96,2023-07-31
000012.SZ,1993-01-14,1.0,2023-07-31
000013.SZ,1993-01-14,0.979,2023-07-31
000014.SZ,1993-01-14,0.93,2023-07-31
000015.SZ,1993-01-14,1.0,2023-07-31
000016.SZ,1993-01-14,0.984,2023-07-31
000017.SZ,1993-01-14,0.947,2023-07-31
000018.SZ,1993-01-14,0.926,2023-07-31
000019.SZ,1993-01-14,0.844,2023-07-31
000020.SZ,1993-01-14,0.912,2023-07-31
000501.SZ,1993-01-14,1.0,2023-07-31
000502.SZ,1993-01-14,1.0,2023-07-31
000503.SZ,1993-01-14,1.0,2023-07-31
000504.SZ,1993-01-14,1.0,2023-07-31
000505.SZ,1993-01-14,1.0,2023-07-31
600601.SH,1993-01-14,97.609,2023-07-31
600602.SH,1993-01-14,101.081,2023-07-31
600603.SH,1993-01-14,10.0,2023-07-31
600604.SH,1993-01-14,10.0,2023-07-31
600605.SH,1993-01-14,10.0,2023-07-31
600606.SH,1993-01-14,10.0,2023-07-31
600607.SH,1993-01-14,10.0,2023-07-31
600608.SH,1993-01-14,10.0,2023-07-31
600609.SH,1993-01-14,15.661,2023-07-31
600610.SH,1993-01-14,10.0,2023-07-31
600611.SH,1993-01-14,10.0,2023-07-31
600612.SH,1993-01-14,10.0,2023-07-31
600613.SH,1993-01-14,10.0,2023-07-31
600614.SH,1993-01-14,10.0,2023-07-31
600615.SH,1993-01-14,10.0,2023-07-31
600616.SH,1993-01-14,10.0,2023-07-31
600617.SH,1993-01-14,10.0,2023-07-31
600618.SH,1993-01-14,10.0,2023-07-31
600619.SH,1993-01-14,1.0,2023-07-31
600620.SH,1993-01-14,10.0,2023-07-31
600621.SH,1993-01-14,10.0,2023-07-31
600622.SH,1993-01-14,10.0,2023-07-31
600623.SH,1993-01-14,10.0,2023-07-31
600624.SH,1993-01-14,1.0,2023-07-31
600625.SH,1993-01-14,1.0,2023-07-31
600626.SH,1993-01-14,1.0,2023-07-31
600651.SH,1993-01-14,50.0,2023-07-31
600652.SH,1993-01-14,50.0,2023-07-31
600653.SH,1993-01-14,100.0,2023-07-31
600654.SH,1993-01-14,100.0,2023-07-31
600655.SH,1993-01-14,10.0,2023-07-31
600656.SH,1993-01-14,1.0,2023-07-31
000001.SZ,1993-01-15,2.41,2023-07-31
000002.SZ,1993-01-15,1.867,2023-07-31
000003.SZ,1993-01-15,1.19,2023-07-31
000004.SZ,1993-01-15,1.245,2023-07-31
000005.SZ,1993-01-15,1.0,2023-07-31
000006.SZ,1993-01-15,0.951,2023-07-31
000007.SZ,1993-01-15,1.02,2023-07-31
000008.SZ,1993-01-15,0.915,2023-07-31
000009.SZ,1993-01-15,0.948,2023-07-31
000011.SZ,1993-01-15,0.96,2023-07-31
000012.SZ,1993-01-15,1.0,2023-07-31
000013.SZ,1993-01-15,0.979,2023-07-31
000014.SZ,1993-01-15,0.93,2023-07-31
000015.SZ,1993-01-15,1.0,2023-07-31
000016.SZ,1993-01-15,0.984,2023-07-31
000017.SZ,1993-01-15,0.947,2023-07-31
000018.SZ,1993-01-15,0.926,2023-07-31
000019.SZ,1993-01-15,0.844,2023-07-31
000020.SZ,1993-01-15,0.912,2023-07-31
000501.SZ,1993-01-15,1.0,2023-07-31
000502.SZ,1993-01-15,1.0,2023-07-31
000503.SZ,1993-01-15,1.0,2023-07-31
000504.SZ,1993-01-15,1.0,2023-07-31
000505.SZ,1993-01-15,1.0,2023-07-31
600601.SH,1993-01-15,97.609,2023-07-31
600602.SH,1993-01-15,101.081,2023-07-31
600603.SH,1993-01-15,10.0,2023-07-31
600604.SH,1993-01-15,10.0,2023-07-31
600605.SH,1993-01-15,10.0,2023-07-31
600606.SH,1993-01-15,10.0,2023-07-31
600607.SH,1993-01-15,10.0,2023-07-31
600608.SH,1993-01-15,10.0,2023-07-31
600609.SH,1993-01-15,15.661,2023-07-31
600610.SH,1993-01-15,10.0,2023-07-31
600611.SH,1993-01-15,10.0,2023-07-31
600612.SH,1993-01-15,10.0,2023-07-31
600613.SH,1993-01-15,10.0,2023-07-31
600614.SH,1993-01-15,10.0,2023-07-31
600615.SH,1993-01-15,10.0,2023-07-31
600616.SH,1993-01-15,10.0,2023-07-31
600617.SH,1993-01-15,10.0,2023-07-31
600618.SH,1993-01-15,10.0,2023-07-31
600619.SH,1993-01-15,1.0,2023-07-31
600620.SH,1993-01-15,10.0,2023-07-31
600621.SH,1993-01-15,10.0,2023-07-31
600622.SH,1993-01-15,10.0,2023-07-31
600623.SH,1993-01-15,10.0,2023-07-31
600624.SH,1993-01-15,1.0,2023-07-31
600625.SH,1993-01-15,1.0,2023-07-31
600626.SH,1993-01-15,1.0,2023-07-31
600651.SH,1993-01-15,50.0,2023-07-31
600652.SH,1993-01-15,50.0,2023-07-31
600653.SH,1993-01-15,100.0,2023-07-31
600654.SH,1993-01-15,100.0,2023-07-31
600655.SH,1993-01-15,10.0,2023-07-31
600656.SH,1993-01-15,1.0,2023-07-31
000001.SZ,1993-01-18,2.41,2023-07-31
000002.SZ,1993-01-18,1.867,2023-07-31
000003.SZ,1993-01-18,1.19,2023-07-31
000004.SZ,1993-01-18,1.245,2023-07-31
000005.SZ,1993-01-18,1.0,2023-07-31
000006.SZ,1993-01-18,0.951,2023-07-31
000007.SZ,1993-01-18,1.02,2023-07-31
000008.SZ,1993-01-18,0.915,2023-07-31
000009.SZ,1993-01-18,0.948,2023-07-31
000011.SZ,1993-01-18,0.96,2023-07-31
000012.SZ,1993-01-18,1.0,2023-07-31
000013.SZ,1993-01-18,0.979,2023-07-31
000014.SZ,1993-01-18,0.93,2023-07-31
000015.SZ,1993-01-18,1.0,2023-07-31
