security_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,data_date
000543.SZ,1994-12-01,4.55,4.65,4.55,4.62,4.55,0.07,1.54,866.0,397.85,2023-08-01
000001.SZ,1994-12-01,11.2,11.34,11.2,11.21,11.2,0.01,0.09,1687.0,1891.888,2023-08-01
000002.SZ,1994-12-01,6.25,6.31,6.16,6.2,6.2,0.0,0.0,906.0,561.652,2023-08-01
600860.SH,1994-12-01,4.4,4.42,4.33,4.35,4.35,0.0,0.0,1523.0,663.028,2023-08-01
600698.SH,1994-12-01,6.43,6.49,6.41,6.42,6.46,-0.04,-0.62,591.0,380.156,2023-08-01
600684.SH,1994-12-01,8.8,8.85,8.77,8.78,8.76,0.02,0.23,546.0,480.906,2023-08-01
600679.SH,1994-12-01,8.98,8.98,8.85,8.88,8.9,-0.02,-0.22,533.0,475.05,2023-08-01
600663.SH,1994-12-01,23.3,23.3,23.05,23.05,23.2,-0.15,-0.65,1876.0,4345.098,2023-08-01
600651.SH,1994-12-01,10.3,10.3,10.1,10.15,10.13,0.02,0.2,2116.0,2160.818,2023-08-01
600855.SH,1994-12-01,3.55,3.57,3.51,3.52,3.58,-0.06,-1.68,605.0,213.832,2023-08-01
600841.SH,1994-12-01,13.79,14.0,13.79,13.85,13.95,-0.1,-0.72,272.0,377.068,2023-08-01
000008.SZ,1994-12-01,6.14,6.28,6.1,6.14,6.15,-0.01,-0.16,372.0,229.382,2023-08-01
000031.SZ,1994-12-01,5.15,5.2,5.11,5.13,5.16,-0.03,-0.58,725.0,372.66,2023-08-01
600807.SH,1994-12-01,5.2,5.23,5.13,5.16,5.25,-0.09,-1.71,3500.0,1807.498,2023-08-01
600608.SH,1994-12-01,7.23,7.25,7.15,7.23,7.25,-0.02,-0.28,547.0,394.731,2023-08-01
600690.SH,1994-12-01,5.12,5.12,5.08,5.1,5.11,-0.01,-0.2,856.0,436.426,2023-08-01
600822.SH,1994-12-01,13.7,13.78,13.65,13.71,13.74,-0.03,-0.22,500.0,684.71,2023-08-01
600868.SH,1994-12-01,12.06,12.06,11.85,11.88,12.08,-0.2,-1.66,612.0,729.27,2023-08-01
600803.SH,1994-12-01,3.51,3.51,3.46,3.46,3.48,-0.02,-0.57,255.0,88.816,2023-08-01
600802.SH,1994-12-01,4.7,4.74,4.69,4.73,4.74,-0.01,-0.21,907.0,427.225,2023-08-01
600805.SH,1994-12-01,10.4,10.4,10.2,10.3,10.38,-0.08,-0.77,788.0,810.521,2023-08-01
600801.SH,1994-12-01,5.5,5.51,5.43,5.47,5.42,0.05,0.92,3968.0,2172.198,2023-08-01
600804.SH,1994-12-01,3.2,3.2,3.15,3.17,3.2,-0.03,-0.94,1175.0,373.364,2023-08-01
600694.SH,1994-12-01,5.73,5.75,5.65,5.66,5.68,-0.02,-0.35,421.0,238.994,2023-08-01
600668.SH,1994-12-01,3.68,3.7,3.62,3.66,3.68,-0.02,-0.54,511.0,186.568,2023-08-01
600664.SH,1994-12-01,3.9,3.92,3.85,3.87,3.9,-0.03,-0.77,5557.0,2160.275,2023-08-01
600660.SH,1994-12-01,8.4,8.4,8.31,8.35,8.37,-0.02,-0.24,222.0,185.506,2023-08-01
600601.SH,1994-12-01,10.05,10.1,9.93,10.01,10.0,0.01,0.1,1216.0,1220.445,2023-08-01
600691.SH,1994-12-01,8.75,8.87,8.74,8.87,8.8,0.07,0.8,3311.0,2908.526,2023-08-01
600671.SH,1994-12-01,5.2,5.22,5.15,5.2,5.2,0.0,0.0,583.0,302.214,2023-08-01
600649.SH,1994-12-01,5.8,5.8,5.72,5.76,5.78,-0.02,-0.35,1188.0,684.828,2023-08-01
600643.SH,1994-12-01,12.5,12.66,12.3,12.5,12.7,-0.2,-1.57,1437.0,1783.942,2023-08-01
