security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
300310.SZ,2014-04-17,17.36,2.6405,2.6405,0.49,79.2939,79.2939,4.7961,4.3324,4.3324,0.0,,17600.0,4400.0,4400.0,305536.0,76384.0,2023-08-05
600531.SH,2014-04-17,8.87,0.1963,0.3412,0.75,,,1.9511,0.2319,0.2319,0.5637,0.5637,29525.0776,29525.0776,16989.7116,261887.4383,261887.4383,2023-08-05
000762.SZ,2014-04-17,11.52,0.857,1.0562,0.49,272.3865,272.3865,3.1759,7.6281,7.6281,0.0,,47597.4877,46483.2934,37716.5468,548323.0583,535487.54,2023-08-05
002523.SZ,2014-04-17,5.58,1.1708,1.403,1.1,67.2472,67.2472,1.7184,4.0316,4.0316,0.6893,0.6893,33280.0,23710.3257,19785.5231,185702.4,132303.6174,2023-08-05
002498.SZ,2014-04-17,7.92,0.1358,1.0055,0.68,19.5916,19.5916,2.0618,1.768,1.768,1.2626,1.2626,107316.0,105750.0,14282.7975,849942.72,837540.0,2023-08-05
600338.SH,2014-04-17,8.26,1.5546,2.2032,0.58,17.8764,9.4859,46.2645,0.9778,0.7796,0.0,,15833.3333,15833.3333,11171.9833,130783.3331,130783.3331,2023-08-05
600969.SH,2014-04-17,12.44,0.5775,1.0111,0.63,20.6658,20.6658,1.6929,1.1912,1.1912,1.3381,1.3381,21026.772,21026.772,12009.5485,261573.0437,261573.0437,2023-08-05
600272.SH,2014-04-17,11.78,2.7893,5.0308,0.8,47.0524,197.2775,7.9176,3.4994,3.4574,0.1698,0.1698,24300.0,16000.0,8871.0217,286254.0,188480.0,2023-08-05
600057.SH,2014-04-17,6.92,1.4143,2.1023,0.51,24.6447,24.6447,3.2914,0.1681,0.1681,0.0,,85984.0,42984.0,28917.0544,595009.28,297449.28,2023-08-05
000937.SZ,2014-04-17,6.13,0.7444,2.4465,0.97,6.2998,11.9746,0.9173,0.4715,0.5488,4.0783,4.0783,231288.4204,219377.769,66750.453,1417798.0171,1344785.724,2023-08-05
600438.SH,2014-04-17,9.1,0.3108,0.7205,0.63,24.3099,24.3099,3.2833,0.4895,0.4895,0.9246,0.9246,81710.9632,68752.0,29656.6068,743569.7651,625643.2,2023-08-05
000545.SZ,2014-04-17,10.13,2.5336,2.5336,0.51,32.7259,32.7259,4.1201,3.6888,3.6888,0.0,,30666.4025,11601.1132,11601.1132,310650.6573,117519.2767,2023-08-05
600643.SH,2014-04-17,10.57,1.5036,1.8033,0.57,36.3783,23.1624,2.5416,48.8218,70.7064,0.0,,110549.2188,81797.2908,68201.8679,1168505.2427,864597.3638,2023-08-05
002488.SZ,2014-04-17,13.44,1.8072,1.8072,0.34,53.6829,53.6829,2.6315,2.0744,2.0744,1.1161,1.1161,18000.0,8664.5043,8664.5043,241920.0,116450.9378,2023-08-05
