security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
300032.SZ,2014-07-04,17.97,1.2372,3.4263,1.03,242.3595,587.4984,6.1512,11.5008,10.179,0.2782,,28540.0,26233.0,9472.1316,512863.8,471407.01,2023-08-05
002272.SZ,2014-07-04,4.99,1.8994,2.2403,0.63,,,1.7239,2.5709,2.3656,0.3006,,41970.0,30572.9688,25920.32,209430.3,152559.1143,2023-08-05
603128.SH,2014-07-04,9.97,7.2986,9.7314,1.64,49.0436,46.797,3.0423,0.4673,0.4643,0.8024,0.8024,40000.0,16000.0,12000.0,398800.0,159520.0,2023-08-05
601668.SH,2014-07-04,2.83,0.2281,0.5219,1.19,4.1621,3.957,0.7189,0.1247,0.1182,3.7102,8.7633,3000000.0,2985322.0,1304463.8631,8490000.0,8448461.26,2023-08-05
300175.SZ,2014-07-04,4.34,0.9071,1.6121,0.73,116.8855,146.9781,2.7998,3.3938,3.569,0.2304,0.2304,47080.0,47080.0,26491.52,204327.2,204327.2,2023-08-05
002297.SZ,2014-07-04,11.83,5.5372,6.5572,1.06,,,4.2002,12.8527,13.2125,0.1497,0.1497,39882.1011,21180.75,17885.8488,471805.256,250568.2725,2023-08-05
600497.SH,2014-07-04,9.69,1.4174,2.8203,0.7,27.4144,28.1809,2.2747,0.8938,0.8407,1.548,3.096,166756.089,166756.089,83805.5689,1615866.5024,1615866.5024,2023-08-05
000046.SZ,2014-07-04,4.43,0.1261,0.5381,0.8,17.0917,17.1717,2.337,3.4002,3.4607,2.2573,3.386,455731.1768,454641.8928,106525.8976,2018889.1132,2014063.5851,2023-08-05
002641.SZ,2014-07-04,8.3,1.1513,1.1513,0.74,14.7581,15.9287,1.7893,1.2286,1.2077,1.004,1.3052,43200.0,10800.0,10800.0,358560.0,89640.0,2023-08-05
600536.SH,2014-07-04,20.76,4.7571,9.8891,0.79,161.1012,585.1816,5.5994,3.4446,3.3928,0.1539,0.1927,49456.2782,45138.7758,21713.7758,1026712.3354,937080.9856,2023-08-05
