security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
300310.SZ,2014-03-21,16.76,5.1964,5.1964,0.68,41.9156,77.1008,4.6323,4.8007,4.1883,0.0,,17600.0,4400.0,4400.0,294976.0,73744.0,2023-08-05
600531.SH,2014-03-21,8.93,0.3059,0.5317,1.01,54.3341,,1.7819,0.211,0.2057,0.5599,0.5599,29525.0776,29525.0776,16989.7116,263658.943,263658.943,2023-08-05
000762.SZ,2014-03-21,11.97,2.0582,2.5366,1.09,,,3.2731,11.1603,10.3237,,,47597.4877,46483.5658,37716.8192,569741.9278,556408.2826,2023-08-05
002523.SZ,2014-03-21,5.73,1.9777,2.37,1.13,69.0549,69.0549,1.7646,4.14,4.14,0.6712,0.6712,33280.0,23710.3257,19785.5231,190694.4,135860.1663,2023-08-05
002498.SZ,2014-03-21,7.73,0.32,2.3694,1.46,19.1216,19.1216,2.0123,1.7256,1.7256,1.2937,1.2937,107316.0,105750.0,14282.7975,829552.68,817447.5,2023-08-05
600338.SH,2014-03-21,7.83,0.9509,1.3477,0.96,16.9458,8.9921,43.8561,0.9269,0.739,0.0,,15833.3333,15833.3333,11171.9833,123974.9997,123974.9997,2023-08-05
600969.SH,2014-03-21,11.37,1.4149,2.4773,1.6,18.8883,18.8883,1.5473,1.0887,1.0887,1.464,1.464,21026.772,21026.772,12009.5485,239074.3976,239074.3976,2023-08-05
600272.SH,2014-03-21,10.76,2.6216,4.7283,0.95,42.9782,180.1957,7.232,3.1964,3.158,0.1859,0.1859,24300.0,16000.0,8871.0217,261468.0,172160.0,2023-08-05
002594.SZ,2014-03-21,51.4,2.3706,2.5373,1.15,218.7845,218.7845,5.5736,2.2889,2.2889,0.0,,235410.0,38427.2435,35902.817,12100074.0,1975160.3159,2023-08-05
002602.SZ,2014-03-21,20.92,4.9397,8.1902,0.64,67.6618,67.6618,3.3506,4.474,4.474,0.478,0.478,26250.0,12600.0,7599.375,549150.0,263592.0,2023-08-05
600085.SH,2014-03-21,17.71,0.8528,1.8895,1.66,40.732,36.2934,4.7839,3.0943,2.7865,1.4019,1.4019,131109.7303,131109.7303,59178.8763,2321953.3236,2321953.3236,2023-08-05
002631.SZ,2014-03-21,16.9,1.3755,2.3782,1.35,37.6951,30.033,2.1088,6.4686,4.964,0.5836,0.5836,16222.5,6997.324,4047.3,274160.25,118254.7756,2023-08-05
002048.SZ,2014-03-21,10.69,1.2836,1.5853,0.95,22.6046,16.0754,1.6533,1.0119,0.7626,0.4677,0.4677,53004.715,45963.8793,37216.7012,566620.4034,491353.8697,2023-08-05
