security_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,data_date
000401.SZ,1997-02-28,13.85,13.97,13.51,13.75,13.85,-0.1,-0.72,27296.0,37601.5852,2023-08-01
000011.SZ,1997-02-28,8.6,9.1,8.45,8.98,8.65,0.33,3.82,44529.0,39305.7149,2023-08-01
600767.SH,1997-02-28,15.01,15.17,14.68,15.0,15.0,0.0,0.0,9433.0,14082.0,2023-08-01
600604.SH,1997-02-28,5.7,6.31,5.7,6.3,5.74,0.56,9.76,109518.0,66985.0,2023-08-01
600600.SH,1997-02-28,6.97,7.15,6.6,7.08,6.99,0.09,1.29,56382.0,38926.0,2023-08-01
600623.SH,1997-02-28,10.41,10.56,10.0,10.56,10.41,0.15,1.44,1926.0,1990.0,2023-08-01
600659.SH,1997-02-28,6.5,6.82,6.38,6.74,6.62,0.12,1.81,10275.0,6779.0,2023-08-01
600676.SH,1997-02-28,6.2,6.8,6.2,6.8,6.18,0.62,10.03,14507.0,9574.0,2023-08-01
600704.SH,1997-02-28,11.08,11.28,10.85,11.26,11.12,0.14,1.26,11505.0,12724.0,2023-08-01
600754.SH,1997-02-28,9.65,9.72,9.3,9.66,9.74,-0.08,-0.82,4440.0,4248.0,2023-08-01
600818.SH,1997-02-28,6.4,6.85,6.38,6.72,6.4,0.32,5.0,8602.0,5720.0,2023-08-01
600839.SH,1997-02-28,30.1,30.12,29.52,30.08,30.1,-0.02,-0.07,58850.0,175776.0,2023-08-01
600853.SH,1997-02-28,4.89,5.1,4.8,5.07,4.92,0.15,3.05,58317.0,28950.0,2023-08-01
600878.SH,1997-02-28,10.9,11.38,10.7,11.34,11.0,0.34,3.09,15759.0,17218.0,2023-08-01
600751.SH,1997-02-28,11.75,11.8,11.48,11.8,11.78,0.02,0.17,6717.0,7794.0,2023-08-01
600776.SH,1997-02-28,23.2,23.2,22.5,23.13,23.2,-0.07,-0.3,5650.0,12981.0,2023-08-01
600686.SH,1997-02-28,7.8,8.15,7.65,8.1,7.8,0.3,3.85,16989.0,13384.0,2023-08-01
600738.SH,1997-02-28,13.15,13.54,13.07,13.54,13.17,0.37,2.81,15774.0,21137.0,2023-08-01
600633.SH,1997-02-28,6.55,6.9,6.5,6.9,6.6,0.3,4.55,4552.0,3080.0,2023-08-01
600688.SH,1997-02-28,6.2,6.25,6.12,6.25,6.21,0.04,0.64,108170.0,66972.0,2023-08-01
