security_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,data_date
000002.SZ,1997-10-15,11.53,12.0,11.41,11.93,11.51,0.42,3.65,23661.0,27966.8476,2023-08-01
600064.SH,1997-10-15,14.93,15.2,14.9,15.07,14.92,0.15,1.01,693.0,1042.87,2023-08-01
600117.SH,1997-10-15,8.0,8.18,7.81,7.88,5.8,2.08,35.86,310858.0,248436.056,2023-08-01
000623.SZ,1997-10-15,27.01,28.65,27.01,28.63,27.6,1.03,3.73,912.0,2585.5144,2023-08-01
000791.SZ,1997-10-15,8.53,8.55,8.32,8.44,8.54,-0.1,-1.17,54150.0,45508.6355,2023-08-01
000836.SZ,1997-10-15,14.48,14.6,14.0,14.38,14.28,0.1,0.7,9868.0,14146.8523,2023-08-01
000838.SZ,1997-10-15,7.0,7.02,6.85,6.98,6.93,0.05,0.72,1825.0,1264.1399,2023-08-01
600091.SH,1997-10-15,7.6,7.68,7.45,7.58,7.53,0.05,0.66,1104.0,834.333,2023-08-01
000555.SZ,1997-10-15,5.51,5.76,5.48,5.52,5.62,-0.1,-1.78,12879.0,7261.8941,2023-08-01
600090.SH,1997-10-15,9.52,9.77,9.4,9.63,9.52,0.11,1.16,2982.0,2856.166,2023-08-01
600083.SH,1997-10-15,7.3,7.34,7.15,7.28,7.25,0.03,0.41,2415.0,1751.248,2023-08-01
600092.SH,1997-10-15,8.5,8.66,8.28,8.66,8.56,0.1,1.17,13718.0,11533.387,2023-08-01
600077.SH,1997-10-15,8.0,8.0,7.81,7.92,7.83,0.09,1.15,591.0,465.43,2023-08-01
600072.SH,1997-10-15,11.6,11.68,11.46,11.6,11.54,0.06,0.52,2459.0,2852.121,2023-08-01
600093.SH,1997-10-15,11.4,11.5,11.38,11.41,11.4,0.01,0.09,817.0,934.161,2023-08-01
600099.SH,1997-10-15,11.0,11.11,10.82,11.02,10.82,0.2,1.85,2019.0,2209.252,2023-08-01
600070.SH,1997-10-15,7.96,8.15,7.9,8.02,7.95,0.07,0.88,572.0,459.426,2023-08-01
600069.SH,1997-10-15,10.61,10.68,10.5,10.65,10.58,0.07,0.66,974.0,1033.958,2023-08-01
600075.SH,1997-10-15,8.6,8.6,8.33,8.44,8.65,-0.21,-2.43,3340.0,2813.937,2023-08-01
600068.SH,1997-10-15,16.39,16.4,16.03,16.16,15.89,0.27,1.7,11251.0,18244.954,2023-08-01
600116.SH,1997-10-15,12.45,12.45,12.2,12.28,12.1,0.18,1.49,5046.0,6198.196,2023-08-01
600636.SH,1997-10-15,6.61,6.62,6.45,6.55,6.54,0.01,0.15,926.0,606.59,2023-08-01
600103.SH,1997-10-15,7.69,7.8,7.63,7.72,7.65,0.07,0.92,2752.0,2118.523,2023-08-01
600767.SH,1997-10-15,10.26,10.26,10.0,10.12,10.09,0.03,0.3,1071.0,1078.323,2023-08-01
600749.SH,1997-10-15,13.12,13.48,13.02,13.48,13.18,0.3,2.28,448.0,592.36,2023-08-01
000707.SZ,1997-10-15,16.3,16.45,16.11,16.32,16.15,0.17,1.05,1002.0,1628.53,2023-08-01
600089.SH,1997-10-15,12.75,12.85,12.45,12.85,12.48,0.37,2.96,6923.0,8775.918,2023-08-01
