security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
000949.SZ,2005-03-31,3.67,0.4013,0.4013,0.79,16.0799,16.0799,1.3731,1.2862,1.2862,7.1935,7.1935,49057.1412,18582.1,18582.1,180039.7082,68196.307,2023-08-05
002011.SZ,2005-03-31,6.79,0.7294,0.7294,0.79,18.7264,24.3606,1.2221,2.0535,2.4195,9.3601,9.3601,7118.1865,2800.0,2800.0,48332.4863,19012.0,2023-08-05
600151.SH,2005-03-31,4.55,0.7013,0.7013,0.53,20.9462,20.9462,1.634,1.211,1.211,14.5393,14.5393,46784.0,14144.0,14144.0,212867.2,64355.2,2023-08-05
600436.SH,2005-03-31,12.11,1.0332,1.0332,0.34,40.5854,40.5854,3.2089,6.6883,6.6883,12.1387,12.1387,14000.0,4000.0,4000.0,169540.0,48440.0,2023-08-05
600438.SH,2005-03-31,7.17,0.3402,0.3402,0.57,28.4981,18.6697,1.9701,0.7255,0.4898,0.0,,17188.0,6000.0,6000.0,123237.96,43020.0,2023-08-05
600548.SH,2005-03-31,5.12,1.7327,1.7327,1.21,23.0417,23.0417,1.8537,15.8197,15.8197,3.7109,3.7109,218070.0,16500.0,16500.0,1116518.4,84480.0,2023-08-05
600673.SH,2005-03-31,6.56,0.7602,0.7602,0.35,54.3199,25.676,3.666,3.2386,1.5316,0.0,,11079.4399,4554.0005,4554.0005,72681.1257,29874.2433,2023-08-05
600687.SH,2005-03-31,4.65,0.7414,0.7414,1.44,64.5405,64.5405,2.402,2.054,2.054,0.0,,10999.9979,4222.1459,4222.1459,51149.9902,19632.9784,2023-08-05
600744.SH,2005-03-31,3.74,0.2931,0.2931,1.47,130.9195,35.3918,0.9109,1.9034,1.324,1.6501,1.6501,71164.8,28828.8,28828.8,266156.352,107819.712,2023-08-05
600835.SH,2005-03-31,4.66,0.74,0.74,1.56,13.5209,13.5209,1.1557,0.6059,0.6059,1.7883,1.7883,85228.2757,26915.328,26915.328,397163.7648,125425.4285,2023-08-05
600112.SH,2005-03-31,5.67,2.8525,2.8525,4.75,263.1021,25.9171,3.2072,6.4926,4.7592,0.0,,17200.0,5200.0,5200.0,97524.0,29484.0,2023-08-05
600127.SH,2005-03-31,2.73,0.8102,0.8102,2.08,91.1741,372.729,1.0402,2.1628,1.5884,0.0,,43250.0065,19143.4455,19143.4455,118072.5177,52261.6062,2023-08-05
600167.SH,2005-03-31,4.73,2.9139,2.9139,0.58,15.971,15.971,1.951,2.7028,2.7028,0.0,,19000.0,7000.0,7000.0,89870.0,33110.0,2023-08-05
600459.SH,2005-03-31,7.56,0.5943,0.5943,0.96,21.8521,21.8521,1.6294,2.3294,2.3294,0.8527,0.8527,8595.0,4000.0,4000.0,64978.2,30240.0,2023-08-05
600567.SH,2005-03-31,3.67,0.8314,0.8314,1.08,20.2498,20.2498,1.1072,0.789,0.789,1.5963,1.5963,26493.4219,16443.4219,16443.4219,97230.8584,60347.3584,2023-08-05
600649.SH,2005-03-31,4.79,0.1815,0.1815,0.63,21.6905,21.6905,1.5393,9.2915,9.2915,3.5072,3.5072,188439.5014,56085.1462,56085.1462,902625.2117,268647.8503,2023-08-05
600758.SH,2005-03-31,3.2,2.2722,2.2722,0.77,49.4173,39.4991,6.0669,0.5753,0.5884,0.0,,15975.52,6159.52,6159.52,51121.664,19710.464,2023-08-05
600801.SH,2005-03-31,5.73,0.7644,0.7644,0.57,12.6673,12.6673,1.6128,0.86,0.86,1.0471,1.0471,32840.0,4800.0,4800.0,188173.2,27504.0,2023-08-05
600834.SH,2005-03-31,4.69,0.2857,0.2857,0.76,26.5416,25.778,3.0416,4.0607,3.5645,10.51,10.51,43398.355,8804.4,8804.4,203538.285,41292.636,2023-08-05
600860.SH,2005-03-31,4.02,0.2667,0.2667,0.72,20.6762,19.272,1.3545,1.687,1.5437,1.99,1.99,42200.0,7200.0,7200.0,169644.0,28944.0,2023-08-05
000089.SZ,2005-03-31,7.57,0.2753,0.2753,0.2,24.4067,20.5454,1.9978,8.0947,6.7812,0.0,,79982.4,28800.0,28800.0,605466.768,218016.0,2023-08-05
600323.SH,2005-03-31,8.08,0.3197,0.3197,0.77,23.558,23.558,2.0985,6.1852,6.1852,3.8976,3.8976,20851.4168,13241.966,13241.966,168479.4477,106995.0853,2023-08-05
600426.SH,2005-03-31,8.89,0.9154,1.3731,0.42,17.655,17.655,3.0869,2.2416,2.2416,3.1309,5.2181,25050.0,9000.0,6000.0,222694.5,80010.0,2023-08-05
600579.SH,2005-03-31,3.32,1.5553,1.5553,0.51,18.8897,30.3735,1.205,1.1278,1.2687,0.0,,21600.0,7200.0,7200.0,71712.0,23904.0,2023-08-05
600584.SH,2005-03-31,4.64,1.2677,1.2677,1.31,27.8077,27.8077,1.9493,1.1457,1.1457,2.2393,2.2393,29259.2,8800.0,8800.0,135762.688,40832.0,2023-08-05
600697.SH,2005-03-31,5.16,0.1013,0.1013,0.52,19.7688,18.1762,1.2526,1.0552,0.8455,6.5319,6.5319,14221.0877,8438.5989,8438.5989,73380.8125,43543.1703,2023-08-05
600740.SH,2005-03-31,11.69,0.6432,0.6432,0.52,12.0199,12.0199,2.4714,1.172,1.172,8.2142,8.2142,20285.0,8450.0,8450.0,237131.65,98780.5,2023-08-05
600227.SH,2005-03-31,7.36,0.3749,0.3749,0.58,11.8468,11.8468,1.4037,1.7105,1.7105,6.5994,6.5994,17000.0,7000.0,7000.0,125120.0,51520.0,2023-08-05
600256.SH,2005-03-31,4.4,2.1002,2.1002,1.17,12.7902,14.2764,2.405,1.5785,1.5663,3.3502,3.3502,86606.1245,24480.0,24480.0,381066.9478,107712.0,2023-08-05
600401.SH,2005-03-31,6.77,0.1592,0.1592,0.49,41.3155,39.2536,2.7132,4.5895,3.5181,0.3693,0.3693,14335.9802,6000.0,6000.0,97054.586,40620.0,2023-08-05
600525.SH,2005-03-31,10.61,0.4265,0.4265,0.79,22.1446,22.1446,3.0455,3.325,3.325,3.7527,3.7527,9954.0,2500.0,2500.0,105611.94,26525.0,2023-08-05
600667.SH,2005-03-31,2.92,0.5107,0.5107,2.3,256.4363,31.8366,2.0807,1.5991,0.9954,0.0,,36881.7381,18964.0,18964.0,107694.6753,55374.88,2023-08-05
600701.SH,2005-03-31,3.31,0.1617,0.1617,1.44,57.4919,67.5124,1.2595,2.7765,2.8876,0.0,,32409.0968,17469.0968,17469.0968,107274.1104,57822.7104,2023-08-05
600863.SH,2005-03-31,3.24,0.8467,0.8467,1.02,19.1991,18.1102,1.4376,2.1134,1.6938,0.0,,198122.0,39546.0,39546.0,641915.28,128129.04,2023-08-05
600864.SH,2005-03-31,4.97,0.6272,0.6272,1.18,39.6438,39.6438,1.5824,2.4622,2.4622,0.0,,13659.4549,4537.5,4537.5,67887.4909,22551.375,2023-08-05
600077.SH,2005-03-31,3.6,1.9856,1.9856,5.89,121.4789,121.4789,1.5608,4.8326,4.8326,0.0,,12681.9142,4654.0742,4654.0742,45654.8911,16754.6671,2023-08-05
600198.SH,2005-03-31,8.83,2.104,2.104,2.16,,,2.2364,2.1976,1.6172,0.0,,43898.64,16537.375,16537.375,387624.9912,146025.0213,2023-08-05
600258.SH,2005-03-31,6.57,0.4765,0.4765,1.07,25.1373,25.1373,1.8757,1.1247,1.1247,7.5473,7.5473,23140.0,7000.0,7000.0,152029.8,45990.0,2023-08-05
600587.SH,2005-03-31,5.82,9.1408,9.1408,4.45,20.7572,25.3286,1.4954,1.815,1.7323,0.0,,8582.0,2940.0,2940.0,49947.24,17110.8,2023-08-05
600693.SH,2005-03-31,3.75,0.2392,0.2392,0.83,19.2322,17.7678,1.2834,1.0397,0.9777,0.0,,13200.869,7230.0998,7230.0998,49503.2588,27112.8743,2023-08-05
600704.SH,2005-03-31,3.67,0.2886,0.2886,1.15,21.7208,29.6449,0.9225,0.3777,0.3283,6.1183,6.1183,28827.0821,12838.3875,12838.3875,105795.3913,47116.8821,2023-08-05
600769.SH,2005-03-31,3.46,0.385,0.385,1.68,339.7329,156.7961,1.5757,2.3471,1.7945,0.0,,34881.6,8736.0,8736.0,120690.336,30226.56,2023-08-05
000683.SZ,2005-03-31,2.05,0.3448,0.3448,1.16,,,2.9343,1.1258,1.0123,0.0,,46900.0,16900.0,16900.0,96145.0,34645.0,2023-08-05
000729.SZ,2005-03-31,12.05,0.1704,0.1704,0.43,30.0527,30.0527,1.9305,1.7403,1.7403,5.1281,5.1281,67464.3432,19441.8932,19441.8932,812945.3356,234274.8131,2023-08-05
000913.SZ,2005-03-31,3.5,0.4375,0.4375,0.69,17.5174,17.5174,1.3914,0.4881,0.4881,43.13,43.13,45353.6,13520.0,13520.0,158737.6,47320.0,2023-08-05
600325.SH,2005-03-31,7.06,0.3483,0.3483,0.31,16.4585,16.4585,1.4268,2.6624,2.6624,0.0,,20000.0,6000.0,6000.0,141200.0,42360.0,2023-08-05
600506.SH,2005-03-31,3.36,0.554,0.554,0.67,142.6964,142.6964,1.1159,13.0513,13.0513,0.0,,16050.0,5000.0,5000.0,53928.0,16800.0,2023-08-05
600512.SH,2005-03-31,5.41,0.3214,0.3214,0.72,14.7451,14.7451,1.6743,0.7246,0.7246,4.921,4.921,15973.5164,6000.0,6000.0,86416.7237,32460.0,2023-08-05
600657.SH,2005-03-31,2.66,0.6841,0.6841,1.13,24.9143,,1.0246,1.0829,0.7974,0.0,,30443.2315,17509.3292,17509.3292,80978.9958,46574.8157,2023-08-05
000151.SZ,2005-03-31,3.78,0.8686,0.8686,1.86,27.3817,25.9503,1.3311,1.915,1.8602,7.4573,7.4573,29598.0,10500.0,10500.0,111880.44,39690.0,2023-08-05
000301.SZ,2005-03-31,2.9,0.2247,0.2247,0.79,16.6112,24.0025,0.9547,0.6169,0.5484,7.2904,7.2904,46792.8397,15492.8397,15492.8397,135699.2351,44929.2351,2023-08-05
600126.SH,2005-03-31,6.14,0.4363,0.4363,1.4,5.9224,5.9224,1.25,0.398,0.398,22.1939,,64533.75,16575.0,16575.0,396237.225,101770.5,2023-08-05
600130.SH,2005-03-31,12.03,0.7021,0.7021,0.59,11.1335,11.1335,1.2424,0.2254,0.2254,7.3889,7.3889,19200.0,7200.0,7200.0,230976.0,86616.0,2023-08-05
600355.SH,2005-03-31,3.89,0.4546,0.4546,0.43,21.377,41.5709,1.2787,2.6353,3.3541,0.0,,24604.46,6200.0,6200.0,95711.3494,24118.0,2023-08-05
600628.SH,2005-03-31,6.7,0.4468,0.4468,1.06,24.6476,24.6476,1.9725,1.7184,1.7184,0.0,,35571.8575,17421.4246,17421.4246,238331.4453,116723.5448,2023-08-05
600993.SH,2005-03-31,21.0,1.601,1.601,0.62,20.4147,20.4147,2.0341,2.8965,2.8965,0.0,,5116.974,1800.0,1800.0,107456.454,37800.0,2023-08-05
000529.SZ,2005-03-31,1.85,0.0634,0.0634,0.11,,,1.8153,1.7283,1.7951,0.0,,39651.5872,21605.8091,21605.298,73355.4363,39970.7468,2023-08-05
000533.SZ,2005-03-31,2.72,0.7783,0.7783,1.96,7.9759,11.5565,2.6786,1.2026,1.1653,,,57568.0,20370.56,20370.56,156584.96,55407.9232,2023-08-05
000670.SZ,2005-03-31,2.6,0.9965,1.2955,1.42,27.3292,13.6571,0.799,0.9571,0.8033,0.0,,27220.912,15466.88,11897.6,70774.3712,40213.888,2023-08-05
000806.SZ,2005-03-31,5.3,1.4096,1.4096,1.22,20.5209,18.1231,1.3909,2.3575,1.8027,1.5546,1.5546,34895.1454,18413.3086,18413.3086,184944.2706,97590.5356,2023-08-05
000906.SZ,2005-03-31,3.62,2.556,2.556,1.64,48.8484,61.5535,2.075,0.5333,0.5479,1.4799,1.4799,23750.0,6650.0,6650.0,85975.0,24073.0,2023-08-05
600672.SH,2005-03-31,0.91,1.4213,1.4213,0.83,,,,88.2507,113.7993,0.0,,44097.696,25600.0,25600.0,40128.9034,23296.0,2023-08-05
600837.SH,2005-03-31,7.5,0.8814,0.8814,0.44,11.3099,11.3099,3.8742,11.0082,11.0082,1.6597,1.6597,25054.0496,6289.9203,6289.9203,187905.372,47174.4023,2023-08-05
600851.SH,2005-03-31,9.58,0.4012,0.4012,0.87,35.6388,35.6388,2.7511,2.9902,2.9902,1.0438,1.0438,60352.8346,18367.8936,18367.8936,578180.1555,175964.4207,2023-08-05
600879.SH,2005-03-31,8.95,0.2782,0.2782,0.33,22.5701,22.5701,3.1051,4.2814,4.2814,0.0,,35149.9796,20571.1853,20571.1853,314592.3174,184112.1084,2023-08-05
000517.SZ,2005-03-31,6.57,4.6211,4.6211,0.84,223.0543,,1.8629,2.3573,2.0971,0.0,,23330.7495,11141.4372,11141.4372,153283.0242,73199.2424,2023-08-05
000666.SZ,2005-03-31,3.63,0.4702,0.4702,1.51,14.3838,14.3838,0.859,0.607,0.607,1.9835,1.9835,60380.0,20300.0,20300.0,219179.4,73689.0,2023-08-05
000758.SZ,2005-03-31,4.37,0.4277,0.4277,1.02,31.7004,25.8249,2.5431,6.6509,3.9098,1.9431,1.9431,58080.0,27360.0,27360.0,253809.6,119563.2,2023-08-05
000637.SZ,2005-03-31,8.0,0.126,0.126,0.16,43.0939,43.5137,4.5468,1.506,1.2421,2.8123,2.8123,37672.1273,12880.396,12880.396,301377.0184,103043.168,2023-08-05
