security_code,trade_date,adj_factor,data_date
000001.SZ,2009-11-26,35.906,2023-07-31
000002.SZ,2009-11-26,110.804,2023-07-31
000004.SZ,2009-11-26,4.064,2023-07-31
000005.SZ,2009-11-26,9.268,2023-07-31
000006.SZ,2009-11-26,11.024,2023-07-31
000007.SZ,2009-11-26,5.521,2023-07-31
000008.SZ,2009-11-26,2.532,2023-07-31
000009.SZ,2009-11-26,3.867,2023-07-31
000010.SZ,2009-11-26,2.694,2023-07-31
000011.SZ,2009-11-26,3.192,2023-07-31
000012.SZ,2009-11-26,8.699,2023-07-31
000014.SZ,2009-11-26,5.294,2023-07-31
000016.SZ,2009-11-26,10.154,2023-07-31
000017.SZ,2009-11-26,2.037,2023-07-31
000018.SZ,2009-11-26,1.731,2023-07-31
000019.SZ,2009-11-26,1.983,2023-07-31
000020.SZ,2009-11-26,1.752,2023-07-31
000021.SZ,2009-11-26,8.486,2023-07-31
000022.SZ,2009-11-26,3.2,2023-07-31
000023.SZ,2009-11-26,2.585,2023-07-31
000024.SZ,2009-11-26,4.962,2023-07-31
000025.SZ,2009-11-26,1.883,2023-07-31
000026.SZ,2009-11-26,4.774,2023-07-31
000027.SZ,2009-11-26,6.155,2023-07-31
000028.SZ,2009-11-26,3.75,2023-07-31
000029.SZ,2009-11-26,2.142,2023-07-31
000030.SZ,2009-11-26,2.097,2023-07-31
000031.SZ,2009-11-26,13.316,2023-07-31
000032.SZ,2009-11-26,3.248,2023-07-31
000033.SZ,2009-11-26,1.978,2023-07-31
000034.SZ,2009-11-26,2.961,2023-07-31
000035.SZ,2009-11-26,2.306,2023-07-31
000036.SZ,2009-11-26,6.967,2023-07-31
000037.SZ,2009-11-26,5.659,2023-07-31
000039.SZ,2009-11-26,20.847,2023-07-31
000040.SZ,2009-11-26,4.177,2023-07-31
000042.SZ,2009-11-26,5.739,2023-07-31
000043.SZ,2009-11-26,2.399,2023-07-31
000045.SZ,2009-11-26,2.928,2023-07-31
000046.SZ,2009-11-26,13.908,2023-07-31
000048.SZ,2009-11-26,5.901,2023-07-31
000049.SZ,2009-11-26,3.4,2023-07-31
000050.SZ,2009-11-26,8.066,2023-07-31
000055.SZ,2009-11-26,3.623,2023-07-31
000056.SZ,2009-11-26,1.951,2023-07-31
000058.SZ,2009-11-26,3.194,2023-07-31
000059.SZ,2009-11-26,1.507,2023-07-31
000060.SZ,2009-11-26,11.405,2023-07-31
000061.SZ,2009-11-26,11.177,2023-07-31
000062.SZ,2009-11-26,4.477,2023-07-31
000063.SZ,2009-11-26,6.845,2023-07-31
000065.SZ,2009-11-26,4.116,2023-07-31
000066.SZ,2009-11-26,5.24,2023-07-31
000068.SZ,2009-11-26,2.28,2023-07-31
000069.SZ,2009-11-26,14.647,2023-07-31
000070.SZ,2009-11-26,1.413,2023-07-31
000078.SZ,2009-11-26,8.047,2023-07-31
000088.SZ,2009-11-26,4.058,2023-07-31
000089.SZ,2009-11-26,6.439,2023-07-31
000090.SZ,2009-11-26,2.273,2023-07-31
000096.SZ,2009-11-26,2.554,2023-07-31
000099.SZ,2009-11-26,3.615,2023-07-31
000100.SZ,2009-11-26,1.299,2023-07-31
000150.SZ,2009-11-26,1.988,2023-07-31
000151.SZ,2009-11-26,2.388,2023-07-31
000153.SZ,2009-11-26,5.446,2023-07-31
000155.SZ,2009-11-26,1.556,2023-07-31
000157.SZ,2009-11-26,16.242,2023-07-31
000158.SZ,2009-11-26,2.23,2023-07-31
000159.SZ,2009-11-26,1.471,2023-07-31
000301.SZ,2009-11-26,1.991,2023-07-31
000338.SZ,2009-11-26,1.627,2023-07-31
000400.SZ,2009-11-26,3.767,2023-07-31
000401.SZ,2009-11-26,3.735,2023-07-31
000402.SZ,2009-11-26,21.684,2023-07-31
000404.SZ,2009-11-26,2.919,2023-07-31
000407.SZ,2009-11-26,8.28,2023-07-31
000408.SZ,2009-11-26,5.585,2023-07-31
000409.SZ,2009-11-26,1.99,2023-07-31
000410.SZ,2009-11-26,2.867,2023-07-31
000411.SZ,2009-11-26,2.537,2023-07-31
000413.SZ,2009-11-26,1.454,2023-07-31
000415.SZ,2009-11-26,7.703,2023-07-31
000416.SZ,2009-11-26,9.19,2023-07-31
000417.SZ,2009-11-26,9.631,2023-07-31
000418.SZ,2009-11-26,2.444,2023-07-31
000419.SZ,2009-11-26,9.436,2023-07-31
000420.SZ,2009-11-26,3.176,2023-07-31
000421.SZ,2009-11-26,6.31,2023-07-31
000422.SZ,2009-11-26,9.978,2023-07-31
000423.SZ,2009-11-26,8.635,2023-07-31
000425.SZ,2009-11-26,5.818,2023-07-31
000426.SZ,2009-11-26,6.882,2023-07-31
000428.SZ,2009-11-26,9.228,2023-07-31
000429.SZ,2009-11-26,2.634,2023-07-31
000430.SZ,2009-11-26,4.575,2023-07-31
000488.SZ,2009-11-26,4.118,2023-07-31
000501.SZ,2009-11-26,4.751,2023-07-31
000502.SZ,2009-11-26,3.113,2023-07-31
000503.SZ,2009-11-26,6.344,2023-07-31
000504.SZ,2009-11-26,2.103,2023-07-31
000505.SZ,2009-11-26,3.312,2023-07-31
000506.SZ,2009-11-26,2.369,2023-07-31
000507.SZ,2009-11-26,2.188,2023-07-31
000509.SZ,2009-11-26,2.785,2023-07-31
000510.SZ,2009-11-26,10.351,2023-07-31
000511.SZ,2009-11-26,16.201,2023-07-31
000513.SZ,2009-11-26,2.494,2023-07-31
000514.SZ,2009-11-26,3.159,2023-07-31
000516.SZ,2009-11-26,7.89,2023-07-31
000517.SZ,2009-11-26,4.178,2023-07-31
000518.SZ,2009-11-26,8.377,2023-07-31
000519.SZ,2009-11-26,5.6,2023-07-31
000520.SZ,2009-11-26,6.855,2023-07-31
000521.SZ,2009-11-26,3.217,2023-07-31
000522.SZ,2009-11-26,4.101,2023-07-31
000523.SZ,2009-11-26,2.725,2023-07-31
000524.SZ,2009-11-26,4.463,2023-07-31
000525.SZ,2009-11-26,6.698,2023-07-31
000526.SZ,2009-11-26,2.471,2023-07-31
000527.SZ,2009-11-26,26.133,2023-07-31
000528.SZ,2009-11-26,4.807,2023-07-31
000529.SZ,2009-11-26,3.035,2023-07-31
000530.SZ,2009-11-26,4.052,2023-07-31
000531.SZ,2009-11-26,4.924,2023-07-31
000532.SZ,2009-11-26,4.251,2023-07-31
000533.SZ,2009-11-26,1.782,2023-07-31
000534.SZ,2009-11-26,3.8,2023-07-31
000536.SZ,2009-11-26,1.791,2023-07-31
000537.SZ,2009-11-26,5.759,2023-07-31
000538.SZ,2009-11-26,8.309,2023-07-31
000539.SZ,2009-11-26,11.609,2023-07-31
000540.SZ,2009-11-26,8.054,2023-07-31
000541.SZ,2009-11-26,15.711,2023-07-31
000543.SZ,2009-11-26,2.313,2023-07-31
000544.SZ,2009-11-26,2.086,2023-07-31
000545.SZ,2009-11-26,1.701,2023-07-31
000546.SZ,2009-11-26,1.717,2023-07-31
000547.SZ,2009-11-26,3.804,2023-07-31
000548.SZ,2009-11-26,3.365,2023-07-31
000550.SZ,2009-11-26,2.056,2023-07-31
000551.SZ,2009-11-26,4.988,2023-07-31
000552.SZ,2009-11-26,1.478,2023-07-31
000553.SZ,2009-11-26,4.052,2023-07-31
000554.SZ,2009-11-26,4.868,2023-07-31
000555.SZ,2009-11-26,1.553,2023-07-31
000557.SZ,2009-11-26,7.328,2023-07-31
000558.SZ,2009-11-26,2.291,2023-07-31
000559.SZ,2009-11-26,11.966,2023-07-31
000560.SZ,2009-11-26,1.534,2023-07-31
000561.SZ,2009-11-26,2.52,2023-07-31
