security_code,trade_date,adj_factor,data_date
689009.SH,2021-03-10,1.0,2023-07-31
000001.SZ,2021-03-10,111.049,2023-07-31
000002.SZ,2021-03-10,153.901,2023-07-31
000004.SZ,2021-03-10,4.064,2023-07-31
000005.SZ,2021-03-10,9.268,2023-07-31
000006.SZ,2021-03-10,36.507,2023-07-31
000007.SZ,2021-03-10,8.284,2023-07-31
000008.SZ,2021-03-10,22.408,2023-07-31
000009.SZ,2021-03-10,8.881,2023-07-31
000010.SZ,2021-03-10,10.775,2023-07-31
000011.SZ,2021-03-10,3.751,2023-07-31
000012.SZ,2021-03-10,26.778,2023-07-31
000014.SZ,2021-03-10,5.427,2023-07-31
000016.SZ,2021-03-10,21.823,2023-07-31
000017.SZ,2021-03-10,2.683,2023-07-31
000019.SZ,2021-03-10,4.212,2023-07-31
000020.SZ,2021-03-10,1.752,2023-07-31
000021.SZ,2021-03-10,14.039,2023-07-31
000023.SZ,2021-03-10,2.668,2023-07-31
000025.SZ,2021-03-10,2.737,2023-07-31
000026.SZ,2021-03-10,7.745,2023-07-31
000027.SZ,2021-03-10,16.398,2023-07-31
000028.SZ,2021-03-10,3.993,2023-07-31
000029.SZ,2021-03-10,2.235,2023-07-31
000030.SZ,2021-03-10,3.408,2023-07-31
000031.SZ,2021-03-10,14.651,2023-07-31
000032.SZ,2021-03-10,4.163,2023-07-31
000034.SZ,2021-03-10,3.042,2023-07-31
000035.SZ,2021-03-10,4.612,2023-07-31
000036.SZ,2021-03-10,11.912,2023-07-31
000037.SZ,2021-03-10,5.668,2023-07-31
000038.SZ,2021-03-10,2.924,2023-07-31
000039.SZ,2021-03-10,30.845,2023-07-31
000040.SZ,2021-03-10,4.349,2023-07-31
000042.SZ,2021-03-10,13.353,2023-07-31
000045.SZ,2021-03-10,2.928,2023-07-31
000046.SZ,2021-03-10,34.006,2023-07-31
000048.SZ,2021-03-10,6.259,2023-07-31
000049.SZ,2021-03-10,5.495,2023-07-31
000050.SZ,2021-03-10,8.373,2023-07-31
000055.SZ,2021-03-10,9.783,2023-07-31
000056.SZ,2021-03-10,4.708,2023-07-31
000058.SZ,2021-03-10,3.274,2023-07-31
000059.SZ,2021-03-10,1.701,2023-07-31
000060.SZ,2021-03-10,37.808,2023-07-31
000061.SZ,2021-03-10,21.477,2023-07-31
000062.SZ,2021-03-10,7.249,2023-07-31
000063.SZ,2021-03-10,15.871,2023-07-31
000065.SZ,2021-03-10,15.327,2023-07-31
000066.SZ,2021-03-10,10.878,2023-07-31
000068.SZ,2021-03-10,2.28,2023-07-31
000069.SZ,2021-03-10,42.485,2023-07-31
000070.SZ,2021-03-10,3.484,2023-07-31
000078.SZ,2021-03-10,20.484,2023-07-31
000088.SZ,2021-03-10,8.016,2023-07-31
000089.SZ,2021-03-10,7.087,2023-07-31
000090.SZ,2021-03-10,7.484,2023-07-31
000096.SZ,2021-03-10,2.654,2023-07-31
000099.SZ,2021-03-10,3.803,2023-07-31
000100.SZ,2021-03-10,3.168,2023-07-31
000150.SZ,2021-03-10,3.944,2023-07-31
000151.SZ,2021-03-10,2.759,2023-07-31
000153.SZ,2021-03-10,5.652,2023-07-31
000155.SZ,2021-03-10,1.568,2023-07-31
000156.SZ,2021-03-10,1.081,2023-07-31
000157.SZ,2021-03-10,72.925,2023-07-31
000158.SZ,2021-03-10,2.952,2023-07-31
000159.SZ,2021-03-10,3.205,2023-07-31
000166.SZ,2021-03-10,1.449,2023-07-31
000301.SZ,2021-03-10,2.293,2023-07-31
000333.SZ,2021-03-10,4.635,2023-07-31
000338.SZ,2021-03-10,19.776,2023-07-31
000400.SZ,2021-03-10,7.672,2023-07-31
000401.SZ,2021-03-10,4.048,2023-07-31
000402.SZ,2021-03-10,37.156,2023-07-31
000403.SZ,2021-03-10,7.581,2023-07-31
000404.SZ,2021-03-10,3.337,2023-07-31
000407.SZ,2021-03-10,10.983,2023-07-31
000408.SZ,2021-03-10,5.675,2023-07-31
000409.SZ,2021-03-10,2.15,2023-07-31
