security_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,data_date
600870.SH,2010-05-21,4.61,4.93,4.58,4.85,4.82,0.03,0.62,193480.19,91717.492,2023-08-01
600839.SH,2010-05-21,5.62,5.81,5.52,5.8,5.73,0.07,1.22,145485.09,82055.98,2023-08-01
600746.SH,2010-05-21,7.9,8.1,7.78,8.05,8.06,-0.01,-0.12,31900.32,25252.855,2023-08-01
300071.SZ,2010-05-21,28.06,31.88,28.06,31.46,29.28,2.18,7.45,12538.83,37503.2326,2023-08-01
000963.SZ,2010-05-21,24.89,25.5,24.3,25.25,25.41,-0.16,-0.63,12910.98,32416.9289,2023-08-01
600353.SH,2010-05-21,10.35,11.0,10.35,10.97,10.95,0.02,0.18,16523.76,17563.227,2023-08-01
000921.SZ,2010-05-21,6.78,7.27,6.71,7.27,6.92,0.35,5.06,76350.05,54723.4778,2023-08-01
000777.SZ,2010-05-21,18.58,20.12,18.39,20.01,19.27,0.74,3.84,58571.9,113867.6403,2023-08-01
600355.SH,2010-05-21,4.41,4.58,4.36,4.57,4.55,0.02,0.44,33311.36,14964.207,2023-08-01
600775.SH,2010-05-21,8.0,8.41,7.9,8.38,8.27,0.11,1.33,39915.86,32812.059,2023-08-01
600851.SH,2010-05-21,4.78,4.98,4.7,4.96,4.94,0.02,0.4,88428.09,42865.629,2023-08-01
000566.SZ,2010-05-21,19.01,20.3,19.01,20.3,19.98,0.32,1.6,26404.25,52113.7721,2023-08-01
600033.SH,2010-05-21,6.14,6.36,6.1,6.34,6.3,0.04,0.63,128896.14,80549.438,2023-08-01
300042.SZ,2010-05-21,30.0,31.99,29.57,31.96,31.0,0.96,3.1,7298.56,22691.8091,2023-08-01
600806.SH,2010-05-21,11.3,12.05,11.01,12.01,11.64,0.37,3.18,56421.79,65974.722,2023-08-01
000856.SZ,2010-05-21,6.04,6.56,6.03,6.46,6.25,0.21,3.36,40086.84,25585.9205,2023-08-01
600660.SH,2010-05-21,9.26,9.66,9.11,9.62,9.49,0.13,1.37,133438.16,125927.579,2023-08-01
002113.SZ,2010-05-21,8.95,9.18,8.8,9.15,9.01,0.14,1.55,15724.32,14153.6415,2023-08-01
000869.SZ,2010-05-21,68.68,71.22,68.02,71.0,69.02,1.98,2.87,3359.59,23500.4638,2023-08-01
600107.SH,2010-05-21,9.3,9.68,9.25,9.64,9.65,-0.01,-0.1,59817.88,56602.162,2023-08-01
002104.SZ,2010-05-21,18.82,20.95,18.65,20.72,19.6,1.12,5.71,44552.52,89203.0672,2023-08-01
600129.SH,2010-05-21,11.0,11.86,11.0,11.81,11.48,0.33,2.87,35669.93,41442.514,2023-08-01
002314.SZ,2010-05-21,15.5,16.4,15.3,16.34,16.06,0.28,1.74,20292.71,32371.2627,2023-08-01
600222.SH,2010-05-21,7.03,7.17,6.9,6.94,7.23,-0.29,-4.01,140499.26,98373.647,2023-08-01
000782.SZ,2010-05-21,4.93,5.19,4.9,5.18,5.14,0.04,0.78,55307.3,27947.7823,2023-08-01
002362.SZ,2010-05-21,150.0,170.12,149.0,165.2,154.65,10.55,6.82,33264.15,538239.9485,2023-08-01
300044.SZ,2010-05-21,26.21,28.88,26.04,28.88,26.8,2.08,7.76,11022.18,30393.9848,2023-08-01
600370.SH,2010-05-21,5.39,5.59,5.22,5.57,5.52,0.05,0.91,25400.94,13906.157,2023-08-01
002355.SZ,2010-05-21,13.31,13.96,13.21,13.91,13.69,0.22,1.61,26314.97,35823.1397,2023-08-01
002125.SZ,2010-05-21,12.68,13.19,12.3,13.18,12.98,0.2,1.54,13063.92,16707.3361,2023-08-01
600263.SH,2010-05-21,10.15,10.5,10.02,10.39,10.56,-0.17,-1.61,47461.78,48766.623,2023-08-01
600983.SH,2010-05-21,18.25,18.8,17.92,18.8,18.73,0.07,0.37,16352.74,30245.965,2023-08-01
600701.SH,2010-05-21,4.45,4.66,4.44,4.64,4.62,0.02,0.43,70647.45,32154.561,2023-08-01
002085.SZ,2010-05-21,7.96,8.24,7.7,8.24,8.15,0.09,1.1,22002.7,17731.3303,2023-08-01
601666.SH,2010-05-21,19.8,21.16,19.71,21.02,20.61,0.41,1.99,113251.63,233900.606,2023-08-01
000410.SZ,2010-05-21,10.95,11.44,10.72,11.4,11.21,0.19,1.69,70093.51,77664.1791,2023-08-01
600721.SH,2010-05-21,12.8,13.91,12.68,13.82,13.25,0.57,4.3,20404.11,27866.929,2023-08-01
000899.SZ,2010-05-21,5.6,5.86,5.51,5.84,5.7,0.14,2.46,67548.45,38957.7321,2023-08-01
600869.SH,2010-05-21,13.9,14.4,13.5,14.34,14.35,-0.01,-0.07,17972.91,25228.984,2023-08-01
600076.SH,2010-05-21,6.36,6.79,6.2,6.37,6.49,-0.12,-1.85,166171.09,105922.717,2023-08-01
600110.SH,2010-05-21,6.45,6.8,6.35,6.79,6.63,0.16,2.41,197332.28,130037.482,2023-08-01
600208.SH,2010-05-21,4.6,4.96,4.56,4.94,4.72,0.22,4.66,333547.0,162325.029,2023-08-01
300084.SZ,2010-05-21,33.46,36.11,33.46,35.08,37.18,-2.1,-5.65,62770.95,214395.2006,2023-08-01
600975.SH,2010-05-21,7.66,8.1,7.56,8.07,7.87,0.2,2.54,27539.16,21462.585,2023-08-01
002223.SZ,2010-05-21,52.2,58.61,50.05,58.61,53.28,5.33,10.0,16960.14,92640.2879,2023-08-01
600890.SH,2010-05-21,4.85,4.94,4.73,4.9,4.98,-0.08,-1.61,32351.17,15627.603,2023-08-01
000630.SZ,2010-05-21,14.9,15.66,14.75,15.56,15.44,0.12,0.78,70476.64,107347.1104,2023-08-01
000419.SZ,2010-05-21,8.2,8.85,8.2,8.79,8.65,0.14,1.62,57137.36,48621.2786,2023-08-01
000890.SZ,2010-05-21,5.2,5.48,5.12,5.48,5.31,0.17,3.2,71580.32,37934.7579,2023-08-01
600745.SH,2010-05-21,6.65,7.03,6.5,6.95,6.79,0.16,2.36,19378.28,13300.353,2023-08-01
000028.SZ,2010-05-21,28.18,29.17,27.5,29.06,29.0,0.06,0.21,6614.64,18922.1186,2023-08-01
000601.SZ,2010-05-21,4.46,4.6,4.42,4.6,4.56,0.04,0.88,59283.65,26803.5943,2023-08-01
000062.SZ,2010-05-21,8.04,8.57,8.04,8.56,8.42,0.14,1.66,26083.66,21738.5098,2023-08-01
000826.SZ,2010-05-21,19.5,20.8,19.3,20.67,20.06,0.61,3.04,66312.93,135027.275,2023-08-01
600666.SH,2010-05-21,10.16,10.7,9.7,10.69,10.52,0.17,1.62,75234.28,77562.581,2023-08-01
000055.SZ,2010-05-21,9.9,10.85,9.8,10.84,10.29,0.55,5.35,150258.64,157104.4589,2023-08-01
000025.SZ,2010-05-21,9.75,10.26,9.68,10.26,10.08,0.18,1.79,11783.84,11755.2603,2023-08-01
600642.SH,2010-05-21,8.19,8.47,8.1,8.46,8.36,0.1,1.2,85977.48,71154.17,2023-08-01
600179.SH,2010-05-21,4.71,4.97,4.71,4.93,4.88,0.05,1.02,52861.0,25667.901,2023-08-01
000738.SZ,2010-05-21,8.99,9.58,8.88,9.56,9.28,0.28,3.02,26671.21,24736.9235,2023-08-01
600800.SH,2010-05-21,4.89,5.24,4.86,5.21,5.12,0.09,1.76,107734.41,53717.559,2023-08-01
000100.SZ,2010-05-21,3.71,3.85,3.67,3.83,3.81,0.02,0.52,339458.0,127950.8133,2023-08-01
000045.SZ,2010-05-21,10.1,10.65,10.0,10.55,10.41,0.14,1.34,12933.95,13462.5554,2023-08-01
601101.SH,2010-05-21,33.29,34.68,33.0,34.48,34.32,0.16,0.47,30030.21,101895.854,2023-08-01
600773.SH,2010-05-21,6.85,7.87,6.75,7.87,7.15,0.72,10.07,153377.18,114711.167,2023-08-01
002010.SZ,2010-05-21,12.51,13.17,12.49,13.16,12.88,0.28,2.17,19390.38,24877.4919,2023-08-01
600892.SH,2010-05-21,14.08,15.33,13.92,15.31,14.63,0.68,4.65,8112.51,11860.361,2023-08-01
600617.SH,2010-05-21,9.3,9.75,9.07,9.72,9.47,0.25,2.64,10383.51,9918.183,2023-08-01
600967.SH,2010-05-21,10.29,10.84,10.11,10.75,10.58,0.17,1.61,26142.48,27324.461,2023-08-01
600000.SH,2010-05-21,18.48,19.3,18.4,19.23,18.91,0.32,1.69,407778.27,771270.524,2023-08-01
600390.SH,2010-05-21,10.49,10.97,10.3,10.93,11.05,-0.12,-1.09,24049.55,25775.595,2023-08-01
600885.SH,2010-05-21,6.25,6.49,6.18,6.47,6.5,-0.03,-0.46,69364.53,43585.472,2023-08-01
600271.SH,2010-05-21,14.95,16.35,14.75,16.25,15.33,0.92,6.0,112232.47,175141.729,2023-08-01
600783.SH,2010-05-21,18.51,19.28,18.2,19.18,19.17,0.01,0.05,26107.79,48943.364,2023-08-01
000404.SZ,2010-05-21,9.0,10.0,8.85,9.76,9.45,0.31,3.28,63566.01,60719.3144,2023-08-01
600759.SH,2010-05-21,5.9,6.49,5.87,6.41,6.32,0.09,1.42,65728.53,41144.169,2023-08-01
000613.SZ,2010-05-21,5.16,5.44,5.14,5.41,5.41,0.0,0.0,31174.52,16536.1876,2023-08-01
600067.SH,2010-05-21,7.35,8.28,7.29,8.09,7.57,0.52,6.87,392216.73,311457.107,2023-08-01
600081.SH,2010-05-21,9.0,9.55,8.71,9.42,9.36,0.06,0.64,37094.86,33747.639,2023-08-01
002256.SZ,2010-05-21,7.82,8.26,7.7,8.22,8.04,0.18,2.24,23805.87,19046.5095,2023-08-01
002388.SZ,2010-05-21,27.39,28.99,27.01,28.88,28.32,0.56,1.98,16197.6,45425.6796,2023-08-01
601139.SH,2010-05-21,9.58,10.09,9.45,10.02,9.89,0.13,1.31,33144.38,32355.462,2023-08-01
600693.SH,2010-05-21,9.3,9.74,9.18,9.67,9.58,0.09,0.94,27830.23,26410.715,2023-08-01
000638.SZ,2010-05-21,8.55,9.35,8.45,9.17,8.9,0.27,3.03,30587.42,27683.1054,2023-08-01
600893.SH,2010-05-21,23.44,24.9,22.81,24.84,24.0,0.84,3.5,18732.99,45530.648,2023-08-01
002330.SZ,2010-05-21,16.48,17.8,16.48,17.8,17.05,0.75,4.4,17289.38,30033.4852,2023-08-01
000529.SZ,2010-05-21,5.95,6.2,5.83,6.18,6.16,0.02,0.32,69908.64,42216.3178,2023-08-01
300007.SZ,2010-05-21,19.5,21.16,19.19,21.05,20.34,0.71,3.49,21728.95,44350.7743,2023-08-01
002259.SZ,2010-05-21,7.7,8.18,7.64,8.18,8.03,0.15,1.87,46660.94,37117.2567,2023-08-01
600896.SH,2010-05-21,6.18,6.45,6.16,6.42,6.42,0.0,0.0,46206.47,29110.432,2023-08-01
601299.SH,2010-05-21,4.68,4.86,4.6,4.84,4.83,0.01,0.21,470803.64,223432.863,2023-08-01
300018.SZ,2010-05-21,19.86,21.43,19.3,21.3,20.5,0.8,3.9,23237.92,47909.1312,2023-08-01
002323.SZ,2010-05-21,27.7,29.35,27.0,29.35,28.49,0.86,3.02,8116.57,22952.6251,2023-08-01
600365.SH,2010-05-21,11.75,12.58,11.61,12.46,12.14,0.32,2.64,35574.62,43390.945,2023-08-01
300046.SZ,2010-05-21,27.7,29.41,27.6,29.41,28.7,0.71,2.47,8377.55,24082.8069,2023-08-01
002332.SZ,2010-05-21,12.7,12.97,12.36,12.95,12.77,0.18,1.41,30071.6,38156.2461,2023-08-01
000793.SZ,2010-05-21,5.35,5.57,5.26,5.55,5.5,0.05,0.91,59304.39,32278.2485,2023-08-01
600470.SH,2010-05-21,10.3,10.7,10.01,10.66,10.63,0.03,0.28,51630.58,53783.359,2023-08-01
002341.SZ,2010-05-21,25.98,27.85,25.7,27.61,26.68,0.93,3.49,12196.93,33278.6937,2023-08-01
600980.SH,2010-05-21,14.51,15.84,14.51,15.73,15.27,0.46,3.01,107881.91,166182.228,2023-08-01
002162.SZ,2010-05-21,11.06,11.9,11.01,11.86,11.53,0.33,2.86,101256.36,116500.068,2023-08-01
600476.SH,2010-05-21,10.85,12.0,10.68,11.75,11.35,0.4,3.52,35496.06,39372.989,2023-08-01
600726.SH,2010-05-21,3.61,3.82,3.55,3.81,3.71,0.1,2.7,56462.62,20888.547,2023-08-01
002091.SZ,2010-05-21,24.0,26.28,23.72,26.26,24.8,1.46,5.89,63426.07,161665.3398,2023-08-01
600086.SH,2010-05-21,8.5,9.15,8.38,9.08,8.91,0.17,1.91,64914.07,57719.773,2023-08-01
000506.SZ,2010-05-21,5.71,6.01,5.61,5.98,5.88,0.1,1.7,35950.52,21013.2878,2023-08-01
002349.SZ,2010-05-21,29.12,30.98,29.0,30.9,30.2,0.7,2.32,11665.55,35326.2073,2023-08-01
000043.SZ,2010-05-21,9.8,10.66,9.71,10.64,10.12,0.52,5.14,31333.69,32536.4543,2023-08-01
