security_code,trade_date,adj_factor,data_date
000001.SZ,2003-11-14,25.015,2023-07-31
000002.SZ,2003-11-14,18.966,2023-07-31
000004.SZ,2003-11-14,3.126,2023-07-31
000005.SZ,2003-11-14,5.617,2023-07-31
000006.SZ,2003-11-14,4.304,2023-07-31
000007.SZ,2003-11-14,3.632,2023-07-31
000008.SZ,2003-11-14,2.11,2023-07-31
000009.SZ,2003-11-14,2.854,2023-07-31
000010.SZ,2003-11-14,2.694,2023-07-31
000011.SZ,2003-11-14,2.086,2023-07-31
000012.SZ,2003-11-14,3.776,2023-07-31
000013.SZ,2003-11-14,1.939,2023-07-31
000014.SZ,2003-11-14,1.819,2023-07-31
000016.SZ,2003-11-14,3.982,2023-07-31
000017.SZ,2003-11-14,2.037,2023-07-31
000018.SZ,2003-11-14,1.283,2023-07-31
000019.SZ,2003-11-14,1.437,2023-07-31
000020.SZ,2003-11-14,1.523,2023-07-31
000021.SZ,2003-11-14,4.801,2023-07-31
000022.SZ,2003-11-14,1.321,2023-07-31
000023.SZ,2003-11-14,1.899,2023-07-31
000024.SZ,2003-11-14,2.144,2023-07-31
000025.SZ,2003-11-14,1.345,2023-07-31
000026.SZ,2003-11-14,3.564,2023-07-31
000027.SZ,2003-11-14,4.276,2023-07-31
000028.SZ,2003-11-14,2.83,2023-07-31
000029.SZ,2003-11-14,1.447,2023-07-31
000030.SZ,2003-11-14,1.398,2023-07-31
000031.SZ,2003-11-14,2.648,2023-07-31
000032.SZ,2003-11-14,1.853,2023-07-31
000033.SZ,2003-11-14,1.221,2023-07-31
000034.SZ,2003-11-14,1.906,2023-07-31
000035.SZ,2003-11-14,1.281,2023-07-31
000036.SZ,2003-11-14,2.386,2023-07-31
000037.SZ,2003-11-14,3.53,2023-07-31
000038.SZ,2003-11-14,1.371,2023-07-31
000039.SZ,2003-11-14,4.357,2023-07-31
000040.SZ,2003-11-14,3.263,2023-07-31
000042.SZ,2003-11-14,4.129,2023-07-31
000043.SZ,2003-11-14,1.692,2023-07-31
000045.SZ,2003-11-14,1.331,2023-07-31
000046.SZ,2003-11-14,3.89,2023-07-31
000048.SZ,2003-11-14,4.437,2023-07-31
000049.SZ,2003-11-14,2.63,2023-07-31
000050.SZ,2003-11-14,1.545,2023-07-31
000055.SZ,2003-11-14,1.772,2023-07-31
000056.SZ,2003-11-14,1.445,2023-07-31
000058.SZ,2003-11-14,2.125,2023-07-31
000059.SZ,2003-11-14,1.081,2023-07-31
000060.SZ,2003-11-14,3.829,2023-07-31
000061.SZ,2003-11-14,6.39,2023-07-31
000062.SZ,2003-11-14,3.207,2023-07-31
000063.SZ,2003-11-14,2.388,2023-07-31
000065.SZ,2003-11-14,2.967,2023-07-31
000066.SZ,2003-11-14,2.983,2023-07-31
000068.SZ,2003-11-14,1.529,2023-07-31
000069.SZ,2003-11-14,5.519,2023-07-31
000070.SZ,2003-11-14,1.015,2023-07-31
000078.SZ,2003-11-14,3.023,2023-07-31
000088.SZ,2003-11-14,1.111,2023-07-31
000089.SZ,2003-11-14,2.611,2023-07-31
000090.SZ,2003-11-14,1.043,2023-07-31
000096.SZ,2003-11-14,1.035,2023-07-31
000099.SZ,2003-11-14,1.227,2023-07-31
000150.SZ,2003-11-14,1.807,2023-07-31
000151.SZ,2003-11-14,1.57,2023-07-31
000153.SZ,2003-11-14,2.017,2023-07-31
000155.SZ,2003-11-14,1.03,2023-07-31
000156.SZ,2003-11-14,1.007,2023-07-31
000157.SZ,2003-11-14,2.647,2023-07-31
000158.SZ,2003-11-14,1.083,2023-07-31
000159.SZ,2003-11-14,1.0,2023-07-31
000301.SZ,2003-11-14,1.023,2023-07-31
000400.SZ,2003-11-14,2.712,2023-07-31
000401.SZ,2003-11-14,2.461,2023-07-31
000402.SZ,2003-11-14,3.283,2023-07-31
000403.SZ,2003-11-14,2.636,2023-07-31
000404.SZ,2003-11-14,1.751,2023-07-31
000406.SZ,2003-11-14,4.915,2023-07-31
000407.SZ,2003-11-14,3.458,2023-07-31
000408.SZ,2003-11-14,1.91,2023-07-31
000409.SZ,2003-11-14,1.99,2023-07-31
000410.SZ,2003-11-14,1.345,2023-07-31
000411.SZ,2003-11-14,1.101,2023-07-31
000413.SZ,2003-11-14,1.017,2023-07-31
000415.SZ,2003-11-14,4.533,2023-07-31
000416.SZ,2003-11-14,4.517,2023-07-31
000417.SZ,2003-11-14,2.198,2023-07-31
000418.SZ,2003-11-14,1.303,2023-07-31
000419.SZ,2003-11-14,3.263,2023-07-31
000420.SZ,2003-11-14,2.28,2023-07-31
000421.SZ,2003-11-14,2.844,2023-07-31
000422.SZ,2003-11-14,3.125,2023-07-31
000423.SZ,2003-11-14,3.835,2023-07-31
000425.SZ,2003-11-14,4.323,2023-07-31
000426.SZ,2003-11-14,3.563,2023-07-31
000428.SZ,2003-11-14,2.099,2023-07-31
000429.SZ,2003-11-14,1.701,2023-07-31
000430.SZ,2003-11-14,3.07,2023-07-31
000488.SZ,2003-11-14,2.019,2023-07-31
000498.SZ,2003-11-14,2.0,2023-07-31
000501.SZ,2003-11-14,3.468,2023-07-31
000502.SZ,2003-11-14,2.062,2023-07-31
000503.SZ,2003-11-14,2.43,2023-07-31
000504.SZ,2003-11-14,1.611,2023-07-31
000505.SZ,2003-11-14,2.424,2023-07-31
000506.SZ,2003-11-14,1.755,2023-07-31
000507.SZ,2003-11-14,1.778,2023-07-31
000509.SZ,2003-11-14,2.785,2023-07-31
000510.SZ,2003-11-14,8.33,2023-07-31
000511.SZ,2003-11-14,3.403,2023-07-31
000513.SZ,2003-11-14,2.122,2023-07-31
000514.SZ,2003-11-14,1.61,2023-07-31
000515.SZ,2003-11-14,1.489,2023-07-31
000516.SZ,2003-11-14,2.318,2023-07-31
000517.SZ,2003-11-14,3.243,2023-07-31
000518.SZ,2003-11-14,7.756,2023-07-31
000519.SZ,2003-11-14,3.027,2023-07-31
000520.SZ,2003-11-14,3.855,2023-07-31
000521.SZ,2003-11-14,2.798,2023-07-31
000522.SZ,2003-11-14,2.518,2023-07-31
000523.SZ,2003-11-14,2.718,2023-07-31
000524.SZ,2003-11-14,3.337,2023-07-31
000525.SZ,2003-11-14,4.735,2023-07-31
000526.SZ,2003-11-14,1.629,2023-07-31
000527.SZ,2003-11-14,5.129,2023-07-31
000528.SZ,2003-11-14,2.01,2023-07-31
000529.SZ,2003-11-14,3.035,2023-07-31
000530.SZ,2003-11-14,2.728,2023-07-31
000531.SZ,2003-11-14,2.945,2023-07-31
000532.SZ,2003-11-14,2.629,2023-07-31
000533.SZ,2003-11-14,1.549,2023-07-31
000534.SZ,2003-11-14,2.376,2023-07-31
000535.SZ,2003-11-14,2.551,2023-07-31
000536.SZ,2003-11-14,1.194,2023-07-31
000537.SZ,2003-11-14,3.509,2023-07-31
000538.SZ,2003-11-14,2.457,2023-07-31
000539.SZ,2003-11-14,7.629,2023-07-31
000540.SZ,2003-11-14,4.994,2023-07-31
000541.SZ,2003-11-14,3.735,2023-07-31
000542.SZ,2003-11-14,2.917,2023-07-31
000543.SZ,2003-11-14,1.603,2023-07-31
000544.SZ,2003-11-14,1.987,2023-07-31
000545.SZ,2003-11-14,1.222,2023-07-31
000546.SZ,2003-11-14,1.455,2023-07-31
000547.SZ,2003-11-14,1.678,2023-07-31
000548.SZ,2003-11-14,1.707,2023-07-31
000549.SZ,2003-11-14,10.896,2023-07-31
000550.SZ,2003-11-14,1.289,2023-07-31
000551.SZ,2003-11-14,3.264,2023-07-31
000552.SZ,2003-11-14,1.472,2023-07-31
000553.SZ,2003-11-14,1.651,2023-07-31
000554.SZ,2003-11-14,3.537,2023-07-31
000555.SZ,2003-11-14,1.109,2023-07-31
000557.SZ,2003-11-14,5.399,2023-07-31
000558.SZ,2003-11-14,1.273,2023-07-31
000559.SZ,2003-11-14,3.088,2023-07-31
000560.SZ,2003-11-14,1.18,2023-07-31
000561.SZ,2003-11-14,2.291,2023-07-31
000562.SZ,2003-11-14,2.993,2023-07-31
000563.SZ,2003-11-14,2.82,2023-07-31
000564.SZ,2003-11-14,1.763,2023-07-31
000565.SZ,2003-11-14,2.465,2023-07-31
000566.SZ,2003-11-14,1.757,2023-07-31
000567.SZ,2003-11-14,2.609,2023-07-31
000568.SZ,2003-11-14,10.434,2023-07-31
000569.SZ,2003-11-14,1.296,2023-07-31
000570.SZ,2003-11-14,2.152,2023-07-31
000571.SZ,2003-11-14,5.916,2023-07-31
000572.SZ,2003-11-14,2.194,2023-07-31
000573.SZ,2003-11-14,4.454,2023-07-31
000576.SZ,2003-11-14,3.141,2023-07-31
000578.SZ,2003-11-14,3.369,2023-07-31
000581.SZ,2003-11-14,1.401,2023-07-31
000582.SZ,2003-11-14,2.568,2023-07-31
000583.SZ,2003-11-14,2.743,2023-07-31
000584.SZ,2003-11-14,1.429,2023-07-31
000585.SZ,2003-11-14,1.021,2023-07-31
000586.SZ,2003-11-14,2.66,2023-07-31
000587.SZ,2003-11-14,2.078,2023-07-31
000589.SZ,2003-11-14,1.95,2023-07-31
000590.SZ,2003-11-14,3.119,2023-07-31
000591.SZ,2003-11-14,1.73,2023-07-31
000592.SZ,2003-11-14,1.889,2023-07-31
000593.SZ,2003-11-14,3.582,2023-07-31
000594.SZ,2003-11-14,8.306,2023-07-31
000595.SZ,2003-11-14,1.515,2023-07-31
000596.SZ,2003-11-14,1.092,2023-07-31
000597.SZ,2003-11-14,1.56,2023-07-31
