security_code,trade_date,adj_factor,data_date
000001.SZ,2020-03-06,109.169,2023-07-31
000002.SZ,2020-03-06,148.412,2023-07-31
000004.SZ,2020-03-06,4.064,2023-07-31
000005.SZ,2020-03-06,9.268,2023-07-31
000006.SZ,2020-03-06,35.426,2023-07-31
000007.SZ,2020-03-06,8.284,2023-07-31
000008.SZ,2020-03-06,22.333,2023-07-31
000009.SZ,2020-03-06,8.859,2023-07-31
000010.SZ,2020-03-06,10.775,2023-07-31
000011.SZ,2020-03-06,3.603,2023-07-31
000012.SZ,2020-03-06,26.405,2023-07-31
000014.SZ,2020-03-06,5.421,2023-07-31
000016.SZ,2020-03-06,21.685,2023-07-31
000017.SZ,2020-03-06,2.683,2023-07-31
000019.SZ,2020-03-06,4.11,2023-07-31
000020.SZ,2020-03-06,1.752,2023-07-31
000021.SZ,2020-03-06,14.002,2023-07-31
000023.SZ,2020-03-06,2.667,2023-07-31
000025.SZ,2020-03-06,2.731,2023-07-31
000026.SZ,2020-03-06,7.571,2023-07-31
000027.SZ,2020-03-06,13.536,2023-07-31
000028.SZ,2020-03-06,3.943,2023-07-31
000029.SZ,2020-03-06,2.202,2023-07-31
000030.SZ,2020-03-06,3.316,2023-07-31
000031.SZ,2020-03-06,14.224,2023-07-31
000032.SZ,2020-03-06,4.146,2023-07-31
000034.SZ,2020-03-06,3.014,2023-07-31
000035.SZ,2020-03-06,4.612,2023-07-31
000036.SZ,2020-03-06,10.994,2023-07-31
000037.SZ,2020-03-06,5.659,2023-07-31
000038.SZ,2020-03-06,2.924,2023-07-31
000039.SZ,2020-03-06,30.346,2023-07-31
000040.SZ,2020-03-06,4.349,2023-07-31
000042.SZ,2020-03-06,13.204,2023-07-31
000045.SZ,2020-03-06,2.928,2023-07-31
000046.SZ,2020-03-06,33.245,2023-07-31
000048.SZ,2020-03-06,6.079,2023-07-31
000049.SZ,2020-03-06,5.42,2023-07-31
000050.SZ,2020-03-06,8.323,2023-07-31
000055.SZ,2020-03-06,9.67,2023-07-31
000056.SZ,2020-03-06,4.708,2023-07-31
000058.SZ,2020-03-06,3.261,2023-07-31
000059.SZ,2020-03-06,1.623,2023-07-31
000060.SZ,2020-03-06,37.072,2023-07-31
000061.SZ,2020-03-06,21.313,2023-07-31
000062.SZ,2020-03-06,7.163,2023-07-31
000063.SZ,2020-03-06,15.787,2023-07-31
000065.SZ,2020-03-06,15.142,2023-07-31
000066.SZ,2020-03-06,10.813,2023-07-31
000068.SZ,2020-03-06,2.28,2023-07-31
