security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
600122.SH,2000-05-26,19.18,1.7444,1.7444,1.0,68.3285,68.3285,7.4007,4.9285,4.9285,0.0,,19680.0,8000.0,8000.0,377462.4,153440.0,2023-08-05
600200.SH,2000-05-26,16.4,2.1243,2.1243,1.16,63.3507,63.3507,5.5197,7.2695,7.2695,,,13360.0,5360.0,5360.0,219104.0,87904.0,2023-08-05
600793.SH,2000-05-26,14.16,10.4067,10.4067,2.28,116.2953,116.2953,7.2214,5.0491,5.0491,0.0,,10530.0,3354.0,3354.0,149104.8,47492.64,2023-08-05
600090.SH,2000-05-26,18.29,1.7203,2.4377,1.11,71.4245,71.4245,9.2609,9.4587,9.4587,0.0,,14371.744,6801.6,4800.0,262859.1978,124401.264,2023-08-05
000732.SZ,2000-05-26,13.89,11.5646,14.7186,2.16,53.392,53.392,5.9993,4.4376,4.4376,5.091,5.091,15266.88,5600.0,4400.0,212056.9632,77784.0,2023-08-05
000948.SZ,2000-05-26,31.05,2.9583,2.9583,2.34,91.6474,91.6474,9.5341,6.4173,6.4173,,,14000.0552,4000.0,4000.0,434701.714,124200.0,2023-08-05
000409.SZ,2000-05-26,14.29,1.6346,1.6346,1.85,,,10.0401,419.2353,419.2353,0.0,,17137.4148,7527.6471,7527.6471,244893.6575,107570.0771,2023-08-05
000595.SZ,2000-05-26,11.49,2.3889,2.3889,1.67,289.0357,289.0357,4.7772,4.0855,4.0855,0.0,,17495.9878,5400.0,5400.0,201028.8998,62046.0,2023-08-05
000680.SZ,2000-05-26,8.56,3.3986,3.3986,0.44,123.9249,123.9249,3.6262,2.8892,2.8892,3.6431,3.6431,28272.0,18132.0,18132.0,242008.32,155209.92,2023-08-05
600826.SH,2000-05-26,13.24,1.2741,1.2741,0.86,49.0817,49.0817,5.1543,2.3524,2.3524,0.0,,28042.8192,7029.0,7029.0,371286.9262,93063.96,2023-08-05
000551.SZ,2000-05-26,14.54,3.494,3.494,0.95,72.0111,72.0111,7.4863,55.0088,55.0088,0.0,,24172.6394,11039.3278,11039.3278,351470.1769,160511.8262,2023-08-05
000818.SZ,2000-05-26,7.91,2.9026,2.9026,1.54,57.3074,57.3074,2.8279,4.0118,4.0118,2.5284,2.5284,34000.0,9000.0,9000.0,268940.0,71190.0,2023-08-05
600097.SH,2000-05-26,14.32,0.728,0.728,0.6,,,6.2518,27.6547,27.6547,0.0,,11544.9889,3500.0,3500.0,165324.241,50120.0,2023-08-05
600696.SH,2000-05-26,6.49,1.999,1.999,1.35,,,4.542,14.3227,14.3227,0.0,,26197.35,7349.84,7349.84,170020.8015,47700.4616,2023-08-05
600705.SH,2000-05-26,22.18,1.4397,1.7166,0.87,89.8805,89.8805,10.4315,22.8674,22.8674,0.0,,33542.496,13927.68,11681.28,743972.5613,308915.9424,2023-08-05
600845.SH,2000-05-26,10.89,6.1856,6.1856,1.0,,,8.6737,13.3476,13.3476,,,26224.407,1320.0,1320.0,285583.7922,14374.8,2023-08-05
000590.SZ,2000-05-26,33.51,1.7594,4.117,2.52,545.8649,545.8649,19.5945,30.9774,30.9774,0.0,0.1326,20302.8425,6318.0,2700.0,680348.2522,211716.18,2023-08-05
000535.SZ,2000-05-26,5.71,3.0423,3.5022,2.24,,,5.1888,22.3485,22.3485,0.0,,30272.3222,17018.0342,14783.1127,172854.9598,97172.9753,2023-08-05
000739.SZ,2000-05-26,11.9,1.8402,1.8402,1.5,227.3359,227.3359,5.6635,7.6865,7.6865,0.0,,14574.923,7380.0,7380.0,173441.5837,87822.0,2023-08-05
000850.SZ,2000-05-26,17.94,2.303,2.303,1.32,49.009,49.009,6.6199,5.3886,5.3886,0.0,0.8361,17000.0,5000.0,5000.0,304980.0,89700.0,2023-08-05
600008.SH,2000-05-26,20.39,3.6114,3.6114,0.75,57.2711,57.2711,19.8249,138.8465,138.8465,,,110000.0,12000.0,12000.0,2242900.0,244680.0,2023-08-05
600106.SH,2000-05-26,14.85,1.8838,1.8838,0.86,47.5127,47.5127,5.6679,40.2811,40.2811,1.0774,1.0774,31000.0,9000.0,9000.0,460350.0,133650.0,2023-08-05
