security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
600077.SH,2000-09-13,16.8,0.596,0.596,0.74,81.2013,168.7085,5.6998,17.6448,12.1162,0.0,,12681.9142,4654.0742,4654.0742,213056.1586,78188.4466,2023-08-05
600258.SH,2000-09-13,20.48,0.7681,0.7681,1.04,92.6795,92.6795,6.9865,11.4954,11.4954,,,23140.0,3700.0,3700.0,473907.2,75776.0,2023-08-05
600198.SH,2000-09-13,36.2,0.4538,0.59,0.6,98.9018,86.9659,9.8969,11.4739,9.4373,0.0,,34508.64,13000.0,10000.0,1249212.768,470600.0,2023-08-05
000956.SZ,2000-09-13,15.49,11.8254,11.8254,9.59,41.1692,24.7212,4.8917,8.1159,7.0182,,0.32,68000.0,17000.0,17000.0,1053320.0,263330.0,2023-08-05
000818.SZ,2000-09-13,8.54,1.2899,1.2899,1.33,61.8717,51.1246,2.9514,4.3314,3.9579,2.3419,,34000.0,9000.0,9000.0,290360.0,76860.0,2023-08-05
600058.SH,2000-09-13,22.4,2.0809,2.0809,1.15,70.8357,129.3342,5.7248,1.275,1.0087,0.0,4.7331,42408.871,12000.0,12000.0,949958.7104,268800.0,2023-08-05
600055.SH,2000-09-13,22.75,0.5167,0.5167,0.94,82.7037,116.2993,7.6632,12.2156,10.6514,0.5072,1.2511,11100.0,3900.0,3900.0,252525.0,88725.0,2023-08-05
600177.SH,2000-09-13,27.01,1.6849,2.1903,1.0,39.5969,35.7924,6.3642,7.5491,6.1674,1.9768,3.0839,28404.7526,9295.0,7150.0,767212.3677,251057.95,2023-08-05
600645.SH,2000-09-13,19.4,0.811,1.4395,1.19,118.0197,114.4706,7.583,30.3026,21.7955,0.0,,15626.7495,6134.71,3456.0,303158.9403,119013.374,2023-08-05
600178.SH,2000-09-13,9.34,0.7036,0.7036,0.96,30.125,33.5958,3.4632,3.1922,2.7382,0.0,10.6087,42250.0,10660.0,10660.0,394615.0,99564.4,2023-08-05
600217.SH,2000-09-13,10.08,0.6957,0.6957,0.95,36.6749,39.13,3.2747,8.38,6.6157,,4.3899,20650.0,7000.0,7000.0,208152.0,70560.0,2023-08-05
600145.SH,2000-09-13,17.8,1.054,1.054,0.74,97.9546,97.9546,7.4185,13.1887,13.1887,,,12500.0,4500.0,4500.0,222500.0,80100.0,2023-08-05
600660.SH,2000-09-13,18.8,0.2632,0.2632,0.45,67.8563,51.8989,10.319,7.8668,7.5179,0.0,,25472.5513,8135.5849,8135.5849,478883.9644,152948.9961,2023-08-05
600889.SH,2000-09-13,9.95,1.1901,1.1901,1.17,43.7277,38.7116,3.6457,1.2883,4.8133,0.0,,16154.7393,6681.8544,6681.8544,160739.656,66484.4513,2023-08-05
000010.SZ,2000-09-13,13.24,0.6454,0.6454,0.57,,,16.3199,4.6719,4.2741,0.0,,14701.7448,4950.0874,4950.0874,194651.1012,65539.1572,2023-08-05
000530.SZ,2000-09-13,9.45,0.5254,0.5254,1.01,46.5448,50.5203,3.0184,4.5902,4.4185,0.9621,1.0582,35001.4975,9837.0225,9837.0225,330764.1514,92959.8626,2023-08-05
600006.SH,2000-09-13,6.79,1.1709,1.1709,0.83,20.9853,16.2655,2.4941,2.2006,2.0541,0.0,1.4728,100000.0,30000.0,30000.0,679000.0,203700.0,2023-08-05
600105.SH,2000-09-13,14.4,0.4159,0.4159,0.65,51.5867,77.2955,5.5596,7.0669,5.9968,0.0,,24961.0462,7000.0,7000.0,359439.0653,100800.0,2023-08-05
600225.SH,2000-09-13,17.82,2.9671,2.9671,1.95,94.7036,113.3186,6.2202,7.1425,6.9553,,,13400.0,4500.0,4500.0,238788.0,80190.0,2023-08-05
600774.SH,2000-09-13,17.19,1.2703,1.2703,1.28,56.5487,48.7968,4.2292,1.8518,2.2547,0.0,,8648.0,2662.4,2662.4,148659.12,45766.656,2023-08-05
000931.SZ,2000-09-13,27.9,0.2487,0.2487,0.58,106.7458,108.9229,11.106,8.4639,10.2405,,0.5378,67484.694,37484.694,37484.694,1882822.9626,1045822.9626,2023-08-05
600133.SH,2000-09-13,14.46,0.3316,0.3316,0.79,76.2583,55.7375,9.1723,14.0343,12.9028,5.1867,4.1494,25600.0,6400.0,6400.0,370176.0,92544.0,2023-08-05
600656.SH,2000-09-13,13.9,2.1148,2.1148,1.02,118.0915,118.3672,9.499,3.913,4.047,0.0,,9321.8441,5095.9985,5095.9985,129573.633,70834.3792,2023-08-05
600730.SH,2000-09-13,15.95,0.7148,0.7148,1.46,672.6515,,11.7101,8.0062,7.2041,0.0,,17460.0,5460.0,5460.0,278487.0,87087.0,2023-08-05
600670.SH,2000-09-13,10.96,0.9239,0.9239,0.95,73.9841,39.4381,10.868,494.6409,99.0196,0.0,,14033.3684,8605.2063,8605.2063,153805.7177,94313.061,2023-08-05
600787.SH,2000-09-13,13.04,0.7359,0.7359,1.41,27.5506,40.9097,7.8583,6.4131,8.1151,0.0,,28569.4605,10513.65,10513.65,372545.7649,137097.996,2023-08-05
000502.SZ,2000-09-13,15.9,0.7705,0.7705,0.77,67.1703,23.2253,8.788,1126.627,42.8095,0.0,,15566.8513,5715.9006,5715.9006,247512.9357,90882.8195,2023-08-05
000004.SZ,2000-09-13,31.48,0.538,0.538,0.35,404.1613,221.2537,36.1358,21.0397,20.1554,0.0,,8397.6684,4165.7228,4165.7228,264358.6012,131136.9537,2023-08-05
000531.SZ,2000-09-13,11.54,0.8994,0.8996,1.26,44.6907,42.08,5.323,5.1134,6.2546,2.0773,0.5193,26652.126,10782.1588,10778.7401,307565.534,124426.1126,2023-08-05
000920.SZ,2000-09-13,15.7,0.3563,0.3563,0.91,52.2631,47.3116,4.987,10.5029,8.2749,0.0,1.5924,19000.0,7000.0,7000.0,298300.0,109900.0,2023-08-05
000769.SZ,2000-09-13,10.39,1.388,1.388,0.88,237.3746,542.0372,4.3723,6.7361,7.8227,0.0,,18540.0,8100.0,8100.0,192630.6,84159.0,2023-08-05
000848.SZ,2000-09-13,12.22,0.4809,0.6251,0.77,31.2056,54.4527,5.1855,4.2832,4.3139,5.1933,,25925.0,9100.0,7000.0,316803.5,111202.0,2023-08-05
600068.SH,2000-09-13,9.39,0.5106,0.5106,0.76,20.3236,19.8408,1.9887,2.8452,2.5263,4.9885,,62300.0,26600.0,26600.0,584997.0,249774.0,2023-08-05
