security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
600122.SH,2000-10-24,18.44,4.5423,6.8135,1.22,98.5384,68.3903,9.8933,7.1076,5.1477,0.0,0.8894,29520.0,12000.0,8000.0,544348.8,221280.0,2023-08-05
600200.SH,2000-10-24,16.51,0.7692,0.7692,0.88,63.7756,66.625,5.3172,7.3182,6.5932,,,13360.0,5360.0,5360.0,220573.6,88493.6,2023-08-05
600793.SH,2000-10-24,15.1,2.0838,2.0838,0.64,124.0154,197.5607,7.8846,5.3843,4.2652,0.0,,10530.0,3354.0,3354.0,159003.0,50645.4,2023-08-05
000858.SZ,2000-10-24,32.01,0.2548,0.2548,1.06,23.6738,20.1702,5.3906,4.6436,3.77,2.6034,,48000.0,12000.0,12000.0,1536480.0,384120.0,2023-08-05
600077.SH,2000-10-24,16.45,0.7507,0.7507,1.17,79.5096,165.1938,5.5811,17.2772,11.8638,0.0,,12681.9142,4654.0742,4654.0742,208617.4886,76559.5206,2023-08-05
600258.SH,2000-10-24,22.33,1.6549,1.6549,1.12,101.0514,101.0514,7.6176,12.5338,12.5338,,,23140.0,3700.0,3700.0,516716.2,82621.0,2023-08-05
600198.SH,2000-10-24,29.8,0.6932,1.1463,0.54,103.5702,91.071,10.3641,12.0155,9.8827,0.0,0.9523,43898.64,16537.375,10000.0,1308179.472,492813.775,2023-08-05
000839.SZ,2000-10-24,27.15,0.544,0.544,0.59,80.0263,72.0404,9.9571,34.9268,33.172,0.0,0.8258,59000.0,17837.21,17837.21,1601850.0,484280.2515,2023-08-05
600679.SH,2000-10-24,18.7,1.5723,1.5723,1.43,1596.2044,606.0133,9.7101,12.0128,12.4326,0.0,,46432.2817,2640.0013,2640.0013,868283.6678,49368.0243,2023-08-05
600704.SH,2000-10-24,13.7,0.5208,0.5208,0.89,34.4785,39.749,4.2912,0.8524,0.6477,0.0,3.293,25715.3715,8550.0,8550.0,352300.5896,117135.0,2023-08-05
600280.SH,2000-10-24,17.7,4.3437,4.3437,1.45,76.589,76.589,10.2085,2.7547,2.7547,,,12126.0873,3500.0,3500.0,214631.7452,61950.0,2023-08-05
600656.SH,2000-10-24,14.6,3.7115,3.7115,2.57,124.0385,124.3281,9.9773,4.1101,4.2508,0.0,,9321.8441,5095.9985,5095.9985,136098.9239,74401.5781,2023-08-05
600178.SH,2000-10-24,9.12,0.4379,0.4379,1.15,29.4154,32.8045,3.3816,3.117,2.6737,0.0,10.8646,42250.0,10660.0,10660.0,385320.0,97219.2,2023-08-05
600217.SH,2000-10-24,10.59,1.7476,1.7476,3.1,38.5305,41.1098,3.4404,8.804,6.9505,,4.1785,20650.0,7000.0,7000.0,218683.5,74130.0,2023-08-05
600145.SH,2000-10-24,17.4,1.0258,1.0258,2.39,95.7534,95.7534,7.2518,12.8923,12.8923,,,12500.0,4500.0,4500.0,217500.0,78300.0,2023-08-05
600660.SH,2000-10-24,19.52,1.1162,1.1162,1.12,70.4551,53.8865,10.7142,8.1681,7.8058,0.0,,25472.5513,8135.5849,8135.5849,497224.2014,158806.6172,2023-08-05
600889.SH,2000-10-24,10.12,1.8351,1.8351,2.8,44.4748,39.373,3.708,1.3103,4.8955,0.0,,16154.7393,6681.8544,6681.8544,163485.9617,67620.3665,2023-08-05
000010.SZ,2000-10-24,13.81,1.023,1.023,0.87,,,17.0225,4.873,4.4581,0.0,,14701.7448,4950.0874,4950.0874,203031.0957,68360.707,2023-08-05
000530.SZ,2000-10-24,9.12,0.3041,0.3041,0.83,44.9194,48.7561,2.913,4.4299,4.2642,0.9969,1.0965,35001.4975,9837.0225,9837.0225,319213.6572,89713.6452,2023-08-05
000966.SZ,2000-10-24,15.43,2.0882,2.3202,0.69,74.9216,74.9216,5.6595,7.558,7.558,,0.9721,30845.17,9000.0,8100.0,475940.9731,138870.0,2023-08-05
600857.SH,2000-10-24,15.74,0.4277,0.6095,0.62,59.3159,87.226,8.9438,5.6094,5.0977,0.8928,0.0697,19229.184,9150.8797,6422.1162,302667.3562,144034.8465,2023-08-05
600893.SH,2000-10-24,8.44,1.9706,1.9706,2.33,397.5184,,3.0241,2.7187,2.1145,1.0771,,23491.0865,11399.443,11399.443,198264.7701,96211.2989,2023-08-05
000616.SZ,2000-10-24,26.85,0.2098,0.2098,0.42,96.1705,78.3231,8.0624,24.1652,22.5279,2.1487,,8450.0,3380.0,3380.0,226882.5,90753.0,2023-08-05
000033.SZ,2000-10-24,13.4,1.7559,2.059,2.47,,14736.5637,8.5083,37.7125,36.8355,0.0,,28772.3488,6722.3488,5733.0,385549.4739,90079.4739,2023-08-05
000063.SZ,2000-10-24,38.8,1.2994,1.2994,0.71,75.8489,69.2818,9.6946,6.3176,5.2498,0.3316,,41340.0,12480.0,12480.0,1603992.0,484224.0,2023-08-05
000600.SZ,2000-10-24,12.52,0.658,0.658,0.93,100.5935,100.3981,6.2503,28.7586,,7.8591,,15373.3407,3905.9707,3905.9707,192474.2256,48902.7532,2023-08-05
000735.SZ,2000-10-24,11.5,0.3905,0.6638,0.5,119.1988,57.1275,7.7711,27.2648,27.1762,0.4553,0.5528,48725.4,22542.0,13260.0,560342.1,259233.0,2023-08-05
000919.SZ,2000-10-24,24.4,0.346,0.346,0.62,60.6469,58.1212,6.3406,19.292,18.6292,,0.8484,28000.0,8000.0,8000.0,683200.0,195200.0,2023-08-05
600257.SH,2000-10-24,23.04,1.6473,1.6473,1.58,133.597,133.597,4.2062,46.7103,46.7103,,,7300.0,4000.0,4000.0,168192.0,92160.0,2023-08-05
600137.SH,2000-10-24,16.32,1.042,1.042,0.54,,,271.3752,11.182,8.3685,0.0,,6071.1288,1740.0,1740.0,99080.822,28396.8,2023-08-05
600654.SH,2000-10-24,12.39,0.6357,0.6357,1.11,61.8742,59.6162,6.8143,8.8331,9.1106,0.0,,37477.3082,27751.448,27751.448,464343.8486,343840.4407,2023-08-05
600765.SH,2000-10-24,14.7,1.0684,1.0684,0.61,,,9.1102,44.2917,46.4155,0.0,,11103.2,3450.0,3450.0,163217.04,50715.0,2023-08-05
600868.SH,2000-10-24,7.61,1.0335,1.0335,0.71,28.4736,27.1848,3.3299,9.7403,9.5439,0.4106,,69433.7727,49758.9029,49758.9029,528391.0102,378665.2511,2023-08-05
000851.SZ,2000-10-24,11.02,1.1308,1.1308,0.91,742.5729,,5.9182,17.2828,18.3834,0.0,,22490.0,5850.0,5850.0,247839.8,64467.0,2023-08-05
000972.SZ,2000-10-24,18.72,7.0356,7.0356,1.86,91.7063,91.7063,5.9873,5.9468,5.9468,,,12458.9173,4500.0,4500.0,233230.9319,84240.0,2023-08-05
600111.SH,2000-10-24,13.1,0.5935,0.5935,0.84,83.4001,64.9975,5.3119,21.5264,15.895,0.9982,,40367.4,14560.0,14560.0,528812.94,190736.0,2023-08-05
600712.SH,2000-10-24,16.65,1.3027,1.3027,0.89,86.3213,74.8151,5.5511,3.8627,3.5165,0.0,0.3604,9042.0,3954.0,3954.0,150549.3,65834.1,2023-08-05
600684.SH,2000-10-24,9.42,2.1491,2.1491,4.88,86.8312,,2.6,262.0028,1119.2585,0.0,0.5308,18703.9387,10003.501,10003.501,176191.1026,94232.9794,2023-08-05
000699.SZ,2000-10-24,12.47,0.5902,0.5902,1.12,197.4777,,5.157,4.6334,5.279,0.0,,22744.8,9360.0,9360.0,283627.656,116719.2,2023-08-05
000717.SZ,2000-10-24,8.54,0.5194,0.6752,0.98,20.8427,18.8933,1.8472,1.2576,1.2259,1.8015,7.2059,44720.0,13520.0,10400.0,381908.8,115460.8,2023-08-05
600650.SH,2000-10-24,13.13,1.9949,1.9949,1.01,44227.382,,4.3631,35.5204,34.1707,0.0,,50146.3733,3801.6,3801.6,658421.8814,49915.008,2023-08-05
