security_code,trade_date,adj_factor,data_date
000001.SZ,2001-10-18,24.359,2023-07-31
000002.SZ,2001-10-18,9.202,2023-07-31
000004.SZ,2001-10-18,3.112,2023-07-31
000005.SZ,2001-10-18,5.617,2023-07-31
000006.SZ,2001-10-18,4.203,2023-07-31
000007.SZ,2001-10-18,3.632,2023-07-31
000008.SZ,2001-10-18,2.11,2023-07-31
000009.SZ,2001-10-18,2.854,2023-07-31
000010.SZ,2001-10-18,2.694,2023-07-31
000011.SZ,2001-10-18,2.086,2023-07-31
000012.SZ,2001-10-18,3.691,2023-07-31
000013.SZ,2001-10-18,1.939,2023-07-31
000014.SZ,2001-10-18,1.814,2023-07-31
000016.SZ,2001-10-18,3.982,2023-07-31
000017.SZ,2001-10-18,2.037,2023-07-31
000018.SZ,2001-10-18,1.283,2023-07-31
000019.SZ,2001-10-18,1.431,2023-07-31
000020.SZ,2001-10-18,1.523,2023-07-31
000021.SZ,2001-10-18,4.749,2023-07-31
000022.SZ,2001-10-18,1.29,2023-07-31
000023.SZ,2001-10-18,1.899,2023-07-31
000024.SZ,2001-10-18,2.052,2023-07-31
000025.SZ,2001-10-18,1.345,2023-07-31
000026.SZ,2001-10-18,3.552,2023-07-31
000027.SZ,2001-10-18,3.396,2023-07-31
000028.SZ,2001-10-18,2.83,2023-07-31
000029.SZ,2001-10-18,1.447,2023-07-31
000030.SZ,2001-10-18,1.398,2023-07-31
000031.SZ,2001-10-18,2.629,2023-07-31
000032.SZ,2001-10-18,1.398,2023-07-31
000033.SZ,2001-10-18,1.221,2023-07-31
000034.SZ,2001-10-18,1.906,2023-07-31
000035.SZ,2001-10-18,1.281,2023-07-31
000036.SZ,2001-10-18,2.386,2023-07-31
000037.SZ,2001-10-18,3.347,2023-07-31
000038.SZ,2001-10-18,1.371,2023-07-31
000039.SZ,2001-10-18,2.846,2023-07-31
000040.SZ,2001-10-18,3.263,2023-07-31
000042.SZ,2001-10-18,4.048,2023-07-31
000043.SZ,2001-10-18,1.674,2023-07-31
000045.SZ,2001-10-18,1.331,2023-07-31
000046.SZ,2001-10-18,3.79,2023-07-31
000047.SZ,2001-10-18,1.794,2023-07-31
000048.SZ,2001-10-18,4.437,2023-07-31
000049.SZ,2001-10-18,2.63,2023-07-31
000050.SZ,2001-10-18,1.53,2023-07-31
