security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
600608.SH,1995-12-12,5.38,0.8944,42.775,3.79,33.9249,31.7668,3.5804,4.1051,3.8024,,1.6357,7679.145,3825.9,80.0,41313.8001,20583.342,2023-08-05
000045.SZ,1995-12-12,4.72,0.8945,1.2715,3.11,18.9337,24.4152,1.5533,2.2749,2.1474,,0.963,13618.0,1848.0,1300.0,64276.96,8722.56,2023-08-05
600874.SH,1995-12-12,4.5,1.0032,1.0032,1.24,40.9312,40.9312,2.706,2.2457,2.2457,,,133000.0,6898.0,6898.0,598500.0,31041.0,2023-08-05
000014.SZ,1995-12-12,3.85,0.3058,1.383,2.05,12.3166,24.2056,1.3541,0.7868,0.8862,1.3341,2.0779,8964.675,4522.0351,1000.0,34513.9988,17409.8351,2023-08-05
600802.SH,1995-12-12,4.45,1.3617,1.6644,2.39,10.2448,13.3353,2.2449,2.4018,2.4413,,29.2135,20658.0,5830.0,4770.0,91928.1,25943.5,2023-08-05
000543.SZ,1995-12-12,4.01,0.2104,0.2338,1.66,9.2978,9.8689,1.7986,2.2911,2.312,0.0,9.9751,55500.0,7000.0,6300.0,222555.0,28070.0,2023-08-05
600646.SH,1995-12-12,8.18,0.4694,1.42,3.9,55.3082,60.9775,3.6741,21.9573,17.9673,,0.6668,7157.61,1210.0,400.0,58549.2498,9897.8,2023-08-05
600814.SH,1995-12-12,5.26,0.2448,0.58,1.42,10.1057,10.5657,2.5029,0.7706,0.7711,2.4076,8.2658,13078.26,5211.57,2200.0,68791.6476,27412.8582,2023-08-05
000035.SZ,1995-12-12,3.71,0.441,0.7883,1.6,28.3232,69.6847,1.8462,3.9059,4.525,,,11588.72,2145.0,1200.0,42994.1512,7957.95,2023-08-05
600826.SH,1995-12-12,8.09,0.3992,0.4225,1.57,17.2372,16.3157,2.5898,0.5906,0.5021,,4.9444,14163.04,3550.0,3354.0,114578.9936,28719.5,2023-08-05
600832.SH,1995-12-12,17.2,0.2281,0.2965,3.55,98.9718,79.0267,9.9884,27.403,19.7846,0.3936,0.814,43084.772,2600.0,2000.0,741058.0784,44720.0,2023-08-05
600629.SH,1995-12-12,7.5,0.9056,1.7659,5.13,31.4209,26.0767,3.6605,14.232,12.969,,1.3333,5272.644,1716.0,880.0,39544.83,12870.0,2023-08-05
000043.SZ,1995-12-12,5.33,0.4514,0.7126,2.29,10.8476,10.6051,1.8223,2.2296,1.9065,,2.89,11830.0,2636.4,1670.0,63053.9,14052.012,2023-08-05
600809.SH,1995-12-12,6.28,9.2232,10.248,0.74,24.5252,33.0345,3.4999,5.0735,5.7597,,3.4873,37640.0,5000.0,4500.0,236379.2,31400.0,2023-08-05
000578.SZ,1995-12-12,6.9,1.0913,1.2126,3.46,44.9982,44.9982,3.8432,3.4324,3.4324,,,5166.6355,1500.0,1350.0,35649.785,10350.0,2023-08-05
000502.SZ,1995-12-12,3.38,1.0992,4.707,2.17,,,1.5569,10.1322,3.8196,,,14825.5727,5443.7149,1271.3098,50110.4357,18399.7564,2023-08-05
000531.SZ,1995-12-12,2.9,0.3419,1.0445,1.46,14.494,12.5208,1.6553,9.8813,1.9044,,2.7225,19242.1872,6446.6316,2110.0,55802.3429,18695.2316,2023-08-05
000539.SZ,1995-12-12,4.05,0.2965,0.6641,1.92,9.0283,8.8657,1.1429,3.1214,3.0684,2.2048,14.8148,82545.0,9855.0,4400.0,334307.25,39912.75,2023-08-05
600863.SH,1995-12-12,5.0,0.8296,0.9218,1.71,28.9668,36.7479,2.4558,5.9666,6.1394,,2.8,41200.0,5000.0,4500.0,206000.0,25000.0,2023-08-05
600864.SH,1995-12-12,6.35,0.3932,0.3932,3.4,35.5246,32.8327,2.277,5.063,8.4963,,,8621.0,2500.0,2500.0,54743.35,15875.0,2023-08-05
600667.SH,1995-12-12,3.57,1.4045,1.8727,1.62,14.6468,13.8466,1.4976,2.663,2.1669,,3.3613,23208.048,8400.0,6300.0,82852.7314,29988.0,2023-08-05
000016.SZ,1995-12-12,5.1,0.2214,0.5102,1.94,6.326,5.8251,1.5708,0.6009,0.478,1.4379,7.8431,28120.9724,6105.375,2650.0,143416.9592,31137.4125,2023-08-05
600829.SH,1995-12-12,4.8,0.9884,1.208,2.01,16.7756,28.8311,1.2981,1.9002,1.9118,,1.8939,10923.0,2750.0,2250.0,52430.4,13200.0,2023-08-05
600871.SH,1995-12-12,3.5,0.7615,0.7615,0.92,16.4385,12.3871,1.6804,2.2519,1.8461,,0.9429,400000.0,20000.0,20000.0,1400000.0,70000.0,2023-08-05
600697.SH,1995-12-12,3.75,0.8079,1.4055,2.04,16.231,16.2138,1.8202,1.9246,1.7583,1.9927,4.2667,8608.9688,3479.3,2000.0,32283.633,13047.375,2023-08-05
600632.SH,1995-12-12,8.48,0.1172,0.3029,1.89,35.8059,24.4971,1.9208,1.6777,0.9663,,2.36,17657.5275,4395.0,1700.0,149735.8332,37269.6,2023-08-05
600631.SH,1995-12-12,9.2,0.4327,1.35,2.73,22.7546,21.1574,2.3217,1.1156,1.1625,1.39,0.91,23788.679,5740.8,1840.0,218855.8468,52815.36,2023-08-05
000009.SZ,1995-12-12,3.05,0.1475,,1.73,5.6674,7.6511,1.1875,2.4205,2.526,1.8776,2.623,80376.9756,44524.2533,,245149.7756,135798.9726,2023-08-05
600604.SH,1995-12-12,4.67,2.686,41.3639,3.56,24.5205,74.4944,1.9357,4.1904,5.4352,1.9467,,46813.9826,5882.8,382.0,218621.2987,27472.676,2023-08-05
000565.SZ,1995-12-12,3.8,0.2587,0.5821,1.69,14.6192,15.9877,1.9316,0.7991,0.7654,,,7040.75,3263.0,1450.0,26754.85,12399.4,2023-08-05
000005.SZ,1995-12-12,3.58,0.231,,1.51,12.1899,13.6596,1.6358,2.7547,2.9995,,,23100.0,10953.3784,,82698.0,39213.0947,2023-08-05
600883.SH,1995-12-12,7.89,33.8394,33.8394,,58.974,58.974,5.4847,12.1329,12.1329,,,6800.0,1800.0,1800.0,53652.0,14202.0,2023-08-05
600843.SH,1995-12-12,14.8,0.4408,0.551,1.52,56.1932,149.7814,4.5633,4.5385,4.7726,,1.1486,19420.49,1200.0,960.0,287423.252,17760.0,2023-08-05
600659.SH,1995-12-12,4.7,0.196,0.2737,1.21,36.3667,49.6161,2.7698,0.7286,1.171,0.9671,1.7021,10322.7245,2652.98,1900.0,48516.8052,12469.006,2023-08-05
600686.SH,1995-12-12,6.85,0.9347,2.0771,1.64,28.6856,19.5844,2.8783,1.1846,1.4696,0.3942,2.5547,8417.644,3200.0,1440.0,57660.8614,21920.0,2023-08-05
600647.SH,1995-12-12,8.19,0.2976,,4.07,85.2894,76.5856,6.5138,7.7875,7.1152,,0.8547,5351.675,2100.0,,43830.2183,17199.0,2023-08-05
000026.SZ,1995-12-12,8.08,0.2059,0.386,0.73,11.0362,10.8812,2.5897,2.6242,2.7417,0.6601,,9150.0,1875.0,1000.0,73932.0,15150.0,2023-08-05
600842.SH,1995-12-12,9.0,0.3265,0.3991,4.54,25.1371,26.5042,3.0178,2.0349,2.071,,2.02,5500.0,1375.0,1125.0,49500.0,12375.0,2023-08-05
000526.SZ,1995-12-12,5.3,7.3063,12.9581,3.49,53.9945,,2.4448,7.3155,13.0691,,,5785.0,2075.06,1170.0,30660.5,10997.818,2023-08-05
000525.SZ,1995-12-12,3.08,0.7716,1.1865,2.2,82.1766,,1.9469,1.7924,1.5766,,,7463.4766,3075.6,2000.0,22987.5079,9472.848,2023-08-05
600691.SH,1995-12-12,6.71,0.3074,0.4728,1.68,18.6002,29.9608,3.1816,4.9657,5.3432,,,6439.54,2768.0,1800.0,43209.3134,18573.28,2023-08-05
600652.SH,1995-12-12,7.9,2.8306,23845.0,34.76,44.993,36.6351,3.3015,8.7697,6.8844,,,6739.2,6739.2,0.8,53239.68,53239.68,2023-08-05
600663.SH,1995-12-12,18.15,0.1979,0.3464,2.08,31.1664,25.1731,6.7205,9.7471,8.1782,1.9284,2.1488,73300.0,6300.0,3600.0,1330395.0,114345.0,2023-08-05
600830.SH,1995-12-12,7.03,0.635,1.3772,2.31,31.6837,28.1031,3.7365,1.7902,1.4465,,,8112.0,2754.24,1270.0,57027.36,19362.3072,2023-08-05
600674.SH,1995-12-12,3.4,1.0299,2.0598,2.23,15.6069,36.9067,1.5743,1.9425,2.7464,4.4118,,19367.7517,7760.0,3880.0,65850.3558,26384.0,2023-08-05
000511.SZ,1995-12-12,3.02,0.1846,0.6839,1.23,15.322,37.3944,0.9404,0.6228,0.7212,,,10823.4125,5743.4488,1550.0,32686.7058,17345.2154,2023-08-05
000552.SZ,1995-12-12,2.81,0.528,0.7014,2.06,20.7125,28.5414,1.4973,1.5189,1.4741,,1.2941,14822.5,5566.0,4190.0,41651.225,15640.46,2023-08-05
600851.SH,1995-12-12,12.47,0.1255,0.138,2.78,23.8594,32.5173,4.0039,4.6105,4.6914,1.2393,1.4435,14117.521,1100.0,1000.0,176045.4869,13717.0,2023-08-05
600672.SH,1995-12-12,4.83,2.716,4.3456,1.79,45.285,101.8353,2.7165,3.4243,3.3501,3.3126,,13780.53,8000.0,5000.0,66559.9599,38640.0,2023-08-05
600837.SH,1995-12-12,10.4,0.1471,0.2125,2.99,31.9422,37.6918,4.6141,0.4669,0.5162,,,6524.492,1638.0,1134.0,67854.7168,17035.2,2023-08-05
600879.SH,1995-12-12,8.87,6.6472,6.6472,1.56,40.4935,40.4935,4.9909,4.0661,4.0661,,,5124.8895,2500.0,2500.0,45457.7699,22175.0,2023-08-05
600658.SH,1995-12-12,5.25,5.7903,17.69,4.18,22.9969,25.8458,2.3628,2.6235,2.4676,,,11134.8744,6021.6,1971.0,58458.0906,31613.4,2023-08-05
