security_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,data_date
002178.SZ,2015-05-27,26.3,26.3,22.5,24.66,23.91,0.75,3.14,873259.52,2154785.3591,2023-08-01
000060.SZ,2015-05-27,22.39,24.2,22.09,23.57,22.03,1.54,6.99,1475582.18,3420543.5274,2023-08-01
600387.SH,2015-05-27,26.95,27.9,26.3,26.69,26.46,0.23,0.87,239975.52,651101.813,2023-08-01
002329.SZ,2015-05-27,58.0,58.0,54.88,55.88,58.0,-2.12,-3.66,34303.98,193238.438,2023-08-01
002209.SZ,2015-05-27,26.02,27.8,25.63,25.65,25.27,0.38,1.5,144103.82,381724.1473,2023-08-01
603167.SH,2015-05-27,19.0,19.19,18.48,18.63,18.84,-0.21,-1.11,350277.27,656570.72,2023-08-01
600789.SH,2015-05-27,16.5,16.51,15.74,16.15,16.55,-0.4,-2.42,477757.14,771810.31,2023-08-01
002505.SZ,2015-05-27,10.64,10.69,10.3,10.48,10.64,-0.16,-1.5,929474.93,971053.5031,2023-08-01
600990.SH,2015-05-27,128.0,128.25,128.0,128.25,116.59,11.66,10.0,34736.79,445436.95,2023-08-01
300398.SZ,2015-05-27,85.5,91.99,85.07,89.12,84.18,4.94,5.87,27343.15,241996.9465,2023-08-01
002534.SZ,2015-05-27,27.41,28.5,26.85,28.37,27.4,0.97,3.54,118921.52,329666.5246,2023-08-01
600535.SH,2015-05-27,52.43,57.85,51.43,56.27,52.59,3.68,7.0,274403.98,1487422.341,2023-08-01
002023.SZ,2015-05-27,29.09,30.98,29.09,29.65,28.72,0.93,3.24,556510.35,1679821.9046,2023-08-01
600853.SH,2015-05-27,10.7,10.78,10.17,10.52,10.77,-0.25,-2.32,613767.95,643044.098,2023-08-01
002380.SZ,2015-05-27,78.0,78.59,75.0,76.49,77.59,-1.1,-1.42,30028.54,228907.612,2023-08-01
000916.SZ,2015-05-27,9.57,9.59,9.25,9.4,9.58,-0.18,-1.88,385882.59,362554.9398,2023-08-01
002076.SZ,2015-05-27,18.43,19.94,17.6,19.85,18.5,1.35,7.3,214499.1,403240.3286,2023-08-01
002358.SZ,2015-05-27,49.87,49.88,47.91,48.2,49.65,-1.45,-2.92,154272.14,747942.7116,2023-08-01
002357.SZ,2015-05-27,33.2,34.91,32.95,33.58,32.9,0.68,2.07,92684.79,314163.5158,2023-08-01
000547.SZ,2015-05-27,32.26,33.8,31.4,32.26,32.35,-0.09,-0.28,483211.71,1580485.0974,2023-08-01
002518.SZ,2015-05-27,42.2,43.8,40.9,42.5,42.28,0.22,0.52,62749.69,267293.4121,2023-08-01
300172.SZ,2015-05-27,25.01,27.06,24.64,26.47,24.95,1.52,6.09,286379.04,741428.8987,2023-08-01
600261.SH,2015-05-27,11.24,11.26,10.66,10.99,11.24,-0.25,-2.22,784089.13,857364.236,2023-08-01
600816.SH,2015-05-27,43.4,48.18,42.0,46.88,43.85,3.03,6.91,318222.84,1426920.095,2023-08-01
300055.SZ,2015-05-27,44.3,44.36,41.68,42.0,40.38,1.62,4.01,1125599.14,4824939.0935,2023-08-01
603012.SH,2015-05-27,51.47,52.16,50.0,52.16,47.42,4.74,10.0,137250.66,710188.161,2023-08-01
600456.SH,2015-05-27,27.6,27.88,26.81,27.55,27.53,0.02,0.07,161410.34,440172.928,2023-08-01
