security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
002352.SZ,2013-08-20,17.93,0.7362,0.9847,0.47,29.2037,30.1914,1.9527,1.6744,1.7133,3.9041,1.952,7783.078,3434.5985,2567.8716,139550.5885,61582.3511,2023-08-05
002497.SZ,2013-08-20,10.43,1.4772,1.4772,0.8,23.8408,23.7399,2.5689,4.5537,4.3688,1.9175,1.9175,48000.0,12000.0,12000.0,500640.0,125160.0,2023-08-05
600260.SH,2013-08-20,7.33,1.8643,2.4,0.57,20.4063,38.9643,2.17,1.5572,1.6246,0.0,,52764.0,52764.0,40986.1001,386760.12,386760.12,2023-08-05
000711.SZ,2013-08-20,6.1,0.634,0.8642,0.51,446.3946,3426.1933,2.6888,16.0203,15.8228,0.0,,16089.84,16089.84,11804.34,98148.024,98148.024,2023-08-05
002073.SZ,2013-08-20,10.2,4.7557,5.0531,1.18,36.5415,35.9415,2.3505,4.6782,3.9122,0.1961,0.2941,74236.5,61465.9476,57847.8104,757212.3,626952.6655,2023-08-05
300252.SZ,2013-08-20,16.21,2.9955,3.2485,1.44,82.6452,89.6237,3.9229,4.2544,4.356,0.2027,0.4054,16434.4996,5689.4504,5246.3206,266403.2385,92225.991,2023-08-05
002186.SZ,2013-08-20,14.72,0.4034,0.858,0.59,27.4082,33.7001,4.8236,2.1441,2.2116,2.038,1.6984,28312.0,28009.8776,13169.2002,416752.64,412305.3983,2023-08-05
600843.SH,2013-08-20,6.12,1.4603,3.0064,0.47,65.9015,63.0158,3.8735,1.824,1.8236,0.0,,44888.6777,20494.3027,9954.7669,274718.7075,125425.1325,2023-08-05
002085.SZ,2013-08-20,12.23,2.0437,2.4548,1.03,19.2141,17.0084,2.8424,1.1663,1.1158,4.0883,4.0883,39009.8968,13476.6402,11220.0714,477091.0379,164819.3096,2023-08-05
600600.SH,2013-08-20,41.0,0.3857,0.9435,1.24,31.4921,30.8361,4.4611,2.1484,2.0907,0.6341,0.9756,135098.2795,69591.3617,28451.3567,5539029.4595,2853245.8297,2023-08-05
600354.SH,2013-08-20,5.74,1.2967,1.6705,0.46,,,2.6512,1.3018,1.2015,0.0,,44780.208,43680.208,33906.3036,257038.3939,250724.3939,2023-08-05
000568.SZ,2013-08-20,21.55,0.4794,1.0295,0.71,6.8819,7.1263,3.61,2.6144,2.6389,6.4965,8.375,140200.6476,140019.2976,65202.1584,3021323.9558,3017415.8633,2023-08-05
600660.SH,2013-08-20,7.4,0.5259,0.7965,1.25,9.7209,9.0985,2.1883,1.4464,1.3575,5.4054,6.7568,200298.6332,200298.6332,132240.7516,1482209.8857,1482209.8857,2023-08-05
