security_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,data_date
000586.SZ,1996-03-27,8.1,8.24,8.0,8.2,8.18,0.02,0.24,6125.5,4957.439,2023-08-01
000536.SZ,1996-03-27,3.0,3.02,2.95,2.97,3.01,-0.04,-1.33,558.0,166.35,2023-08-01
000001.SZ,1996-03-27,7.85,7.98,7.8,7.92,7.89,0.03,0.38,17628.0,13872.3908,2023-08-01
000002.SZ,1996-03-27,3.33,3.33,3.3,3.32,3.35,-0.03,-0.9,999.0,331.6871,2023-08-01
600636.SH,1996-03-27,5.68,5.9,5.66,5.85,5.77,0.08,1.39,344.0,199.166,2023-08-01
000560.SZ,1996-03-27,2.41,2.49,2.41,2.49,2.45,0.04,1.63,895.0,218.3741,2023-08-01
600608.SH,1996-03-27,4.59,4.65,4.55,4.64,4.62,0.02,0.43,557.0,256.606,2023-08-01
600807.SH,1996-03-27,4.08,4.08,3.98,4.04,4.1,-0.06,-1.46,2184.0,878.684,2023-08-01
600870.SH,1996-03-27,8.95,9.15,8.93,9.15,9.0,0.15,1.67,1030.0,928.179,2023-08-01
600650.SH,1996-03-27,10.41,10.7,10.41,10.55,10.5,0.05,0.48,169.0,177.69,2023-08-01
600622.SH,1996-03-27,5.65,5.7,5.57,5.64,5.73,-0.09,-1.57,2853.0,1603.17,2023-08-01
600826.SH,1996-03-27,7.2,7.25,7.15,7.25,7.26,-0.01,-0.14,315.0,226.445,2023-08-01
600689.SH,1996-03-27,6.73,6.76,6.72,6.76,6.84,-0.08,-1.17,42.0,28.318,2023-08-01
600690.SH,1996-03-27,5.12,5.12,5.04,5.11,5.13,-0.02,-0.39,4846.0,2460.157,2023-08-01
600822.SH,1996-03-27,7.2,7.35,7.08,7.35,7.21,0.14,1.94,79.0,57.243,2023-08-01
600868.SH,1996-03-27,8.21,8.26,8.14,8.22,8.26,-0.04,-0.48,2026.0,1657.073,2023-08-01
600805.SH,1996-03-27,9.6,9.6,9.47,9.59,9.66,-0.07,-0.72,1155.0,1098.919,2023-08-01
600801.SH,1996-03-27,4.43,4.45,4.4,4.45,4.5,-0.05,-1.11,1643.0,728.475,2023-08-01
600802.SH,1996-03-27,3.83,3.84,3.78,3.83,3.87,-0.04,-1.03,4389.0,1671.141,2023-08-01
600803.SH,1996-03-27,3.84,3.84,3.77,3.81,3.85,-0.04,-1.04,1928.0,732.222,2023-08-01
600668.SH,1996-03-27,4.81,4.97,4.81,4.91,4.88,0.03,0.61,7077.0,3453.856,2023-08-01
600664.SH,1996-03-27,3.48,3.55,3.48,3.53,3.53,0.0,0.0,5233.0,1835.129,2023-08-01
600660.SH,1996-03-27,6.54,6.75,6.45,6.69,6.56,0.13,1.98,6785.0,4486.06,2023-08-01
600859.SH,1996-03-27,5.74,5.74,5.7,5.74,5.74,0.0,0.0,797.0,455.187,2023-08-01
600867.SH,1996-03-27,6.8,6.9,6.7,6.83,6.84,-0.01,-0.15,3229.0,2182.334,2023-08-01
600671.SH,1996-03-27,4.63,4.68,4.6,4.68,4.7,-0.02,-0.43,837.0,388.132,2023-08-01
600691.SH,1996-03-27,6.0,6.0,5.86,5.97,6.02,-0.05,-0.83,486.0,287.872,2023-08-01
600847.SH,1996-03-27,5.4,5.43,5.4,5.43,5.47,-0.04,-0.73,256.0,139.11,2023-08-01
600601.SH,1996-03-27,6.85,6.85,6.66,6.8,6.89,-0.09,-1.31,900.0,610.914,2023-08-01
600649.SH,1996-03-27,3.58,3.65,3.56,3.63,3.6,0.03,0.83,3776.0,1357.074,2023-08-01
600643.SH,1996-03-27,8.84,8.85,8.7,8.8,8.9,-0.1,-1.12,1311.0,1149.675,2023-08-01
600628.SH,1996-03-27,12.75,12.8,12.69,12.78,12.76,0.02,0.16,408.0,519.948,2023-08-01
600637.SH,1996-03-27,6.15,6.2,6.13,6.18,6.23,-0.05,-0.8,3161.0,1947.36,2023-08-01
600665.SH,1996-03-27,3.32,3.38,3.22,3.35,3.34,0.01,0.3,6694.0,2218.305,2023-08-01
600694.SH,1996-03-27,4.68,4.7,4.61,4.68,4.72,-0.04,-0.85,3056.0,1422.44,2023-08-01
600693.SH,1996-03-27,4.85,4.89,4.78,4.87,4.9,-0.03,-0.61,334.0,161.848,2023-08-01
600825.SH,1996-03-27,7.75,7.75,7.6,7.62,7.75,-0.13,-1.68,165.0,126.648,2023-08-01
601607.SH,1996-03-27,7.18,7.18,7.1,7.14,7.21,-0.07,-0.97,79.0,56.281,2023-08-01
600856.SH,1996-03-27,3.4,3.48,3.34,3.48,3.42,0.06,1.75,3263.0,1104.731,2023-08-01
600809.SH,1996-03-27,5.33,5.36,5.28,5.34,5.35,-0.01,-0.19,10894.0,5784.144,2023-08-01
600646.SH,1996-03-27,6.35,6.7,6.35,6.7,6.65,0.05,0.75,61.0,40.336,2023-08-01
600647.SH,1996-03-27,7.01,7.08,6.98,7.02,7.03,-0.01,-0.14,435.0,305.783,2023-08-01
600618.SH,1996-03-27,7.35,7.37,7.3,7.31,7.41,-0.1,-1.35,200.0,146.39,2023-08-01
600851.SH,1996-03-27,10.12,10.2,10.1,10.15,10.3,-0.15,-1.46,65.0,65.723,2023-08-01
600873.SH,1996-03-27,8.8,8.85,8.72,8.82,8.8,0.02,0.23,2508.0,2199.168,2023-08-01
600804.SH,1996-03-27,3.67,3.7,3.58,3.59,3.71,-0.12,-3.23,14815.0,5371.598,2023-08-01
600834.SH,1996-03-27,11.35,11.35,11.2,11.31,11.37,-0.06,-0.53,480.0,540.385,2023-08-01
600835.SH,1996-03-27,9.85,9.85,9.75,9.78,9.83,-0.05,-0.51,121.0,118.745,2023-08-01
600692.SH,1996-03-27,7.81,7.81,7.68,7.76,7.8,-0.04,-0.51,945.0,729.072,2023-08-01
600808.SH,1996-03-27,2.03,2.06,2.02,2.05,2.04,0.01,0.49,22292.0,4532.242,2023-08-01
600695.SH,1996-03-27,7.85,8.05,7.85,8.0,7.99,0.01,0.13,192.0,152.38,2023-08-01
600833.SH,1996-03-27,8.86,8.9,8.8,8.88,8.88,0.0,0.0,121.0,107.283,2023-08-01
600645.SH,1996-03-27,9.68,9.89,9.68,9.85,9.9,-0.05,-0.51,121.0,118.652,2023-08-01
600661.SH,1996-03-27,7.3,7.37,7.2,7.34,7.36,-0.02,-0.27,954.0,692.468,2023-08-01
600624.SH,1996-03-27,7.77,7.96,7.7,7.92,7.77,0.15,1.93,5414.0,4250.64,2023-08-01
600615.SH,1996-03-27,6.55,6.6,6.54,6.57,6.61,-0.04,-0.61,227.0,149.593,2023-08-01
600619.SH,1996-03-27,8.6,8.62,8.5,8.58,8.6,-0.02,-0.23,301.0,257.72,2023-08-01
600642.SH,1996-03-27,4.13,4.14,4.08,4.11,4.14,-0.03,-0.72,2689.0,1106.691,2023-08-01
600681.SH,1996-03-27,3.98,4.01,3.93,4.0,4.02,-0.02,-0.5,2396.0,948.188,2023-08-01
600682.SH,1996-03-27,4.01,4.01,3.93,3.98,4.02,-0.04,-1.0,1313.0,520.295,2023-08-01
600806.SH,1996-03-27,3.1,3.15,3.07,3.15,3.15,0.0,0.0,6238.0,1933.667,2023-08-01
600836.SH,1996-03-27,9.35,9.36,9.23,9.34,9.4,-0.06,-0.64,621.0,580.296,2023-08-01
600828.SH,1996-03-27,6.77,6.77,6.53,6.68,6.79,-0.11,-1.62,7677.0,5085.189,2023-08-01
600829.SH,1996-03-27,4.34,4.45,4.31,4.45,4.36,0.09,2.06,2179.0,958.261,2023-08-01
600852.SH,1996-03-27,8.9,8.93,8.76,8.86,9.0,-0.14,-1.56,543.0,479.882,2023-08-01
600662.SH,1996-03-27,11.5,11.56,11.4,11.43,11.5,-0.07,-0.61,462.0,529.934,2023-08-01
600677.SH,1996-03-27,6.05,6.07,5.98,6.0,6.09,-0.09,-1.48,2020.0,1214.898,2023-08-01
600832.SH,1996-03-27,15.02,15.12,14.9,15.12,15.14,-0.02,-0.13,73.0,109.0,2023-08-01
600629.SH,1996-03-27,6.7,6.8,6.66,6.76,6.77,-0.01,-0.15,990.0,665.578,2023-08-01
600630.SH,1996-03-27,4.8,4.8,4.71,4.74,4.81,-0.07,-1.46,434.0,206.208,2023-08-01
600654.SH,1996-03-27,5.46,5.46,5.35,5.4,5.48,-0.08,-1.46,1524.0,823.715,2023-08-01
600655.SH,1996-03-27,11.54,11.6,11.5,11.5,11.55,-0.05,-0.43,153.0,176.612,2023-08-01
600830.SH,1996-03-27,6.06,6.1,6.0,6.08,6.1,-0.02,-0.33,567.0,343.55,2023-08-01
600863.SH,1996-03-27,4.92,4.98,4.9,4.94,4.99,-0.05,-1.0,3159.0,1553.617,2023-08-01
600680.SH,1996-03-27,10.01,10.11,10.0,10.11,10.05,0.06,0.6,634.0,637.49,2023-08-01
600609.SH,1996-03-27,3.08,3.1,3.06,3.09,3.09,0.0,0.0,16973.0,5219.045,2023-08-01
600638.SH,1996-03-27,9.08,9.1,9.01,9.1,9.14,-0.04,-0.44,462.0,418.951,2023-08-01
600848.SH,1996-03-27,6.0,6.05,5.98,6.05,6.03,0.02,0.33,437.0,262.829,2023-08-01
600846.SH,1996-03-27,10.8,10.94,10.8,10.94,10.9,0.04,0.37,520.0,565.724,2023-08-01
600861.SH,1996-03-27,4.98,5.03,4.98,5.02,5.04,-0.02,-0.4,1877.0,939.502,2023-08-01
600667.SH,1996-03-27,3.36,3.4,3.34,3.4,3.38,0.02,0.59,5330.0,1793.284,2023-08-01
600810.SH,1996-03-27,5.18,5.2,5.12,5.19,5.22,-0.03,-0.57,4078.0,2096.89,2023-08-01
600653.SH,1996-03-27,6.36,6.38,6.27,6.33,6.38,-0.05,-0.78,1962.0,1237.536,2023-08-01
600837.SH,1996-03-27,8.45,8.62,8.4,8.6,8.59,0.01,0.12,172.0,147.106,2023-08-01
600699.SH,1996-03-27,3.84,3.84,3.76,3.78,3.83,-0.05,-1.31,1327.0,502.394,2023-08-01
600813.SH,1996-03-27,3.43,3.54,3.41,3.5,3.47,0.03,0.86,9950.0,3454.057,2023-08-01
600625.SH,1996-03-27,6.42,6.47,6.41,6.46,6.51,-0.05,-0.77,91.0,58.612,2023-08-01
600639.SH,1996-03-27,11.55,11.65,11.41,11.59,11.65,-0.06,-0.52,692.0,798.29,2023-08-01
600656.SH,1996-03-27,4.42,4.44,4.37,4.42,4.45,-0.03,-0.67,1842.0,810.582,2023-08-01
600652.SH,1996-03-27,6.88,6.95,6.84,6.9,6.93,-0.03,-0.43,3316.0,2285.54,2023-08-01
