security_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,data_date
000561.SZ,2007-01-04,2.18,2.3,2.16,2.21,2.19,0.02,0.91,54851.41,12267.5581,2023-08-01
600100.SH,2007-01-04,10.86,11.89,10.71,11.28,10.81,0.47,4.35,247703.29,281999.15,2023-08-01
000683.SZ,2007-01-04,4.15,4.17,4.06,4.07,4.15,-0.08,-1.93,47367.75,19438.4223,2023-08-01
000975.SZ,2007-01-04,4.18,4.2,3.96,3.96,4.15,-0.19,-4.58,117094.7,47342.6603,2023-08-01
000795.SZ,2007-01-04,2.49,2.53,2.42,2.46,2.51,-0.05,-1.99,51416.34,12706.2579,2023-08-01
000627.SZ,2007-01-04,2.94,2.95,2.88,2.94,2.95,-0.01,-0.34,127586.79,37030.2735,2023-08-01
000901.SZ,2007-01-04,5.54,5.6,5.33,5.4,5.54,-0.14,-2.53,32351.89,17610.3219,2023-08-01
000983.SZ,2007-01-04,9.1,9.64,9.1,9.26,8.95,0.31,3.46,519685.39,488960.8663,2023-08-01
600986.SH,2007-01-04,4.68,4.68,4.48,4.54,4.45,0.09,2.02,17385.41,7934.301,2023-08-01
600830.SH,2007-01-04,3.33,3.47,3.28,3.36,3.31,0.05,1.51,128103.63,43156.561,2023-08-01
600560.SH,2007-01-04,8.42,8.6,8.06,8.07,8.42,-0.35,-4.16,23780.63,19887.785,2023-08-01
600833.SH,2007-01-04,4.12,4.32,4.12,4.2,4.09,0.11,2.69,32304.65,13661.937,2023-08-01
000014.SZ,2007-01-04,7.25,7.42,7.23,7.28,7.23,0.05,0.69,36687.16,26885.7495,2023-08-01
600460.SH,2007-01-04,8.9,9.05,8.5,8.54,8.89,-0.35,-3.94,82553.23,71315.607,2023-08-01
600693.SH,2007-01-04,13.5,13.6,13.0,13.1,13.34,-0.24,-1.8,10049.02,13329.883,2023-08-01
600422.SH,2007-01-04,3.48,3.52,3.37,3.42,3.46,-0.04,-1.16,51402.42,17551.337,2023-08-01
600575.SH,2007-01-04,6.22,6.43,6.2,6.39,6.19,0.2,3.23,17253.58,10856.519,2023-08-01
600822.SH,2007-01-04,9.08,9.31,9.01,9.04,9.12,-0.08,-0.88,8804.95,8032.464,2023-08-01
000682.SZ,2007-01-04,2.81,2.85,2.73,2.74,2.81,-0.07,-2.49,184461.59,51070.3616,2023-08-01
600320.SH,2007-01-04,12.0,12.11,11.35,11.48,11.76,-0.28,-2.38,619259.39,729438.74,2023-08-01
600256.SH,2007-01-04,5.61,5.65,5.46,5.49,5.58,-0.09,-1.61,152049.91,84454.077,2023-08-01
600229.SH,2007-01-04,3.76,3.76,3.65,3.66,3.71,-0.05,-1.35,27922.69,10297.608,2023-08-01
600435.SH,2007-01-04,6.32,6.32,6.0,6.19,6.25,-0.06,-0.96,54253.77,33211.645,2023-08-01
600359.SH,2007-01-04,3.76,3.83,3.67,3.68,3.74,-0.06,-1.6,43883.44,16382.407,2023-08-01
600679.SH,2007-01-04,7.1,7.3,6.96,7.05,7.03,0.02,0.28,26578.08,18876.667,2023-08-01
600223.SH,2007-01-04,2.15,2.16,2.1,2.12,2.15,-0.03,-1.4,44618.63,9452.874,2023-08-01
000025.SZ,2007-01-04,3.7,3.76,3.66,3.68,3.71,-0.03,-0.81,12404.4,4575.1218,2023-08-01
600381.SH,2007-01-04,2.45,2.47,2.22,2.35,2.47,-0.12,-4.86,50661.55,11910.996,2023-08-01
600318.SH,2007-01-04,5.92,5.99,5.7,5.73,5.9,-0.17,-2.88,20595.43,11904.09,2023-08-01
