security_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,data_date
600263.SH,2007-02-12,8.49,8.59,8.38,8.52,8.5,0.02,0.24,65952.0,55967.007,2023-08-01
600500.SH,2007-02-12,9.7,10.09,9.69,9.75,9.64,0.11,1.14,229433.51,226071.87,2023-08-01
600678.SH,2007-02-12,3.8,3.84,3.7,3.83,3.8,0.03,0.79,35716.1,13579.473,2023-08-01
002048.SZ,2007-02-12,14.4,14.7,14.24,14.61,14.57,0.04,0.27,47451.85,68796.0094,2023-08-01
600354.SH,2007-02-12,6.65,6.81,6.61,6.8,6.69,0.11,1.64,56851.69,38238.114,2023-08-01
600343.SH,2007-02-12,15.19,15.19,13.8,14.28,15.22,-0.94,-6.18,90588.12,129148.463,2023-08-01
600566.SH,2007-02-12,6.27,6.54,6.26,6.5,6.22,0.28,4.5,74393.16,47868.997,2023-08-01
600642.SH,2007-02-12,8.89,9.05,8.81,8.99,8.87,0.12,1.35,363307.26,324760.565,2023-08-01
600640.SH,2007-02-12,15.2,16.49,14.68,15.89,16.18,-0.29,-1.79,53944.76,84152.864,2023-08-01
000950.SZ,2007-02-12,7.86,8.1,7.86,8.05,7.81,0.24,3.07,21233.29,17051.3501,2023-08-01
000524.SZ,2007-02-12,6.08,6.2,5.82,6.15,6.12,0.03,0.49,50140.66,30295.3735,2023-08-01
000016.SZ,2007-02-12,5.13,5.23,5.13,5.21,5.12,0.09,1.76,67014.14,34773.9318,2023-08-01
000544.SZ,2007-02-12,4.78,4.9,4.68,4.88,4.84,0.04,0.83,36591.85,17717.7634,2023-08-01
600048.SH,2007-02-12,41.12,45.09,41.12,45.07,40.99,4.08,9.95,62665.41,273152.613,2023-08-01
600864.SH,2007-02-12,13.92,14.34,13.9,14.29,13.9,0.39,2.81,13502.23,19123.59,2023-08-01
000555.SZ,2007-02-12,3.84,3.98,3.83,3.97,3.83,0.14,3.66,8839.4,3474.5801,2023-08-01
