security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
000683.SZ,1999-08-29,6.76,,,,30.4397,63.0141,3.2201,6.8861,7.7878,,,46900.0,16900.0,16900.0,317044.0,114244.0,2023-08-05
600079.SH,1999-08-29,16.56,,,,48.0788,51.901,5.1899,6.9494,7.1792,,,5750.0,2000.0,2000.0,95220.0,33120.0,2023-08-05
600160.SH,1999-08-29,11.6,,,,38.6807,38.1297,4.2989,3.8578,3.6208,,,34100.0,8800.0,8800.0,395560.0,102080.0,2023-08-05
000859.SZ,1999-08-29,12.08,,,,42.9121,38.4869,4.1364,6.1522,5.8783,,,18000.0,6000.0,6000.0,217440.0,72480.0,2023-08-05
000856.SZ,1999-08-29,9.1,,,,36.9002,35.9814,3.7008,3.7058,3.6866,,,16000.0,5000.0,5000.0,145600.0,45500.0,2023-08-05
600121.SH,1999-08-29,24.27,,,,71.4074,53.7753,9.9797,26.5727,23.3168,,,45000.0,12000.0,12000.0,1092150.0,291240.0,2023-08-05
000895.SZ,1999-08-29,14.97,,,,50.1474,50.1474,5.4158,1.6703,1.6703,,,22490.0,6500.0,5000.0,336675.3,97305.0,2023-08-05
600163.SH,1999-08-29,9.87,,,,35.7027,46.9362,3.7389,6.0656,6.1091,,,27808.0,7000.0,7000.0,274464.96,69090.0,2023-08-05
000790.SZ,1999-08-29,19.92,,,,46.6224,57.8448,7.1292,10.0052,10.303,,,7920.0,2040.0,2040.0,157766.4,40636.8,2023-08-05
600156.SH,1999-08-29,10.09,,,,41.3115,34.6429,4.4746,5.1892,4.5465,,,41340.0,11050.0,11050.0,417120.6,111494.5,2023-08-05
000890.SZ,1999-08-29,16.04,,,,44.2562,32.0794,4.1524,6.2343,6.1146,,,14400.0,6000.0,6000.0,230976.0,96240.0,2023-08-05
600211.SH,1999-08-29,19.21,,,,73.7605,73.7605,22.2791,30.1766,30.1766,,,12260.0,4500.0,4500.0,235514.6,86445.0,2023-08-05
600122.SH,1999-08-29,17.91,,,,71.206,66.4965,7.1116,8.9044,7.124,,,19680.0,8000.0,8000.0,352468.8,143280.0,2023-08-05
000801.SZ,1999-08-29,21.52,,,,57.5499,71.1638,10.4215,9.7501,12.1273,,,7053.2,2100.0,2100.0,151784.864,45192.0,2023-08-05
000833.SZ,1999-08-29,7.19,,,,35.7319,35.7319,3.0587,3.8769,3.8769,,,25268.85,8000.0,8000.0,181683.0315,57520.0,2023-08-05
600150.SH,1999-08-29,8.07,,,,39.9658,52.5643,3.4554,2.7103,2.801,,,24149.312,7700.0,7700.0,194884.9478,62139.0,2023-08-05
000807.SZ,1999-08-29,6.83,,,,760.6327,,2.8427,3.8082,3.261,,,31000.0,8000.0,8000.0,211730.0,54640.0,2023-08-05
000885.SZ,1999-08-29,10.83,,,,41.2565,41.2565,2.7553,3.4543,3.4543,,,16000.0,6000.0,6000.0,173280.0,64980.0,2023-08-05
600167.SH,1999-08-29,8.33,,,,48.0895,48.0895,2.8435,4.1942,4.1942,,,19000.0,7000.0,7000.0,158270.0,58310.0,2023-08-05
000925.SZ,1999-08-29,29.98,,,,96.3396,96.3396,7.9905,27.3268,27.3268,,,9000.0,3000.0,,269820.0,89940.0,2023-08-05
600794.SH,1999-08-29,19.18,,,,78.1268,40.1629,7.4301,12.2567,8.6377,,,6729.6,2100.0,2100.0,129073.728,40278.0,2023-08-05
000800.SZ,1999-08-29,6.87,,,,24.6815,23.7022,2.3816,2.8067,2.9049,,,162750.0,54600.0,54600.0,1118092.5,375102.0,2023-08-05
000689.SZ,1999-08-29,11.45,,,,476.4756,,5.0901,13.9583,114.59,,,11128.0,2808.0,2808.0,127415.6,32151.6,2023-08-05
600128.SH,1999-08-29,13.2,,,,36.077,39.641,3.4473,1.3694,1.309,,,11648.75,3500.0,3500.0,153763.5,46200.0,2023-08-05
000768.SZ,1999-08-29,22.91,,,,49.3593,59.7591,6.5,9.1602,9.5259,,,17000.0,6000.0,6000.0,389470.0,137460.0,2023-08-05
000682.SZ,1999-08-29,49.85,,,,103.5982,67.3252,15.0155,31.7454,21.476,,,28685.9999,7192.6327,7192.6327,1429997.095,358552.7401,2023-08-05
000692.SZ,1999-08-29,13.25,,,,31.0952,30.5987,3.7668,8.1863,5.6943,,,23007.9883,5750.2379,5750.2379,304855.845,76190.6522,2023-08-05
600112.SH,1999-08-29,11.86,,,,43.0706,42.9139,4.6165,8.5109,9.5015,,,16000.0,4000.0,4000.0,189760.0,47440.0,2023-08-05
600066.SH,1999-08-29,14.38,,,,27.733,27.1792,2.726,2.8948,2.4876,,,11382.1734,5915.0,5915.0,163675.6535,85057.7,2023-08-05
000785.SZ,1999-08-29,11.69,,,,33.2477,37.5803,3.9536,1.3169,1.1869,,,17944.407,5094.375,5094.375,209770.1178,59553.2438,2023-08-05
600792.SH,1999-08-29,11.75,,,,,,5.8425,7.5708,9.7243,,,5100.0,1500.0,1500.0,59925.0,17625.0,2023-08-05
600096.SH,1999-08-29,13.01,,,,27.8298,27.2488,5.2628,11.7202,10.6764,,,56818.18,10000.0,10000.0,739204.5218,130100.0,2023-08-05
600070.SH,1999-08-29,13.58,,,,53.7221,53.1587,5.9106,5.1777,5.1997,,,6720.0,2400.0,2400.0,91257.6,32592.0,2023-08-05
000721.SZ,1999-08-29,12.78,,,,66.2627,66.9143,4.9324,7.6083,7.0565,,,11441.51,4000.0,4000.0,146222.4978,51120.0,2023-08-05
000720.SZ,1999-08-29,14.81,,,,44.2753,39.1605,5.9155,6.8461,5.7567,,,27300.0,7800.0,7800.0,404313.0,115518.0,2023-08-05
000715.SZ,1999-08-29,9.89,,,,37.4337,39.5553,3.9592,1.7897,1.8746,,,19200.0,4800.0,4800.0,189888.0,47472.0,2023-08-05
600058.SH,1999-08-29,14.85,,,,37.9958,29.4631,3.625,0.9873,0.7605,,,42408.871,12000.0,12000.0,629771.7344,178200.0,2023-08-05
000711.SZ,1999-08-29,11.98,,,,58.5577,55.8983,6.7858,45.9011,43.9532,,,9874.8,4258.8,2839.2,118300.104,51020.424,2023-08-05
600666.SH,1999-08-29,10.61,,,,62.9498,65.1564,5.8581,5.662,5.5558,,,14879.2973,5779.1669,5779.1669,157869.3444,61316.9608,2023-08-05
000547.SZ,1999-08-29,17.17,,,,812.4386,65.1408,5.6129,27.1084,19.5869,,,12242.3174,5641.8819,5641.8819,210200.5898,96871.1122,2023-08-05
000550.SZ,1999-08-29,6.18,,,,,,2.7888,2.6593,2.6593,,,86321.4,11760.0,11760.0,533466.252,72676.8,2023-08-05
000026.SZ,1999-08-29,9.85,,,,48.0684,107.3112,3.9981,7.139,8.1319,,,24931.7999,6074.9999,6074.9999,245578.229,59838.749,2023-08-05
000558.SZ,1999-08-29,9.53,,,,113.3376,88.5982,7.2854,13.4625,11.1482,,,11716.4373,5043.39,5043.39,111657.6475,48063.5067,2023-08-05
