security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
000683.SZ,1999-08-13,6.81,0.3367,0.3367,0.48,30.6648,63.4802,3.2439,6.9371,7.8454,0.0,14.2629,46900.0,16900.0,16900.0,319389.0,115089.0,2023-08-05
000559.SZ,1999-08-13,11.53,0.6891,0.6891,0.39,36.1855,32.8512,4.1696,4.2732,3.5187,0.0,2.0815,28285.9836,8833.26,8833.26,326137.3909,101847.4878,2023-08-05
000586.SZ,1999-08-13,9.85,0.4551,0.4551,0.35,147.5529,190.9565,4.1931,3.9333,3.9744,0.0,,19344.0,6084.0,6084.0,190538.4,59927.4,2023-08-05
000918.SZ,1999-08-13,14.71,1.1906,1.1906,0.39,51.6533,51.6533,4.1997,9.7976,9.7976,,,17000.2,5400.0,5400.0,250072.942,79434.0,2023-08-05
000736.SZ,1999-08-13,16.37,0.716,0.716,0.67,131.6152,131.6152,8.9735,28.0669,28.0669,0.0,,6000.0,2000.0,2000.0,98220.0,32740.0,2023-08-05
600079.SH,1999-08-13,15.36,0.6625,0.6625,0.63,44.5948,48.14,4.8138,6.4458,6.6589,0.7813,0.651,5750.0,2000.0,2000.0,88320.0,30720.0,2023-08-05
600624.SH,1999-08-13,10.95,0.4748,0.5697,0.35,146.8877,146.8877,4.4534,10.2321,10.2321,0.0,,20267.4714,9362.5068,7802.089,221928.8118,102519.4495,2023-08-05
600741.SH,1999-08-13,13.87,0.4539,0.4539,0.25,40.6037,30.846,5.0781,4.3505,3.1409,1.4059,3.9601,29960.0,12000.0,12000.0,415545.2,166440.0,2023-08-05
600668.SH,1999-08-13,6.85,0.6495,0.6495,0.67,40.4794,38.2198,4.0165,3.3419,3.1606,4.1495,4.1495,30045.9139,10570.5,10570.5,205814.5102,72407.925,2023-08-05
600650.SH,1999-08-13,8.51,0.7939,0.9527,0.32,386.6914,386.6914,2.8288,20.8595,20.8595,0.0,,50146.3733,3801.6,3168.0,426745.6368,32351.616,2023-08-05
600709.SH,1999-08-13,20.99,1.2996,1.2996,0.54,25.8209,19.0746,6.313,5.7076,5.471,0.0,,44603.92,19975.04,19975.04,936236.2808,419276.0896,2023-08-05
600702.SH,1999-08-13,10.75,0.4571,0.6091,1.12,24.8013,24.8013,2.7345,3.9042,3.9042,0.0,4.8541,29827.24,11432.2,8580.0,320642.83,122896.15,2023-08-05
000549.SZ,1999-08-13,23.84,0.3353,0.3353,1.22,78.4664,55.865,15.335,19.874,16.1619,0.0,,22170.72,12790.8,12790.8,528549.9648,304932.672,2023-08-05
