security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
600122.SH,1999-08-16,16.4,2.2421,2.2421,2.94,65.2026,60.8901,6.512,8.1537,6.5234,1.4063,1.4063,19680.0,8000.0,8000.0,322752.0,131200.0,2023-08-05
000732.SZ,1999-08-16,11.22,0.7316,0.7316,0.42,37.0799,28.2876,4.3859,4.74,3.3303,4.8614,,13200.0,4400.0,4400.0,148104.0,49368.0,2023-08-05
600069.SH,1999-08-16,16.71,0.2952,0.2952,0.67,46.0878,46.0878,4.8349,27.7202,27.7202,2.3017,3.2074,18580.0,5200.0,5200.0,310471.8,86892.0,2023-08-05
600002.SH,1999-08-16,5.66,2.7253,2.7253,1.17,21.2436,29.0467,2.4999,2.8064,2.5593,0.0,15.5528,195000.0,35000.0,35000.0,1103700.0,198100.0,2023-08-05
600266.SH,1999-08-16,13.98,0.8968,0.8968,0.53,37.3376,37.3376,3.7046,1.1436,1.1436,,,40000.0,10000.0,10000.0,559200.0,139800.0,2023-08-05
600608.SH,1999-08-16,9.0,1.3279,1.3279,0.24,46.9019,45.6648,4.6798,5.1028,5.3832,0.0,,11656.9421,5807.7162,5807.7162,104912.4789,52269.4458,2023-08-05
600126.SH,1999-08-16,7.09,1.366,1.366,0.59,26.6937,25.102,3.3453,1.6022,1.4817,,,60000.0,12750.0,12750.0,425400.0,90397.5,2023-08-05
600628.SH,1999-08-16,9.35,0.9461,0.9461,0.35,25.8656,34.5581,3.8356,0.9619,0.9543,2.9239,,18890.8537,6281.7638,6281.7638,176629.4821,58734.4915,2023-08-05
000670.SZ,1999-08-16,12.84,1.0081,1.0081,0.67,29.3538,30.2429,4.172,3.0667,2.6139,0.0,,23545.6,11897.6,11897.6,302325.504,152765.184,2023-08-05
000533.SZ,1999-08-16,6.99,1.3542,1.3542,0.74,29.1801,29.254,2.8222,3.5279,3.6063,0.0,,57568.0,20370.56,20370.56,402400.32,142390.2144,2023-08-05
000529.SZ,1999-08-16,6.34,0.4349,0.4349,0.89,29.6558,29.6558,1.2315,2.8554,2.8554,2.4266,,39651.5872,21605.298,21605.298,251391.0628,136977.5893,2023-08-05
600803.SH,1999-08-16,11.75,0.3193,0.3193,0.56,55.2173,46.5713,5.5128,5.9898,5.759,0.0,,10567.536,5443.2,5443.2,124168.548,63957.6,2023-08-05
000002.SZ,1999-08-16,10.72,0.4481,0.4929,0.86,28.938,28.938,2.9424,2.6037,2.6037,1.0991,0.848,54553.7481,31328.0333,28480.0303,584816.1796,335836.517,2023-08-05
000036.SZ,1999-08-16,8.26,3.6933,3.6933,1.06,27.3983,27.3983,2.7495,4.273,4.273,0.0,,23970.339,11811.5,11811.5,197995.0001,97562.99,2023-08-05
000675.SZ,1999-08-16,9.75,2.6401,2.6401,1.61,59.3676,342.2684,5.6703,3.3608,3.4717,0.0,,11435.0262,3315.0,3315.0,111491.5055,32321.25,2023-08-05
600650.SH,1999-08-16,8.59,0.5093,0.6111,0.29,390.3265,390.3265,2.8554,21.0556,21.0556,0.0,,50146.3733,3801.6,3168.0,430757.3466,32655.744,2023-08-05
600709.SH,1999-08-16,20.29,1.185,1.185,0.52,24.9598,18.4384,6.1024,5.5172,5.2886,0.0,,44603.92,19975.04,19975.04,905013.5368,405293.5616,2023-08-05
600702.SH,1999-08-16,10.61,0.3203,0.4268,0.89,24.4783,24.4783,2.6989,3.8534,3.8534,0.0,4.9181,29827.24,11432.2,8580.0,316467.0164,121295.642,2023-08-05
000549.SZ,1999-08-16,23.85,0.6008,0.6008,2.16,78.4993,55.8885,15.3414,19.8823,16.1687,0.0,,22170.72,12790.8,12790.8,528771.672,305060.58,2023-08-05
000877.SZ,1999-08-16,12.27,0.8898,0.9887,0.56,38.5566,38.5566,3.7956,8.3875,8.3875,,,12946.0,5000.0,4500.0,158847.42,61350.0,2023-08-05
000893.SZ,1999-08-16,8.16,0.6028,0.6028,0.58,35.7925,35.7925,3.2066,5.4019,5.4019,,,22200.0,5700.0,5700.0,181152.0,46512.0,2023-08-05
600860.SH,1999-08-16,7.22,0.8308,0.8308,0.23,52.4181,52.4181,2.8416,6.3063,6.3063,1.108,1.108,40000.0,5000.0,5000.0,288800.0,36100.0,2023-08-05
000516.SZ,1999-08-16,11.84,0.5699,0.5699,0.47,58.2464,63.6788,6.8709,2.2816,2.3227,0.0,,12035.034,3342.6521,3342.6521,142494.8026,39577.0009,2023-08-05
000089.SZ,1999-08-16,24.0,1.1437,1.1437,0.32,57.6252,39.4396,6.2275,29.1275,25.4485,0.0,,30000.0,10000.0,10000.0,720000.0,240000.0,2023-08-05
000534.SZ,1999-08-16,6.61,0.668,0.668,0.71,39.8623,55.5903,2.2725,18.2389,18.9231,1.3753,,20826.1325,8822.9325,8822.9325,137660.7358,58319.5838,2023-08-05
600099.SH,1999-08-16,7.29,0.9908,0.9908,1.21,25.5976,31.7766,2.7758,2.8932,3.3836,,,16960.0,6400.0,6400.0,123638.4,46656.0,2023-08-05
000738.SZ,1999-08-16,6.62,0.4252,0.4252,0.74,20.6141,20.6141,2.1341,2.0465,2.0465,0.0,,37050.0,11050.0,11050.0,245271.0,73151.0,2023-08-05
