security_code,trade_date,adj_factor,data_date
000001.SZ,2024-01-29,116.713,2024-01-30
000002.SZ,2024-01-29,181.704,2024-01-30
000004.SZ,2024-01-29,4.064,2024-01-30
000005.SZ,2024-01-29,9.268,2024-01-30
000006.SZ,2024-01-29,39.74,2024-01-30
000007.SZ,2024-01-29,8.284,2024-01-30
000008.SZ,2024-01-29,22.408,2024-01-30
000009.SZ,2024-01-29,8.932,2024-01-30
000010.SZ,2024-01-29,10.775,2024-01-30
000011.SZ,2024-01-29,4.242,2024-01-30
000012.SZ,2024-01-29,28.486,2024-01-30
000014.SZ,2024-01-29,6.628,2024-01-30
000016.SZ,2024-01-29,22.375,2024-01-30
000017.SZ,2024-01-29,2.683,2024-01-30
000019.SZ,2024-01-29,4.603,2024-01-30
000020.SZ,2024-01-29,1.752,2024-01-30
000021.SZ,2024-01-29,14.451,2024-01-30
000023.SZ,2024-01-29,2.668,2024-01-30
000025.SZ,2024-01-29,2.747,2024-01-30
000026.SZ,2024-01-29,8.367,2024-01-30
000027.SZ,2024-01-29,17.681,2024-01-30
000028.SZ,2024-01-29,5.486,2024-01-30
000029.SZ,2024-01-29,2.291,2024-01-30
000030.SZ,2024-01-29,3.933,2024-01-30
000031.SZ,2024-01-29,14.651,2024-01-30
000032.SZ,2024-01-29,4.2,2024-01-30
000034.SZ,2024-01-29,3.171,2024-01-30
000035.SZ,2024-01-29,4.693,2024-01-30
000036.SZ,2024-01-29,12.84,2024-01-30
000037.SZ,2024-01-29,5.668,2024-01-30
000039.SZ,2024-01-29,50.774,2024-01-30
000040.SZ,2024-01-29,4.349,2024-01-30
000042.SZ,2024-01-29,13.498,2024-01-30
000045.SZ,2024-01-29,2.974,2024-01-30
000048.SZ,2024-01-29,9.488,2024-01-30
000049.SZ,2024-01-29,9.0683,2024-01-30
000050.SZ,2024-01-29,8.477,2024-01-30
000055.SZ,2024-01-29,10.003,2024-01-30
000056.SZ,2024-01-29,4.708,2024-01-30
000058.SZ,2024-01-29,3.292,2024-01-30
000059.SZ,2024-01-29,1.818,2024-01-30
000060.SZ,2024-01-29,40.096,2024-01-30
000061.SZ,2024-01-29,22.094,2024-01-30
000062.SZ,2024-01-29,7.7783,2024-01-30
000063.SZ,2024-01-29,16.377,2024-01-30
000065.SZ,2024-01-29,17.462,2024-01-30
000066.SZ,2024-01-29,11.008,2024-01-30
000068.SZ,2024-01-29,2.28,2024-01-30
000069.SZ,2024-01-29,45.255,2024-01-30
000070.SZ,2024-01-29,3.484,2024-01-30
000078.SZ,2024-01-29,20.484,2024-01-30
000088.SZ,2024-01-29,8.16,2024-01-30
000089.SZ,2024-01-29,7.118,2024-01-30
000090.SZ,2024-01-29,8.969,2024-01-30
000096.SZ,2024-01-29,2.86,2024-01-30
000099.SZ,2024-01-29,3.909,2024-01-30
000100.SZ,2024-01-29,3.657,2024-01-30
000151.SZ,2024-01-29,2.759,2024-01-30
000153.SZ,2024-01-29,5.78,2024-01-30
000155.SZ,2024-01-29,1.568,2024-01-30
000156.SZ,2024-01-29,1.167,2024-01-30
000157.SZ,2024-01-29,83.286,2024-01-30
000158.SZ,2024-01-29,2.952,2024-01-30
000159.SZ,2024-01-29,3.215,2024-01-30
000166.SZ,2024-01-29,1.528,2024-01-30
000301.SZ,2024-01-29,2.351,2024-01-30
000333.SZ,2024-01-29,5.122,2024-01-30
000338.SZ,2024-01-29,21.3686,2024-01-30
000400.SZ,2024-01-29,7.822,2024-01-30
000401.SZ,2024-01-29,4.587,2024-01-30
000402.SZ,2024-01-29,39.142,2024-01-30
000403.SZ,2024-01-29,7.634,2024-01-30
000404.SZ,2024-01-29,3.632,2024-01-30
000407.SZ,2024-01-29,11.188,2024-01-30
000408.SZ,2024-01-29,6.47,2024-01-30
000409.SZ,2024-01-29,2.15,2024-01-30
000410.SZ,2024-01-29,2.889,2024-01-30
000411.SZ,2024-01-29,3.186,2024-01-30
000413.SZ,2024-01-29,4.592,2024-01-30
000415.SZ,2024-01-29,20.919,2024-01-30
000416.SZ,2024-01-29,9.783,2024-01-30
000417.SZ,2024-01-29,18.172,2024-01-30
000419.SZ,2024-01-29,15.878,2024-01-30
000420.SZ,2024-01-29,6.352,2024-01-30
000421.SZ,2024-01-29,7.292,2024-01-30
000422.SZ,2024-01-29,14.907,2024-01-30
000423.SZ,2024-01-29,10.673,2024-01-30
000425.SZ,2024-01-29,41.892,2024-01-30
000426.SZ,2024-01-29,16.973,2024-01-30
000428.SZ,2024-01-29,12.139,2024-01-30
000429.SZ,2024-01-29,4.463,2024-01-30
000430.SZ,2024-01-29,4.612,2024-01-30
000488.SZ,2024-01-29,9.767,2024-01-30
000498.SZ,2024-01-29,2.964,2024-01-30
000501.SZ,2024-01-29,6.921,2024-01-30
000503.SZ,2024-01-29,7.615,2024-01-30
000504.SZ,2024-01-29,2.103,2024-01-30
000505.SZ,2024-01-29,3.312,2024-01-30
000506.SZ,2024-01-29,2.872,2024-01-30
000507.SZ,2024-01-29,4.766,2024-01-30
000509.SZ,2024-01-29,9.746,2024-01-30
000510.SZ,2024-01-29,10.422,2024-01-30
000513.SZ,2024-01-29,9.362,2024-01-30
000514.SZ,2024-01-29,4.42,2024-01-30
000516.SZ,2024-01-29,39.873,2024-01-30
000517.SZ,2024-01-29,15.79,2024-01-30
000518.SZ,2024-01-29,8.377,2024-01-30
000519.SZ,2024-01-29,7.971,2024-01-30
000520.SZ,2024-01-29,6.855,2024-01-30
000521.SZ,2024-01-29,5.427,2024-01-30
000523.SZ,2024-01-29,6.687,2024-01-30
000524.SZ,2024-01-29,4.927,2024-01-30
000525.SZ,2024-01-29,7.524,2024-01-30
000526.SZ,2024-01-29,2.471,2024-01-30
000528.SZ,2024-01-29,12.596,2024-01-30
000529.SZ,2024-01-29,3.383,2024-01-30
000530.SZ,2024-01-29,9.918,2024-01-30
000531.SZ,2024-01-29,15.759,2024-01-30
000532.SZ,2024-01-29,4.489,2024-01-30
000533.SZ,2024-01-29,2.258,2024-01-30
000534.SZ,2024-01-29,4.22,2024-01-30
000536.SZ,2024-01-29,3.673,2024-01-30
000537.SZ,2024-01-29,6.615,2024-01-30
000538.SZ,2024-01-29,27.629,2024-01-30
000539.SZ,2024-01-29,18.753,2024-01-30
000541.SZ,2024-01-29,31.552,2024-01-30
000543.SZ,2024-01-29,4.751,2024-01-30
000544.SZ,2024-01-29,3.889,2024-01-30
000545.SZ,2024-01-29,4.56,2024-01-30
000546.SZ,2024-01-29,1.847,2024-01-30
000547.SZ,2024-01-29,10.683,2024-01-30
000548.SZ,2024-01-29,3.582,2024-01-30
000550.SZ,2024-01-29,3.714,2024-01-30
000551.SZ,2024-01-29,7.87,2024-01-30
000552.SZ,2024-01-29,7.678,2024-01-30
000553.SZ,2024-01-29,4.214,2024-01-30
000554.SZ,2024-01-29,4.916,2024-01-30
000555.SZ,2024-01-29,3.17,2024-01-30
000557.SZ,2024-01-29,7.328,2024-01-30
000558.SZ,2024-01-29,5.957,2024-01-30
000559.SZ,2024-01-29,38.492,2024-01-30
000560.SZ,2024-01-29,5.302,2024-01-30
000561.SZ,2024-01-29,2.52,2024-01-30
000563.SZ,2024-01-29,17.85,2024-01-30
000564.SZ,2024-01-29,7.182,2024-01-30
000565.SZ,2024-01-29,7.638,2024-01-30
000566.SZ,2024-01-29,9.514,2024-01-30
000567.SZ,2024-01-29,10.558,2024-01-30
000568.SZ,2024-01-29,34.273,2024-01-30
000570.SZ,2024-01-29,4.534,2024-01-30
000571.SZ,2024-01-29,7.613,2024-01-30
000572.SZ,2024-01-29,4.656,2024-01-30
000573.SZ,2024-01-29,8.242,2024-01-30
000576.SZ,2024-01-29,6.297,2024-01-30
