security_code,trade_date,adj_factor,data_date
000001.SZ,2024-01-15,116.713,2024-01-15
000002.SZ,2024-01-15,181.704,2024-01-15
000004.SZ,2024-01-15,4.064,2024-01-15
000005.SZ,2024-01-15,9.268,2024-01-15
000006.SZ,2024-01-15,39.74,2024-01-15
000007.SZ,2024-01-15,8.284,2024-01-15
000008.SZ,2024-01-15,22.408,2024-01-15
000009.SZ,2024-01-15,8.932,2024-01-15
000010.SZ,2024-01-15,10.775,2024-01-15
000011.SZ,2024-01-15,4.242,2024-01-15
000012.SZ,2024-01-15,28.486,2024-01-15
000014.SZ,2024-01-15,6.628,2024-01-15
000016.SZ,2024-01-15,22.375,2024-01-15
000017.SZ,2024-01-15,2.683,2024-01-15
000019.SZ,2024-01-15,4.603,2024-01-15
000020.SZ,2024-01-15,1.752,2024-01-15
000021.SZ,2024-01-15,14.451,2024-01-15
000023.SZ,2024-01-15,2.668,2024-01-15
000025.SZ,2024-01-15,2.747,2024-01-15
000026.SZ,2024-01-15,8.367,2024-01-15
000027.SZ,2024-01-15,17.681,2024-01-15
000028.SZ,2024-01-15,5.486,2024-01-15
000029.SZ,2024-01-15,2.291,2024-01-15
000030.SZ,2024-01-15,3.933,2024-01-15
000031.SZ,2024-01-15,14.651,2024-01-15
000032.SZ,2024-01-15,4.2,2024-01-15
000034.SZ,2024-01-15,3.171,2024-01-15
000035.SZ,2024-01-15,4.693,2024-01-15
000036.SZ,2024-01-15,12.84,2024-01-15
000037.SZ,2024-01-15,5.668,2024-01-15
000039.SZ,2024-01-15,50.774,2024-01-15
000040.SZ,2024-01-15,4.349,2024-01-15
000042.SZ,2024-01-15,13.498,2024-01-15
000045.SZ,2024-01-15,2.974,2024-01-15
000048.SZ,2024-01-15,9.488,2024-01-15
000049.SZ,2024-01-15,9.0683,2024-01-15
000050.SZ,2024-01-15,8.477,2024-01-15
000055.SZ,2024-01-15,10.003,2024-01-15
000056.SZ,2024-01-15,4.708,2024-01-15
000058.SZ,2024-01-15,3.292,2024-01-15
000059.SZ,2024-01-15,1.818,2024-01-15
000060.SZ,2024-01-15,40.096,2024-01-15
000061.SZ,2024-01-15,22.094,2024-01-15
000062.SZ,2024-01-15,7.7783,2024-01-15
000063.SZ,2024-01-15,16.377,2024-01-15
000065.SZ,2024-01-15,17.462,2024-01-15
000066.SZ,2024-01-15,11.008,2024-01-15
000068.SZ,2024-01-15,2.28,2024-01-15
000069.SZ,2024-01-15,45.255,2024-01-15
000070.SZ,2024-01-15,3.484,2024-01-15
000078.SZ,2024-01-15,20.484,2024-01-15
000088.SZ,2024-01-15,8.16,2024-01-15
000089.SZ,2024-01-15,7.118,2024-01-15
000090.SZ,2024-01-15,8.969,2024-01-15
000096.SZ,2024-01-15,2.86,2024-01-15
000099.SZ,2024-01-15,3.909,2024-01-15
000100.SZ,2024-01-15,3.657,2024-01-15
000151.SZ,2024-01-15,2.759,2024-01-15
000153.SZ,2024-01-15,5.78,2024-01-15
000155.SZ,2024-01-15,1.568,2024-01-15
000156.SZ,2024-01-15,1.167,2024-01-15
000157.SZ,2024-01-15,83.286,2024-01-15
000158.SZ,2024-01-15,2.952,2024-01-15
000159.SZ,2024-01-15,3.215,2024-01-15
000166.SZ,2024-01-15,1.528,2024-01-15
000301.SZ,2024-01-15,2.351,2024-01-15
000333.SZ,2024-01-15,5.122,2024-01-15
000338.SZ,2024-01-15,21.3686,2024-01-15
000400.SZ,2024-01-15,7.822,2024-01-15
000401.SZ,2024-01-15,4.587,2024-01-15
000402.SZ,2024-01-15,39.142,2024-01-15
000403.SZ,2024-01-15,7.634,2024-01-15
000404.SZ,2024-01-15,3.632,2024-01-15
000407.SZ,2024-01-15,11.188,2024-01-15
000408.SZ,2024-01-15,6.47,2024-01-15
000409.SZ,2024-01-15,2.15,2024-01-15
000410.SZ,2024-01-15,2.889,2024-01-15
000411.SZ,2024-01-15,3.186,2024-01-15
000413.SZ,2024-01-15,4.592,2024-01-15
000415.SZ,2024-01-15,20.919,2024-01-15
000416.SZ,2024-01-15,9.783,2024-01-15
000417.SZ,2024-01-15,18.172,2024-01-15
000419.SZ,2024-01-15,15.878,2024-01-15
000420.SZ,2024-01-15,6.352,2024-01-15
000421.SZ,2024-01-15,7.292,2024-01-15
000422.SZ,2024-01-15,14.907,2024-01-15
000423.SZ,2024-01-15,10.673,2024-01-15
000425.SZ,2024-01-15,41.892,2024-01-15
000426.SZ,2024-01-15,16.973,2024-01-15
000428.SZ,2024-01-15,12.139,2024-01-15
000429.SZ,2024-01-15,4.463,2024-01-15
000430.SZ,2024-01-15,4.612,2024-01-15
000488.SZ,2024-01-15,9.767,2024-01-15
000498.SZ,2024-01-15,2.964,2024-01-15
000501.SZ,2024-01-15,6.921,2024-01-15
000503.SZ,2024-01-15,7.615,2024-01-15
000504.SZ,2024-01-15,2.103,2024-01-15
000505.SZ,2024-01-15,3.312,2024-01-15
000506.SZ,2024-01-15,2.872,2024-01-15
000507.SZ,2024-01-15,4.766,2024-01-15
000509.SZ,2024-01-15,9.746,2024-01-15
000510.SZ,2024-01-15,10.422,2024-01-15
000513.SZ,2024-01-15,9.362,2024-01-15
000514.SZ,2024-01-15,4.42,2024-01-15
000516.SZ,2024-01-15,39.873,2024-01-15
000517.SZ,2024-01-15,15.79,2024-01-15
000518.SZ,2024-01-15,8.377,2024-01-15
000519.SZ,2024-01-15,7.971,2024-01-15
000520.SZ,2024-01-15,6.855,2024-01-15
000521.SZ,2024-01-15,5.427,2024-01-15
000523.SZ,2024-01-15,6.687,2024-01-15
000524.SZ,2024-01-15,4.927,2024-01-15
000525.SZ,2024-01-15,7.524,2024-01-15
000526.SZ,2024-01-15,2.471,2024-01-15
000528.SZ,2024-01-15,12.596,2024-01-15
000529.SZ,2024-01-15,3.383,2024-01-15
000530.SZ,2024-01-15,9.918,2024-01-15
000531.SZ,2024-01-15,15.759,2024-01-15
000532.SZ,2024-01-15,4.489,2024-01-15
000533.SZ,2024-01-15,2.258,2024-01-15
000534.SZ,2024-01-15,4.22,2024-01-15
000536.SZ,2024-01-15,3.673,2024-01-15
000537.SZ,2024-01-15,6.615,2024-01-15
000538.SZ,2024-01-15,27.629,2024-01-15
000539.SZ,2024-01-15,18.753,2024-01-15
000541.SZ,2024-01-15,31.552,2024-01-15
000543.SZ,2024-01-15,4.751,2024-01-15
000544.SZ,2024-01-15,3.889,2024-01-15
000545.SZ,2024-01-15,4.56,2024-01-15
000546.SZ,2024-01-15,1.847,2024-01-15
000547.SZ,2024-01-15,10.683,2024-01-15
000548.SZ,2024-01-15,3.582,2024-01-15
000550.SZ,2024-01-15,3.714,2024-01-15
000551.SZ,2024-01-15,7.87,2024-01-15
