security_code,trade_date,adj_factor,data_date
000001.SZ,2024-01-10,116.713,2024-01-10
000002.SZ,2024-01-10,181.704,2024-01-10
000004.SZ,2024-01-10,4.064,2024-01-10
000005.SZ,2024-01-10,9.268,2024-01-10
000006.SZ,2024-01-10,39.74,2024-01-10
000007.SZ,2024-01-10,8.284,2024-01-10
000008.SZ,2024-01-10,22.408,2024-01-10
000009.SZ,2024-01-10,8.932,2024-01-10
000010.SZ,2024-01-10,10.775,2024-01-10
000011.SZ,2024-01-10,4.242,2024-01-10
000012.SZ,2024-01-10,28.486,2024-01-10
000014.SZ,2024-01-10,6.628,2024-01-10
000016.SZ,2024-01-10,22.375,2024-01-10
000017.SZ,2024-01-10,2.683,2024-01-10
000019.SZ,2024-01-10,4.603,2024-01-10
000020.SZ,2024-01-10,1.752,2024-01-10
000021.SZ,2024-01-10,14.451,2024-01-10
000023.SZ,2024-01-10,2.668,2024-01-10
000025.SZ,2024-01-10,2.747,2024-01-10
000026.SZ,2024-01-10,8.367,2024-01-10
000027.SZ,2024-01-10,17.681,2024-01-10
000028.SZ,2024-01-10,5.486,2024-01-10
000029.SZ,2024-01-10,2.291,2024-01-10
000030.SZ,2024-01-10,3.933,2024-01-10
000031.SZ,2024-01-10,14.651,2024-01-10
000032.SZ,2024-01-10,4.2,2024-01-10
000034.SZ,2024-01-10,3.171,2024-01-10
000035.SZ,2024-01-10,4.693,2024-01-10
000036.SZ,2024-01-10,12.84,2024-01-10
000037.SZ,2024-01-10,5.668,2024-01-10
000039.SZ,2024-01-10,50.774,2024-01-10
000040.SZ,2024-01-10,4.349,2024-01-10
000042.SZ,2024-01-10,13.498,2024-01-10
000045.SZ,2024-01-10,2.974,2024-01-10
000048.SZ,2024-01-10,9.488,2024-01-10
000049.SZ,2024-01-10,9.0683,2024-01-10
000050.SZ,2024-01-10,8.477,2024-01-10
000055.SZ,2024-01-10,10.003,2024-01-10
000056.SZ,2024-01-10,4.708,2024-01-10
000058.SZ,2024-01-10,3.292,2024-01-10
000059.SZ,2024-01-10,1.818,2024-01-10
000060.SZ,2024-01-10,40.096,2024-01-10
000061.SZ,2024-01-10,22.094,2024-01-10
000062.SZ,2024-01-10,7.7783,2024-01-10
000063.SZ,2024-01-10,16.377,2024-01-10
000065.SZ,2024-01-10,17.462,2024-01-10
000066.SZ,2024-01-10,11.008,2024-01-10
000068.SZ,2024-01-10,2.28,2024-01-10
000069.SZ,2024-01-10,45.255,2024-01-10
000070.SZ,2024-01-10,3.484,2024-01-10
000078.SZ,2024-01-10,20.484,2024-01-10
000088.SZ,2024-01-10,8.16,2024-01-10
000089.SZ,2024-01-10,7.118,2024-01-10
000090.SZ,2024-01-10,8.969,2024-01-10
000096.SZ,2024-01-10,2.86,2024-01-10
000099.SZ,2024-01-10,3.909,2024-01-10
