security_code,trade_date,adj_factor,data_date
000001.SZ,2024-01-05,116.713,2024-01-08
000002.SZ,2024-01-05,181.704,2024-01-08
000004.SZ,2024-01-05,4.064,2024-01-08
000005.SZ,2024-01-05,9.268,2024-01-08
000006.SZ,2024-01-05,39.74,2024-01-08
000007.SZ,2024-01-05,8.284,2024-01-08
000008.SZ,2024-01-05,22.408,2024-01-08
000009.SZ,2024-01-05,8.932,2024-01-08
000010.SZ,2024-01-05,10.775,2024-01-08
000011.SZ,2024-01-05,4.242,2024-01-08
000012.SZ,2024-01-05,28.486,2024-01-08
000014.SZ,2024-01-05,6.628,2024-01-08
000016.SZ,2024-01-05,22.375,2024-01-08
000017.SZ,2024-01-05,2.683,2024-01-08
000019.SZ,2024-01-05,4.603,2024-01-08
000020.SZ,2024-01-05,1.752,2024-01-08
000021.SZ,2024-01-05,14.451,2024-01-08
000023.SZ,2024-01-05,2.668,2024-01-08
000025.SZ,2024-01-05,2.747,2024-01-08
000026.SZ,2024-01-05,8.367,2024-01-08
000027.SZ,2024-01-05,17.681,2024-01-08
000028.SZ,2024-01-05,5.486,2024-01-08
000029.SZ,2024-01-05,2.291,2024-01-08
000030.SZ,2024-01-05,3.933,2024-01-08
000031.SZ,2024-01-05,14.651,2024-01-08
000032.SZ,2024-01-05,4.2,2024-01-08
000034.SZ,2024-01-05,3.171,2024-01-08
000035.SZ,2024-01-05,4.693,2024-01-08
000036.SZ,2024-01-05,12.84,2024-01-08
000037.SZ,2024-01-05,5.668,2024-01-08
000039.SZ,2024-01-05,50.774,2024-01-08
000040.SZ,2024-01-05,4.349,2024-01-08
000042.SZ,2024-01-05,13.498,2024-01-08
000045.SZ,2024-01-05,2.974,2024-01-08
000048.SZ,2024-01-05,9.488,2024-01-08
000049.SZ,2024-01-05,9.0683,2024-01-08
000050.SZ,2024-01-05,8.477,2024-01-08
000055.SZ,2024-01-05,10.003,2024-01-08
000056.SZ,2024-01-05,4.708,2024-01-08
000058.SZ,2024-01-05,3.292,2024-01-08
000059.SZ,2024-01-05,1.818,2024-01-08
000060.SZ,2024-01-05,40.096,2024-01-08
000061.SZ,2024-01-05,22.094,2024-01-08
000062.SZ,2024-01-05,7.7783,2024-01-08
000063.SZ,2024-01-05,16.377,2024-01-08
000065.SZ,2024-01-05,17.462,2024-01-08
000066.SZ,2024-01-05,11.008,2024-01-08
000068.SZ,2024-01-05,2.28,2024-01-08
000069.SZ,2024-01-05,45.255,2024-01-08
000070.SZ,2024-01-05,3.484,2024-01-08
000078.SZ,2024-01-05,20.484,2024-01-08
000088.SZ,2024-01-05,8.16,2024-01-08
000089.SZ,2024-01-05,7.118,2024-01-08
000090.SZ,2024-01-05,8.969,2024-01-08
000096.SZ,2024-01-05,2.86,2024-01-08
000099.SZ,2024-01-05,3.909,2024-01-08
000100.SZ,2024-01-05,3.657,2024-01-08
000151.SZ,2024-01-05,2.759,2024-01-08
000153.SZ,2024-01-05,5.78,2024-01-08
000155.SZ,2024-01-05,1.568,2024-01-08
000156.SZ,2024-01-05,1.167,2024-01-08
000157.SZ,2024-01-05,83.286,2024-01-08
000158.SZ,2024-01-05,2.952,2024-01-08
000159.SZ,2024-01-05,3.215,2024-01-08
000166.SZ,2024-01-05,1.528,2024-01-08
000301.SZ,2024-01-05,2.351,2024-01-08
000333.SZ,2024-01-05,5.122,2024-01-08
000338.SZ,2024-01-05,21.3686,2024-01-08
000400.SZ,2024-01-05,7.822,2024-01-08
000401.SZ,2024-01-05,4.587,2024-01-08
000402.SZ,2024-01-05,39.142,2024-01-08
000403.SZ,2024-01-05,7.634,2024-01-08
000404.SZ,2024-01-05,3.632,2024-01-08
000407.SZ,2024-01-05,11.188,2024-01-08
000408.SZ,2024-01-05,6.47,2024-01-08
000409.SZ,2024-01-05,2.15,2024-01-08
000410.SZ,2024-01-05,2.889,2024-01-08
000411.SZ,2024-01-05,3.186,2024-01-08
000413.SZ,2024-01-05,4.592,2024-01-08
000415.SZ,2024-01-05,20.919,2024-01-08
000416.SZ,2024-01-05,9.783,2024-01-08
000417.SZ,2024-01-05,18.172,2024-01-08
000419.SZ,2024-01-05,15.878,2024-01-08
000420.SZ,2024-01-05,6.352,2024-01-08
000421.SZ,2024-01-05,7.292,2024-01-08
