security_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,data_date
000543.SZ,1995-01-25,3.98,4.07,3.98,4.05,3.98,0.07,1.76,2628.0,1060.468,2023-08-01
000001.SZ,1995-01-25,10.45,10.59,10.4,10.59,10.4,0.19,1.83,9167.0,9646.597,2023-08-01
600860.SH,1995-01-25,3.41,3.6,3.41,3.48,3.41,0.07,2.05,535.0,184.877,2023-08-01
600636.SH,1995-01-25,6.9,6.9,6.5,6.66,6.48,0.18,2.78,502.0,334.147,2023-08-01
600807.SH,1995-01-25,4.0,4.23,4.0,4.1,4.0,0.1,2.5,865.0,354.746,2023-08-01
600609.SH,1995-01-25,1.7,1.74,1.68,1.7,1.68,0.02,1.19,4720.0,805.36,2023-08-01
600638.SH,1995-01-25,12.89,13.0,12.61,12.9,12.77,0.13,1.02,892.0,1150.324,2023-08-01
600680.SH,1995-01-25,13.28,13.28,13.01,13.2,13.0,0.2,1.54,309.0,406.371,2023-08-01
600830.SH,1995-01-25,7.8,7.8,7.3,7.46,7.2,0.26,3.61,4687.0,3477.665,2023-08-01
600863.SH,1995-01-25,3.75,3.84,3.75,3.83,3.76,0.07,1.86,1639.0,625.014,2023-08-01
600846.SH,1995-01-25,11.65,11.69,11.28,11.45,11.22,0.23,2.05,440.0,502.059,2023-08-01
600848.SH,1995-01-25,8.08,8.18,8.02,8.1,8.01,0.09,1.12,1407.0,1137.25,2023-08-01
600861.SH,1995-01-25,4.95,4.95,4.88,4.89,4.84,0.05,1.03,560.0,274.153,2023-08-01
600810.SH,1995-01-25,4.7,4.82,4.69,4.78,4.67,0.11,2.36,4638.0,2200.576,2023-08-01
600653.SH,1995-01-25,11.68,11.9,11.6,11.75,11.6,0.15,1.29,4250.0,4995.456,2023-08-01
600667.SH,1995-01-25,2.6,2.61,2.55,2.6,2.56,0.04,1.56,1222.0,316.567,2023-08-01
600625.SH,1995-01-25,9.28,9.4,9.16,9.3,9.17,0.13,1.42,629.0,584.993,2023-08-01
600639.SH,1995-01-25,15.8,15.9,15.7,15.9,15.65,0.25,1.6,3649.0,5765.788,2023-08-01
600699.SH,1995-01-25,3.3,3.35,3.24,3.34,3.24,0.1,3.09,748.0,247.071,2023-08-01
600652.SH,1995-01-25,7.95,8.0,7.7,7.8,7.7,0.1,1.3,1628.0,1267.484,2023-08-01
600656.SH,1995-01-25,3.12,3.13,3.05,3.08,3.04,0.04,1.32,897.0,276.964,2023-08-01
600813.SH,1995-01-25,2.07,2.14,2.06,2.08,2.05,0.03,1.46,1171.0,244.257,2023-08-01
600837.SH,1995-01-25,10.25,10.55,10.25,10.35,10.2,0.15,1.47,663.0,686.744,2023-08-01
600683.SH,1995-01-25,3.56,3.57,3.5,3.56,3.5,0.06,1.71,5228.0,1849.895,2023-08-01
600831.SH,1995-01-25,3.99,4.0,3.91,3.96,3.95,0.01,0.25,1173.0,466.064,2023-08-01
600812.SH,1995-01-25,2.56,2.6,2.56,2.59,2.56,0.03,1.17,3034.0,782.909,2023-08-01
600626.SH,1995-01-25,6.1,6.5,6.1,6.31,6.12,0.19,3.1,1973.0,1232.979,2023-08-01
600631.SH,1995-01-25,9.15,9.42,9.15,9.31,9.15,0.16,1.75,464.0,429.929,2023-08-01
600613.SH,1995-01-25,9.88,10.29,9.88,10.18,9.85,0.33,3.35,821.0,834.909,2023-08-01
600607.SH,1995-01-25,7.78,7.78,7.58,7.74,7.52,0.22,2.93,991.0,763.75,2023-08-01
600698.SH,1995-01-25,5.5,5.74,5.42,5.46,5.37,0.09,1.68,1164.0,639.754,2023-08-01
600684.SH,1995-01-25,6.9,6.92,6.81,6.85,6.8,0.05,0.74,771.0,528.75,2023-08-01
600679.SH,1995-01-25,7.41,7.46,7.28,7.35,7.21,0.14,1.94,474.0,348.144,2023-08-01
600663.SH,1995-01-25,17.59,17.99,17.55,17.8,17.49,0.31,1.77,3870.0,6839.714,2023-08-01
600651.SH,1995-01-25,7.58,7.75,7.5,7.6,7.5,0.1,1.33,1377.0,1050.009,2023-08-01
600864.SH,1995-01-25,6.07,6.2,6.0,6.2,5.94,0.26,4.38,2468.0,1513.404,2023-08-01
600862.SH,1995-01-25,4.5,4.62,4.5,4.6,4.45,0.15,3.37,2103.0,957.608,2023-08-01
600838.SH,1995-01-25,9.5,9.6,9.31,9.42,9.2,0.22,2.39,533.0,504.388,2023-08-01
600865.SH,1995-01-25,5.54,5.64,5.5,5.59,5.44,0.15,2.76,2648.0,1470.753,2023-08-01
600814.SH,1995-01-25,5.15,5.25,5.15,5.21,5.19,0.02,0.39,952.0,496.412,2023-08-01
600811.SH,1995-01-25,7.12,7.12,6.85,6.99,6.85,0.14,2.04,1650.0,1148.955,2023-08-01
600696.SH,1995-01-25,4.1,4.19,4.08,4.14,4.06,0.08,1.97,1136.0,468.426,2023-08-01
600673.SH,1995-01-25,2.51,2.55,2.5,2.55,2.51,0.04,1.59,888.0,224.176,2023-08-01
600672.SH,1995-01-25,1.98,1.99,1.96,1.97,1.96,0.01,0.51,1966.0,388.606,2023-08-01
600621.SH,1995-01-25,9.48,9.77,9.48,9.67,9.48,0.19,2.0,832.0,802.789,2023-08-01
600685.SH,1995-01-25,2.69,2.73,2.69,2.7,2.66,0.04,1.5,3009.0,814.572,2023-08-01
600666.SH,1995-01-25,7.5,7.5,7.24,7.35,7.24,0.11,1.52,905.0,664.89,2023-08-01
600632.SH,1995-01-25,9.05,9.35,9.05,9.15,9.05,0.1,1.11,375.0,343.237,2023-08-01
