security_code,trade_date,adj_factor,data_date
000001.SZ,2011-08-09,35.906,2023-07-31
000002.SZ,2011-08-09,113.372,2023-07-31
000004.SZ,2011-08-09,4.064,2023-07-31
000005.SZ,2011-08-09,9.268,2023-07-31
000006.SZ,2011-08-09,21.949,2023-07-31
000007.SZ,2011-08-09,5.521,2023-07-31
000008.SZ,2011-08-09,2.532,2023-07-31
000009.SZ,2011-08-09,3.882,2023-07-31
000010.SZ,2011-08-09,2.694,2023-07-31
000011.SZ,2011-08-09,3.192,2023-07-31
000012.SZ,2011-08-09,15.379,2023-07-31
000014.SZ,2011-08-09,5.326,2023-07-31
000016.SZ,2011-08-09,10.197,2023-07-31
000017.SZ,2011-08-09,2.683,2023-07-31
000018.SZ,2011-08-09,1.731,2023-07-31
000019.SZ,2011-08-09,1.983,2023-07-31
000020.SZ,2011-08-09,1.752,2023-07-31
000021.SZ,2011-08-09,13.136,2023-07-31
000022.SZ,2011-08-09,3.383,2023-07-31
000023.SZ,2011-08-09,2.596,2023-07-31
000024.SZ,2011-08-09,5.028,2023-07-31
000025.SZ,2011-08-09,1.883,2023-07-31
000026.SZ,2011-08-09,6.77,2023-07-31
000027.SZ,2011-08-09,7.687,2023-07-31
000028.SZ,2011-08-09,3.779,2023-07-31
000029.SZ,2011-08-09,2.142,2023-07-31
000030.SZ,2011-08-09,2.097,2023-07-31
000031.SZ,2011-08-09,13.403,2023-07-31
000032.SZ,2011-08-09,3.318,2023-07-31
000033.SZ,2011-08-09,1.978,2023-07-31
000034.SZ,2011-08-09,2.961,2023-07-31
000035.SZ,2011-08-09,2.306,2023-07-31
000036.SZ,2011-08-09,6.967,2023-07-31
000037.SZ,2011-08-09,5.659,2023-07-31
000039.SZ,2011-08-09,21.407,2023-07-31
000040.SZ,2011-08-09,4.177,2023-07-31
000042.SZ,2011-08-09,5.977,2023-07-31
000043.SZ,2011-08-09,3.644,2023-07-31
000045.SZ,2011-08-09,2.928,2023-07-31
000046.SZ,2011-08-09,28.269,2023-07-31
000048.SZ,2011-08-09,5.901,2023-07-31
000049.SZ,2011-08-09,3.412,2023-07-31
000050.SZ,2011-08-09,8.066,2023-07-31
000055.SZ,2011-08-09,5.815,2023-07-31
000056.SZ,2011-08-09,1.951,2023-07-31
000058.SZ,2011-08-09,3.194,2023-07-31
000059.SZ,2011-08-09,1.513,2023-07-31
000060.SZ,2011-08-09,23.04,2023-07-31
000061.SZ,2011-08-09,11.325,2023-07-31
000062.SZ,2011-08-09,4.529,2023-07-31
000063.SZ,2011-08-09,12.567,2023-07-31
000065.SZ,2011-08-09,4.139,2023-07-31
