security_code,trade_date,adj_factor,data_date
000001.SZ,2011-05-24,35.906,2023-07-31
000002.SZ,2011-05-24,111.936,2023-07-31
000004.SZ,2011-05-24,4.064,2023-07-31
000005.SZ,2011-05-24,9.268,2023-07-31
000006.SZ,2011-05-24,16.752,2023-07-31
000007.SZ,2011-05-24,5.521,2023-07-31
000008.SZ,2011-05-24,2.532,2023-07-31
000009.SZ,2011-05-24,3.878,2023-07-31
000010.SZ,2011-05-24,2.694,2023-07-31
000011.SZ,2011-05-24,3.192,2023-07-31
000012.SZ,2011-05-24,15.042,2023-07-31
000014.SZ,2011-05-24,5.306,2023-07-31
000016.SZ,2011-05-24,10.174,2023-07-31
000017.SZ,2011-05-24,2.683,2023-07-31
000018.SZ,2011-05-24,1.731,2023-07-31
000019.SZ,2011-05-24,1.983,2023-07-31
000020.SZ,2011-05-24,1.752,2023-07-31
000021.SZ,2011-05-24,12.897,2023-07-31
000022.SZ,2011-05-24,3.278,2023-07-31
000023.SZ,2011-05-24,2.596,2023-07-31
000024.SZ,2011-05-24,4.991,2023-07-31
000025.SZ,2011-05-24,1.883,2023-07-31
000026.SZ,2011-05-24,6.77,2023-07-31
000027.SZ,2011-05-24,6.341,2023-07-31
000028.SZ,2011-05-24,3.762,2023-07-31
000029.SZ,2011-05-24,2.142,2023-07-31
000030.SZ,2011-05-24,2.097,2023-07-31
000031.SZ,2011-05-24,13.353,2023-07-31
000032.SZ,2011-05-24,3.285,2023-07-31
000033.SZ,2011-05-24,1.978,2023-07-31
000034.SZ,2011-05-24,2.961,2023-07-31
000035.SZ,2011-05-24,2.306,2023-07-31
000036.SZ,2011-05-24,6.967,2023-07-31
000037.SZ,2011-05-24,5.659,2023-07-31
000039.SZ,2011-05-24,21.045,2023-07-31
000040.SZ,2011-05-24,4.177,2023-07-31
000042.SZ,2011-05-24,5.977,2023-07-31
000043.SZ,2011-05-24,2.399,2023-07-31
000045.SZ,2011-05-24,2.928,2023-07-31
000046.SZ,2011-05-24,14.061,2023-07-31
000048.SZ,2011-05-24,5.901,2023-07-31
000049.SZ,2011-05-24,3.4,2023-07-31
000050.SZ,2011-05-24,8.066,2023-07-31
000055.SZ,2011-05-24,5.815,2023-07-31
000056.SZ,2011-05-24,1.951,2023-07-31
000058.SZ,2011-05-24,3.194,2023-07-31
000059.SZ,2011-05-24,1.513,2023-07-31
000060.SZ,2011-05-24,23.04,2023-07-31
000061.SZ,2011-05-24,11.247,2023-07-31
000062.SZ,2011-05-24,4.529,2023-07-31
000063.SZ,2011-05-24,10.364,2023-07-31
000065.SZ,2011-05-24,4.127,2023-07-31
000066.SZ,2011-05-24,10.531,2023-07-31
000068.SZ,2011-05-24,2.28,2023-07-31
000069.SZ,2011-05-24,26.678,2023-07-31
000070.SZ,2011-05-24,1.413,2023-07-31
000078.SZ,2011-05-24,8.047,2023-07-31
000088.SZ,2011-05-24,4.188,2023-07-31
000089.SZ,2011-05-24,6.47,2023-07-31
000090.SZ,2011-05-24,2.279,2023-07-31
000096.SZ,2011-05-24,2.554,2023-07-31
000099.SZ,2011-05-24,3.64,2023-07-31
000100.SZ,2011-05-24,2.593,2023-07-31
000150.SZ,2011-05-24,1.988,2023-07-31
000151.SZ,2011-05-24,2.403,2023-07-31
000153.SZ,2011-05-24,5.446,2023-07-31
000155.SZ,2011-05-24,1.568,2023-07-31
000157.SZ,2011-05-24,41.433,2023-07-31
000158.SZ,2011-05-24,2.23,2023-07-31
000159.SZ,2011-05-24,2.996,2023-07-31
000301.SZ,2011-05-24,1.991,2023-07-31
000338.SZ,2011-05-24,3.276,2023-07-31
000400.SZ,2011-05-24,3.767,2023-07-31
000401.SZ,2011-05-24,3.735,2023-07-31
000402.SZ,2011-05-24,26.914,2023-07-31
000404.SZ,2011-05-24,2.919,2023-07-31
000407.SZ,2011-05-24,10.851,2023-07-31
000408.SZ,2011-05-24,5.585,2023-07-31
000409.SZ,2011-05-24,1.99,2023-07-31
000410.SZ,2011-05-24,2.867,2023-07-31
000411.SZ,2011-05-24,2.537,2023-07-31
000413.SZ,2011-05-24,1.454,2023-07-31
000415.SZ,2011-05-24,7.703,2023-07-31
000416.SZ,2011-05-24,9.19,2023-07-31
000417.SZ,2011-05-24,9.756,2023-07-31
000418.SZ,2011-05-24,2.444,2023-07-31
000419.SZ,2011-05-24,10.515,2023-07-31
000420.SZ,2011-05-24,3.176,2023-07-31
000421.SZ,2011-05-24,6.31,2023-07-31
000422.SZ,2011-05-24,10.04,2023-07-31
000423.SZ,2011-05-24,8.717,2023-07-31
000425.SZ,2011-05-24,11.751,2023-07-31
000426.SZ,2011-05-24,6.882,2023-07-31
000428.SZ,2011-05-24,12.008,2023-07-31
000429.SZ,2011-05-24,2.689,2023-07-31
000430.SZ,2011-05-24,4.575,2023-07-31
000488.SZ,2011-05-24,4.295,2023-07-31
000501.SZ,2011-05-24,4.751,2023-07-31
000502.SZ,2011-05-24,3.113,2023-07-31
000503.SZ,2011-05-24,6.344,2023-07-31
000504.SZ,2011-05-24,2.103,2023-07-31
000505.SZ,2011-05-24,3.312,2023-07-31
000506.SZ,2011-05-24,2.369,2023-07-31
000507.SZ,2011-05-24,2.208,2023-07-31
000509.SZ,2011-05-24,2.785,2023-07-31
000510.SZ,2011-05-24,10.351,2023-07-31
000511.SZ,2011-05-24,16.201,2023-07-31
000513.SZ,2011-05-24,2.503,2023-07-31
000514.SZ,2011-05-24,3.491,2023-07-31
