security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
002825.SZ,2019-01-07,14.52,3.1067,3.1067,1.1,56.0597,33.5291,3.3453,3.1685,2.6633,0.4919,0.4919,14028.273,4092.3414,4092.3414,203690.524,59420.7971,2023-08-05
002324.SZ,2019-01-07,10.18,0.5009,0.7688,0.94,23.7378,37.392,1.7576,1.2173,1.1225,0.6549,0.6549,40627.4967,23474.6164,15294.5976,413587.9164,238971.595,2023-08-05
603398.SH,2019-01-07,11.75,1.5549,5.0255,1.36,40.2898,53.5641,3.8987,7.5507,7.1254,0.7479,0.7479,21277.5,21170.2,6549.88,250010.625,248749.85,2023-08-05
603668.SH,2019-01-07,7.41,0.5198,0.7018,1.62,24.4473,24.2593,2.4814,1.9548,1.6224,0.8685,0.8685,29976.9202,18597.8227,13775.252,222128.9787,137809.8662,2023-08-05
603977.SH,2019-01-07,7.15,0.8062,1.4992,2.13,40.7696,43.4084,1.5264,4.9483,4.2092,0.7903,0.7903,39123.398,17595.2,9462.1586,279732.2957,125805.68,2023-08-05
300281.SZ,2019-01-07,5.59,0.3586,0.4599,0.39,64.338,63.6945,1.9133,5.6499,5.3946,0.2504,0.2504,41892.358,26212.5299,20442.2955,234178.2812,146528.0421,2023-08-05
600789.SH,2019-01-07,7.91,4.0901,5.4237,1.43,46.8839,24.9469,1.8259,2.0605,1.734,0.3793,0.3793,67709.9796,58157.5475,43857.8075,535585.9386,460026.2007,2023-08-05
000948.SZ,2019-01-07,10.14,1.2967,2.0313,1.31,113.7431,27.0931,1.7123,1.0798,0.9366,0.1972,0.1972,24660.6046,24650.3123,15735.1879,250058.5306,249954.1667,2023-08-05
300742.SZ,2019-01-07,39.16,5.1322,5.1322,0.75,32.613,33.2622,2.7145,3.4153,3.5329,,,7849.857,1963.0,1963.0,307400.4001,76871.08,2023-08-05
002413.SZ,2019-01-07,6.17,5.5615,7.9474,5.05,57.3767,46.0265,1.7942,9.1663,7.408,0.493,0.493,113974.665,99529.1349,69649.3537,703223.6831,614094.7623,2023-08-05
600704.SH,2019-01-07,4.83,0.2219,0.6162,1.2,9.3077,8.0565,1.1468,0.0753,0.0702,4.1408,4.1408,430668.2417,430668.2417,155080.5192,2080127.6074,2080127.6074,2023-08-05
601069.SH,2019-01-07,14.4,1.1874,3.6165,0.76,419.9172,245.9652,5.5814,6.5769,8.9234,0.0764,0.0764,63600.0,63600.0,20881.799,915840.0,915840.0,2023-08-05
603080.SH,2019-01-07,18.42,4.3191,7.206,1.04,30.5706,27.8092,2.6275,7.2245,6.6807,1.0315,1.0315,14150.0,8723.5,5228.7,260643.0,160686.87,2023-08-05
603963.SH,2019-01-07,12.13,1.4483,3.2107,1.59,35.4738,145.5127,3.4368,5.7817,4.1005,0.6342,0.6342,13000.0,7637.5,3445.0,157690.0,92642.875,2023-08-05
002455.SZ,2019-01-07,5.16,0.4687,0.5296,0.94,25.5091,25.3259,1.9582,1.0824,0.8931,1.938,1.938,51697.7142,34875.2133,30866.7133,266760.2053,179956.1006,2023-08-05
600114.SH,2019-01-07,6.5,0.7449,0.9648,1.63,13.9821,12.3713,1.5901,2.3535,2.1137,6.1978,6.1978,64554.5881,63439.8521,48982.0305,419604.8227,412359.0387,2023-08-05
000633.SZ,2019-01-07,5.35,8.0536,12.1396,1.44,,,13.8134,31.0019,24.2036,0.0,,38510.6373,38510.6373,25548.5098,206031.9096,206031.9096,2023-08-05
000821.SZ,2019-01-07,7.99,1.5107,2.0848,1.56,28.0667,13.6137,1.4581,2.7988,1.9781,0.3755,0.3755,53823.528,44082.51,31943.5968,430049.9887,352219.2549,2023-08-05
002728.SZ,2019-01-07,13.56,0.5556,0.9292,1.56,25.6173,18.6133,2.6842,3.9657,3.2893,3.6873,3.6873,20090.1083,11956.1708,7149.1708,272421.8685,162125.676,2023-08-05
603569.SH,2019-01-07,11.45,1.2626,1.311,1.3,16.281,18.3436,2.8538,1.2926,1.2002,1.2289,1.2289,56001.4,8019.6788,7723.2907,641216.03,91825.3223,2023-08-05
600784.SH,2019-01-07,5.24,0.4911,0.6184,1.11,,,1.9789,1.917,1.5308,0.0,,56817.7846,56817.7846,45124.5623,297725.1913,297725.1913,2023-08-05
300384.SZ,2019-01-07,12.44,1.6065,2.1054,1.2,43.7765,31.0074,2.422,13.4857,7.3957,1.2704,1.2704,31787.3932,18187.0462,13877.008,395435.1714,226246.8547,2023-08-05
603990.SH,2019-01-07,32.07,0.2439,0.4711,0.66,50.5951,77.7099,5.9857,9.6247,9.8495,0.5946,0.5946,8063.483,6027.2,3120.2469,258595.8998,193292.304,2023-08-05
300546.SZ,2019-01-07,26.52,3.1362,3.7259,1.26,45.073,36.8361,5.2244,9.4285,7.0125,0.5659,0.5659,13513.65,6430.125,5412.3816,358381.998,170526.915,2023-08-05
603499.SH,2019-01-07,20.32,6.3608,6.3608,0.82,44.9213,43.3513,3.9086,6.0679,5.5729,0.9714,0.9714,10132.04,2500.0,2500.0,205883.0528,50800.0,2023-08-05
300525.SZ,2019-01-07,25.75,1.4756,1.6923,2.71,61.0427,74.8879,6.4159,10.7722,8.2414,0.4531,0.4531,12963.6,7843.3109,6838.7896,333812.7,201965.2557,2023-08-05
000088.SZ,2019-01-07,5.12,0.3252,0.9966,1.51,24.5924,23.7381,1.5279,28.9258,25.7798,0.4102,0.4102,194220.0,194220.0,63375.0,994406.4,994406.4,2023-08-05
300630.SZ,2019-01-07,44.3,1.3841,2.0381,1.63,82.4629,51.0232,9.86,24.9817,15.357,0.2408,0.2408,18317.643,9897.6495,6721.4684,811471.5849,438465.8729,2023-08-05
600327.SH,2019-01-07,4.25,0.2603,0.4664,1.26,11.994,10.7384,1.1159,0.3418,0.3307,2.7149,2.7149,73731.6265,73731.6265,41143.5788,313359.4126,313359.4126,2023-08-05
601718.SH,2019-01-07,3.64,0.4711,1.0243,2.29,21.1746,40.2894,0.8768,0.6284,0.6893,4.6703,4.6703,439162.9404,439162.9404,201981.6654,1598553.1031,1598553.1031,2023-08-05
600266.SH,2019-01-07,8.27,0.4182,0.7136,1.29,8.9,7.8799,0.6874,0.9229,0.8851,3.3857,3.3857,156704.0,156704.0,91848.3907,1295942.08,1295942.08,2023-08-05
603008.SH,2019-01-07,9.7,0.893,0.966,0.54,13.5055,16.0522,1.3432,1.2017,0.9332,0.5155,0.5155,39485.7787,31956.0,29542.0,383012.0534,309973.2,2023-08-05
000732.SZ,2019-01-07,14.22,0.5399,1.4441,1.1,8.3297,7.6384,0.8647,0.7273,0.6336,1.5471,1.5471,124445.072,124305.9698,46474.1972,1769608.9238,1767630.8906,2023-08-05
600969.SH,2019-01-07,6.09,0.6004,0.8105,1.3,74.6329,141.5064,0.6514,0.8935,0.8147,0.536,0.536,37005.0484,37005.0484,27412.0389,225360.7448,225360.7448,2023-08-05
600272.SH,2019-01-07,7.36,0.3937,0.7101,0.96,46.1776,39.4079,3.6273,1.8589,2.0125,0.6793,0.6793,24300.0,16000.0,8871.0217,178848.0,117760.0,2023-08-05
