security_code,trade_date,adj_factor,data_date
000001.SZ,2013-02-06,36.173,2023-07-31
000002.SZ,2013-02-06,115.013,2023-07-31
000004.SZ,2013-02-06,4.064,2023-07-31
000005.SZ,2013-02-06,9.268,2023-07-31
000006.SZ,2013-02-06,28.714,2023-07-31
000007.SZ,2013-02-06,5.521,2023-07-31
000008.SZ,2013-02-06,2.532,2023-07-31
000009.SZ,2013-02-06,3.882,2023-07-31
000010.SZ,2013-02-06,2.694,2023-07-31
000011.SZ,2013-02-06,3.192,2023-07-31
000012.SZ,2013-02-06,15.678,2023-07-31
000014.SZ,2013-02-06,5.34,2023-07-31
000016.SZ,2013-02-06,10.225,2023-07-31
000017.SZ,2013-02-06,2.683,2023-07-31
000018.SZ,2013-02-06,1.731,2023-07-31
000019.SZ,2013-02-06,1.983,2023-07-31
000020.SZ,2013-02-06,1.752,2023-07-31
000021.SZ,2013-02-06,13.372,2023-07-31
000022.SZ,2013-02-06,3.525,2023-07-31
000023.SZ,2013-02-06,2.609,2023-07-31
000024.SZ,2013-02-06,5.07,2023-07-31
000025.SZ,2013-02-06,1.883,2023-07-31
000026.SZ,2013-02-06,6.83,2023-07-31
000027.SZ,2013-02-06,7.798,2023-07-31
000028.SZ,2013-02-06,3.797,2023-07-31
000029.SZ,2013-02-06,2.142,2023-07-31
000030.SZ,2013-02-06,2.097,2023-07-31
000031.SZ,2013-02-06,13.487,2023-07-31
000032.SZ,2013-02-06,3.318,2023-07-31
000033.SZ,2013-02-06,1.978,2023-07-31
000034.SZ,2013-02-06,2.961,2023-07-31
000035.SZ,2013-02-06,2.306,2023-07-31
000036.SZ,2013-02-06,6.967,2023-07-31
000037.SZ,2013-02-06,5.659,2023-07-31
000039.SZ,2013-02-06,22.102,2023-07-31
000040.SZ,2013-02-06,4.211,2023-07-31
000042.SZ,2013-02-06,6.097,2023-07-31
000043.SZ,2013-02-06,7.413,2023-07-31
000045.SZ,2013-02-06,2.928,2023-07-31
000046.SZ,2013-02-06,28.667,2023-07-31
000048.SZ,2013-02-06,5.901,2023-07-31
000049.SZ,2013-02-06,3.474,2023-07-31
000050.SZ,2013-02-06,8.066,2023-07-31
000055.SZ,2013-02-06,5.815,2023-07-31
000056.SZ,2013-02-06,1.951,2023-07-31
000058.SZ,2013-02-06,3.194,2023-07-31
000059.SZ,2013-02-06,1.529,2023-07-31
000060.SZ,2013-02-06,23.224,2023-07-31
000061.SZ,2013-02-06,20.557,2023-07-31
000062.SZ,2013-02-06,4.529,2023-07-31
000063.SZ,2013-02-06,12.791,2023-07-31
000065.SZ,2013-02-06,4.158,2023-07-31
000066.SZ,2013-02-06,10.667,2023-07-31
000068.SZ,2013-02-06,2.28,2023-07-31
000069.SZ,2013-02-06,34.953,2023-07-31
000070.SZ,2013-02-06,1.413,2023-07-31
000078.SZ,2013-02-06,8.047,2023-07-31
000088.SZ,2013-02-06,7.005,2023-07-31
000089.SZ,2013-02-06,6.61,2023-07-31
