security_code,trade_date,adj_factor,data_date
000001.SZ,2013-07-04,58.387,2023-07-31
000002.SZ,2013-07-04,116.873,2023-07-31
000004.SZ,2013-07-04,4.064,2023-07-31
000005.SZ,2013-07-04,9.268,2023-07-31
000006.SZ,2013-07-04,30.779,2023-07-31
000007.SZ,2013-07-04,5.521,2023-07-31
000008.SZ,2013-07-04,5.064,2023-07-31
000009.SZ,2013-07-04,3.882,2023-07-31
000010.SZ,2013-07-04,2.694,2023-07-31
000011.SZ,2013-07-04,3.192,2023-07-31
000012.SZ,2013-07-04,15.891,2023-07-31
000014.SZ,2013-07-04,5.353,2023-07-31
000016.SZ,2013-07-04,10.257,2023-07-31
000017.SZ,2013-07-04,2.683,2023-07-31
000018.SZ,2013-07-04,1.731,2023-07-31
000019.SZ,2013-07-04,1.983,2023-07-31
000020.SZ,2013-07-04,1.752,2023-07-31
000021.SZ,2013-07-04,13.42,2023-07-31
000022.SZ,2013-07-04,3.525,2023-07-31
000023.SZ,2013-07-04,2.621,2023-07-31
000024.SZ,2013-07-04,5.124,2023-07-31
000025.SZ,2013-07-04,1.883,2023-07-31
000026.SZ,2013-07-04,6.83,2023-07-31
000027.SZ,2013-07-04,7.931,2023-07-31
000028.SZ,2013-07-04,3.819,2023-07-31
000029.SZ,2013-07-04,2.142,2023-07-31
000030.SZ,2013-07-04,2.097,2023-07-31
000031.SZ,2013-07-04,13.603,2023-07-31
000032.SZ,2013-07-04,3.318,2023-07-31
000033.SZ,2013-07-04,1.978,2023-07-31
000034.SZ,2013-07-04,2.961,2023-07-31
000035.SZ,2013-07-04,2.306,2023-07-31
000036.SZ,2013-07-04,6.967,2023-07-31
000037.SZ,2013-07-04,5.659,2023-07-31
000038.SZ,2013-07-04,1.783,2023-07-31
000039.SZ,2013-07-04,22.102,2023-07-31
000040.SZ,2013-07-04,4.251,2023-07-31
000042.SZ,2013-07-04,6.214,2023-07-31
000043.SZ,2013-07-04,7.548,2023-07-31
000045.SZ,2013-07-04,2.928,2023-07-31
000046.SZ,2013-07-04,29.283,2023-07-31
000048.SZ,2013-07-04,5.901,2023-07-31
000049.SZ,2013-07-04,3.491,2023-07-31
000050.SZ,2013-07-04,8.097,2023-07-31
000055.SZ,2013-07-04,5.848,2023-07-31
000056.SZ,2013-07-04,1.951,2023-07-31
000058.SZ,2013-07-04,3.194,2023-07-31
000059.SZ,2013-07-04,1.529,2023-07-31
000060.SZ,2013-07-04,23.224,2023-07-31
000061.SZ,2013-07-04,20.723,2023-07-31
000062.SZ,2013-07-04,4.632,2023-07-31
000063.SZ,2013-07-04,12.791,2023-07-31
000065.SZ,2013-07-04,5.434,2023-07-31
000066.SZ,2013-07-04,10.667,2023-07-31
000068.SZ,2013-07-04,2.28,2023-07-31
000069.SZ,2013-07-04,34.953,2023-07-31
000070.SZ,2013-07-04,1.418,2023-07-31
000078.SZ,2013-07-04,8.047,2023-07-31
000088.SZ,2013-07-04,7.181,2023-07-31
000089.SZ,2013-07-04,6.61,2023-07-31
000090.SZ,2013-07-04,2.802,2023-07-31
000096.SZ,2013-07-04,2.604,2023-07-31
000099.SZ,2013-07-04,3.701,2023-07-31
