security_code,trade_date,adj_factor,data_date
000001.SZ,1996-12-24,13.968,2023-07-31
000002.SZ,1996-12-24,5.121,2023-07-31
000003.SZ,1996-12-24,3.833,2023-07-31
000004.SZ,1996-12-24,3.112,2023-07-31
000005.SZ,1996-12-24,2.275,2023-07-31
000006.SZ,1996-12-24,2.544,2023-07-31
000007.SZ,1996-12-24,1.863,2023-07-31
000008.SZ,1996-12-24,2.11,2023-07-31
000009.SZ,1996-12-24,2.843,2023-07-31
000010.SZ,1996-12-24,1.132,2023-07-31
000011.SZ,1996-12-24,2.086,2023-07-31
000012.SZ,1996-12-24,2.954,2023-07-31
000013.SZ,1996-12-24,1.923,2023-07-31
000014.SZ,1996-12-24,1.814,2023-07-31
000015.SZ,1996-12-24,1.589,2023-07-31
000016.SZ,1996-12-24,2.585,2023-07-31
000017.SZ,1996-12-24,2.037,2023-07-31
000018.SZ,1996-12-24,1.283,2023-07-31
000019.SZ,1996-12-24,1.078,2023-07-31
000020.SZ,1996-12-24,1.104,2023-07-31
000021.SZ,1996-12-24,1.749,2023-07-31
000022.SZ,1996-12-24,1.212,2023-07-31
000023.SZ,1996-12-24,1.547,2023-07-31
000024.SZ,1996-12-24,1.666,2023-07-31
000025.SZ,1996-12-24,1.345,2023-07-31
000026.SZ,1996-12-24,2.033,2023-07-31
000027.SZ,1996-12-24,1.347,2023-07-31
000028.SZ,1996-12-24,1.553,2023-07-31
000029.SZ,1996-12-24,1.447,2023-07-31
000030.SZ,1996-12-24,1.398,2023-07-31
000031.SZ,1996-12-24,1.764,2023-07-31
000032.SZ,1996-12-24,1.373,2023-07-31
000033.SZ,1996-12-24,1.221,2023-07-31
000034.SZ,1996-12-24,1.906,2023-07-31
000035.SZ,1996-12-24,1.281,2023-07-31
000036.SZ,1996-12-24,1.161,2023-07-31
000037.SZ,1996-12-24,1.152,2023-07-31
000038.SZ,1996-12-24,1.236,2023-07-31
000039.SZ,1996-12-24,1.904,2023-07-31
000040.SZ,1996-12-24,1.494,2023-07-31
000042.SZ,1996-12-24,2.539,2023-07-31
000043.SZ,1996-12-24,1.359,2023-07-31
000045.SZ,1996-12-24,1.109,2023-07-31
000046.SZ,1996-12-24,1.995,2023-07-31
000047.SZ,1996-12-24,1.49,2023-07-31
000048.SZ,1996-12-24,1.664,2023-07-31
000049.SZ,1996-12-24,1.169,2023-07-31
000050.SZ,1996-12-24,1.115,2023-07-31
000055.SZ,1996-12-24,1.4,2023-07-31
000056.SZ,1996-12-24,1.0,2023-07-31
000401.SZ,1996-12-24,1.0,2023-07-31
000402.SZ,1996-12-24,1.0,2023-07-31
000403.SZ,1996-12-24,1.0,2023-07-31
