security_code,trade_date,adj_factor,data_date
000001.SZ,2000-11-02,21.662,2023-07-31
000002.SZ,2000-11-02,9.089,2023-07-31
000003.SZ,2000-11-02,3.833,2023-07-31
000004.SZ,2000-11-02,3.112,2023-07-31
000005.SZ,2000-11-02,4.89,2023-07-31
000006.SZ,2000-11-02,4.141,2023-07-31
000007.SZ,2000-11-02,3.632,2023-07-31
000008.SZ,2000-11-02,2.11,2023-07-31
000009.SZ,2000-11-02,2.854,2023-07-31
000010.SZ,2000-11-02,2.694,2023-07-31
000011.SZ,2000-11-02,2.086,2023-07-31
000012.SZ,2000-11-02,3.669,2023-07-31
000013.SZ,2000-11-02,1.939,2023-07-31
000014.SZ,2000-11-02,1.814,2023-07-31
000016.SZ,2000-11-02,3.933,2023-07-31
000017.SZ,2000-11-02,2.037,2023-07-31
000018.SZ,2000-11-02,1.283,2023-07-31
000019.SZ,2000-11-02,1.321,2023-07-31
000020.SZ,2000-11-02,1.523,2023-07-31
000021.SZ,2000-11-02,4.735,2023-07-31
000022.SZ,2000-11-02,1.28,2023-07-31
000023.SZ,2000-11-02,1.894,2023-07-31
000024.SZ,2000-11-02,2.034,2023-07-31
000025.SZ,2000-11-02,1.345,2023-07-31
000026.SZ,2000-11-02,3.552,2023-07-31
000027.SZ,2000-11-02,3.396,2023-07-31
000028.SZ,2000-11-02,2.83,2023-07-31
000029.SZ,2000-11-02,1.447,2023-07-31
000030.SZ,2000-11-02,1.398,2023-07-31
000031.SZ,2000-11-02,2.629,2023-07-31
000032.SZ,2000-11-02,1.391,2023-07-31
000033.SZ,2000-11-02,1.221,2023-07-31
000034.SZ,2000-11-02,1.906,2023-07-31
000035.SZ,2000-11-02,1.281,2023-07-31
000036.SZ,2000-11-02,2.357,2023-07-31
000037.SZ,2000-11-02,2.234,2023-07-31
000038.SZ,2000-11-02,1.371,2023-07-31
000039.SZ,2000-11-02,2.827,2023-07-31
000040.SZ,2000-11-02,3.263,2023-07-31
000042.SZ,2000-11-02,4.01,2023-07-31
000043.SZ,2000-11-02,1.666,2023-07-31
000045.SZ,2000-11-02,1.331,2023-07-31
000046.SZ,2000-11-02,3.589,2023-07-31
000047.SZ,2000-11-02,1.794,2023-07-31
000048.SZ,2000-11-02,4.437,2023-07-31
000049.SZ,2000-11-02,2.63,2023-07-31
000050.SZ,2000-11-02,1.518,2023-07-31
000055.SZ,2000-11-02,1.731,2023-07-31
000056.SZ,2000-11-02,1.445,2023-07-31
000058.SZ,2000-11-02,2.125,2023-07-31
000059.SZ,2000-11-02,1.081,2023-07-31
000060.SZ,2000-11-02,3.715,2023-07-31
000061.SZ,2000-11-02,3.153,2023-07-31
000062.SZ,2000-11-02,3.123,2023-07-31
000063.SZ,2000-11-02,1.623,2023-07-31
000065.SZ,2000-11-02,1.605,2023-07-31
000066.SZ,2000-11-02,2.865,2023-07-31
000068.SZ,2000-11-02,1.499,2023-07-31
000069.SZ,2000-11-02,1.906,2023-07-31
000070.SZ,2000-11-02,1.0,2023-07-31
000078.SZ,2000-11-02,2.003,2023-07-31
000088.SZ,2000-11-02,1.062,2023-07-31
000089.SZ,2000-11-02,1.559,2023-07-31
000090.SZ,2000-11-02,1.011,2023-07-31
000096.SZ,2000-11-02,1.0,2023-07-31
000099.SZ,2000-11-02,1.0,2023-07-31
000150.SZ,2000-11-02,1.0,2023-07-31
000151.SZ,2000-11-02,1.0,2023-07-31
000153.SZ,2000-11-02,1.0,2023-07-31
000155.SZ,2000-11-02,1.0,2023-07-31
000156.SZ,2000-11-02,1.0,2023-07-31
000157.SZ,2000-11-02,1.0,2023-07-31
000158.SZ,2000-11-02,1.0,2023-07-31
000159.SZ,2000-11-02,1.0,2023-07-31
