security_code,trade_date,adj_factor,data_date
000001.SZ,2000-01-26,21.662,2023-07-31
000002.SZ,2000-01-26,8.995,2023-07-31
000003.SZ,2000-01-26,3.833,2023-07-31
000004.SZ,2000-01-26,3.112,2023-07-31
000005.SZ,2000-01-26,4.433,2023-07-31
000006.SZ,2000-01-26,4.111,2023-07-31
000007.SZ,2000-01-26,3.632,2023-07-31
000008.SZ,2000-01-26,2.11,2023-07-31
000009.SZ,2000-01-26,2.854,2023-07-31
000010.SZ,2000-01-26,2.694,2023-07-31
000011.SZ,2000-01-26,2.086,2023-07-31
000012.SZ,2000-01-26,3.669,2023-07-31
000013.SZ,2000-01-26,1.939,2023-07-31
000014.SZ,2000-01-26,1.814,2023-07-31
000015.SZ,2000-01-26,1.589,2023-07-31
000016.SZ,2000-01-26,3.507,2023-07-31
000017.SZ,2000-01-26,2.037,2023-07-31
000018.SZ,2000-01-26,1.283,2023-07-31
000019.SZ,2000-01-26,1.321,2023-07-31
000020.SZ,2000-01-26,1.523,2023-07-31
000021.SZ,2000-01-26,4.73,2023-07-31
000022.SZ,2000-01-26,1.267,2023-07-31
000023.SZ,2000-01-26,1.887,2023-07-31
000024.SZ,2000-01-26,1.871,2023-07-31
000025.SZ,2000-01-26,1.345,2023-07-31
000026.SZ,2000-01-26,3.523,2023-07-31
000027.SZ,2000-01-26,3.19,2023-07-31
000028.SZ,2000-01-26,1.572,2023-07-31
000029.SZ,2000-01-26,1.447,2023-07-31
000030.SZ,2000-01-26,1.398,2023-07-31
000031.SZ,2000-01-26,2.629,2023-07-31
000032.SZ,2000-01-26,1.387,2023-07-31
000033.SZ,2000-01-26,1.221,2023-07-31
000034.SZ,2000-01-26,1.906,2023-07-31
000035.SZ,2000-01-26,1.281,2023-07-31
000036.SZ,2000-01-26,1.572,2023-07-31
000037.SZ,2000-01-26,2.195,2023-07-31
000038.SZ,2000-01-26,1.371,2023-07-31
000039.SZ,2000-01-26,2.805,2023-07-31
000040.SZ,2000-01-26,3.263,2023-07-31
000042.SZ,2000-01-26,3.978,2023-07-31
000043.SZ,2000-01-26,1.653,2023-07-31
000045.SZ,2000-01-26,1.331,2023-07-31
000046.SZ,2000-01-26,3.589,2023-07-31
000047.SZ,2000-01-26,1.794,2023-07-31
000048.SZ,2000-01-26,3.214,2023-07-31
000049.SZ,2000-01-26,2.63,2023-07-31
000050.SZ,2000-01-26,1.512,2023-07-31
000055.SZ,2000-01-26,1.731,2023-07-31
000056.SZ,2000-01-26,1.439,2023-07-31
000058.SZ,2000-01-26,1.763,2023-07-31
000059.SZ,2000-01-26,1.013,2023-07-31
000060.SZ,2000-01-26,2.459,2023-07-31
000061.SZ,2000-01-26,2.45,2023-07-31
000062.SZ,2000-01-26,3.107,2023-07-31
000063.SZ,2000-01-26,1.352,2023-07-31
000065.SZ,2000-01-26,1.605,2023-07-31
000066.SZ,2000-01-26,1.9,2023-07-31
000068.SZ,2000-01-26,1.499,2023-07-31
000069.SZ,2000-01-26,1.805,2023-07-31
000078.SZ,2000-01-26,2.003,2023-07-31
000088.SZ,2000-01-26,1.051,2023-07-31
000089.SZ,2000-01-26,1.5,2023-07-31
000090.SZ,2000-01-26,1.0,2023-07-31
000400.SZ,2000-01-26,1.624,2023-07-31
000401.SZ,2000-01-26,2.207,2023-07-31
000402.SZ,2000-01-26,1.012,2023-07-31
000403.SZ,2000-01-26,1.747,2023-07-31
000404.SZ,2000-01-26,1.711,2023-07-31
000405.SZ,2000-01-26,1.791,2023-07-31
000406.SZ,2000-01-26,2.751,2023-07-31
000407.SZ,2000-01-26,3.311,2023-07-31
000408.SZ,2000-01-26,1.821,2023-07-31
000409.SZ,2000-01-26,1.99,2023-07-31
000410.SZ,2000-01-26,1.343,2023-07-31
000411.SZ,2000-01-26,1.101,2023-07-31
000412.SZ,2000-01-26,3.609,2023-07-31
000413.SZ,2000-01-26,1.017,2023-07-31
000415.SZ,2000-01-26,4.514,2023-07-31
000416.SZ,2000-01-26,1.62,2023-07-31
000417.SZ,2000-01-26,1.093,2023-07-31
000418.SZ,2000-01-26,1.253,2023-07-31
000419.SZ,2000-01-26,3.124,2023-07-31
000420.SZ,2000-01-26,2.146,2023-07-31
000421.SZ,2000-01-26,2.726,2023-07-31
000422.SZ,2000-01-26,2.985,2023-07-31
000423.SZ,2000-01-26,2.106,2023-07-31
000425.SZ,2000-01-26,1.45,2023-07-31
000426.SZ,2000-01-26,2.686,2023-07-31
000428.SZ,2000-01-26,1.95,2023-07-31
000429.SZ,2000-01-26,1.032,2023-07-31
000430.SZ,2000-01-26,3.062,2023-07-31
000498.SZ,2000-01-26,2.0,2023-07-31
000501.SZ,2000-01-26,3.451,2023-07-31
000502.SZ,2000-01-26,2.062,2023-07-31
000503.SZ,2000-01-26,1.427,2023-07-31
000504.SZ,2000-01-26,1.611,2023-07-31
000505.SZ,2000-01-26,2.424,2023-07-31
000506.SZ,2000-01-26,1.755,2023-07-31
000507.SZ,2000-01-26,1.778,2023-07-31
000509.SZ,2000-01-26,2.76,2023-07-31
000510.SZ,2000-01-26,3.994,2023-07-31
000511.SZ,2000-01-26,2.255,2023-07-31
000513.SZ,2000-01-26,2.093,2023-07-31
000514.SZ,2000-01-26,1.61,2023-07-31
000516.SZ,2000-01-26,2.172,2023-07-31
000517.SZ,2000-01-26,1.641,2023-07-31
000519.SZ,2000-01-26,1.625,2023-07-31
000520.SZ,2000-01-26,3.66,2023-07-31
000521.SZ,2000-01-26,2.798,2023-07-31
000522.SZ,2000-01-26,2.518,2023-07-31
000523.SZ,2000-01-26,2.718,2023-07-31
000524.SZ,2000-01-26,3.3,2023-07-31
000525.SZ,2000-01-26,2.177,2023-07-31
000526.SZ,2000-01-26,1.629,2023-07-31
000527.SZ,2000-01-26,4.741,2023-07-31
000528.SZ,2000-01-26,1.959,2023-07-31
000529.SZ,2000-01-26,3.035,2023-07-31
000530.SZ,2000-01-26,2.613,2023-07-31
000531.SZ,2000-01-26,2.771,2023-07-31
000532.SZ,2000-01-26,2.001,2023-07-31
000533.SZ,2000-01-26,1.534,2023-07-31
000534.SZ,2000-01-26,2.357,2023-07-31
000535.SZ,2000-01-26,2.551,2023-07-31
000536.SZ,2000-01-26,1.194,2023-07-31
000537.SZ,2000-01-26,1.487,2023-07-31
000538.SZ,2000-01-26,2.346,2023-07-31
000539.SZ,2000-01-26,3.566,2023-07-31
000540.SZ,2000-01-26,1.491,2023-07-31
000541.SZ,2000-01-26,3.024,2023-07-31
000542.SZ,2000-01-26,2.897,2023-07-31
000543.SZ,2000-01-26,1.491,2023-07-31
000544.SZ,2000-01-26,1.987,2023-07-31
000545.SZ,2000-01-26,1.222,2023-07-31
000546.SZ,2000-01-26,1.455,2023-07-31
000547.SZ,2000-01-26,1.667,2023-07-31
000548.SZ,2000-01-26,1.667,2023-07-31
000549.SZ,2000-01-26,2.762,2023-07-31
000550.SZ,2000-01-26,1.277,2023-07-31
000551.SZ,2000-01-26,3.126,2023-07-31
000552.SZ,2000-01-26,1.472,2023-07-31
000553.SZ,2000-01-26,1.636,2023-07-31
000554.SZ,2000-01-26,2.358,2023-07-31
000555.SZ,2000-01-26,1.109,2023-07-31
000556.SZ,2000-01-26,2.577,2023-07-31
000557.SZ,2000-01-26,2.677,2023-07-31
000558.SZ,2000-01-26,1.273,2023-07-31
000559.SZ,2000-01-26,2.426,2023-07-31
000560.SZ,2000-01-26,1.18,2023-07-31
000561.SZ,2000-01-26,2.291,2023-07-31
000562.SZ,2000-01-26,2.711,2023-07-31
000563.SZ,2000-01-26,2.777,2023-07-31
000564.SZ,2000-01-26,1.714,2023-07-31
000565.SZ,2000-01-26,2.465,2023-07-31
000566.SZ,2000-01-26,1.757,2023-07-31
000567.SZ,2000-01-26,2.609,2023-07-31
000568.SZ,2000-01-26,5.999,2023-07-31
000569.SZ,2000-01-26,1.296,2023-07-31
000570.SZ,2000-01-26,2.088,2023-07-31
000571.SZ,2000-01-26,5.916,2023-07-31
000572.SZ,2000-01-26,2.194,2023-07-31
000573.SZ,2000-01-26,4.454,2023-07-31
000576.SZ,2000-01-26,3.121,2023-07-31
000578.SZ,2000-01-26,1.851,2023-07-31
000581.SZ,2000-01-26,1.31,2023-07-31
000582.SZ,2000-01-26,2.56,2023-07-31
000583.SZ,2000-01-26,1.417,2023-07-31
000584.SZ,2000-01-26,1.429,2023-07-31
000585.SZ,2000-01-26,1.021,2023-07-31
000586.SZ,2000-01-26,2.66,2023-07-31
000587.SZ,2000-01-26,2.02,2023-07-31
000588.SZ,2000-01-26,1.504,2023-07-31
000589.SZ,2000-01-26,1.915,2023-07-31
000590.SZ,2000-01-26,1.73,2023-07-31
000591.SZ,2000-01-26,1.563,2023-07-31
000592.SZ,2000-01-26,1.889,2023-07-31
000593.SZ,2000-01-26,1.613,2023-07-31
000594.SZ,2000-01-26,5.514,2023-07-31
000595.SZ,2000-01-26,1.515,2023-07-31
000596.SZ,2000-01-26,1.039,2023-07-31
000597.SZ,2000-01-26,1.56,2023-07-31
000598.SZ,2000-01-26,2.105,2023-07-31
000599.SZ,2000-01-26,1.375,2023-07-31
000600.SZ,2000-01-26,2.471,2023-07-31
000601.SZ,2000-01-26,3.014,2023-07-31
000602.SZ,2000-01-26,1.845,2023-07-31
000603.SZ,2000-01-26,1.899,2023-07-31
000605.SZ,2000-01-26,1.65,2023-07-31
000606.SZ,2000-01-26,1.244,2023-07-31
000607.SZ,2000-01-26,1.01,2023-07-31
000608.SZ,2000-01-26,1.861,2023-07-31
000609.SZ,2000-01-26,2.097,2023-07-31
000610.SZ,2000-01-26,1.733,2023-07-31
000611.SZ,2000-01-26,2.282,2023-07-31
000612.SZ,2000-01-26,1.8,2023-07-31
000613.SZ,2000-01-26,1.1,2023-07-31
000615.SZ,2000-01-26,2.398,2023-07-31
000616.SZ,2000-01-26,1.552,2023-07-31
000617.SZ,2000-01-26,1.299,2023-07-31
000618.SZ,2000-01-26,1.552,2023-07-31
000619.SZ,2000-01-26,1.529,2023-07-31
000620.SZ,2000-01-26,1.645,2023-07-31
000621.SZ,2000-01-26,1.69,2023-07-31
000622.SZ,2000-01-26,2.521,2023-07-31
000623.SZ,2000-01-26,2.587,2023-07-31
000625.SZ,2000-01-26,1.407,2023-07-31
000626.SZ,2000-01-26,1.799,2023-07-31
000627.SZ,2000-01-26,4.042,2023-07-31
000628.SZ,2000-01-26,2.4,2023-07-31
000629.SZ,2000-01-26,1.517,2023-07-31
000630.SZ,2000-01-26,2.128,2023-07-31
000631.SZ,2000-01-26,2.623,2023-07-31
000632.SZ,2000-01-26,2.121,2023-07-31
