security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
000949.SZ,2004-03-26,8.0,1.3334,1.3334,0.71,20.3235,20.3235,3.1441,3.644,3.644,1.65,1.65,49057.1412,18582.1,18582.1,392457.1296,148656.8,2023-08-05
600452.SH,2004-03-26,12.59,2.1771,2.1771,0.68,76.2559,76.2559,4.4574,5.2388,5.2388,,,16000.0,5200.0,5200.0,201440.0,65468.0,2023-08-05
600727.SH,2004-03-26,7.58,0.5391,0.5391,1.15,38.1681,135.5723,1.2562,4.8182,5.9591,0.0,,37930.0,15210.0,15210.0,287509.4,115291.8,2023-08-05
600761.SH,2004-03-26,8.44,1.0109,1.0109,0.33,27.2049,27.2049,3.2453,2.5357,2.5357,3.4311,3.4311,30695.4477,14133.0477,14133.0477,259069.5786,119282.9226,2023-08-05
600323.SH,2004-03-26,9.31,1.0857,1.0857,1.59,30.3072,30.3072,2.5113,7.6012,7.6012,3.3827,3.3827,20851.4168,13241.966,13241.966,194126.6904,123282.7035,2023-08-05
600426.SH,2004-03-26,11.24,2.4335,2.4335,0.85,23.8328,23.8328,2.9478,2.879,2.879,1.0676,1.0676,16700.0,6000.0,6000.0,187708.0,67440.0,2023-08-05
600579.SH,2004-03-26,7.76,1.1267,1.1267,0.85,36.1149,41.9291,2.9368,2.7968,2.7514,0.0,,21600.0,7200.0,7200.0,167616.0,55872.0,2023-08-05
600584.SH,2004-03-26,14.24,6.0829,6.0829,2.86,59.5716,59.5716,3.9648,2.9128,2.9128,0.0,,18287.0,5500.0,5500.0,260406.88,78320.0,2023-08-05
600697.SH,2004-03-26,6.87,1.2796,1.2796,0.54,26.3201,26.3201,1.6621,1.4049,1.4049,4.2343,4.2343,14221.0877,8438.5989,8438.5989,97698.8725,57973.1744,2023-08-05
600740.SH,2004-03-26,15.44,2.923,2.923,0.63,32.8965,32.8965,3.798,2.1679,2.1679,0.0,,20285.0,8450.0,8450.0,313200.4,130468.0,2023-08-05
000805.SZ,2004-03-26,12.97,4.0992,,5.34,60.4925,106.0493,6.8943,4.7763,7.6934,0.771,0.771,5721.825,1441.825,,74212.0703,18700.4703,2023-08-05
