security_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,data_date
000655.SZ,1999-05-04,13.2,13.2,12.86,12.91,13.17,-0.26,-1.97,550.0,715.386,2023-08-01
600150.SH,1999-05-04,6.78,6.82,6.65,6.78,6.78,0.0,0.0,2287.0,1530.334,2023-08-01
600710.SH,1999-05-04,6.24,6.44,6.2,6.38,6.2,0.18,2.9,19389.0,12322.997,2023-08-01
000002.SZ,1999-05-04,9.2,9.3,8.97,9.04,9.09,-0.05,-0.55,45429.0,41486.7746,2023-08-01
000678.SZ,1999-05-04,9.18,9.18,8.91,9.01,9.18,-0.17,-1.85,643.0,583.5554,2023-08-01
600072.SH,1999-05-04,11.11,11.81,11.11,11.58,11.8,-0.22,-1.86,1167.0,1363.291,2023-08-01
600087.SH,1999-05-04,11.6,11.65,11.42,11.42,11.63,-0.21,-1.81,798.0,916.878,2023-08-01
600085.SH,1999-05-04,15.13,15.18,14.9,14.95,15.15,-0.2,-1.32,935.0,1402.518,2023-08-01
600093.SH,1999-05-04,8.18,8.18,8.07,8.09,8.07,0.02,0.25,1891.0,1537.806,2023-08-01
600089.SH,1999-05-04,18.19,18.45,18.01,18.2,18.35,-0.15,-0.82,4206.0,7666.017,2023-08-01
600071.SH,1999-05-04,8.35,8.35,8.2,8.2,8.35,-0.15,-1.8,805.0,661.411,2023-08-01
600103.SH,1999-05-04,8.36,8.46,8.27,8.29,8.43,-0.14,-1.66,2141.0,1779.11,2023-08-01
600007.SH,1999-05-04,6.3,6.38,6.25,6.27,6.35,-0.08,-1.26,11241.0,7086.643,2023-08-01
600073.SH,1999-05-04,5.6,5.6,5.48,5.51,5.59,-0.08,-1.43,4197.0,2313.539,2023-08-01
600095.SH,1999-05-04,11.29,11.38,11.15,11.16,11.27,-0.11,-0.98,1089.0,1227.315,2023-08-01
600081.SH,1999-05-04,12.31,12.31,12.05,12.14,12.26,-0.12,-0.98,173.0,209.744,2023-08-01
600083.SH,1999-05-04,6.66,6.8,6.66,6.7,6.66,0.04,0.6,1590.0,1069.516,2023-08-01
600084.SH,1999-05-04,15.78,15.84,15.51,15.58,15.7,-0.12,-0.76,1104.0,1726.952,2023-08-01
600009.SH,1999-05-04,10.3,10.4,10.15,10.28,10.35,-0.07,-0.68,53782.0,55017.826,2023-08-01
600064.SH,1999-05-04,15.7,15.94,15.6,15.6,15.67,-0.07,-0.45,6176.0,9726.74,2023-08-01
600119.SH,1999-05-04,12.01,12.01,11.7,11.9,11.95,-0.05,-0.42,521.0,616.581,2023-08-01
600086.SH,1999-05-04,16.35,16.65,15.92,16.3,16.25,0.05,0.31,12260.0,20165.183,2023-08-01
600116.SH,1999-05-04,13.01,13.13,12.95,13.04,13.18,-0.14,-1.06,1387.0,1805.169,2023-08-01
000536.SZ,1999-05-04,5.7,5.9,5.57,5.59,5.85,-0.26,-4.44,10099.0,5791.8678,2023-08-01
600111.SH,1999-05-04,7.72,8.05,7.72,7.93,7.7,0.23,2.99,28817.0,22860.036,2023-08-01
600068.SH,1999-05-04,7.55,7.57,7.43,7.45,7.52,-0.07,-0.93,2546.0,1906.69,2023-08-01
600001.SH,1999-05-04,8.34,8.38,8.17,8.19,8.33,-0.14,-1.68,30277.0,24893.656,2023-08-01
000759.SZ,1999-05-04,13.0,13.38,12.8,13.38,12.99,0.39,3.0,11193.0,14603.1745,2023-08-01
000570.SZ,1999-05-04,9.8,9.82,9.6,9.66,9.8,-0.14,-1.43,1837.0,1778.8414,2023-08-01
000038.SZ,1999-05-04,9.39,9.45,9.28,9.3,9.37,-0.07,-0.75,965.0,901.4079,2023-08-01
000679.SZ,1999-05-04,9.19,9.28,9.18,9.19,9.32,-0.13,-1.39,1029.0,949.4192,2023-08-01
000601.SZ,1999-05-04,7.75,7.8,7.62,7.63,7.76,-0.13,-1.68,1568.0,1204.3006,2023-08-01
000868.SZ,1999-05-04,9.55,9.81,9.55,9.8,9.7,0.1,1.03,2400.0,2329.9705,2023-08-01
000876.SZ,1999-05-04,12.92,13.14,12.92,13.0,12.9,0.1,0.78,539.0,700.933,2023-08-01
600109.SH,1999-05-04,9.61,9.63,9.52,9.6,9.8,-0.2,-2.04,835.0,799.327,2023-08-01
600132.SH,1999-05-04,14.35,14.35,14.09,14.2,14.08,0.12,0.85,5067.0,7202.746,2023-08-01
600115.SH,1999-05-04,3.33,3.35,3.26,3.28,3.33,-0.05,-1.5,9218.0,3020.848,2023-08-01
600131.SH,1999-05-04,10.1,10.19,10.0,10.1,10.06,0.04,0.4,1259.0,1267.917,2023-08-01
600137.SH,1999-05-04,14.75,14.8,14.25,14.6,14.75,-0.15,-1.02,1152.0,1660.397,2023-08-01
000751.SZ,1999-05-04,7.78,7.9,7.58,7.59,7.82,-0.23,-2.94,15396.0,11875.4,2023-08-01
600127.SH,1999-05-04,10.0,10.2,9.96,10.0,10.09,-0.09,-0.89,895.0,895.759,2023-08-01
600106.SH,1999-05-04,7.88,7.88,7.77,7.78,7.93,-0.15,-1.89,1558.0,1216.877,2023-08-01
600888.SH,1999-05-04,8.0,8.21,7.85,8.19,7.98,0.21,2.63,2010.0,1621.42,2023-08-01
600126.SH,1999-05-04,5.36,5.36,5.26,5.26,5.35,-0.09,-1.68,4869.0,2579.643,2023-08-01
000831.SZ,1999-05-04,5.72,5.76,5.65,5.72,5.72,0.0,0.0,3253.0,1856.256,2023-08-01
000651.SZ,1999-05-04,13.35,13.35,13.05,13.06,13.42,-0.36,-2.68,2170.0,2844.2961,2023-08-01
000809.SZ,1999-05-04,8.4,8.5,8.28,8.3,8.48,-0.18,-2.12,2577.0,2158.6414,2023-08-01
600136.SH,1999-05-04,11.18,11.38,11.08,11.2,11.18,0.02,0.18,1747.0,1962.359,2023-08-01
600090.SH,1999-05-04,9.3,9.3,8.99,9.13,9.35,-0.22,-2.35,714.0,649.838,2023-08-01
600778.SH,1999-05-04,9.8,9.88,9.55,9.78,9.84,-0.06,-0.61,2436.0,2356.022,2023-08-01
600877.SH,1999-05-04,6.42,6.42,6.3,6.34,6.4,-0.06,-0.94,1637.0,1041.328,2023-08-01
000585.SZ,1999-05-04,5.49,5.55,5.4,5.43,5.49,-0.06,-1.09,9261.0,5049.5257,2023-08-01
000720.SZ,1999-05-04,17.55,17.6,16.98,17.34,17.59,-0.25,-1.42,3049.0,5231.0085,2023-08-01
000001.SZ,1999-05-04,13.4,13.51,13.25,13.28,13.4,-0.12,-0.9,11581.0,15399.6008,2023-08-01
600078.SH,1999-05-04,10.43,10.43,10.02,10.15,10.43,-0.28,-2.68,1743.0,1770.704,2023-08-01
000860.SZ,1999-05-04,10.36,10.4,10.05,10.06,10.37,-0.31,-2.99,3788.0,3855.6346,2023-08-01
000524.SZ,1999-05-04,5.48,5.6,5.33,5.41,5.49,-0.08,-1.46,3463.0,1889.82,2023-08-01
600896.SH,1999-05-04,7.61,8.15,7.61,8.07,7.87,0.2,2.54,80734.0,64230.87,2023-08-01
600121.SH,1999-05-04,11.36,11.4,11.28,11.3,11.36,-0.06,-0.53,926.0,1049.298,2023-08-01
000668.SZ,1999-05-04,8.7,8.7,8.41,8.44,8.7,-0.26,-2.99,1006.0,858.6976,2023-08-01
