security_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,data_date
600600.SH,1999-09-06,9.04,9.16,8.69,8.75,9.2,-0.45,-4.89,22065.0,19533.748,2023-08-01
000001.SZ,1999-09-06,23.3,23.8,23.3,23.49,23.6,-0.11,-0.47,55058.0,129182.4643,2023-08-01
000003.SZ,1999-09-06,6.03,6.03,5.85,5.89,6.08,-0.19,-3.13,8482.6,5012.926,2023-08-01
000002.SZ,1999-09-06,11.0,11.0,10.73,10.78,11.03,-0.25,-2.27,11930.0,12941.1005,2023-08-01
600074.SH,1999-09-06,11.99,12.02,11.9,11.94,12.02,-0.08,-0.67,1986.0,2377.412,2023-08-01
600608.SH,1999-09-06,9.75,9.8,9.2,9.28,9.81,-0.53,-5.4,9908.0,9400.321,2023-08-01
600896.SH,1999-09-06,8.22,8.28,8.15,8.17,8.33,-0.16,-1.92,4532.0,3704.366,2023-08-01
000816.SZ,1999-09-06,10.8,10.8,10.45,10.51,10.89,-0.38,-3.49,5807.0,6173.8135,2023-08-01
000560.SZ,1999-09-06,8.33,8.45,8.26,8.27,8.42,-0.15,-1.78,3363.0,2805.904,2023-08-01
600877.SH,1999-09-06,7.09,7.12,7.01,7.03,7.05,-0.02,-0.28,4204.0,2962.554,2023-08-01
600636.SH,1999-09-06,11.4,11.66,11.39,11.48,11.58,-0.1,-0.86,3992.0,4588.698,2023-08-01
600710.SH,1999-09-06,7.15,7.38,7.08,7.25,7.11,0.14,1.97,5618.0,4076.33,2023-08-01
600860.SH,1999-09-06,8.35,8.59,8.15,8.2,8.41,-0.21,-2.5,30596.0,25552.243,2023-08-01
600701.SH,1999-09-06,12.5,12.65,12.39,12.49,12.69,-0.2,-1.58,4808.0,6015.595,2023-08-01
000893.SZ,1999-09-06,8.4,8.48,8.28,8.3,8.53,-0.23,-2.7,4109.0,3430.2055,2023-08-01
600121.SH,1999-09-06,21.02,21.02,21.02,21.02,23.36,-2.34,-10.02,5656.0,11888.912,2023-08-01
600198.SH,1999-09-06,27.35,27.68,27.02,27.21,27.68,-0.47,-1.7,5067.0,13839.256,2023-08-01
600807.SH,1999-09-06,10.08,10.35,10.0,10.13,10.2,-0.07,-0.69,7249.0,7395.181,2023-08-01
600141.SH,1999-09-06,11.33,11.43,11.28,11.38,11.44,-0.06,-0.52,1239.0,1408.987,2023-08-01
600808.SH,1999-09-06,3.25,3.26,3.2,3.2,3.27,-0.07,-2.14,34509.0,11113.191,2023-08-01
600758.SH,1999-09-06,8.5,8.76,8.43,8.5,8.55,-0.05,-0.58,7727.0,6658.015,2023-08-01
