security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
000949.SZ,2003-05-27,7.0,2.1362,2.1362,0.73,46.2146,31.1221,3.1152,4.2714,3.9993,1.8857,1.8857,49057.1412,18582.1,18582.1,343399.9884,130074.7,2023-08-05
000962.SZ,2003-05-27,9.07,5.2826,5.2826,7.97,211.3616,221.6278,3.0184,7.7148,7.924,0.0,,35640.0,14040.0,14040.0,323254.8,127342.8,2023-08-05
000981.SZ,2003-05-27,9.97,1.2848,2.1414,2.77,104.0585,762.7265,2.5731,2.1626,2.1628,3.2297,3.2297,16100.0,5000.0,3000.0,160517.0,49850.0,2023-08-05
600075.SH,2003-05-27,8.01,2.0615,2.0615,0.74,40.7521,29.4348,1.626,1.2599,1.1397,1.4565,1.4565,22680.0,9720.0,9720.0,181666.8,77857.2,2023-08-05
600593.SH,2003-05-27,11.6,2.3183,2.3183,2.51,48.3703,48.3703,3.3176,15.464,15.464,0.0,,9200.0,3200.0,3200.0,106720.0,37120.0,2023-08-05
600596.SH,2003-05-27,9.62,0.694,0.694,1.05,40.184,40.6708,2.5369,1.6478,1.5453,1.5842,1.5842,13411.0363,4400.0,4400.0,129014.1692,42328.0,2023-08-05
600722.SH,2003-05-27,6.36,0.3073,0.3073,0.69,597.7622,233.2718,2.7575,1.9816,1.8637,0.0,,42142.0,11500.0,11500.0,268023.12,73140.0,2023-08-05
000608.SZ,2003-05-27,7.96,0.3481,0.3481,0.99,49.9071,33.9,3.1368,3.0256,2.3744,0.0,,20860.02,9750.078,9750.078,166045.7592,77610.6209,2023-08-05
600235.SH,2003-05-27,16.49,1.4101,1.9741,1.26,86.8025,83.9265,7.1912,10.5311,10.0401,2.9488,3.0963,24780.0,7280.0,5200.0,408622.2,120047.2,2023-08-05
600260.SH,2003-05-27,11.23,1.6641,1.6641,1.51,37.028,44.8714,2.2133,5.4409,6.6261,5.6951,5.6951,17588.0,5500.0,5500.0,197513.24,61765.0,2023-08-05
