security_code,trade_date,adj_factor,data_date
000001.SZ,2022-11-22,113.9362,2023-07-31
000002.SZ,2022-11-22,172.8236,2023-07-31
000004.SZ,2022-11-22,4.064,2023-07-31
000005.SZ,2022-11-22,9.268,2023-07-31
000006.SZ,2022-11-22,38.94,2023-07-31
000007.SZ,2022-11-22,8.284,2023-07-31
000008.SZ,2022-11-22,22.408,2023-07-31
000009.SZ,2022-11-22,8.9088,2023-07-31
000010.SZ,2022-11-22,10.775,2023-07-31
000011.SZ,2022-11-22,4.0903,2023-07-31
000012.SZ,2022-11-22,27.7783,2023-07-31
000014.SZ,2022-11-22,6.548,2023-07-31
000016.SZ,2022-11-22,22.375,2023-07-31
000017.SZ,2022-11-22,2.683,2023-07-31
000019.SZ,2022-11-22,4.4535,2023-07-31
000020.SZ,2022-11-22,1.752,2023-07-31
000021.SZ,2022-11-22,14.3559,2023-07-31
000023.SZ,2022-11-22,2.668,2023-07-31
000025.SZ,2022-11-22,2.7417,2023-07-31
000026.SZ,2022-11-22,8.1962,2023-07-31
000027.SZ,2022-11-22,17.2964,2023-07-31
000028.SZ,2022-11-22,4.1621,2023-07-31
000029.SZ,2022-11-22,2.2793,2023-07-31
000030.SZ,2022-11-22,3.7424,2023-07-31
000031.SZ,2022-11-22,14.651,2023-07-31
000032.SZ,2022-11-22,4.1893,2023-07-31
000034.SZ,2022-11-22,3.119,2023-07-31
000035.SZ,2022-11-22,4.6937,2023-07-31
000036.SZ,2022-11-22,12.7396,2023-07-31
000037.SZ,2022-11-22,5.668,2023-07-31
000038.SZ,2022-11-22,2.924,2023-07-31
000039.SZ,2022-11-22,49.5299,2023-07-31
000040.SZ,2022-11-22,4.349,2023-07-31
000042.SZ,2022-11-22,13.479,2023-07-31
000045.SZ,2022-11-22,2.958,2023-07-31
000046.SZ,2022-11-22,34.006,2023-07-31
000048.SZ,2022-11-22,9.037,2023-07-31
000049.SZ,2022-11-22,8.254,2023-07-31
000050.SZ,2022-11-22,8.477,2023-07-31
000055.SZ,2022-11-22,9.899,2023-07-31
000056.SZ,2022-11-22,4.708,2023-07-31
000058.SZ,2022-11-22,3.286,2023-07-31
000059.SZ,2022-11-22,1.7793,2023-07-31
000060.SZ,2022-11-22,39.2605,2023-07-31
000061.SZ,2022-11-22,21.9464,2023-07-31
000062.SZ,2022-11-22,7.56,2023-07-31
000063.SZ,2022-11-22,16.168,2023-07-31
000065.SZ,2022-11-22,17.396,2023-07-31
000066.SZ,2022-11-22,11.0003,2023-07-31
000068.SZ,2022-11-22,2.28,2023-07-31
000069.SZ,2022-11-22,45.2546,2023-07-31
