security_code,trade_date,adj_factor,data_date
689009.SH,2022-01-20,1.0,2023-07-31
000001.SZ,2022-01-20,111.922,2023-07-31
000002.SZ,2022-01-20,162.737,2023-07-31
000004.SZ,2022-01-20,4.064,2023-07-31
000005.SZ,2022-01-20,9.268,2023-07-31
000006.SZ,2022-01-20,37.878,2023-07-31
000007.SZ,2022-01-20,8.284,2023-07-31
000008.SZ,2022-01-20,22.408,2023-07-31
000009.SZ,2022-01-20,8.891,2023-07-31
000010.SZ,2022-01-20,10.775,2023-07-31
000011.SZ,2022-01-20,3.874,2023-07-31
000012.SZ,2022-01-20,27.053,2023-07-31
000014.SZ,2022-01-20,5.434,2023-07-31
000016.SZ,2022-01-20,22.172,2023-07-31
000017.SZ,2022-01-20,2.683,2023-07-31
000019.SZ,2022-01-20,4.321,2023-07-31
000020.SZ,2022-01-20,1.752,2023-07-31
000021.SZ,2022-01-20,14.166,2023-07-31
000023.SZ,2022-01-20,2.668,2023-07-31
000025.SZ,2022-01-20,2.74,2023-07-31
000026.SZ,2022-01-20,7.964,2023-07-31
000027.SZ,2022-01-20,16.844,2023-07-31
000028.SZ,2022-01-20,4.078,2023-07-31
000029.SZ,2022-01-20,2.262,2023-07-31
000030.SZ,2022-01-20,3.563,2023-07-31
000031.SZ,2022-01-20,14.651,2023-07-31
000032.SZ,2022-01-20,4.163,2023-07-31
000034.SZ,2022-01-20,3.076,2023-07-31
000035.SZ,2022-01-20,4.612,2023-07-31
000036.SZ,2022-01-20,12.515,2023-07-31
000037.SZ,2022-01-20,5.668,2023-07-31
000038.SZ,2022-01-20,2.924,2023-07-31
000039.SZ,2022-01-20,31.363,2023-07-31
000040.SZ,2022-01-20,4.349,2023-07-31
000042.SZ,2022-01-20,13.432,2023-07-31
000045.SZ,2022-01-20,2.938,2023-07-31
000046.SZ,2022-01-20,34.006,2023-07-31
000048.SZ,2022-01-20,8.573,2023-07-31
000049.SZ,2022-01-20,8.083,2023-07-31
000050.SZ,2022-01-20,8.413,2023-07-31
000055.SZ,2022-01-20,9.783,2023-07-31
000056.SZ,2022-01-20,4.708,2023-07-31
000058.SZ,2022-01-20,3.28,2023-07-31
000059.SZ,2022-01-20,1.719,2023-07-31
000060.SZ,2022-01-20,38.489,2023-07-31
000061.SZ,2022-01-20,21.706,2023-07-31
000062.SZ,2022-01-20,7.36,2023-07-31
000063.SZ,2022-01-20,15.959,2023-07-31
000065.SZ,2022-01-20,15.528,2023-07-31
000066.SZ,2022-01-20,10.945,2023-07-31
000068.SZ,2022-01-20,2.28,2023-07-31
000069.SZ,2022-01-20,44.455,2023-07-31
000070.SZ,2022-01-20,3.484,2023-07-31
000078.SZ,2022-01-20,20.484,2023-07-31
000088.SZ,2022-01-20,8.045,2023-07-31
000089.SZ,2022-01-20,7.087,2023-07-31
000090.SZ,2022-01-20,7.964,2023-07-31
000096.SZ,2022-01-20,2.659,2023-07-31
000099.SZ,2022-01-20,3.845,2023-07-31
000100.SZ,2022-01-20,3.212,2023-07-31
000150.SZ,2022-01-20,3.944,2023-07-31
000151.SZ,2022-01-20,2.759,2023-07-31
000153.SZ,2022-01-20,5.652,2023-07-31
000155.SZ,2022-01-20,1.568,2023-07-31
000156.SZ,2022-01-20,1.106,2023-07-31
000157.SZ,2022-01-20,75.664,2023-07-31
000158.SZ,2022-01-20,2.952,2023-07-31
000159.SZ,2022-01-20,3.215,2023-07-31
000166.SZ,2022-01-20,1.482,2023-07-31
000301.SZ,2022-01-20,2.308,2023-07-31
000333.SZ,2022-01-20,4.728,2023-07-31
