security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
002092.SZ,2009-07-01,12.76,2.945,3.8616,1.11,56.154,93.7162,2.7759,1.9959,2.0443,0.2743,0.0784,53686.0,42776.5325,32622.9393,685033.36,545828.5547,2023-08-05
002093.SZ,2009-07-01,14.98,2.6812,2.6812,1.19,51.6242,49.886,8.8933,7.7445,7.2242,0.3338,,26700.0,7344.4142,7344.4142,399966.0,110019.3247,2023-08-05
002094.SZ,2009-07-01,8.36,1.1774,1.1774,0.44,90.8632,99.2218,3.8831,3.3127,3.2161,0.299,,21461.108,10081.156,10081.156,179414.8629,84278.4642,2023-08-05
002095.SZ,2009-07-01,25.84,3.6147,3.6207,0.51,74.4615,70.8918,6.3209,22.0258,21.0178,0.26,0.39,9000.0,2437.9875,2433.9875,232560.0,62997.597,2023-08-05
002096.SZ,2009-07-01,15.41,19.2799,28.9199,1.04,47.5443,39.9265,7.0022,5.7033,5.3327,0.8652,1.2113,13220.01,3708.0,2472.0,203720.3541,57140.28,2023-08-05
002097.SZ,2009-07-01,17.3,2.9601,4.5091,0.54,91.479,147.8574,3.9247,3.7825,4.1221,,,27430.0,20159.416,13234.0656,474539.0,348757.8968,2023-08-05
002098.SZ,2009-07-01,8.97,13.9299,13.9299,0.66,66.3844,138.5988,2.6861,1.6142,1.7108,2.2297,3.3445,15500.0,5800.0,5800.0,139035.0,52026.0,2023-08-05
002099.SZ,2009-07-01,8.36,2.7962,3.377,1.19,52.4189,75.8082,2.5196,1.2623,1.3202,1.1962,1.1962,16050.0,8163.9686,6759.9445,134178.0,68250.7775,2023-08-05
002100.SZ,2009-07-01,15.08,5.0689,12.4526,1.22,35.1289,36.2796,3.7958,2.3122,1.902,0.1166,0.3571,16381.3,8307.0,3381.3931,247030.004,125269.56,2023-08-05
002101.SZ,2009-07-01,13.55,1.8204,3.0693,0.64,31.366,39.0089,2.5192,1.6224,1.7517,,1.476,6700.0,4317.02,2560.48,90785.0,58495.621,2023-08-05
002102.SZ,2009-07-01,6.71,3.9154,3.9154,0.42,186.2033,,2.899,1.7614,1.5268,0.0,,17050.9737,8436.9428,8436.9428,114412.0335,56611.8862,2023-08-05
002103.SZ,2009-07-01,7.95,3.9173,5.1874,0.36,25.9737,27.09,2.7753,1.9927,2.0401,1.2579,2.9182,21843.1,7624.053,5757.2744,173652.645,60611.2214,2023-08-05
002104.SZ,2009-07-01,9.64,3.8658,5.7538,1.36,34.8908,34.3056,6.0844,7.5598,7.3843,1.3831,2.4205,29376.0,15525.027,10430.821,283184.64,149661.2603,2023-08-05
