security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
002092.SZ,2009-03-31,10.6,4.3412,5.6924,0.72,46.6483,46.6483,2.3058,1.6581,1.6581,0.3302,,53686.0,42776.5325,32622.9393,569071.6,453431.2445,2023-08-05
002093.SZ,2009-03-31,14.0,1.5869,1.5869,0.68,48.247,48.247,8.9125,7.2378,7.2378,0.3571,0.3571,26700.0,7344.4142,7344.4142,373800.0,102821.7988,2023-08-05
002094.SZ,2009-03-31,7.88,3.8643,4.4382,0.55,48.2717,88.9013,3.6848,3.0943,3.1225,0.3173,0.3173,21461.108,10081.156,8777.556,169113.531,79439.5093,2023-08-05
002095.SZ,2009-03-31,18.04,3.6082,3.6141,0.63,51.9847,51.9847,4.4293,15.3772,15.3772,0.3695,0.3695,9000.0,2437.9875,2433.9875,162360.0,43981.2945,2023-08-05
002096.SZ,2009-03-31,16.72,9.9948,9.9948,0.52,34.3907,32.0315,4.7455,4.1254,4.1254,1.1962,1.1962,8813.34,2472.0,2472.0,147359.0448,41331.84,2023-08-05
002097.SZ,2009-03-31,15.82,3.7152,4.8121,1.07,29.4472,87.2546,3.6299,3.7675,3.4589,0.0,,27430.0,15992.6268,12347.2978,433942.6,253003.356,2023-08-05
002098.SZ,2009-03-31,7.17,9.1885,9.6897,1.59,17.1457,51.6257,2.0831,1.2914,1.2875,2.7894,2.7894,15500.0,5800.0,5500.0,111135.0,41586.0,2023-08-05
002099.SZ,2009-03-31,8.09,2.4759,3.6758,0.36,41.8167,50.5759,2.3838,1.2547,1.2211,1.2361,1.2361,16050.0,8163.9686,5499.0,129844.5,66046.506,2023-08-05
002218.SZ,2009-03-31,26.51,22.878,22.878,1.58,69.6845,69.6845,7.5292,17.2673,17.2673,0.0786,0.0786,19200.0,4800.0,4800.0,508992.0,127248.0,2023-08-05
002219.SZ,2009-03-31,19.56,6.2024,7.753,1.55,54.0556,40.9454,5.8536,9.216,6.4108,0.0,,9340.0,2340.0,1872.0,182690.4,45770.4,2023-08-05
600537.SH,2009-03-31,5.02,2.8157,4.855,0.67,56.3537,101.4496,2.3251,3.0621,2.7033,0.996,0.996,23003.4,23003.4,13341.1344,115477.068,115477.068,2023-08-05
600538.SH,2009-03-31,4.74,6.4714,8.2371,0.62,511.9998,,3.1203,1.676,3.2978,0.0,,27921.6,22572.788,17734.1472,132348.384,106995.0151,2023-08-05
600539.SH,2009-03-31,6.0,3.3199,3.8217,0.37,483.1025,,1.5466,3.3328,3.0465,0.0,,23000.0,12155.9127,10560.0,138000.0,72935.4762,2023-08-05
600540.SH,2009-03-31,9.16,4.4509,4.5852,0.69,109.0356,384.8987,2.4327,2.9301,2.0911,0.5907,0.5907,23285.2672,12922.1186,12543.6091,213293.0476,118366.6064,2023-08-05
000683.SZ,2009-03-31,10.93,12.1137,15.774,1.65,48.862,23.0078,4.0845,4.0581,2.5387,0.0,,51187.5989,30589.5221,23491.3524,559480.456,334343.4766,2023-08-05
600237.SH,2009-03-31,4.48,3.5816,4.9196,1.03,,,2.3168,3.1742,2.605,0.0,,40000.0,40000.0,29120.872,179200.0,179200.0,2023-08-05
600238.SH,2009-03-31,8.45,11.6274,15.5131,1.46,24.8004,29.1146,2.0796,1.2414,1.0665,0.9467,0.9467,16600.0,15472.8294,11597.2037,140270.0,130745.4084,2023-08-05
600239.SH,2009-03-31,27.11,3.5681,4.6094,0.68,165.5879,211.1111,11.3574,20.9928,21.4042,0.0,,29052.1376,14444.3061,11181.2483,787603.4503,391585.1384,2023-08-05
600240.SH,2009-03-31,5.41,2.8835,5.1108,1.0,24.2654,22.6183,1.8086,5.0573,4.7821,0.0,,64500.0,47105.6826,26576.6826,348945.0,254841.7429,2023-08-05
600241.SH,2009-03-31,8.14,5.9534,6.7665,1.6,67.8255,195.8334,1.79,0.43,0.512,0.9828,0.9828,10600.0,5124.7369,4508.9474,86284.0,41715.3584,2023-08-05
600077.SH,2009-03-31,5.47,5.0537,6.2487,0.67,50.0971,107.6943,2.593,1.5871,1.436,0.0,,15911.8417,12430.6292,10053.4791,87037.7741,67995.5417,2023-08-05
600078.SH,2009-03-31,8.2,7.302,9.9009,1.52,46.2164,46.2164,3.6218,1.7497,1.7497,0.2395,0.2395,65147.0808,43853.8589,32342.7282,534206.0626,359601.643,2023-08-05
600079.SH,2009-03-31,6.95,2.9656,2.9656,0.92,34.5809,34.5809,2.6877,2.6398,2.6398,0.2158,0.2158,38908.5686,32524.5176,32524.5176,270414.5518,226045.3973,2023-08-05
600080.SH,2009-03-31,3.57,5.1616,5.3042,1.04,32.8192,23.3322,1.5507,3.5404,3.2271,0.0,,30529.5872,20246.0672,19702.0476,108990.6263,72278.4599,2023-08-05
600081.SH,2009-03-31,4.48,2.9892,3.8433,0.6,,,4.2557,1.2026,1.2026,0.0,,31356.0,14110.2,10974.6,140474.88,63213.696,2023-08-05
600082.SH,2009-03-31,11.87,4.433,5.4983,0.86,27.9237,27.9237,2.3935,5.5515,5.5515,0.8425,0.8425,32305.7913,24834.4786,20022.9198,383469.7427,294785.261,2023-08-05
600083.SH,2009-03-31,4.9,3.598,5.2772,1.74,27.8231,,41.6044,28.6845,266.7065,0.0,,23000.0,20081.9234,13692.094,112700.0,98401.4247,2023-08-05
600084.SH,2009-03-31,5.64,3.6757,3.7805,1.23,,,,5.547,5.547,0.0,,47036.08,27168.2681,26414.7522,265283.4912,153229.0321,2023-08-05
