security_code,trade_date,adj_factor,data_date
000001.SZ,2015-04-17,85.994,2023-07-31
000002.SZ,2015-04-17,123.296,2023-07-31
000004.SZ,2015-04-17,4.064,2023-07-31
000005.SZ,2015-04-17,9.268,2023-07-31
000006.SZ,2015-04-17,31.78,2023-07-31
000007.SZ,2015-04-17,5.521,2023-07-31
000008.SZ,2015-04-17,7.343,2023-07-31
000009.SZ,2015-04-17,5.386,2023-07-31
000010.SZ,2015-04-17,10.775,2023-07-31
000011.SZ,2015-04-17,3.317,2023-07-31
000012.SZ,2015-04-17,16.549,2023-07-31
000014.SZ,2015-04-17,5.359,2023-07-31
000016.SZ,2015-04-17,10.282,2023-07-31
000017.SZ,2015-04-17,2.683,2023-07-31
000018.SZ,2015-04-17,1.731,2023-07-31
000019.SZ,2015-04-17,2.446,2023-07-31
000020.SZ,2015-04-17,1.752,2023-07-31
000021.SZ,2015-04-17,13.534,2023-07-31
000022.SZ,2015-04-17,3.748,2023-07-31
000023.SZ,2015-04-17,2.631,2023-07-31
000024.SZ,2015-04-17,7.903,2023-07-31
000025.SZ,2015-04-17,1.883,2023-07-31
000026.SZ,2015-04-17,7.006,2023-07-31
000027.SZ,2015-04-17,8.282,2023-07-31
000028.SZ,2015-04-17,3.836,2023-07-31
000029.SZ,2015-04-17,2.142,2023-07-31
000030.SZ,2015-04-17,2.129,2023-07-31
000031.SZ,2015-04-17,13.728,2023-07-31
000032.SZ,2015-04-17,3.4,2023-07-31
000033.SZ,2015-04-17,1.978,2023-07-31
000034.SZ,2015-04-17,2.961,2023-07-31
000035.SZ,2015-04-17,2.306,2023-07-31
000036.SZ,2015-04-17,6.967,2023-07-31
000037.SZ,2015-04-17,5.659,2023-07-31
000038.SZ,2015-04-17,1.783,2023-07-31
000039.SZ,2015-04-17,22.962,2023-07-31
000040.SZ,2015-04-17,4.272,2023-07-31
000042.SZ,2015-04-17,12.587,2023-07-31
000043.SZ,2015-04-17,7.845,2023-07-31
000045.SZ,2015-04-17,2.928,2023-07-31
000046.SZ,2015-04-17,30.285,2023-07-31
000048.SZ,2015-04-17,5.901,2023-07-31
000049.SZ,2015-04-17,5.254,2023-07-31
000050.SZ,2015-04-17,8.145,2023-07-31
000055.SZ,2015-04-17,5.877,2023-07-31
000056.SZ,2015-04-17,2.341,2023-07-31
000058.SZ,2015-04-17,3.194,2023-07-31
000059.SZ,2015-04-17,1.529,2023-07-31
000060.SZ,2015-04-17,23.473,2023-07-31
000061.SZ,2015-04-17,20.832,2023-07-31
000062.SZ,2015-04-17,4.733,2023-07-31
000063.SZ,2015-04-17,12.821,2023-07-31
000065.SZ,2015-04-17,6.557,2023-07-31
000066.SZ,2015-04-17,10.667,2023-07-31
000068.SZ,2015-04-17,2.28,2023-07-31
000069.SZ,2015-04-17,35.964,2023-07-31
000070.SZ,2015-04-17,1.423,2023-07-31
