security_code,trade_date,adj_factor,data_date
600600.SH,1993-09-17,1.0,2023-07-31
600601.SH,1993-09-17,146.413,2023-07-31
600602.SH,1993-09-17,145.923,2023-07-31
600603.SH,1993-09-17,17.608,2023-07-31
600604.SH,1993-09-17,14.074,2023-07-31
600605.SH,1993-09-17,17.966,2023-07-31
600606.SH,1993-09-17,14.872,2023-07-31
600607.SH,1993-09-17,13.085,2023-07-31
600608.SH,1993-09-17,17.532,2023-07-31
600609.SH,1993-09-17,15.661,2023-07-31
600610.SH,1993-09-17,12.004,2023-07-31
600611.SH,1993-09-17,18.015,2023-07-31
600612.SH,1993-09-17,10.0,2023-07-31
600613.SH,1993-09-17,11.997,2023-07-31
600614.SH,1993-09-17,11.995,2023-07-31
600615.SH,1993-09-17,15.323,2023-07-31
600616.SH,1993-09-17,14.597,2023-07-31
600617.SH,1993-09-17,15.077,2023-07-31
600618.SH,1993-09-17,10.0,2023-07-31
600619.SH,1993-09-17,10.051,2023-07-31
600620.SH,1993-09-17,18.674,2023-07-31
600621.SH,1993-09-17,14.808,2023-07-31
600622.SH,1993-09-17,17.467,2023-07-31
600623.SH,1993-09-17,13.003,2023-07-31
600624.SH,1993-09-17,1.57,2023-07-31
600625.SH,1993-09-17,1.766,2023-07-31
600626.SH,1993-09-17,1.433,2023-07-31
600627.SH,1993-09-17,1.0,2023-07-31
600628.SH,1993-09-17,1.739,2023-07-31
600629.SH,1993-09-17,1.0,2023-07-31
600630.SH,1993-09-17,1.371,2023-07-31
600631.SH,1993-09-17,1.47,2023-07-31
600632.SH,1993-09-17,1.528,2023-07-31
600633.SH,1993-09-17,1.689,2023-07-31
600634.SH,1993-09-17,1.427,2023-07-31
600635.SH,1993-09-17,1.702,2023-07-31
600636.SH,1993-09-17,1.449,2023-07-31
600637.SH,1993-09-17,1.554,2023-07-31
600638.SH,1993-09-17,1.733,2023-07-31
600639.SH,1993-09-17,1.0,2023-07-31
600640.SH,1993-09-17,1.0,2023-07-31
600641.SH,1993-09-17,1.183,2023-07-31
600642.SH,1993-09-17,1.0,2023-07-31
600643.SH,1993-09-17,1.0,2023-07-31
600644.SH,1993-09-17,1.69,2023-07-31
600645.SH,1993-09-17,1.79,2023-07-31
600646.SH,1993-09-17,1.0,2023-07-31
600647.SH,1993-09-17,1.4,2023-07-31
600648.SH,1993-09-17,1.0,2023-07-31
600649.SH,1993-09-17,1.0,2023-07-31
600650.SH,1993-09-17,1.0,2023-07-31
600651.SH,1993-09-17,89.558,2023-07-31
600652.SH,1993-09-17,133.333,2023-07-31
600653.SH,1993-09-17,226.771,2023-07-31
600654.SH,1993-09-17,137.813,2023-07-31
600655.SH,1993-09-17,16.055,2023-07-31
600656.SH,1993-09-17,3.532,2023-07-31
600657.SH,1993-09-17,1.0,2023-07-31
600658.SH,1993-09-17,1.0,2023-07-31
600659.SH,1993-09-17,1.0,2023-07-31
600660.SH,1993-09-17,1.5,2023-07-31
600661.SH,1993-09-17,1.0,2023-07-31
600662.SH,1993-09-17,1.0,2023-07-31
600663.SH,1993-09-17,1.0,2023-07-31
600664.SH,1993-09-17,1.0,2023-07-31
600665.SH,1993-09-17,1.0,2023-07-31
600666.SH,1993-09-17,1.0,2023-07-31
600667.SH,1993-09-17,1.0,2023-07-31
600668.SH,1993-09-17,1.0,2023-07-31
600669.SH,1993-09-17,1.0,2023-07-31
600670.SH,1993-09-17,1.0,2023-07-31
600671.SH,1993-09-17,1.0,2023-07-31
600672.SH,1993-09-17,1.0,2023-07-31
600673.SH,1993-09-17,1.0,2023-07-31
