security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
600097.SH,1998-09-24,12.85,2.0543,2.0543,0.96,25.7502,34.0433,3.9954,6.425,6.4364,,,11544.9889,3500.0,3500.0,148353.1074,44975.0,2023-08-05
000590.SZ,1998-09-24,11.76,3.9589,3.9589,2.45,50.0189,46.2489,4.9045,9.015,6.2576,0.8503,,10264.5631,2700.0,2700.0,120711.2621,31752.0,2023-08-05
600696.SH,1998-09-24,5.94,3.7028,3.7028,1.05,111.0475,,2.9864,9.2412,10.8028,0.0,3.0003,26197.35,7349.84,7349.84,155612.259,43658.0496,2023-08-05
600705.SH,1998-09-24,7.5,1.6924,2.0309,1.18,38.9206,47.1618,3.8205,10.3519,12.9803,,,24073.92,6020.352,5016.96,180554.4,45152.64,2023-08-05
000404.SZ,1998-09-24,13.02,0.7468,0.7468,0.6,47.6745,45.389,4.5511,6.5461,7.4547,0.0,4.1075,15208.3845,4550.0,4550.0,198013.1662,59241.0,2023-08-05
600734.SH,1998-09-24,13.12,0.3879,0.3879,0.75,35.8819,37.0061,6.418,2.6352,2.0393,1.3247,5.88,32512.944,8429.025,8429.025,426569.8253,110588.808,2023-08-05
000593.SZ,1998-09-24,10.07,0.6564,0.6564,0.56,48.8837,87.8826,3.2359,2.9405,3.2199,1.5278,,8650.3313,2366.0,2366.0,87108.8362,23825.62,2023-08-05
000660.SZ,1998-09-24,26.6,1.2846,1.2846,0.76,53.045,42.5702,7.1179,6.7889,6.54,,,7000.0,1750.0,1750.0,186200.0,46550.0,2023-08-05
600151.SH,1998-09-24,11.52,0.8941,0.8941,0.79,24.263,24.263,4.1448,3.8246,3.8246,,,27200.0,6120.0,6120.0,313344.0,70502.4,2023-08-05
600673.SH,1998-09-24,6.77,2.2121,2.2121,0.34,275.8049,,3.0694,6.1131,6.4527,,,11079.4394,4554.0,4554.0,75007.8047,30830.58,2023-08-05
600835.SH,1998-09-24,15.59,7.2259,7.2259,1.44,66.8853,98.5157,4.1635,5.5714,7.0369,0.0,,32838.108,2160.0,2160.0,511946.1037,33674.4,2023-08-05
600118.SH,1998-09-24,8.62,2.2609,2.2609,0.42,36.8701,36.8701,4.5013,5.3676,5.3676,,,11844.0,4500.0,4500.0,102095.28,38790.0,2023-08-05
000692.SZ,1998-09-24,23.69,1.3087,1.3087,0.95,53.6647,32.447,6.4545,10.8356,10.1841,0.3997,1.4071,10559.9998,2639.9989,2639.9989,250166.3953,62541.5739,2023-08-05
600116.SH,1998-09-24,11.5,1.0902,1.0902,1.15,33.0412,30.2504,3.3597,15.1387,14.8806,,1.0435,15888.0,5000.0,5000.0,182712.0,57500.0,2023-08-05
000738.SZ,1998-09-24,6.25,0.6221,0.8087,0.58,16.4091,17.957,2.1789,1.6398,2.1047,,,37050.0,11050.0,8500.0,231562.5,69062.5,2023-08-05
600621.SH,1998-09-24,8.45,1.3432,1.3432,0.55,47.4557,44.6196,4.5272,5.9509,6.0378,,,23376.89,5733.2209,5733.2209,197534.7205,48445.7166,2023-08-05
600675.SH,1998-09-24,8.4,0.4524,0.4524,0.34,33.6868,47.1846,3.5284,5.6062,6.8891,,0.8522,32625.0831,6251.0191,6251.0191,274050.698,52508.5604,2023-08-05
600057.SH,1998-09-24,18.9,1.5591,2.6505,0.98,87.9056,36.5124,8.9476,7.5429,3.6213,,,18700.0,6800.0,4000.0,353430.0,128520.0,2023-08-05
600072.SH,1998-09-24,15.11,0.4062,0.4062,0.54,30.0079,23.3984,3.8888,5.468,4.8658,,1.3236,13201.0,6000.0,6000.0,199467.11,90660.0,2023-08-05
