security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
600608.SH,1994-08-12,7.0,6.1113,233.8125,0.42,37.7532,39.208,3.9541,3.8227,3.7497,,,6143.316,3060.72,80.0,43003.212,21425.04,2023-08-05
000551.SZ,1994-08-12,5.8,12.1923,14.6307,0.6,18.4488,18.4488,2.291,0.7,0.7,,,8100.0,3240.0,2700.0,46980.0,18792.0,2023-08-05
600826.SH,1994-08-12,10.05,3.7701,3.7701,0.32,27.727,24.5028,3.3227,1.0772,0.8565,,,14163.04,3354.0,3354.0,142338.552,33707.7,2023-08-05
600832.SH,1994-08-12,19.7,13.3665,17.3765,0.55,156.4855,156.4855,13.4725,47.8009,47.8009,,0.4295,43084.772,2600.0,2000.0,848770.0084,51220.0,2023-08-05
600851.SH,1994-08-12,14.0,2.524,2.524,0.33,39.2258,39.2258,4.5936,9.4869,9.4869,,,12834.11,1000.0,1000.0,179677.54,14000.0,2023-08-05
600672.SH,1994-08-12,3.93,9.8208,15.7132,0.38,21.1647,24.0752,2.302,3.5168,3.5757,,4.0712,13780.53,8000.0,5000.0,54157.4829,31440.0,2023-08-05
000019.SZ,1994-08-12,5.11,5.3097,5.8406,0.93,23.7781,23.7781,2.7957,1.6597,1.6597,0.1779,,11804.4228,1760.0,1600.0,60320.6005,8993.6,2023-08-05
600804.SH,1994-08-12,4.47,8.6739,10.4086,0.43,13.2944,13.2944,2.0314,1.6105,1.6105,,7.084,9741.6,5996.4,4997.0,43544.952,26803.908,2023-08-05
000541.SZ,1994-08-12,11.45,3.413,,0.43,27.4728,27.4728,,5.6206,5.6206,,1.4558,11575.5,3473.5,,132539.475,39771.575,2023-08-05
600658.SH,1994-08-12,7.9,12.9477,25.8955,0.4,40.4393,40.4393,5.4942,2.2603,2.2603,,,9034.52,3942.0,1971.0,71372.708,31141.8,2023-08-05
600665.SH,1994-08-12,4.7,8.7731,18.4234,0.41,50.6677,50.6677,3.604,6.4697,6.4697,,,48006.8067,7350.0,3500.0,225631.9915,34545.0,2023-08-05
000506.SZ,1994-08-12,4.75,5.528,10.2771,0.67,23.0497,23.0497,2.2434,3.5234,3.5234,,,17688.7082,8366.0,4500.0,84021.364,39738.5,2023-08-05
000505.SZ,1994-08-12,6.9,3.2189,15.0538,0.48,11.4294,9.9387,2.9947,8.4103,6.7427,,0.6147,27839.2,9861.376,2108.64,192090.48,68043.4944,2023-08-05
000517.SZ,1994-08-12,4.27,5.9054,12.2221,0.41,27.6562,27.6562,2.6386,6.009,6.009,,,8561.6987,2496.1906,1206.0955,36558.4534,10658.7339,2023-08-05
000534.SZ,1994-08-12,5.3,3.1407,6.1516,0.41,25.4414,25.4414,1.7337,9.5017,9.5017,,0.9633,16548.8,5078.8,2593.0,87708.64,26917.64,2023-08-05
600630.SH,1994-08-12,5.15,9.7167,21.8625,0.51,91.8998,81.9526,3.1376,2.6076,2.3596,,,22525.524,2700.0,1200.0,116006.4486,13905.0,2023-08-05
