security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
600634.SH,1994-07-29,4.17,1.4664,3.49,0.68,23.3882,23.3882,2.0112,1.4356,1.4356,0.4836,,3128.153,1428.0,600.0,13044.398,5954.76,2023-08-05
600800.SH,1994-07-29,3.37,1.4425,1.6028,0.53,32.5636,32.5636,1.4242,2.5181,2.5181,,,7293.3469,2610.0,2349.0,24578.5791,8795.7,2023-08-05
600646.SH,1994-07-29,4.08,1.6345,4.495,0.9,33.9259,33.9259,2.8685,27.46,27.46,,,6506.92,1100.0,400.0,26548.2336,4488.0,2023-08-05
600610.SH,1994-07-29,2.86,5.012,97.7333,0.76,13.2681,13.2681,1.6398,3.0558,3.0558,,,32462.8668,2340.0,120.0,92843.799,6692.4,2023-08-05
000014.SZ,1994-07-29,4.65,0.7563,2.736,0.68,8.2818,8.2818,1.6313,0.6928,0.6928,0.4756,1.3808,7171.74,3617.628,1000.0,33348.591,16821.9702,2023-08-05
600815.SH,1994-07-29,3.0,1.3891,1.9447,0.89,5.2304,5.2304,1.3085,0.9328,0.9328,,,21963.2,5040.0,3600.0,65889.6,15120.0,2023-08-05
000567.SZ,1994-07-29,2.65,4.0199,6.5927,0.53,9.507,9.507,1.5294,2.0028,2.0028,,2.9913,8400.0,2460.0,1500.0,22260.0,6519.0,2023-08-05
600817.SH,1994-07-29,4.85,9.0448,12.6627,3.14,103.2784,103.2784,3.115,10.1169,10.1169,,,7501.6347,817.6,584.0,36382.9283,3965.36,2023-08-05
000514.SZ,1994-07-29,2.03,0.7717,1.4261,0.86,13.8215,13.8215,1.387,2.5821,2.5821,,,9041.76,3326.4,1800.0,18354.7728,6752.592,2023-08-05
600693.SH,1994-07-29,2.41,1.2349,1.5091,1.22,11.7543,11.7543,1.3496,0.6336,0.6336,,,7268.8,2952.4,2416.0,17517.808,7115.284,2023-08-05
600859.SH,1994-07-29,6.05,2.9406,2.9406,0.61,27.2999,27.2999,3.1481,0.8193,0.8193,,,15112.5,5000.0,5000.0,91430.625,30250.0,2023-08-05
600679.SH,1994-07-29,4.18,0.865,0.865,1.11,18.783,18.783,1.3658,1.1501,1.1501,,,35175.97,1600.0,1600.0,147035.5546,6688.0,2023-08-05
600843.SH,1994-07-29,4.33,2.4531,2.4531,0.97,11.6372,11.6372,2.9182,1.1885,1.1885,,,19420.49,960.0,960.0,84090.7217,4156.8,2023-08-05
600659.SH,1994-07-29,2.48,0.7,0.9774,0.76,21.1369,21.1369,1.5762,0.5432,0.5432,,1.8328,10322.7245,2652.98,1900.0,25600.3568,6579.3904,2023-08-05
000551.SZ,1994-07-29,3.33,3.8988,4.6785,1.26,10.5922,10.5922,1.3153,0.4019,0.4019,,,8100.0,3240.0,2700.0,26973.0,10789.2,2023-08-05
600826.SH,1994-07-29,4.58,0.4258,0.4258,0.46,12.6358,11.1664,1.5142,0.4909,0.3903,,,14163.04,3354.0,3354.0,64866.7232,15361.32,2023-08-05
600629.SH,1994-07-29,3.71,7.6591,14.9352,1.69,28.4473,28.4473,3.3257,10.0766,10.0766,,,5272.644,1716.0,880.0,19561.5092,6366.36,2023-08-05
600678.SH,1994-07-29,5.1,0.378,0.756,0.43,6.3637,6.3637,2.6464,2.8735,2.8735,,2.3529,19480.0,8000.0,4000.0,99348.0,40800.0,2023-08-05
601607.SH,1994-07-29,4.49,2.9719,2.9719,1.97,13.0986,13.0986,1.4788,1.1532,1.1532,,,5796.66,1350.0,1350.0,26027.0034,6061.5,2023-08-05
000513.SZ,1994-07-29,3.79,0.2844,1.2377,0.32,8.3909,8.3909,1.2786,0.8336,0.8336,,,18442.18,5658.38,1300.0,69895.8622,21445.2602,2023-08-05
600641.SH,1994-07-29,5.4,0.856,1.849,0.84,13.1365,13.7543,3.0552,9.9534,7.0807,,1.2346,13348.8,2160.0,1000.0,72083.52,11664.0,2023-08-05
600657.SH,1994-07-29,3.4,2.1304,4.2609,0.62,30.0537,30.0537,2.0265,0.9128,0.9128,,,7631.8933,3906.693,1953.3465,25948.4372,13282.7562,2023-08-05
600697.SH,1994-07-29,2.27,1.3032,1.4335,0.57,15.5198,15.5198,1.2044,1.9317,1.9317,,5.2062,8608.9688,2200.0,2000.0,19542.3592,4994.0,2023-08-05
600841.SH,1994-07-29,4.92,3.6493,3.6493,0.88,,,1.5325,3.2338,3.2338,,,32942.44,1440.0,1440.0,162076.8048,7084.8,2023-08-05
000006.SZ,1994-07-29,6.3,0.5987,2.1674,0.89,8.2359,8.2359,1.9466,3.7832,3.7832,,1.9763,9071.5769,5645.1335,1559.468,57150.9345,35564.3411,2023-08-05
000013.SZ,1994-07-29,3.04,0.2967,0.6345,0.49,7.5369,7.5369,1.328,0.4283,0.4283,0.9382,2.4772,25279.5816,4277.0,2000.0,76849.9281,13002.08,2023-08-05
600627.SH,1994-07-29,1.86,0.4394,1.1205,0.87,10.8949,10.8949,1.2486,0.696,0.696,,,51796.5449,5100.0,2000.0,96341.5735,9486.0,2023-08-05
600835.SH,1994-07-29,5.54,4.4875,4.4875,1.05,18.8467,18.8467,3.0791,1.9603,1.9603,,1.0469,27365.09,1440.0,1440.0,151602.5986,7977.6,2023-08-05
600673.SH,1994-07-29,1.85,0.8374,1.9261,0.51,7.1881,7.1881,1.2557,1.0624,1.0624,,,10072.22,4140.0,1800.0,18633.607,7659.0,2023-08-05
600611.SH,1994-07-29,6.63,0.557,11.14,0.64,12.5277,12.5277,2.2029,5.3931,5.3931,,3.7707,12599.2,1000.0,50.0,83532.696,6630.0,2023-08-05
000003.SZ,1994-07-29,4.52,0.6947,2.587,0.45,7.2119,7.2119,1.0502,0.7983,0.7983,0.743,1.5525,18617.3104,8991.3257,2414.3774,84150.243,40640.7922,2023-08-05
000037.SZ,1994-07-29,4.2,2.1147,2.1147,0.54,6.7134,6.7134,1.9466,1.0179,1.0179,,,14300.0,1500.0,1500.0,60060.0,6300.0,2023-08-05
600833.SH,1994-07-29,6.62,3.0919,6.1838,0.93,34.2779,34.2779,3.2428,3095.5497,3095.5497,,0.7553,6970.598,1480.0,740.0,46145.3588,9797.6,2023-08-05
600687.SH,1994-07-29,5.71,1.8379,2.0421,0.72,30.7807,30.7807,3.6952,4.568,4.568,,,5003.0,1450.0,1305.0,28567.13,8279.5,2023-08-05
600822.SH,1994-07-29,6.2,3.3282,3.3282,0.95,57.0909,57.0909,5.1309,1.1429,1.1429,,,18987.25,850.0,850.0,117720.95,5270.0,2023-08-05
600619.SH,1994-07-29,3.85,1.006,12.575,0.86,11.4305,11.4305,1.2385,3.2686,3.2686,1.4545,6.8571,16991.26,1000.0,80.0,65416.351,3850.0,2023-08-05
000510.SZ,1994-07-29,2.73,1.3269,,0.6,6.8395,6.8395,0.8847,1.0528,1.0528,,,7927.2,3427.44,,21641.256,9356.9112,2023-08-05
600685.SH,1994-07-29,1.92,0.5784,0.7459,0.69,8.5396,8.5396,0.7914,1.2245,1.2245,,3.9063,49467.758,12647.95,9808.26,94978.0954,24284.064,2023-08-05
000026.SZ,1994-07-29,4.79,1.5696,2.943,0.73,8.621,8.621,2.2398,1.6417,1.6417,,1.2847,9150.0,1875.0,1000.0,43828.5,8981.25,2023-08-05
000562.SZ,1994-07-29,2.44,2.5487,2.5487,1.37,18.9469,18.9469,1.3346,26.7244,26.7244,,,17500.0,4500.0,4500.0,42700.0,10980.0,2023-08-05
000550.SZ,1994-07-29,2.14,0.7433,0.991,0.5,4.7602,4.7602,1.1272,0.5295,0.5295,,3.1153,51921.4,11760.0,8820.0,111111.796,25166.4,2023-08-05
600625.SH,1994-07-29,4.65,4.9856,9.9425,1.2,16.9128,16.9128,2.0757,0.7098,0.7098,,4.3011,11491.0,1595.4,800.0,53433.15,7418.61,2023-08-05
600633.SH,1994-07-29,3.66,0.8392,2.5175,0.59,12.764,12.764,1.3987,1.0,1.0,,2.2769,13822.8,1200.0,400.0,50591.448,4392.0,2023-08-05
600652.SH,1994-07-29,6.77,6.4854,45527.5,1.45,90.2851,90.2851,7.2146,21.2538,21.2538,,,5616.0,5616.0,0.8,38020.32,38020.32,2023-08-05
600663.SH,1994-07-29,8.69,1.9578,3.4261,0.86,33.5048,33.5048,6.4472,10.5392,10.5392,,,73300.0,6300.0,3600.0,636977.0,54747.0,2023-08-05
600830.SH,1994-07-29,5.13,12.0228,12.0228,0.68,25.1363,25.1363,3.8736,0.8885,0.8885,,,5070.0,1270.0,1270.0,26009.1,6515.1,2023-08-05
600674.SH,1994-07-29,1.66,0.4179,0.8358,0.68,6.1434,6.1434,1.3743,0.7872,0.7872,,9.0361,19367.7517,7760.0,3880.0,32150.4678,12881.6,2023-08-05
000008.SZ,1994-07-29,3.12,0.9907,,0.59,7.4126,7.4126,1.0304,9.5868,9.5868,0.7459,1.0816,4478.7599,2145.9756,,13973.7309,6695.4439,2023-08-05
600691.SH,1994-07-29,3.18,5.7227,6.8672,0.68,9.696,9.696,1.586,1.5903,1.5903,,,5831.5416,2160.0,1800.0,18544.3023,6868.8,2023-08-05
000557.SZ,1994-07-29,2.81,6.0604,6.0604,0.8,19.6747,19.6747,2.8984,5.0431,5.0431,,,7400.0,2700.0,2700.0,20794.0,7587.0,2023-08-05
600844.SH,1994-07-29,4.5,3.8888,3.8888,0.86,29.9126,29.9126,1.7561,2.7368,2.7368,,,11001.18,800.0,800.0,49505.31,3600.0,2023-08-05
000011.SZ,1994-07-29,4.98,0.5248,1.1326,0.83,7.8067,7.8067,2.1134,2.9761,2.9761,0.7994,1.5104,44776.7914,7553.0,3500.0,222988.4212,37613.94,2023-08-05
000515.SZ,1994-07-29,1.97,0.3948,,0.43,21.7137,21.7137,1.6224,7.1259,7.1259,,,13000.52,5544.0,,25611.0244,10921.68,2023-08-05
600644.SH,1994-07-29,2.85,1.134,2.7215,0.64,9.63,9.63,1.3427,7.4056,7.4056,,,6974.0,3120.0,1300.0,19875.9,8892.0,2023-08-05
000031.SZ,1994-07-29,2.81,0.7147,,0.81,6.7503,6.7503,0.785,2.1959,2.1959,,4.8091,22000.0,6050.0,,61820.0,17000.5,2023-08-05
