security_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,data_date
600608.SH,1994-11-26,7.23,,,,38.9937,40.4962,4.084,3.9483,3.8729,,,6143.316,3060.72,80.0,44416.1747,22129.0056,2023-08-05
600616.SH,1994-11-26,14.4,,,,58.5433,41.2974,5.4388,2.8672,2.568,,,5216.5296,1681.92,73.0,75118.0262,24219.648,2023-08-05
600620.SH,1994-11-26,13.15,,,,42.0996,36.3786,4.4059,3.8706,4.5166,,,5714.0432,1560.0,60.0,75139.6681,20514.0,2023-08-05
000004.SZ,1994-11-26,6.29,,,,11.7821,11.5706,1.9618,2.2679,1.7625,,,7634.2501,3787.0268,500.0,48019.4331,23820.3986,2023-08-05
000002.SZ,1994-11-26,6.22,,,,9.8509,10.2524,1.5563,1.394,1.5368,,,24295.5336,13628.9405,2800.0,151118.219,84772.0099,2023-08-05
000016.SZ,1994-11-26,6.37,,,,8.5733,7.3609,2.6595,0.8132,0.7998,,,28120.9724,6105.375,2650.0,179130.5942,38891.2388,2023-08-05
600652.SH,1994-11-26,10.1,,,,134.6942,107.4698,3.8765,31.7081,18.7736,,,5616.0,5616.0,0.8,56721.6,56721.6,2023-08-05
000007.SZ,1994-11-26,6.03,,,,14.1099,11.9551,2.0601,2.5672,3.1437,,,7363.7778,4080.0494,,44403.5801,24602.6979,2023-08-05
600605.SH,1994-11-26,6.77,,,,43.5275,44.3238,4.1537,2.7133,3.3736,,,16516.0,1000.0,100.0,111813.32,6770.0,2023-08-05
000504.SZ,1994-11-26,4.09,,,,8.6537,8.6537,1.8574,3.4839,3.4839,,,27250.6541,6812.6658,1900.0,111455.1753,27863.8031,2023-08-05
600814.SH,1994-11-26,6.45,,,,,,2.8288,,,,,11372.4,4531.8,2200.0,73351.98,29230.11,2023-08-05
600852.SH,1994-11-26,11.1,,,,28.6049,28.6049,3.1175,3.926,3.926,,,8000.0,2000.0,1900.0,88800.0,22200.0,2023-08-05
600836.SH,1994-11-26,16.95,,,,61.9327,61.9327,6.4463,5.6807,5.6807,,,5000.0,1250.0,1125.0,84750.0,21187.5,2023-08-05
